,response_time_ms
0,13184.425830841064
1,133.32819938659668
2,114.77303504943848
3,162.28294372558594
4,121.51384353637695
5,159.1031551361084
6,167.4480438232422
7,119.75979804992676
8,119.9631690979004
9,114.78900909423828
10,151.1209011077881
11,160.1240634918213
12,143.77689361572266
13,162.63198852539062
14,121.38867378234865
15,161.85402870178223
16,121.7808723449707
17,159.3489646911621
18,123.31700325012208
19,158.31923484802246
20,118.52002143859865
21,125.5028247833252
22,165.97604751586914
23,119.45104598999023
24,161.03219985961914
25,149.1258144378662
26,160.3798866271973
27,124.56989288330078
28,165.74907302856445
29,159.07716751098633
30,124.24802780151369
31,117.16198921203612
32,120.3293800354004
33,118.3779239654541
34,161.3669395446777
35,166.58806800842285
36,123.14295768737792
37,119.60577964782716
38,114.78924751281738
39,133.1157684326172
40,122.85089492797852
41,116.3790225982666
42,121.21272087097168
43,170.00389099121094
44,122.88999557495116
45,117.2337532043457
46,125.17189979553224
47,124.04894828796388
48,124.8910427093506
49,150.4218578338623
50,112.52784729003906
51,115.81873893737792
52,118.15714836120604
53,119.76003646850586
54,160.78495979309082
55,123.70109558105467
56,123.90303611755373
57,118.77989768981934
58,115.81897735595705
59,118.73817443847656
60,122.7881908416748
61,121.71292304992676
62,120.5430030822754
63,121.32620811462402
64,165.32111167907715
65,121.10424041748048
66,115.98777770996094
67,122.45893478393556
68,118.59488487243652
69,129.18329238891602
70,156.54301643371582
71,122.87282943725586
72,119.44699287414552
73,120.15199661254884
74,118.41583251953124
75,161.53717041015625
76,119.5981502532959
77,123.16012382507324
78,119.31490898132324
79,162.8861427307129
80,135.545015335083
81,151.15904808044434
82,116.10889434814452
83,132.2779655456543
84,156.7070484161377
85,126.10197067260742
86,160.0630283355713
87,162.98699378967285
88,122.02692031860352
89,124.60064888000488
90,118.15762519836426
91,159.804105758667
92,116.441011428833
93,164.31593894958496
94,122.90215492248537
95,118.00813674926758
96,154.96087074279785
97,120.01991271972656
98,122.82490730285645
99,118.9732551574707
100,159.8222255706787
101,162.86897659301758
102,117.84029006958008
103,117.9330348968506
104,117.10691452026369
105,123.13508987426758
106,120.6352710723877
107,118.61181259155272
108,158.0522060394287
109,117.89202690124512
110,117.49982833862305
111,121.68383598327635
112,122.13921546936037
113,118.02101135253906
114,120.54824829101562
115,116.78481101989746
116,122.93601036071776
117,126.47819519042967
118,158.0369472503662
119,156.15105628967285
120,155.52711486816406
121,158.0522060394287
122,128.49712371826172
123,119.14491653442384
124,125.11920928955078
125,158.19406509399414
126,159.96694564819336
127,117.8731918334961
128,119.55571174621582
129,120.7590103149414
130,128.0231475830078
131,118.67427825927734
132,150.5887508392334
133,124.13597106933594
134,125.16474723815918
135,162.89114952087402
136,119.4300651550293
137,158.80703926086426
138,120.5270290374756
139,161.0569953918457
140,119.40312385559082
141,125.44107437133788
142,116.27912521362305
143,120.20587921142578
144,187.53576278686523
145,126.51491165161131
146,161.452054977417
147,119.99821662902832
148,121.9778060913086
149,163.09499740600586
150,122.8480339050293
151,137.28928565979004
152,124.15194511413574
153,125.37908554077148
154,160.22992134094238
155,124.298095703125
156,165.86589813232422
157,163.93709182739258
158,118.9718246459961
