step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container,gpu_gpu_0
37,31.9 MB,2.16 GB,6.80 ms,155 ms,1%
38,31.9 MB,2.16 GB,7.06 ms,155 ms,0%
39,31.9 MB,2.16 GB,7.31 ms,155 ms,1%
40,31.9 MB,2.16 GB,7.56 ms,155 ms,1%
41,31.9 MB,2.16 GB,7.81 ms,155 ms,1%
42,31.9 MB,2.15 GB,8.07 ms,228 ms,1%
43,31.9 MB,2.15 GB,8.32 ms,235 ms,1%
44,31.9 MB,2.15 GB,8.57 ms,243 ms,1%
45,31.9 MB,2.15 GB,8.83 ms,250 ms,1%
46,31.9 MB,2.15 GB,9.08 ms,257 ms,1%
47,31.9 MB,2.15 GB,9.33 ms,265 ms,0%
48,32.4 MB,2.15 GB,9.95 ms,272 ms,0%
49,32.4 MB,2.15 GB,10.2 ms,279 ms,0%
50,32.4 MB,2.15 GB,10.5 ms,287 ms,1%
51,32.4 MB,2.15 GB,10.7 ms,294 ms,0%
52,32.4 MB,2.15 GB,11.0 ms,301 ms,1%
53,32.4 MB,2.15 GB,11.3 ms,309 ms,1%
54,32.4 MB,2.16 GB,11.5 ms,306 ms,1%
55,32.4 MB,2.16 GB,11.8 ms,313 ms,1%
56,32.4 MB,2.16 GB,12.1 ms,320 ms,1%
57,32.4 MB,2.16 GB,12.3 ms,327 ms,1%
58,32.4 MB,2.16 GB,12.6 ms,334 ms,1%
59,32.1 MB,2.16 GB,13.0 ms,341 ms,0%
60,32.1 MB,2.16 GB,13.3 ms,348 ms,1%
61,32.1 MB,2.16 GB,13.5 ms,355 ms,1%
62,32.1 MB,2.16 GB,13.8 ms,362 ms,1%
63,32.1 MB,2.16 GB,14.1 ms,369 ms,1%
64,32.1 MB,2.16 GB,14.3 ms,376 ms,1%
65,32.1 MB,2.16 GB,14.6 ms,383 ms,1%
66,32.1 MB,2.16 GB,14.8 ms,390 ms,1%
67,32.1 MB,2.16 GB,15.1 ms,397 ms,1%
68,32.1 MB,2.16 GB,15.4 ms,405 ms,1%
69,32.1 MB,2.16 GB,15.6 ms,397 ms,1%
70,32.1 MB,2.16 GB,15.9 ms,404 ms,1%
71,32.1 MB,2.16 GB,13.0 ms,375 ms,0%
72,32.1 MB,2.16 GB,13.3 ms,375 ms,0%
73,32.1 MB,2.16 GB,13.5 ms,375 ms,1%
74,32.1 MB,2.16 GB,13.8 ms,375 ms,1%
75,32.5 MB,2.16 GB,16.1 ms,375 ms,1%
76,32.5 MB,2.16 GB,16.1 ms,375 ms,1%
77,32.5 MB,2.16 GB,16.1 ms,375 ms,1%
78,32.5 MB,2.16 GB,16.1 ms,375 ms,0%
79,32.5 MB,2.16 GB,16.1 ms,375 ms,1%
80,32.5 MB,2.16 GB,16.1 ms,375 ms,1%
81,32.5 MB,2.16 GB,16.1 ms,375 ms,1%
82,32.5 MB,2.16 GB,16.1 ms,375 ms,0%
83,32.5 MB,2.16 GB,16.1 ms,304 ms,0%
84,32.5 MB,2.16 GB,16.1 ms,253 ms,0%
85,32.5 MB,2.16 GB,16.1 ms,253 ms,0%
86,32.5 MB,2.16 GB,16.1 ms,253 ms,0%
87,32.5 MB,2.15 GB,16.1 ms,332 ms,0%
88,32.5 MB,2.15 GB,16.1 ms,332 ms,0%
89,32.5 MB,2.15 GB,16.1 ms,332 ms,0%
90,32.5 MB,2.15 GB,16.1 ms,332 ms,0%
91,32.5 MB,2.15 GB,10.6 ms,332 ms,0%
92,20.8 MB,2.15 GB,12.4 ms,332 ms,0%
93,20.8 MB,2.15 GB,12.4 ms,332 ms,0%
94,20.8 MB,2.15 GB,12.4 ms,332 ms,0%
95,20.8 MB,2.15 GB,12.4 ms,332 ms,0%
96,20.8 MB,2.15 GB,12.4 ms,332 ms,0%
97,20.8 MB,2.15 GB,12.4 ms,332 ms,0%
98,20.8 MB,2.15 GB,12.4 ms,332 ms,0%
99,20.8 MB,2.15 GB,12.4 ms,332 ms,0%
100,20.8 MB,1.44 GB,12.4 ms,332 ms,0%
101,20.8 MB,1.44 GB,12.4 ms,332 ms,0%
102,20.8 MB,1.44 GB,12.4 ms,310 ms,0%
103,20.8 MB,1.44 GB,9.90 ms,204 ms,0%
104,20.8 MB,1.44 GB,9.90 ms,204 ms,0%
105,20.8 MB,1.44 GB,9.90 ms,204 ms,0%
106,20.8 MB,1.44 GB,9.90 ms,204 ms,0%
107,20.8 MB,1.44 GB,9.90 ms,204 ms,0%
108,20.8 MB,1.44 GB,8.19 ms,204 ms,0%
109,20.8 MB,1.44 GB,8.19 ms,204 ms,0%
110,20.8 MB,1.44 GB,8.19 ms,204 ms,0%
111,20.8 MB,1.44 GB,8.19 ms,204 ms,0%
112,20.8 MB,1.44 GB,8.19 ms,204 ms,0%
113,20.8 MB,1.44 GB,8.19 ms,204 ms,0%
114,20.8 MB,1.44 GB,8.19 ms,138 ms,0%
115,20.8 MB,1.44 GB,8.19 ms,138 ms,0%
116,20.8 MB,1.44 GB,8.19 ms,138 ms,0%
117,20.8 MB,1.44 GB,6.38 ms,138 ms,0%
118,20.8 MB,1.44 GB,6.38 ms,138 ms,0%
119,20.8 MB,1.44 GB,2.58 ms,95.2 ms,0%
120,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
121,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
122,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
123,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
124,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
125,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
126,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
127,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
128,20.8 MB,1.44 GB,3.01 ms,95.2 ms,0%
129,20.8 MB,1.44 GB,3.01 ms,485 µs,0%
130,20.8 MB,1.44 GB,3.01 ms,485 µs,0%
131,20.8 MB,1.44 GB,3.01 ms,494 µs,0%
132,20.8 MB,1.44 GB,2.57 ms,494 µs,0%
133,20.8 MB,1.44 GB,2.25 ms,494 µs,0%
134,20.8 MB,1.44 GB,2.25 ms,494 µs,0%
135,20.8 MB,1.44 GB,309 µs,494 µs,0%
136,20.8 MB,1.44 GB,315 µs,494 µs,0%
137,20.8 MB,1.44 GB,367 µs,494 µs,0%
138,20.8 MB,1.44 GB,367 µs,494 µs,0%
139,20.8 MB,1.44 GB,367 µs,494 µs,0%
140,20.8 MB,1.44 GB,367 µs,494 µs,0%
141,20.8 MB,1.44 GB,367 µs,494 µs,0%
