"Time","GPU 0","GPU 0"
2025-09-03 11:32:46,,0%
2025-09-03 11:32:47,,0%
2025-09-03 11:32:48,,0%
2025-09-03 11:32:49,,0%
2025-09-03 11:32:50,,0%
2025-09-03 11:32:51,,0%
2025-09-03 11:32:52,,0%
2025-09-03 11:32:53,,0%
2025-09-03 11:32:54,,0%
2025-09-03 11:32:55,,0%
2025-09-03 11:32:56,,0%
2025-09-03 11:32:57,,0%
2025-09-03 11:32:58,,0%
2025-09-03 11:32:59,,0%
2025-09-03 11:33:00,,0%
2025-09-03 11:33:01,,0%
2025-09-03 11:33:02,,0%
2025-09-03 11:33:03,,0%
2025-09-03 11:33:04,,0%
2025-09-03 11:33:05,,0%
2025-09-03 11:33:06,,0%
2025-09-03 11:33:07,,0%
2025-09-03 11:33:08,,0%
2025-09-03 11:33:09,,0%
2025-09-03 11:33:10,,0%
2025-09-03 11:33:11,,0%
2025-09-03 11:33:12,,0%
2025-09-03 11:33:13,,0%
2025-09-03 11:33:14,,0%
2025-09-03 11:33:15,,0%
2025-09-03 11:33:16,,0%
2025-09-03 11:33:17,,0%
2025-09-03 11:33:18,,0%
2025-09-03 11:33:19,,0%
2025-09-03 11:33:20,,0%
2025-09-03 11:33:21,,0%
2025-09-03 11:33:22,,0%
2025-09-03 11:33:23,,0%
2025-09-03 11:33:24,,0%
2025-09-03 11:33:25,,0%
2025-09-03 11:33:26,,0%
2025-09-03 11:33:27,,0%
2025-09-03 11:33:28,,0%
2025-09-03 11:33:29,,0%
2025-09-03 11:33:30,,0%
2025-09-03 11:33:31,,0%
2025-09-03 11:33:32,,0%
2025-09-03 11:33:33,,0%
2025-09-03 11:33:34,,0%
2025-09-03 11:33:35,,0%
2025-09-03 11:33:36,,0%
2025-09-03 11:33:37,,0%
2025-09-03 11:33:38,,0%
2025-09-03 11:33:39,,0%
2025-09-03 11:33:40,,0%
2025-09-03 11:33:41,,0%
2025-09-03 11:33:42,,0%
2025-09-03 11:33:43,,0%
2025-09-03 11:33:44,,0%
2025-09-03 11:33:45,,0%
2025-09-03 11:33:46,,0%
2025-09-03 11:33:47,,0%
2025-09-03 11:33:48,,0%
2025-09-03 11:33:49,,0%
2025-09-03 11:33:50,,0%
2025-09-03 11:33:51,,0%
2025-09-03 11:33:52,,0%
2025-09-03 11:33:53,,0%
2025-09-03 11:33:54,,0%
2025-09-03 11:33:55,,0%
2025-09-03 11:33:56,,0%
2025-09-03 11:33:57,,0%
2025-09-03 11:33:58,,0%
2025-09-03 11:33:59,,0%
2025-09-03 11:34:00,,0%
2025-09-03 11:34:01,,0%
2025-09-03 11:34:02,,0%
2025-09-03 11:34:03,,0%
2025-09-03 11:34:04,,0%
2025-09-03 11:34:05,,0%
2025-09-03 11:34:06,,0%
2025-09-03 11:34:07,,0%
2025-09-03 11:34:08,,0%
2025-09-03 11:34:09,,0%
2025-09-03 11:34:10,,0%
2025-09-03 11:34:11,,0%
2025-09-03 11:34:12,,0%
2025-09-03 11:34:13,,0%
2025-09-03 11:34:14,,0%
2025-09-03 11:34:15,,0%
2025-09-03 11:34:16,,0%
2025-09-03 11:34:17,,0%
2025-09-03 11:34:18,,0%
2025-09-03 11:34:19,,0%
2025-09-03 11:34:20,,0%
2025-09-03 11:34:21,,0%
2025-09-03 11:34:22,,0%
2025-09-03 11:34:23,,0%
2025-09-03 11:34:24,0%,
2025-09-03 11:34:25,0%,
2025-09-03 11:34:26,0%,
2025-09-03 11:34:27,0%,
2025-09-03 11:34:28,0%,
2025-09-03 11:34:29,0%,
2025-09-03 11:34:30,0%,
2025-09-03 11:34:31,0%,
2025-09-03 11:34:32,0%,
2025-09-03 11:34:33,0%,
2025-09-03 11:34:34,0%,
2025-09-03 11:34:35,0%,
2025-09-03 11:34:36,0%,
2025-09-03 11:34:37,0%,
2025-09-03 11:34:38,0%,
2025-09-03 11:34:39,0%,
2025-09-03 11:34:40,0%,
2025-09-03 11:34:41,0%,
2025-09-03 11:34:42,0%,
2025-09-03 11:34:43,0%,
2025-09-03 11:34:44,0%,
2025-09-03 11:34:45,0%,
2025-09-03 11:34:46,14%,
2025-09-03 11:34:47,0%,
2025-09-03 11:34:48,0%,
2025-09-03 11:34:49,0%,
2025-09-03 11:34:50,0%,
2025-09-03 11:34:51,0%,
2025-09-03 11:34:52,0%,
2025-09-03 11:34:53,0%,
2025-09-03 11:34:54,0%,
2025-09-03 11:34:55,0%,
2025-09-03 11:34:56,0%,
2025-09-03 11:34:57,0%,
2025-09-03 11:34:58,0%,
2025-09-03 11:34:59,0%,
2025-09-03 11:35:00,58%,
2025-09-03 11:35:01,38%,
2025-09-03 11:35:02,33%,
2025-09-03 11:35:03,45%,
2025-09-03 11:35:04,25%,
2025-09-03 11:35:05,45%,
2025-09-03 11:35:06,31%,
2025-09-03 11:35:07,20%,
2025-09-03 11:35:08,68%,
2025-09-03 11:35:09,23%,
2025-09-03 11:35:10,56%,
2025-09-03 11:35:11,68%,
2025-09-03 11:35:12,22%,
2025-09-03 11:35:13,0%,
2025-09-03 11:35:14,67%,
2025-09-03 11:35:15,34%,
2025-09-03 11:35:16,53%,
2025-09-03 11:35:17,56%,
2025-09-03 11:35:18,18%,
2025-09-03 11:35:19,29%,
2025-09-03 11:35:20,43%,
2025-09-03 11:35:21,33%,
2025-09-03 11:35:22,0%,
2025-09-03 11:35:23,10%,
2025-09-03 11:35:24,30%,
2025-09-03 11:35:25,45%,
2025-09-03 11:35:26,17%,
2025-09-03 11:35:27,33%,
2025-09-03 11:35:28,19%,
2025-09-03 11:35:29,34%,
2025-09-03 11:35:30,15%,
2025-09-03 11:35:31,4%,
2025-09-03 11:35:32,26%,
2025-09-03 11:35:33,33%,
2025-09-03 11:35:34,45%,
2025-09-03 11:35:35,30%,
2025-09-03 11:35:36,51%,
2025-09-03 11:35:37,69%,
2025-09-03 11:35:38,56%,
2025-09-03 11:35:39,63%,
2025-09-03 11:35:40,33%,
2025-09-03 11:35:41,68%,
2025-09-03 11:35:42,43%,
2025-09-03 11:35:43,68%,
2025-09-03 11:35:44,45%,
2025-09-03 11:35:45,45%,
2025-09-03 11:35:46,40%,
2025-09-03 11:35:47,17%,
2025-09-03 11:35:48,45%,
2025-09-03 11:35:49,41%,
2025-09-03 11:35:50,35%,
2025-09-03 11:35:51,68%,
2025-09-03 11:35:52,58%,
2025-09-03 11:35:53,25%,
2025-09-03 11:35:54,22%,
2025-09-03 11:35:55,26%,
2025-09-03 11:35:56,15%,
2025-09-03 11:35:57,49%,
2025-09-03 11:35:58,47%,
2025-09-03 11:35:59,30%,
2025-09-03 11:36:00,45%,
2025-09-03 11:36:01,16%,
2025-09-03 11:36:02,23%,
2025-09-03 11:36:03,42%,
2025-09-03 11:36:04,20%,
2025-09-03 11:36:05,45%,
2025-09-03 11:36:06,30%,
2025-09-03 11:36:07,40%,
2025-09-03 11:36:08,44%,
2025-09-03 11:36:09,50%,
2025-09-03 11:36:10,45%,
