Execution Mode,Response Time
GPU,143.75691413879395
GPU,135.54329872131348
GPU,140.99078178405762
GPU,147.18313217163086
GPU,133.27765464782715
GPU,141.25452041625977
GPU,134.2261791229248
GPU,147.53098487854004
GPU,143.6112403869629
GPU,132.62910842895508
GPU,132.32975006103516
GPU,142.41023063659668
GPU,135.57710647583008
GPU,128.90000343322754
GPU,136.45925521850586
GPU,143.42823028564453
GPU,141.41430854797363
GPU,150.18815994262695
GPU,143.25404167175293
GPU,125.96688270568848
GPU,148.99311065673828
GPU,142.12098121643066
GPU,126.55448913574219
GPU,140.66805839538574
GPU,143.30511093139648
GPU,149.95989799499512
GPU,134.67793464660645
GPU,142.89860725402832
GPU,130.57456016540527
GPU,127.85568237304688
GPU,131.6215991973877
GPU,141.06664657592773
GPU,133.41856002807617
GPU,135.9330654144287
GPU,142.7093505859375
GPU,147.418212890625
GPU,141.5229320526123
GPU,135.1846218109131
GPU,153.78236770629883
GPU,152.9834747314453
GPU,143.20316314697266
GPU,143.0284023284912
GPU,138.08460235595703
GPU,143.89843940734863
GPU,149.33342933654785
GPU,124.32942390441895
GPU,131.94866180419922
GPU,148.07686805725098
GPU,141.79377555847168
GPU,138.04030418395996
GPU,150.83084106445312
GPU,132.68661499023438
GPU,140.45391082763672
GPU,133.05954933166504
GPU,144.17166709899902
GPU,160.36863327026367
GPU,142.17662811279297
GPU,139.19897079467773
GPU,133.64763259887695
GPU,128.05109024047852
GPU,121.36712074279785
GPU,128.23724746704102
GPU,132.52005577087402
GPU,144.38657760620117
GPU,129.36906814575195
GPU,131.2608242034912
GPU,128.22394371032715
GPU,144.86184120178223
GPU,123.61164093017578
GPU,121.3292121887207
GPU,137.85171508789062
GPU,140.17915725708008
GPU,123.28753471374512
GPU,153.12414169311523
GPU,132.8227996826172
GPU,123.62737655639648
GPU,125.51774978637695
GPU,127.71725654602051
GPU,149.89566802978516
GPU,124.73788261413574
GPU,146.99888229370117
GPU,128.20167541503906
GPU,126.22785568237305
GPU,122.1951961517334
GPU,146.55418395996094
GPU,138.70105743408203
GPU,143.10622215270996
GPU,134.42673683166504
GPU,132.5840950012207
GPU,142.41795539855957
GPU,127.88195610046387
GPU,132.09619522094727
GPU,134.23333168029785
GPU,138.95516395568848
GPU,185.38126945495605
GPU,141.16482734680176
GPU,150.68249702453613
GPU,142.73982048034668
GPU,133.56900215148926
GPU,146.52085304260254
GPU,156.4767837524414
GPU,156.65631294250488
GPU,145.25375366210938
GPU,139.79153633117676
GPU,134.72399711608887
GPU,133.88662338256836
GPU,165.10686874389648
GPU,129.56290245056152
GPU,148.56176376342773
GPU,135.94741821289062
GPU,154.52656745910645
GPU,124.51257705688477
GPU,127.62928009033203
GPU,136.47704124450684
GPU,125.84681510925293
GPU,130.7734489440918
GPU,121.25673294067383
GPU,139.1341209411621
GPU,130.0273895263672
GPU,155.4962158203125
GPU,151.48138999938965
GPU,144.4131374359131
GPU,137.6321315765381
GPU,129.2165756225586
GPU,129.63018417358398
GPU,139.03303146362305
GPU,119.38104629516602
GPU,128.45120429992676
GPU,130.43160438537598
GPU,131.31060600280762
GPU,135.79039573669434
GPU,130.95355033874512
GPU,119.30766105651855
GPU,125.18458366394043
GPU,138.05265426635742
GPU,130.39875030517578
GPU,141.18895530700684
GPU,129.71415519714355
GPU,135.39061546325684
GPU,141.4811134338379
GPU,129.50849533081055
GPU,126.97925567626953
GPU,140.84339141845703
GPU,144.37708854675293
GPU,122.6654052734375
GPU,126.3512134552002
GPU,142.31438636779785
GPU,148.70681762695312
GPU,144.89803314208984
GPU,138.32740783691406
GPU,123.7541675567627
GPU,138.42854499816895
GPU,132.1524143218994
GPU,133.04815292358398
GPU,156.01730346679688
GPU,134.2021942138672
GPU,142.06295013427734
GPU,125.47621726989746
GPU,128.90400886535645
GPU,140.09509086608887
GPU,135.23001670837402
GPU,131.3234806060791
GPU,126.44343376159668
GPU,129.63261604309082
GPU,119.84858512878418
GPU,135.5700969696045
GPU,122.4358081817627
GPU,129.2722225189209
GPU,128.27496528625488
GPU,145.9944248199463
GPU,135.54954528808594
GPU,121.43945693969727
GPU,129.91595268249512
GPU,139.46843147277832
GPU,128.50341796875
GPU,144.17614936828613
GPU,127.63781547546387
GPU,144.64130401611328
GPU,142.79518127441406
GPU,131.09240531921387
GPU,136.49373054504395
GPU,131.13560676574707
GPU,134.4165802001953
GPU,125.9526252746582
GPU,138.35740089416504
GPU,137.13440895080566
GPU,120.4106330871582
GPU,138.43445777893066
GPU,133.84203910827637
GPU,126.09429359436035
GPU,145.39217948913574
GPU,147.80550003051758
GPU,125.5258560180664
GPU,117.51489639282227
GPU,124.58009719848633
GPU,118.57123374938965
GPU,130.3966999053955
GPU,137.51564025878906
GPU,132.0079803466797
GPU,128.00822257995605
GPU,119.0948486328125
GPU,148.33359718322754
GPU,137.20660209655762
GPU,140.49482345581055
GPU,127.31509208679199
GPU,129.31933403015137
GPU,137.44158744812012
GPU,124.58958625793457
GPU,128.37748527526855
GPU,128.76019477844238
GPU,129.27842140197754
GPU,118.2373046875
GPU,135.1210117340088
GPU,134.8318576812744
GPU,124.00617599487305
GPU,118.57776641845703
GPU,138.19775581359863
GPU,121.73304557800293
GPU,129.58903312683105
GPU,130.38134574890137
GPU,151.34291648864746
GPU,131.36248588562012
GPU,136.18097305297852
GPU,132.32274055480957
GPU,138.30223083496094
GPU,135.4483127593994
GPU,148.62656593322754
GPU,128.21741104125977
GPU,129.1229248046875
GPU,129.95805740356445
GPU,136.97638511657715
GPU,137.81042098999023
GPU,171.97957038879395
GPU,145.8221435546875
GPU,120.97859382629395
GPU,142.18907356262207
GPU,154.78858947753906
GPU,146.31762504577637
GPU,145.6338405609131
GPU,144.71797943115234
GPU,146.6996192932129
GPU,151.56664848327637
GPU,142.97146797180176
GPU,149.6264934539795
GPU,164.34450149536133
GPU,141.87631607055664
GPU,130.69920539855957
GPU,120.32880783081055
GPU,135.72096824645996
GPU,133.94856452941895
GPU,133.0392360687256
GPU,136.68017387390137
GPU,120.64428329467773
GPU,134.79456901550293
GPU,145.45044898986816
GPU,131.34284019470215
GPU,131.70700073242188
GPU,136.07921600341797
GPU,143.1516170501709
GPU,133.8007926940918
GPU,148.36483001708984
GPU,155.8150291442871
GPU,131.58597946166992
GPU,143.2971954345703
GPU,156.32319450378418
GPU,134.50078964233398
GPU,163.43770027160645
GPU,164.54415321350098
GPU,150.66547393798828
GPU,123.31476211547852
GPU,137.07962036132812
GPU,137.3723030090332
GPU,122.6327896118164
GPU,143.13316345214844
GPU,122.83182144165039
GPU,136.23590469360352
GPU,119.66052055358887
GPU,137.4237060546875
GPU,119.35324668884277
GPU,129.60166931152344
GPU,128.27320098876953
GPU,134.5088005065918
GPU,129.864501953125
GPU,128.44128608703613
GPU,124.94492530822754
GPU,143.6957836151123
GPU,121.80900573730469
GPU,139.36476707458496
GPU,132.74621963500977
GPU,130.31411170959473
GPU,156.99405670166016
GPU,158.14552307128906
GPU,152.34169960021973
GPU,171.51446342468262
GPU,144.3429470062256
GPU,140.20795822143555
GPU,135.95752716064453
GPU,144.39353942871094
GPU,143.73140335083008
GPU,147.64680862426758
GPU,148.09818267822266
GPU,143.76988410949707
GPU,120.05844116210938
GPU,134.86251831054688
GPU,152.55446434020996
GPU,123.35128784179688
GPU,132.91053771972656
