timestamp,response_time_ms,gpu_used
2025-09-13T18:31:04.250013,3526.8819332122803,False
2025-09-13T18:31:06.401000,2150.2950191497803,False
2025-09-13T18:31:08.484177,2082.4649333953857,False
2025-09-13T18:31:10.606683,2121.922016143799,False
2025-09-13T18:31:12.683598,2076.2550830841064,False
2025-09-13T18:31:14.761358,2077.0108699798584,False
2025-09-13T18:31:16.877364,2115.530014038086,False
2025-09-13T18:31:18.960851,2082.720994949341,False
2025-09-13T18:31:21.149486,2187.8488063812256,False
2025-09-13T18:31:23.228020,2077.9998302459717,False
2025-09-13T18:31:25.304683,2076.2698650360107,False
2025-09-13T18:31:27.392804,2087.354898452759,False
2025-09-13T18:31:29.467949,2074.4099617004395,False
2025-09-13T18:31:31.561574,2092.9360389709473,False
2025-09-13T18:31:33.646939,2084.522008895874,False
2025-09-13T18:31:35.773539,2125.554084777832,False
2025-09-13T18:31:37.852379,2078.230142593384,False
2025-09-13T18:31:39.929148,2075.9692192077637,False
2025-09-13T18:31:42.004112,2074.4659900665283,False
2025-09-13T18:31:44.188674,2183.665990829468,False
2025-09-13T18:31:46.314138,2124.653100967407,False
2025-09-13T18:31:48.393004,2078.0019760131836,False
2025-09-13T18:31:50.535385,2141.58296585083,False
2025-09-13T18:31:52.685430,2149.6808528900146,False
2025-09-13T18:31:54.839712,2153.8262367248535,False
2025-09-13T18:31:56.923564,2083.141088485718,False
2025-09-13T18:31:59.001111,2076.8799781799316,False
2025-09-13T18:32:01.084089,2082.504987716675,False
2025-09-13T18:32:03.161837,2077.148914337158,False
2025-09-13T18:32:05.281092,2118.6671257019043,False
2025-09-13T18:32:07.395632,2114.063262939453,False
2025-09-13T18:32:09.472931,2076.4238834381104,False
2025-09-13T18:32:11.560234,2086.4899158477783,False
2025-09-13T18:32:13.677834,2117.187976837158,False
2025-09-13T18:32:15.753742,2075.1209259033203,False
2025-09-13T18:32:17.829652,2075.079917907715,False
2025-09-13T18:32:19.906840,2076.5907764434814,False
2025-09-13T18:32:21.983708,2076.092004776001,False
2025-09-13T18:32:24.057179,2072.5810527801514,False
2025-09-13T18:32:26.133390,2075.5910873413086,False
2025-09-13T18:32:28.205102,2071.1238384246826,False
2025-09-13T18:32:30.370691,2165.036916732788,True
2025-09-13T18:32:32.489923,2118.71075630188,True
2025-09-13T18:32:34.607527,2116.9989109039307,True
2025-09-13T18:32:36.723990,2115.5998706817627,True
2025-09-13T18:32:38.827687,2103.1241416931152,True
2025-09-13T18:32:40.931936,2103.5070419311523,True
2025-09-13T18:32:43.069372,2136.8680000305176,True
2025-09-13T18:32:45.179866,2109.8928451538086,True
2025-09-13T18:32:47.283487,2102.803945541382,True
2025-09-13T18:32:49.418153,2133.721113204956,True
2025-09-13T18:32:51.531394,2112.58602142334,True
2025-09-13T18:32:53.679888,2147.826910018921,True
2025-09-13T18:32:55.869415,2188.742160797119,True
2025-09-13T18:32:57.977348,2107.1691513061523,True
2025-09-13T18:33:00.080572,2102.8192043304443,True
2025-09-13T18:33:02.215193,2134.1681480407715,True
2025-09-13T18:33:04.321841,2106.3449382781982,True
2025-09-13T18:33:06.448971,2126.664876937866,True
2025-09-13T18:33:08.558266,2108.7019443511963,True
2025-09-13T18:33:10.667165,2108.3929538726807,True
2025-09-13T18:33:12.775326,2107.311010360718,True
2025-09-13T18:33:14.913329,2137.3651027679443,True
2025-09-13T18:33:17.017589,2103.703022003174,True
2025-09-13T18:33:19.139880,2121.551036834717,True
2025-09-13T18:33:21.247766,2107.1219444274902,True
2025-09-13T18:33:23.366490,2117.957830429077,True
2025-09-13T18:33:25.478560,2111.485004425049,True
2025-09-13T18:33:27.611617,2132.2720050811768,True
2025-09-13T18:33:29.718919,2106.8367958068848,True
2025-09-13T18:33:31.826801,2106.8620681762695,True
2025-09-13T18:33:33.941551,2113.8429641723633,True
2025-09-13T18:33:36.054478,2112.1461391448975,True
2025-09-13T18:33:38.164608,2109.3902587890625,True
2025-09-13T18:33:40.282631,2117.227077484131,True
2025-09-13T18:33:42.461193,2177.7701377868652,True
2025-09-13T18:33:44.567732,2105.9861183166504,True
2025-09-13T18:33:46.673965,2105.22198677063,True
2025-09-13T18:33:48.810341,2134.8202228546143,True
2025-09-13T18:33:50.916615,2105.102062225342,True
2025-09-13T18:33:53.019858,2102.959156036377,True
2025-09-13T18:33:55.158098,2137.5951766967773,True
2025-09-13T18:33:57.265633,2106.654405593872,True
2025-09-13T18:33:59.372571,2105.964183807373,True
2025-09-13T18:34:01.507546,2133.7411403656006,True
2025-09-13T18:34:03.618012,2109.5690727233887,True
2025-09-13T18:34:05.734794,2115.8289909362793,True
2025-09-13T18:34:07.856069,2120.3689575195312,True
2025-09-13T18:34:09.964685,2107.7399253845215,True
2025-09-13T18:34:12.072761,2107.051134109497,True
2025-09-13T18:34:14.205247,2131.7687034606934,True
