,response_time_ms
0,32781.291007995605
1,204.31995391845703
2,177.9320240020752
3,183.79712104797363
4,142.747163772583
5,203.2949924468994
6,160.5989933013916
7,345.2181816101074
8,150.4199504852295
9,152.35114097595215
10,138.57102394104004
11,136.35683059692383
12,141.29209518432617
13,175.47082901000977
14,181.6871166229248
15,145.57695388793945
16,136.95597648620603
17,140.5191421508789
18,142.75002479553223
19,137.50815391540527
20,172.00279235839844
21,139.39809799194336
22,147.3550796508789
23,192.2297477722168
24,146.93284034729004
25,143.01419258117676
26,161.33999824523926
27,174.93510246276855
28,143.0823802947998
29,141.00098609924316
30,157.28521347045898
31,154.2351245880127
32,142.6541805267334
33,146.38113975524902
34,139.53828811645508
35,146.25906944274902
36,144.58084106445312
37,138.36312294006348
38,143.44191551208496
39,139.6012306213379
40,190.43421745300293
41,141.83616638183594
42,176.3460636138916
43,140.82098007202148
44,138.73624801635742
45,214.38193321228027
46,138.84997367858887
47,238.45982551574707
48,195.7528591156006
49,147.31979370117188
50,163.53297233581543
51,139.6279335021973
52,226.17602348327637
53,145.54190635681152
54,144.3922519683838
55,150.56586265563965
56,137.8939151763916
57,131.8378448486328
58,172.88804054260254
59,157.98211097717285
60,141.8471336364746
61,156.0690402984619
62,143.1589126586914
63,157.0889949798584
64,138.4110450744629
65,226.4609336853027
66,142.7140235900879
67,216.65310859680176
68,158.40888023376465
69,221.93622589111328
70,139.70494270324707
71,391.6308879852295
72,145.26081085205078
73,266.54672622680664
74,182.97982215881348
75,148.74696731567383
76,195.40810585021973
77,137.7718448638916
78,145.6148624420166
79,142.43006706237793
80,163.0871295928955
81,180.8309555053711
82,168.77508163452148
83,235.1069450378418
84,140.35987854003906
85,135.32090187072754
86,140.2730941772461
87,177.21199989318848
88,151.60202980041504
89,230.3481101989746
90,151.0009765625
91,466.1698341369629
92,138.73004913330078
93,143.1119441986084
94,175.21190643310547
95,172.64103889465332
96,384.9110603332519
97,141.45708084106445
98,147.85289764404297
99,148.6990451812744
100,155.16901016235352
101,134.91487503051758
102,156.13293647766113
103,230.08012771606445
104,194.9522495269775
105,260.24889945983887
106,134.41205024719238
107,170.46618461608887
108,148.61178398132324
109,149.6291160583496
110,135.65993309020996
111,148.35691452026367
112,209.4719409942627
113,133.36801528930664
114,171.43797874450684
115,140.7308578491211
116,145.0040340423584
117,147.2492218017578
118,135.30802726745603
119,147.8288173675537
120,166.94903373718262
121,136.62219047546387
122,156.55827522277832
123,144.8671817779541
124,140.7170295715332
125,153.08809280395508
126,176.17201805114746
127,226.34124755859375
128,350.9480953216553
129,133.5902214050293
130,491.20497703552246
131,142.25101470947266
132,443.7229633331299
133,207.74197578430176
134,223.25801849365232
135,137.0539665222168
136,141.17097854614258
137,277.50086784362793
138,158.707857131958
139,170.29404640197754
140,188.15374374389648
141,135.4880332946777
142,134.19795036315918
143,153.64384651184082
144,170.96996307373047
145,199.88203048706055
146,150.83599090576172
147,196.74086570739743
148,162.09721565246582
149,498.1119632720947
150,152.5440216064453
151,188.0502700805664
152,160.96997261047363
153,135.61201095581055
154,140.11597633361816
155,187.96205520629883
156,139.9819850921631
157,182.16204643249512
158,133.08191299438477
159,140.3636932373047
160,141.10589027404785
161,143.7702178955078
162,145.0948715209961
163,295.6569194793701
164,135.1640224456787
165,135.5741024017334
166,176.20491981506348
167,135.10799407958984
168,227.65707969665527
169,136.93690299987793
170,157.1199893951416
171,135.38193702697754
172,135.88309288024902
173,156.87870979309082
174,160.2489948272705
175,232.08975791931152
176,136.05928421020508
177,138.07392120361328
178,158.48612785339355
179,151.7038345336914
180,174.21793937683103
181,134.98902320861816
182,174.9119758605957
183,144.86193656921387
184,214.34783935546875
185,135.94603538513184
186,171.65684700012207
187,139.5561695098877
188,207.93533325195312
189,187.94703483581543
190,145.36190032958984
191,141.36910438537598
192,209.306001663208
193,191.1680698394775
194,140.56086540222168
195,153.0287265777588
196,144.9868679046631
197,197.66902923583984
198,188.12012672424316
199,150.76828002929688
200,138.01908493041992
201,152.32181549072266
202,135.24198532104492
