timestamp,matrix_size,response_time_ms,gpu_used
2025-09-14T15:11:39.042511,0,2001.9960403442383,False
2025-09-14T15:11:39.122978,200,77.26001739501953,False
2025-09-14T15:11:39.261133,400,137.72988319396973,False
2025-09-14T15:11:39.447456,600,185.07695198059082,False
2025-09-14T15:11:39.567502,800,119.25792694091797,False
2025-09-14T15:11:39.678647,1000,110.89301109313965,False
2025-09-14T15:11:39.784477,1200,105.6818962097168,False
2025-09-14T15:11:39.897863,1400,113.14630508422852,False
2025-09-14T15:11:40.009046,1600,109.53092575073242,False
2025-09-14T15:11:40.121158,1800,111.79494857788086,False
2025-09-14T15:11:40.240507,2000,118.63398551940918,False
2025-09-14T15:11:40.373385,2200,132.3678493499756,False
2025-09-14T15:11:40.524124,2400,149.16515350341797,False
2025-09-14T15:11:40.684833,2600,160.01391410827637,False
2025-09-14T15:11:40.865881,2800,180.03010749816895,False
2025-09-14T15:11:41.066175,3000,199.84006881713867,False
2025-09-14T15:11:41.288487,3200,221.60720825195312,False
2025-09-14T15:11:41.551926,3400,262.88580894470215,False
2025-09-14T15:11:41.847653,3600,295.16100883483887,False
2025-09-14T15:11:42.195571,3800,347.4581241607666,False
2025-09-14T15:11:42.548172,4000,352.1590232849121,False
2025-09-14T15:11:43.017976,4200,469.07711029052734,False
2025-09-14T15:11:43.426041,4400,407.4540138244629,False
2025-09-14T15:11:43.867759,4600,440.9000873565674,False
2025-09-14T15:11:44.360184,4800,491.69397354125977,False
2025-09-14T15:11:44.951678,5000,590.9266471862793,False
2025-09-14T15:11:45.532586,5200,580.0578594207764,False
2025-09-14T15:11:46.149683,5400,616.7242527008057,False
2025-09-14T15:11:46.823100,5600,672.52516746521,False
2025-09-14T15:11:47.625399,5800,800.6370067596436,False
2025-09-14T15:11:48.424517,6000,797.7719306945801,False
2025-09-14T15:11:49.276010,6200,850.86989402771,False
2025-09-14T15:11:50.375196,6400,1098.6592769622803,False
2025-09-14T15:11:51.589790,6600,1213.860034942627,False
2025-09-14T15:11:52.915559,6800,1324.9850273132324,False
2025-09-14T15:11:54.282742,7000,1366.6799068450928,False
2025-09-14T15:11:55.869708,7200,1586.379051208496,False
2025-09-14T15:11:57.558475,7400,1687.777042388916,False
2025-09-14T15:11:59.334210,7600,1774.88374710083,False
2025-09-14T15:12:01.271159,7800,1936.3629817962646,False
2025-09-14T15:12:03.310706,8000,2038.9032363891602,False
2025-09-14T15:12:05.546913,8200,2235.3501319885254,False
2025-09-14T15:12:07.853138,8400,2305.720090866089,False
2025-09-14T15:12:10.034439,8600,2180.5419921875,False
2025-09-14T15:12:12.201437,8800,2166.3310527801514,False
2025-09-14T15:12:14.350146,9000,2148.1218338012695,False
2025-09-14T15:12:16.707347,9200,2356.572151184082,False
2025-09-14T15:12:19.155484,9400,2447.3490715026855,False
2025-09-14T15:12:22.467870,9600,3311.5932941436768,False
2025-09-14T15:12:25.475549,9800,3007.150888442993,False
2025-09-14T15:12:29.274398,10000,3798.595905303955,False
2025-09-14T15:12:33.283714,10200,4008.434057235718,False
2025-09-14T15:12:37.454149,10400,4169.564962387085,False
2025-09-14T15:12:41.294732,10600,3839.5450115203857,False
2025-09-14T15:12:42.657490,10800,1361.7079257965088,True
2025-09-14T15:12:43.753691,11000,1095.3311920166016,True
