timestamp,matrix_size,response_time_ms,gpu_used
2025-09-14T10:21:17.199514,0,1971.8618392944336,False
2025-09-14T10:21:17.314122,200,113.98601531982422,False
2025-09-14T10:21:17.436131,400,121.40488624572754,False
2025-09-14T10:21:17.546680,600,109.65776443481445,False
2025-09-14T10:21:17.745550,800,198.25482368469238,False
2025-09-14T10:21:17.865065,1000,118.66211891174316,False
2025-09-14T10:21:17.977452,1200,110.37707328796387,False
2025-09-14T10:21:18.090951,1400,113.04187774658203,False
2025-09-14T10:21:18.207624,1600,115.8590316772461,False
2025-09-14T10:21:18.322451,1800,114.26830291748047,False
2025-09-14T10:21:18.445375,2000,122.34115600585938,False
2025-09-14T10:21:18.593572,2200,147.02367782592773,False
2025-09-14T10:21:18.735310,2400,141.06488227844238,False
2025-09-14T10:21:18.902900,2600,166.78524017333984,False
2025-09-14T10:21:19.080958,2800,177.22105979919434,False
2025-09-14T10:21:19.301074,3000,217.99111366271973,False
2025-09-14T10:21:19.517135,3200,215.09504318237305,False
2025-09-14T10:21:19.765848,3400,248.17800521850586,False
2025-09-14T10:21:20.045251,3600,278.5940170288086,False
2025-09-14T10:21:20.372875,3800,326.76005363464355,False
2025-09-14T10:21:20.747122,4000,373.42000007629395,False
2025-09-14T10:21:21.124931,4200,376.95884704589844,False
2025-09-14T10:21:21.629128,4400,503.1089782714844,False
2025-09-14T10:21:22.087184,4600,457.25202560424805,False
2025-09-14T10:21:22.647209,4800,559.2391490936279,False
2025-09-14T10:21:23.261159,5000,613.286018371582,False
2025-09-14T10:21:23.868803,5200,606.8429946899414,False
2025-09-14T10:21:24.629282,5400,759.5367431640625,False
2025-09-14T10:21:25.492790,5600,862.637996673584,False
2025-09-14T10:21:26.275161,5800,781.2447547912598,False
2025-09-14T10:21:27.235286,6000,959.2468738555908,False
2025-09-14T10:21:28.360284,6200,1124.1350173950195,False
2025-09-14T10:21:29.387090,6400,1025.8750915527344,False
2025-09-14T10:21:30.598085,6600,1210.3948593139648,False
2025-09-14T10:21:31.767540,6800,1167.09303855896,False
2025-09-14T10:21:33.174454,7000,1405.9958457946777,False
2025-09-14T10:21:34.687481,7200,1512.1259689331055,False
2025-09-14T10:21:36.348778,7400,1660.5558395385742,False
2025-09-14T10:21:37.758113,7600,1408.7820053100586,False
2025-09-14T10:21:39.316934,7800,1557.884931564331,False
2025-09-14T10:21:40.870238,8000,1552.3099899291992,False
2025-09-14T10:21:42.558967,8200,1687.7341270446777,False
2025-09-14T10:21:44.439660,8400,1879.734754562378,False
2025-09-14T10:21:46.381827,8600,1941.2260055541992,False
2025-09-14T10:21:48.381989,8800,1999.506950378418,False
2025-09-14T10:21:50.618010,9000,2235.1021766662598,False
2025-09-14T10:21:53.088493,9200,2469.6319103240967,False
2025-09-14T10:21:56.185539,9400,3096.0540771484375,False
2025-09-14T10:21:59.490260,9600,3303.807020187378,False
2025-09-14T10:22:02.919253,9800,3428.0447959899902,False
2025-09-14T10:22:06.562879,10000,3642.7249908447266,False
2025-09-14T10:22:09.528704,10200,2964.9150371551514,False
2025-09-14T10:22:12.637730,10400,3108.4470748901367,False
2025-09-14T10:22:15.998609,10600,3359.9610328674316,False
2025-09-14T10:22:19.457617,10800,3458.2929611206055,False
2025-09-14T10:22:23.935269,11000,4476.9580364227295,False
2025-09-14T10:22:28.898914,11200,4962.683916091919,False
2025-09-14T10:22:33.487991,11400,4588.09494972229,False
2025-09-14T10:22:38.097659,11600,4608.6578369140625,False
2025-09-14T10:22:38.168763,11800,-1,N/A
2025-09-14T10:22:38.284254,12000,-1,N/A
2025-09-14T10:22:38.397822,12200,-1,N/A
2025-09-14T10:22:38.559868,12400,-1,N/A
2025-09-14T10:22:38.636747,12600,-1,N/A
2025-09-14T10:22:38.756598,12800,-1,N/A
2025-09-14T10:22:38.869809,13000,-1,N/A
2025-09-14T10:22:38.980003,13200,-1,N/A
2025-09-14T10:22:39.093798,13400,-1,N/A
2025-09-14T10:22:39.208185,13600,-1,N/A
2025-09-14T10:22:45.987887,13800,6778.834104537964,False
2025-09-14T10:22:53.254419,14000,7265.5510902404785,False
2025-09-14T10:23:01.350532,14200,8095.09801864624,False
2025-09-14T10:23:11.374277,14400,10022.71580696106,False
2025-09-14T10:23:11.500691,14600,-1,N/A
2025-09-14T10:23:11.570958,14800,-1,N/A
2025-09-14T10:23:11.718956,15000,-1,N/A
2025-09-14T10:23:11.793390,15200,-1,N/A
2025-09-14T10:23:11.945392,15400,-1,N/A
2025-09-14T10:23:12.020369,15600,-1,N/A
2025-09-14T10:23:12.136100,15800,-1,N/A
2025-09-14T10:23:12.248386,16000,-1,N/A
2025-09-14T10:23:12.364131,16200,-1,N/A
2025-09-14T10:23:12.487620,16400,-1,N/A
2025-09-14T10:23:12.665440,16600,-1,N/A
2025-09-14T10:23:12.742841,16800,-1,N/A
2025-09-14T10:23:12.853893,17000,-1,N/A
2025-09-14T10:23:12.970578,17200,-1,N/A
2025-09-14T10:23:13.087166,17400,-1,N/A
2025-09-14T10:23:13.201443,17600,-1,N/A
2025-09-14T10:23:13.355129,17800,-1,N/A
2025-09-14T10:23:13.426360,18000,-1,N/A
2025-09-14T10:23:13.540714,18200,-1,N/A
2025-09-14T10:23:13.662584,18400,-1,N/A
2025-09-14T10:23:13.774739,18600,-1,N/A
2025-09-14T10:23:13.886916,18800,-1,N/A
2025-09-14T10:23:14.002330,19000,-1,N/A
2025-09-14T10:23:14.157593,19200,-1,N/A
2025-09-14T10:23:14.229766,19400,-1,N/A
2025-09-14T10:23:14.343839,19600,-1,N/A
2025-09-14T10:23:14.457820,19800,-1,N/A
2025-09-14T10:23:14.588337,20000,-1,N/A
