step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
60,9.10 MB,479 MB,2.28 ms,4.75 s
61,9.10 MB,479 MB,2.28 ms,4.83 s
62,9.10 MB,479 MB,1.81 ms,4.94 s
63,9.10 MB,479 MB,1.81 ms,5.03 s
64,9.10 MB,479 MB,1.81 ms,5.11 s
65,9.10 MB,479 MB,1.81 ms,5.20 s
66,9.10 MB,479 MB,1.81 ms,5.26 s
67,9.10 MB,479 MB,1.81 ms,5.26 s
68,9.10 MB,479 MB,1.81 ms,5.26 s
69,9.10 MB,479 MB,1.81 ms,5.26 s
70,9.10 MB,479 MB,1.81 ms,5.26 s
71,9.10 MB,479 MB,1.81 ms,5.26 s
72,9.41 MB,479 MB,1.60 ms,5.26 s
73,9.41 MB,479 MB,1.60 ms,5.44 s
74,9.41 MB,1.81 GB,1.77 ms,5.58 s
75,9.41 MB,1.81 GB,1.77 ms,5.58 s
76,9.41 MB,1.81 GB,1.77 ms,5.58 s
77,9.41 MB,1.81 GB,1.77 ms,5.58 s
78,9.41 MB,1.81 GB,1.77 ms,5.58 s
79,9.41 MB,1.81 GB,1.77 ms,5.58 s
80,9.41 MB,1.81 GB,1.77 ms,5.58 s
81,9.41 MB,1.81 GB,1.77 ms,5.58 s
82,9.41 MB,1.81 GB,1.77 ms,5.58 s
83,9.41 MB,1.81 GB,1.77 ms,5.58 s
84,9.41 MB,1.82 GB,1.77 ms,5.58 s
85,9.41 MB,1.82 GB,1.77 ms,5.58 s
86,9.41 MB,1.82 GB,1.77 ms,5.53 s
87,9.41 MB,1.82 GB,1.77 ms,5.53 s
88,9.95 MB,1.82 GB,1.71 ms,5.53 s
89,9.95 MB,1.82 GB,1.71 ms,5.53 s
90,9.95 MB,1.82 GB,933 µs,5.53 s
91,9.95 MB,1.82 GB,955 µs,4.63 s
92,9.95 MB,1.82 GB,977 µs,4.54 s
93,9.95 MB,1.82 GB,999 µs,4.45 s
94,9.95 MB,1.82 GB,1.02 ms,4.36 s
95,9.95 MB,1.82 GB,1.04 ms,4.26 s
96,9.95 MB,1.82 GB,1.06 ms,4.17 s
97,9.95 MB,1.82 GB,1.09 ms,4.08 s
98,9.95 MB,1.82 GB,1.31 ms,3.99 s
99,9.95 MB,1.82 GB,1.31 ms,3.90 s
100,9.95 MB,1.82 GB,1.31 ms,3.80 s
101,9.95 MB,1.82 GB,1.31 ms,2.98 s
102,10.0 MB,1.82 GB,2.23 ms,3.80 s
103,10.0 MB,1.82 GB,2.23 ms,3.70 s
104,10.0 MB,1.82 GB,2.23 ms,3.60 s
105,10.0 MB,1.82 GB,2.23 ms,3.50 s
106,10.0 MB,1.82 GB,2.23 ms,3.40 s
107,10.0 MB,1.82 GB,2.23 ms,3.31 s
108,10.0 MB,1.82 GB,2.23 ms,3.21 s
109,10.0 MB,1.82 GB,2.23 ms,3.11 s
110,10.0 MB,1.82 GB,2.23 ms,3.01 s
111,10.0 MB,1.82 GB,2.23 ms,2.91 s
112,10.0 MB,1.82 GB,2.23 ms,2.82 s
113,10.0 MB,1.82 GB,2.23 ms,2.72 s
114,10.0 MB,1.82 GB,2.23 ms,2.62 s
115,10.0 MB,4.68 GB,2.23 ms,5.79 s
116,10.0 MB,4.68 GB,2.84 ms,5.80 s
117,10.0 MB,4.68 GB,2.84 ms,5.80 s
118,10.0 MB,4.68 GB,2.84 ms,3.58 s
119,10.5 MB,4.68 GB,2.92 ms,3.68 s
120,10.5 MB,4.68 GB,2.92 ms,3.79 s
121,10.5 MB,4.68 GB,2.92 ms,3.89 s
122,10.5 MB,4.68 GB,2.92 ms,3.99 s
123,10.5 MB,4.68 GB,2.92 ms,4.10 s
124,10.5 MB,4.68 GB,2.92 ms,4.20 s
125,10.5 MB,4.68 GB,2.92 ms,4.31 s
126,10.5 MB,4.68 GB,2.92 ms,4.41 s
127,10.5 MB,4.68 GB,2.92 ms,4.51 s
128,10.5 MB,4.68 GB,2.92 ms,4.62 s
129,10.5 MB,4.68 GB,2.92 ms,4.72 s
130,10.5 MB,4.68 GB,2.92 ms,4.82 s
131,10.6 MB,4.68 GB,2.95 ms,4.93 s
132,10.6 MB,4.68 GB,3.46 ms,5.03 s
133,10.6 MB,4.68 GB,3.46 ms,5.13 s
134,10.6 MB,4.68 GB,3.46 ms,5.24 s
135,10.6 MB,4.68 GB,3.46 ms,5.34 s
136,10.6 MB,4.68 GB,3.46 ms,5.45 s
137,10.6 MB,4.68 GB,3.46 ms,5.55 s
138,10.6 MB,4.68 GB,3.46 ms,5.65 s
139,10.6 MB,4.68 GB,3.46 ms,5.76 s
140,10.6 MB,4.68 GB,3.46 ms,5.86 s
141,10.6 MB,4.68 GB,3.46 ms,5.96 s
142,10.6 MB,4.94 GB,3.46 ms,6.10 s
143,10.6 MB,4.94 GB,3.46 ms,6.21 s
144,10.6 MB,4.94 GB,3.46 ms,35.6 ms
145,10.6 MB,4.94 GB,3.46 ms,37.5 ms
146,10.6 MB,4.94 GB,2.95 ms,39.3 ms
147,10.6 MB,4.94 GB,2.90 ms,41.2 ms
148,10.6 MB,4.94 GB,2.52 ms,43.0 ms
149,10.6 MB,4.94 GB,2.47 ms,44.8 ms
150,10.6 MB,4.94 GB,1.96 ms,46.7 ms
151,10.6 MB,4.94 GB,1.96 ms,48.5 ms
152,10.6 MB,4.94 GB,1.96 ms,50.4 ms
153,10.6 MB,4.94 GB,1.96 ms,52.2 ms
154,10.6 MB,4.94 GB,1.96 ms,54.0 ms
155,10.6 MB,4.94 GB,1.96 ms,55.9 ms
156,10.6 MB,4.94 GB,1.96 ms,57.7 ms
157,10.6 MB,4.94 GB,1.96 ms,59.6 ms
158,10.6 MB,4.94 GB,1.96 ms,61.4 ms
159,10.6 MB,4.94 GB,1.96 ms,63.3 ms
160,10.6 MB,4.94 GB,1.96 ms,45.5 ms
161,10.6 MB,4.94 GB,1.96 ms,45.5 ms
162,10.6 MB,4.94 GB,1.36 ms,45.5 ms
163,10.6 MB,4.94 GB,1.36 ms,45.5 ms
164,10.6 MB,4.94 GB,1.36 ms,45.5 ms
165,10.6 MB,4.94 GB,1.36 ms,45.5 ms
166,10.6 MB,4.94 GB,1.36 ms,45.5 ms
167,10.6 MB,4.94 GB,1.15 ms,45.5 ms
168,10.6 MB,4.94 GB,1.12 ms,45.5 ms
169,10.6 MB,4.94 GB,989 µs,45.5 ms
170,10.6 MB,4.94 GB,989 µs,45.5 ms
171,10.6 MB,4.94 GB,989 µs,45.5 ms
172,10.6 MB,4.94 GB,989 µs,45.5 ms
173,10.6 MB,4.94 GB,989 µs,45.5 ms
174,10.6 MB,4.94 GB,989 µs,31.1 ms
175,10.6 MB,4.94 GB,989 µs,31.7 ms
176,10.6 MB,4.94 GB,989 µs,32.3 ms
177,10.6 MB,4.94 GB,989 µs,33.0 ms
178,10.6 MB,4.94 GB,989 µs,33.6 ms
179,10.6 MB,4.94 GB,374 µs,34.2 ms
