,matrix_size,response_time_ms,gpu_used
0,0,2023.7529277801511,False
1,200,99.7459888458252,False
2,400,162.21022605895996,False
3,600,169.05689239501953,False
4,800,168.51401329040527,False
5,1000,158.56504440307617,False
6,1200,195.78289985656735,False
7,1400,207.08107948303223,False
8,1600,151.9300937652588,False
9,1800,135.25724411010742,False
10,2000,133.79716873168945,False
11,2200,155.11202812194824,False
12,2400,179.75783348083496,False
13,2600,158.91408920288086,False
14,2800,182.94191360473633,False
15,3000,235.78381538391113,False
16,3200,226.12285614013672,False
17,3400,241.5010929107666,False
18,3600,265.0580406188965,False
19,3800,317.2469139099121,False
20,4000,388.7939453125,False
21,4200,361.7103099822998,False
22,4400,414.3049716949463,False
23,4600,541.9971942901611,False
24,4800,612.7631664276123,False
25,5000,676.0208606719971,False
26,5200,683.9802265167236,False
27,5400,669.6500778198242,False
28,5600,813.7919902801514,False
29,5800,788.7592315673828,False
30,6000,1022.2330093383788,False
31,6200,1054.46195602417,False
32,6400,1046.3151931762695,False
33,6600,1227.1020412445068,False
34,6800,1327.664136886597,False
35,7000,1439.5840167999268,False
36,7200,1529.8750400543213,False
37,7400,1741.1720752716064,False
38,7600,1841.2909507751465,False
39,7800,1469.146728515625,False
40,8000,1575.5467414855957,False
41,8200,1737.191915512085,False
42,8400,1786.3259315490725,False
43,8600,1947.0431804656985,False
44,8800,2092.2319889068604,False
45,9000,2130.094051361084,False
46,9200,2821.7861652374268,False
47,9400,2739.3858432769775,False
48,9600,3287.160873413086,False
49,9800,3024.43790435791,False
50,10000,3722.004175186157,False
51,10200,3707.5490951538086,False
52,10400,,
53,10600,,
54,10800,,
55,11000,,
56,11200,,
57,11400,,
58,11600,,
59,11800,,
60,12000,,
61,12200,4865.701198577881,False
62,12400,5177.184104919434,False
63,12600,5846.33207321167,False
64,12800,6740.427017211914,False
65,13000,7577.982902526856,False
66,13200,6175.313234329224,False
67,13400,,
68,13600,,
69,13800,,
70,14000,,
71,14200,,
72,14400,,
73,14600,,
74,14800,,
75,15000,,
76,15200,,
77,15400,10068.875789642334,False
78,15600,11784.947872161863,False
79,15800,10453.467845916748,False
80,16000,12072.386741638184,False
81,16200,12636.921882629396,False
82,16400,12448.45700263977,False
83,16600,14141.541004180908,False
84,16800,12378.811120986938,False
85,17000,15462.442874908447,False
86,17200,,
87,17400,,
88,17600,,
89,17800,,
90,18000,,
91,18200,,
92,18400,,
93,18600,,
94,18800,,
95,19000,,
96,19200,,
97,19400,18980.64088821411,False
98,19600,19665.621042251587,False
99,19800,24227.422952651978,False
100,20000,23074.965953826904,False
