step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
61,30.8 MB,314 MB,1.79 ms,4.62 s
62,30.8 MB,314 MB,1.79 ms,4.70 s
63,30.8 MB,314 MB,1.79 ms,4.78 s
64,30.8 MB,314 MB,1.67 ms,4.96 s
65,30.8 MB,314 MB,1.67 ms,5.04 s
66,30.8 MB,314 MB,1.67 ms,4.29 s
67,30.8 MB,314 MB,1.67 ms,4.26 s
68,30.8 MB,314 MB,1.67 ms,4.17 s
69,30.8 MB,1.07 GB,1.67 ms,5.19 s
70,30.8 MB,1.07 GB,1.67 ms,5.19 s
71,30.8 MB,1.07 GB,1.45 ms,5.19 s
72,30.9 MB,1.07 GB,1.82 ms,5.19 s
73,30.9 MB,1.07 GB,1.82 ms,5.19 s
74,30.9 MB,1.07 GB,1.82 ms,5.19 s
75,30.9 MB,1.07 GB,1.82 ms,5.19 s
76,30.9 MB,1.07 GB,1.82 ms,5.19 s
77,30.9 MB,1.07 GB,2.12 ms,5.19 s
78,30.9 MB,1.07 GB,2.12 ms,5.19 s
79,30.9 MB,1.07 GB,2.12 ms,5.35 s
80,30.9 MB,1.07 GB,2.12 ms,5.35 s
81,30.9 MB,1.07 GB,2.12 ms,5.35 s
82,30.9 MB,1.07 GB,1.97 ms,5.35 s
83,30.9 MB,1.07 GB,1.97 ms,5.35 s
84,30.9 MB,1.07 GB,1.97 ms,5.35 s
85,30.9 MB,1.07 GB,1.97 ms,5.35 s
86,30.9 MB,1.07 GB,1.97 ms,4.48 s
87,30.9 MB,1.08 GB,1.97 ms,4.40 s
88,30.9 MB,1.08 GB,1.97 ms,4.31 s
89,30.9 MB,1.08 GB,1.97 ms,4.22 s
90,30.9 MB,1.08 GB,2.23 ms,4.13 s
91,30.9 MB,1.08 GB,2.23 ms,4.04 s
92,30.9 MB,1.08 GB,2.23 ms,3.95 s
93,30.9 MB,1.08 GB,2.23 ms,3.86 s
94,30.9 MB,1.08 GB,2.23 ms,3.77 s
95,30.9 MB,1.08 GB,2.23 ms,3.68 s
96,30.9 MB,1.08 GB,2.23 ms,3.59 s
97,30.9 MB,1.08 GB,1.90 ms,3.56 s
98,30.9 MB,1.08 GB,1.86 ms,3.47 s
99,31.8 MB,1.08 GB,2.13 ms,3.38 s
100,31.8 MB,1.08 GB,1.59 ms,3.30 s
101,31.8 MB,1.08 GB,1.88 ms,3.21 s
102,31.8 MB,1.08 GB,1.88 ms,3.12 s
103,31.8 MB,1.08 GB,1.88 ms,3.04 s
104,31.8 MB,3.02 GB,1.88 ms,4.63 s
105,31.8 MB,3.02 GB,1.88 ms,4.63 s
106,31.8 MB,3.02 GB,1.88 ms,4.64 s
107,31.8 MB,3.02 GB,1.88 ms,4.65 s
108,31.8 MB,3.02 GB,1.88 ms,4.66 s
109,31.8 MB,3.02 GB,1.88 ms,2.14 s
110,31.8 MB,3.02 GB,1.88 ms,2.24 s
111,31.8 MB,3.02 GB,1.88 ms,2.33 s
112,31.8 MB,3.02 GB,1.88 ms,2.43 s
113,31.8 MB,3.02 GB,1.88 ms,2.52 s
114,31.8 MB,3.02 GB,1.88 ms,2.61 s
115,31.8 MB,3.02 GB,1.60 ms,2.71 s
116,31.8 MB,3.02 GB,1.57 ms,2.80 s
117,31.8 MB,3.02 GB,1.39 ms,2.90 s
118,31.8 MB,3.02 GB,1.36 ms,2.99 s
119,31.8 MB,3.02 GB,1.33 ms,3.08 s
120,31.8 MB,3.02 GB,1.30 ms,3.18 s
121,31.8 MB,3.02 GB,1.28 ms,3.27 s
122,31.8 MB,3.02 GB,1.25 ms,3.37 s
123,31.8 MB,3.02 GB,1.22 ms,3.46 s
124,31.8 MB,4.10 GB,1.19 ms,3.76 s
125,32.3 MB,4.10 GB,2.32 ms,3.86 s
126,32.3 MB,4.10 GB,2.32 ms,3.95 s
127,32.3 MB,4.10 GB,2.32 ms,4.05 s
128,32.3 MB,4.10 GB,2.32 ms,4.15 s
129,32.3 MB,4.10 GB,2.32 ms,4.25 s
130,32.3 MB,4.10 GB,2.32 ms,4.35 s
131,32.3 MB,4.10 GB,2.32 ms,4.45 s
132,32.3 MB,4.10 GB,2.55 ms,4.55 s
133,32.3 MB,4.10 GB,2.55 ms,4.65 s
134,32.3 MB,4.10 GB,2.55 ms,4.75 s
135,32.3 MB,4.10 GB,2.55 ms,4.85 s
136,32.5 MB,4.18 GB,2.91 ms,5.10 s
137,32.5 MB,4.18 GB,2.91 ms,5.21 s
138,32.5 MB,4.18 GB,2.91 ms,5.31 s
139,32.5 MB,4.18 GB,2.91 ms,5.41 s
140,32.5 MB,4.18 GB,2.91 ms,5.51 s
141,32.5 MB,4.18 GB,2.91 ms,5.62 s
142,32.5 MB,4.18 GB,3.40 ms,5.72 s
143,32.5 MB,4.18 GB,3.40 ms,5.82 s
144,32.5 MB,4.18 GB,3.40 ms,5.92 s
145,32.5 MB,4.18 GB,3.40 ms,6.03 s
146,32.5 MB,4.18 GB,3.40 ms,6.13 s
147,32.5 MB,4.18 GB,3.40 ms,6.29 s
148,32.5 MB,4.18 GB,3.40 ms,6.39 s
149,32.5 MB,4.18 GB,3.40 ms,6.43 s
150,33.0 MB,4.18 GB,3.95 ms,6.43 s
151,33.0 MB,4.18 GB,3.95 ms,6.43 s
152,33.0 MB,4.18 GB,3.95 ms,6.43 s
153,33.0 MB,4.18 GB,3.95 ms,5.40 s
154,33.0 MB,4.18 GB,3.95 ms,5.29 s
155,33.0 MB,4.18 GB,3.95 ms,5.18 s
156,33.0 MB,4.18 GB,3.95 ms,5.08 s
157,33.0 MB,4.18 GB,3.95 ms,4.97 s
158,33.0 MB,4.18 GB,3.95 ms,4.86 s
159,33.0 MB,4.18 GB,3.35 ms,4.76 s
160,33.0 MB,4.18 GB,3.44 ms,4.65 s
161,32.5 MB,4.18 GB,2.86 ms,4.54 s
162,32.5 MB,4.18 GB,2.93 ms,4.43 s
163,32.5 MB,4.18 GB,2.99 ms,4.33 s
164,32.5 MB,4.18 GB,3.06 ms,2.66 s
165,32.5 MB,4.18 GB,3.13 ms,2.66 s
166,32.5 MB,4.18 GB,3.19 ms,2.66 s
167,32.5 MB,4.18 GB,3.26 ms,2.66 s
168,32.5 MB,5.12 GB,3.33 ms,4.47 s
169,32.5 MB,5.12 GB,3.39 ms,4.58 s
170,32.5 MB,5.12 GB,3.46 ms,4.68 s
171,32.5 MB,5.12 GB,4.00 ms,5.53 s
172,32.5 MB,5.12 GB,4.00 ms,5.52 s
173,32.5 MB,5.12 GB,4.00 ms,5.51 s
174,32.5 MB,5.12 GB,4.00 ms,5.50 s
175,32.5 MB,5.12 GB,3.48 ms,5.49 s
176,32.5 MB,5.12 GB,3.41 ms,5.49 s
177,32.5 MB,5.12 GB,3.34 ms,5.48 s
178,32.5 MB,5.12 GB,3.28 ms,5.47 s
179,32.5 MB,5.12 GB,3.21 ms,5.46 s
180,32.8 MB,5.12 GB,4.41 ms,5.45 s
181,32.8 MB,5.12 GB,4.41 ms,5.44 s
182,32.8 MB,5.12 GB,4.41 ms,5.43 s
183,32.8 MB,5.12 GB,4.41 ms,5.42 s
184,32.8 MB,5.15 GB,4.41 ms,3.46 s
185,32.8 MB,5.15 GB,4.44 ms,3.56 s
186,32.8 MB,5.15 GB,4.44 ms,2.61 s
187,32.8 MB,5.15 GB,4.44 ms,2.61 s
188,32.8 MB,5.15 GB,4.44 ms,2.61 s
189,32.8 MB,5.15 GB,4.44 ms,2.61 s
190,32.8 MB,5.15 GB,4.44 ms,2.61 s
191,32.8 MB,5.15 GB,4.44 ms,2.61 s
192,32.8 MB,5.15 GB,4.44 ms,2.61 s
193,32.8 MB,5.15 GB,4.44 ms,2.61 s
194,32.5 MB,5.15 GB,4.27 ms,2.61 s
195,32.5 MB,5.15 GB,4.27 ms,2.61 s
196,32.5 MB,5.15 GB,3.91 ms,2.61 s
197,32.5 MB,9.49 GB,3.91 ms,3.99 s
198,32.5 MB,9.49 GB,3.91 ms,4.10 s
199,32.5 MB,9.49 GB,3.91 ms,4.20 s
200,32.5 MB,9.49 GB,3.91 ms,4.31 s
201,32.5 MB,9.49 GB,3.91 ms,4.41 s
202,32.5 MB,9.49 GB,3.91 ms,4.52 s
203,32.5 MB,9.49 GB,3.91 ms,4.62 s
204,32.5 MB,9.49 GB,3.91 ms,4.72 s
205,32.5 MB,9.49 GB,3.91 ms,4.83 s
206,32.6 MB,9.49 GB,4.22 ms,4.93 s
207,32.6 MB,9.49 GB,4.22 ms,5.04 s
208,32.6 MB,9.49 GB,4.22 ms,5.14 s
209,32.6 MB,9.49 GB,4.22 ms,5.24 s
210,32.6 MB,9.49 GB,4.78 ms,5.35 s
211,32.6 MB,9.49 GB,4.78 ms,2.00 s
212,32.6 MB,9.49 GB,4.78 ms,2.00 s
213,32.6 MB,9.61 GB,4.78 ms,3.15 s
214,32.6 MB,9.61 GB,4.78 ms,3.26 s
215,32.6 MB,9.61 GB,4.78 ms,3.37 s
216,32.6 MB,9.61 GB,4.78 ms,3.48 s
217,32.6 MB,9.61 GB,4.78 ms,3.58 s
218,32.6 MB,9.61 GB,4.78 ms,3.69 s
219,32.6 MB,9.61 GB,4.78 ms,3.80 s
220,32.6 MB,9.61 GB,4.78 ms,3.91 s
221,32.6 MB,9.61 GB,2.92 ms,4.02 s
222,32.6 MB,9.61 GB,2.92 ms,4.12 s
223,32.6 MB,9.61 GB,2.92 ms,4.23 s
224,32.7 MB,9.61 GB,3.55 ms,4.34 s
225,32.7 MB,9.61 GB,3.55 ms,4.45 s
226,32.7 MB,9.61 GB,3.55 ms,4.55 s
227,32.7 MB,9.61 GB,3.55 ms,4.66 s
228,32.7 MB,9.61 GB,3.55 ms,3.84 s
229,32.7 MB,9.61 GB,3.55 ms,3.84 s
230,32.7 MB,9.61 GB,3.55 ms,3.84 s
231,32.7 MB,9.61 GB,3.55 ms,3.84 s
232,32.7 MB,9.61 GB,3.55 ms,3.84 s
233,32.7 MB,9.61 GB,3.55 ms,3.84 s
234,32.7 MB,9.61 GB,3.55 ms,3.84 s
235,32.7 MB,9.61 GB,3.55 ms,3.84 s
236,32.7 MB,9.61 GB,3.55 ms,3.84 s
237,32.7 MB,9.61 GB,3.55 ms,3.84 s
238,32.8 MB,9.61 GB,4.13 ms,3.84 s
239,32.8 MB,9.61 GB,4.13 ms,3.84 s
240,32.8 MB,9.61 GB,4.25 ms,3.84 s
241,32.8 MB,9.88 GB,4.25 ms,3.84 s
242,32.8 MB,9.88 GB,4.25 ms,3.84 s
243,32.8 MB,9.88 GB,4.25 ms,3.84 s
244,32.8 MB,9.88 GB,4.25 ms,3.95 s
245,32.8 MB,9.88 GB,4.25 ms,3.88 s
246,32.8 MB,9.88 GB,4.25 ms,3.77 s
247,32.8 MB,9.88 GB,4.25 ms,3.66 s
248,32.8 MB,9.88 GB,4.25 ms,3.55 s
249,32.8 MB,9.88 GB,4.25 ms,3.44 s
250,32.8 MB,9.88 GB,4.25 ms,3.33 s
251,32.8 MB,9.88 GB,3.35 ms,3.22 s
252,32.8 MB,9.88 GB,3.35 ms,3.11 s
253,32.8 MB,9.88 GB,3.35 ms,3.00 s
254,32.8 MB,9.88 GB,2.82 ms,2.89 s
255,32.8 MB,9.88 GB,2.82 ms,2.78 s
256,32.8 MB,9.88 GB,2.82 ms,2.67 s
257,32.8 MB,9.88 GB,2.82 ms,82.8 µs
258,32.8 MB,9.88 GB,2.82 ms,86.4 µs
259,32.8 MB,9.88 GB,2.82 ms,90.1 µs
260,32.8 MB,9.88 GB,2.82 ms,93.7 µs
261,32.8 MB,9.88 GB,2.82 ms,97.4 µs
262,32.8 MB,9.88 GB,2.82 ms,101 µs
263,32.8 MB,9.88 GB,2.82 ms,105 µs
264,32.8 MB,9.88 GB,2.82 ms,108 µs
265,32.8 MB,9.88 GB,2.25 ms,112 µs
266,32.8 MB,9.88 GB,1.87 ms,116 µs
267,32.8 MB,9.88 GB,1.91 ms,119 µs
268,32.8 MB,9.88 GB,1.95 ms,94.1 µs
269,32.8 MB,9.88 GB,2.27 ms,94.1 µs
270,32.8 MB,9.88 GB,2.27 ms,94.1 µs
271,32.8 MB,9.88 GB,2.27 ms,94.1 µs
272,32.8 MB,9.88 GB,2.27 ms,94.1 µs
273,32.8 MB,9.88 GB,2.27 ms,145 µs
274,32.8 MB,9.88 GB,2.27 ms,148 µs
275,32.8 MB,9.88 GB,2.27 ms,152 µs
276,32.8 MB,9.88 GB,2.27 ms,156 µs
277,32.8 MB,9.88 GB,2.27 ms,159 µs
278,32.8 MB,9.88 GB,2.27 ms,163 µs
279,32.8 MB,9.88 GB,2.27 ms,166 µs
