step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
53,33.0 MB,1.38 GB,14.4 ms,718 ms
54,33.0 MB,1.38 GB,14.7 ms,732 ms
55,33.0 MB,1.38 GB,14.9 ms,746 ms
56,33.0 MB,1.38 GB,15.2 ms,759 ms
57,33.0 MB,1.38 GB,15.5 ms,773 ms
58,33.0 MB,1.38 GB,15.8 ms,787 ms
59,33.0 MB,1.38 GB,16.0 ms,793 ms
60,33.0 MB,1.38 GB,16.3 ms,807 ms
61,33.0 MB,1.38 GB,16.5 ms,821 ms
62,33.5 MB,1.38 GB,14.2 ms,678 ms
63,33.5 MB,1.38 GB,16.6 ms,800 ms
64,33.5 MB,1.38 GB,16.6 ms,800 ms
65,33.5 MB,1.38 GB,16.6 ms,800 ms
66,33.5 MB,1.38 GB,16.6 ms,800 ms
67,33.5 MB,1.38 GB,16.6 ms,800 ms
68,33.5 MB,1.38 GB,16.6 ms,800 ms
69,33.5 MB,1.38 GB,16.6 ms,800 ms
70,22.1 MB,1.38 GB,16.6 ms,800 ms
71,22.1 MB,1.38 GB,16.6 ms,803 ms
72,22.1 MB,1.38 GB,16.6 ms,803 ms
73,22.1 MB,1.38 GB,16.6 ms,803 ms
74,22.2 MB,1.38 GB,16.6 ms,803 ms
75,22.2 MB,1.38 GB,16.6 ms,803 ms
76,22.2 MB,1.38 GB,16.6 ms,803 ms
77,22.2 MB,919 MB,16.6 ms,803 ms
78,22.2 MB,919 MB,16.6 ms,808 ms
79,22.2 MB,919 MB,13.5 ms,808 ms
80,22.2 MB,919 MB,13.8 ms,808 ms
81,22.2 MB,919 MB,14.0 ms,808 ms
82,22.2 MB,919 MB,14.3 ms,808 ms
83,22.2 MB,919 MB,16.6 ms,808 ms
84,22.2 MB,919 MB,16.6 ms,808 ms
85,21.4 MB,919 MB,14.4 ms,808 ms
86,21.4 MB,919 MB,14.4 ms,691 ms
87,21.4 MB,918 MB,14.4 ms,685 ms
88,21.4 MB,918 MB,14.4 ms,685 ms
89,21.4 MB,918 MB,14.4 ms,685 ms
90,21.4 MB,918 MB,14.4 ms,685 ms
91,21.4 MB,918 MB,14.4 ms,519 ms
92,21.4 MB,918 MB,14.4 ms,529 ms
93,21.4 MB,918 MB,14.4 ms,539 ms
94,21.4 MB,918 MB,14.4 ms,627 ms
95,21.4 MB,918 MB,14.4 ms,627 ms
96,21.4 MB,918 MB,14.4 ms,627 ms
97,21.4 MB,918 MB,10.4 ms,627 ms
98,21.4 MB,918 MB,11.8 ms,627 ms
99,21.4 MB,918 MB,11.6 ms,627 ms
100,21.4 MB,918 MB,11.4 ms,627 ms
101,21.4 MB,918 MB,9.36 ms,453 ms
102,21.4 MB,918 MB,9.36 ms,453 ms
103,21.4 MB,918 MB,9.36 ms,453 ms
104,21.4 MB,918 MB,9.36 ms,453 ms
105,21.4 MB,918 MB,9.36 ms,453 ms
106,21.4 MB,918 MB,9.36 ms,453 ms
107,21.4 MB,918 MB,9.36 ms,453 ms
108,21.4 MB,918 MB,9.36 ms,367 ms
109,21.4 MB,918 MB,9.36 ms,367 ms
110,21.4 MB,918 MB,6.99 ms,367 ms
111,21.4 MB,918 MB,6.99 ms,367 ms
112,21.4 MB,918 MB,6.99 ms,367 ms
113,21.4 MB,918 MB,6.99 ms,367 ms
114,21.4 MB,918 MB,6.99 ms,285 ms
115,21.4 MB,918 MB,5.25 ms,285 ms
116,21.4 MB,918 MB,5.25 ms,285 ms
117,21.4 MB,918 MB,5.25 ms,285 ms
118,21.4 MB,918 MB,5.25 ms,285 ms
119,21.4 MB,918 MB,5.25 ms,135 ms
120,21.4 MB,918 MB,5.25 ms,135 ms
121,21.4 MB,918 MB,5.25 ms,135 ms
122,21.4 MB,918 MB,2.22 ms,135 ms
123,21.4 MB,918 MB,2.22 ms,135 ms
124,21.4 MB,918 MB,2.22 ms,108 ms
125,21.4 MB,918 MB,2.22 ms,108 ms
126,21.4 MB,918 MB,2.22 ms,108 ms
127,21.4 MB,918 MB,2.22 ms,108 ms
128,21.4 MB,918 MB,2.22 ms,108 ms
129,21.4 MB,918 MB,2.22 ms,108 ms
130,21.4 MB,918 MB,1.90 ms,108 ms
131,21.4 MB,918 MB,1.86 ms,166 µs
132,21.4 MB,918 MB,1.83 ms,169 µs
133,21.4 MB,918 MB,1.79 ms,195 µs
134,21.4 MB,918 MB,271 µs,195 µs
135,21.4 MB,918 MB,337 µs,195 µs
136,21.4 MB,918 MB,337 µs,195 µs
137,21.4 MB,918 MB,337 µs,180 µs
