step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
71,32.5 MB,1.38 GB,16.6 ms,802 ms
72,32.5 MB,1.38 GB,16.6 ms,802 ms
73,32.5 MB,1.38 GB,16.6 ms,802 ms
74,32.5 MB,1.38 GB,16.6 ms,802 ms
75,32.5 MB,1.38 GB,16.6 ms,802 ms
76,32.5 MB,1.38 GB,16.6 ms,802 ms
77,32.5 MB,1.38 GB,16.6 ms,802 ms
78,32.5 MB,1.38 GB,16.6 ms,802 ms
79,32.5 MB,1.38 GB,16.6 ms,802 ms
80,32.5 MB,1.38 GB,16.6 ms,802 ms
81,32.5 MB,1.38 GB,16.5 ms,797 ms
82,32.5 MB,1.38 GB,16.5 ms,797 ms
83,32.5 MB,1.38 GB,16.5 ms,797 ms
84,32.5 MB,1.38 GB,16.5 ms,797 ms
85,32.5 MB,1.38 GB,16.5 ms,797 ms
86,32.5 MB,1.38 GB,16.5 ms,797 ms
87,32.5 MB,1.38 GB,16.5 ms,797 ms
88,32.5 MB,1.38 GB,16.5 ms,797 ms
89,32.4 MB,1.38 GB,13.5 ms,660 ms
90,32.4 MB,1.38 GB,13.5 ms,646 ms
91,32.4 MB,1.38 GB,13.5 ms,611 ms
92,32.4 MB,1.38 GB,13.5 ms,611 ms
93,32.4 MB,1.38 GB,12.1 ms,611 ms
94,32.4 MB,1.38 GB,12.1 ms,611 ms
95,32.4 MB,1.38 GB,12.1 ms,611 ms
96,32.4 MB,1.38 GB,12.1 ms,611 ms
97,32.4 MB,1.38 GB,12.1 ms,611 ms
98,32.4 MB,1.38 GB,12.1 ms,535 ms
99,32.4 MB,918 MB,12.1 ms,535 ms
100,32.4 MB,918 MB,12.1 ms,535 ms
101,21.1 MB,918 MB,12.1 ms,535 ms
102,21.1 MB,918 MB,12.1 ms,535 ms
103,21.1 MB,918 MB,8.95 ms,403 ms
104,21.1 MB,918 MB,8.95 ms,403 ms
105,21.1 MB,918 MB,8.95 ms,403 ms
106,21.1 MB,918 MB,8.95 ms,403 ms
107,21.1 MB,918 MB,8.95 ms,403 ms
108,21.1 MB,918 MB,8.95 ms,403 ms
109,21.1 MB,918 MB,8.95 ms,403 ms
110,21.1 MB,918 MB,8.95 ms,403 ms
111,21.1 MB,918 MB,4.56 ms,403 ms
112,21.1 MB,918 MB,4.56 ms,403 ms
113,21.1 MB,918 MB,4.56 ms,184 ms
114,21.1 MB,918 MB,4.56 ms,184 ms
115,21.1 MB,918 MB,4.56 ms,184 ms
116,21.1 MB,918 MB,4.56 ms,184 ms
117,21.1 MB,918 MB,4.56 ms,184 ms
118,21.1 MB,918 MB,4.56 ms,184 ms
119,21.1 MB,918 MB,4.56 ms,184 ms
120,21.1 MB,918 MB,4.56 ms,184 ms
121,21.1 MB,918 MB,3.76 ms,117 ms
122,21.1 MB,918 MB,2.99 ms,117 ms
123,21.1 MB,918 MB,2.99 ms,117 ms
124,21.1 MB,918 MB,2.99 ms,117 ms
125,21.1 MB,918 MB,2.99 ms,117 ms
126,21.1 MB,918 MB,2.99 ms,117 ms
127,21.1 MB,918 MB,2.99 ms,117 ms
128,21.1 MB,918 MB,2.99 ms,117 ms
129,21.1 MB,918 MB,2.99 ms,117 ms
130,21.1 MB,918 MB,339 µs,117 ms
131,21.1 MB,918 MB,339 µs,153 µs
132,21.1 MB,918 MB,339 µs,157 µs
133,21.1 MB,918 MB,339 µs,169 µs
134,21.1 MB,918 MB,339 µs,172 µs
135,21.1 MB,918 MB,339 µs,203 µs
136,21.1 MB,918 MB,339 µs,203 µs
137,21.1 MB,918 MB,342 µs,203 µs
