"Time","GPU 0","GPU 0"
2025-09-14 15:19:05,,0%
2025-09-14 15:19:06,,0%
2025-09-14 15:19:07,,0%
2025-09-14 15:19:08,,0%
2025-09-14 15:19:09,,0%
2025-09-14 15:19:10,,0%
2025-09-14 15:19:11,,0%
2025-09-14 15:19:12,,0%
2025-09-14 15:19:13,,0%
2025-09-14 15:19:14,,0%
2025-09-14 15:19:15,,0%
2025-09-14 15:19:16,,0%
2025-09-14 15:19:17,,0%
2025-09-14 15:19:18,,0%
2025-09-14 15:19:19,,0%
2025-09-14 15:19:20,,0%
2025-09-14 15:19:21,,0%
2025-09-14 15:19:22,,0%
2025-09-14 15:19:23,,0%
2025-09-14 15:19:24,,0%
2025-09-14 15:19:25,,0%
2025-09-14 15:19:26,,0%
2025-09-14 15:19:27,,0%
2025-09-14 15:19:28,,0%
2025-09-14 15:19:29,,0%
2025-09-14 15:19:30,,0%
2025-09-14 15:19:31,,0%
2025-09-14 15:19:32,,0%
2025-09-14 15:19:33,,0%
2025-09-14 15:19:34,,0%
2025-09-14 15:19:35,,0%
2025-09-14 15:19:36,,0%
2025-09-14 15:19:37,,0%
2025-09-14 15:19:38,,0%
2025-09-14 15:19:39,,0%
2025-09-14 15:19:40,,0%
2025-09-14 15:19:41,,0%
2025-09-14 15:19:42,,0%
2025-09-14 15:19:43,,0%
2025-09-14 15:19:44,,0%
2025-09-14 15:19:45,,0%
2025-09-14 15:19:46,,0%
2025-09-14 15:19:47,,0%
2025-09-14 15:19:48,,0%
2025-09-14 15:19:49,,0%
2025-09-14 15:19:50,,0%
2025-09-14 15:19:51,,0%
2025-09-14 15:19:52,,0%
2025-09-14 15:19:53,,0%
2025-09-14 15:19:54,,0%
2025-09-14 15:19:55,,0%
2025-09-14 15:19:56,,0%
2025-09-14 15:19:57,,0%
2025-09-14 15:19:58,,0%
2025-09-14 15:19:59,,0%
2025-09-14 15:20:00,,0%
2025-09-14 15:20:01,,0%
2025-09-14 15:20:02,,0%
2025-09-14 15:20:03,,0%
2025-09-14 15:20:04,0%,
2025-09-14 15:20:05,0%,
2025-09-14 15:20:06,0%,
2025-09-14 15:20:07,0%,
2025-09-14 15:20:08,0%,
2025-09-14 15:20:09,20%,
2025-09-14 15:20:10,47%,
2025-09-14 15:20:11,22%,
2025-09-14 15:20:12,0%,
2025-09-14 15:20:13,0%,
2025-09-14 15:20:14,0%,
2025-09-14 15:20:15,0%,
2025-09-14 15:20:16,76%,
2025-09-14 15:20:17,14%,
2025-09-14 15:20:18,0%,
2025-09-14 15:20:19,0%,
2025-09-14 15:20:20,20%,
2025-09-14 15:20:21,9%,
2025-09-14 15:20:22,0%,
2025-09-14 15:20:23,0%,
2025-09-14 15:20:24,48%,
2025-09-14 15:20:25,0%,
2025-09-14 15:20:26,0%,
2025-09-14 15:20:27,0%,
2025-09-14 15:20:28,25%,
2025-09-14 15:20:29,0%,
2025-09-14 15:20:30,0%,
2025-09-14 15:20:31,41%,
2025-09-14 15:20:32,0%,
2025-09-14 15:20:33,100%,
2025-09-14 15:20:34,0%,
2025-09-14 15:20:35,0%,
2025-09-14 15:20:36,0%,
2025-09-14 15:20:37,0%,
2025-09-14 15:20:38,0%,
2025-09-14 15:20:39,0%,
2025-09-14 15:20:40,80%,
2025-09-14 15:20:41,0%,
2025-09-14 15:20:42,79%,
2025-09-14 15:20:43,0%,
2025-09-14 15:20:44,80%,
2025-09-14 15:20:45,0%,
2025-09-14 15:20:46,0%,
2025-09-14 15:20:47,100%,
2025-09-14 15:20:48,0%,
2025-09-14 15:20:49,100%,
2025-09-14 15:20:50,0%,
