"Time","GPU 0","GPU 0"
2025-09-18 11:46:42,,0%
2025-09-18 11:46:44,,0%
2025-09-18 11:46:46,,0%
2025-09-18 11:46:48,,0%
2025-09-18 11:46:50,,0%
2025-09-18 11:46:52,,0%
2025-09-18 11:46:54,,0%
2025-09-18 11:46:56,,0%
2025-09-18 11:46:58,,0%
2025-09-18 11:47:00,,0%
2025-09-18 11:47:02,,0%
2025-09-18 11:47:04,,0%
2025-09-18 11:47:06,,0%
2025-09-18 11:47:08,,0%
2025-09-18 11:47:10,,0%
2025-09-18 11:47:12,,0%
2025-09-18 11:47:14,,0%
2025-09-18 11:47:16,,0%
2025-09-18 11:47:18,,0%
2025-09-18 11:47:20,,0%
2025-09-18 11:47:22,,0%
2025-09-18 11:47:24,,0%
2025-09-18 11:47:26,,0%
2025-09-18 11:47:28,,0%
2025-09-18 11:47:30,,0%
2025-09-18 11:47:32,,0%
2025-09-18 11:47:34,,0%
2025-09-18 11:47:36,,0%
2025-09-18 11:47:38,,0%
2025-09-18 11:47:40,,0%
2025-09-18 11:47:42,,0%
2025-09-18 11:47:44,,0%
2025-09-18 11:47:46,,0%
2025-09-18 11:47:48,,0%
2025-09-18 11:47:50,,0%
2025-09-18 11:47:52,,0%
2025-09-18 11:47:54,,0%
2025-09-18 11:47:56,,0%
2025-09-18 11:47:58,,0%
2025-09-18 11:48:00,,0%
2025-09-18 11:48:02,,0%
2025-09-18 11:48:04,,0%
2025-09-18 11:48:06,,0%
2025-09-18 11:48:08,,0%
2025-09-18 11:48:10,,0%
2025-09-18 11:48:12,,0%
2025-09-18 11:48:14,,0%
2025-09-18 11:48:16,,0%
2025-09-18 11:48:18,,0%
2025-09-18 11:48:20,,0%
2025-09-18 11:48:22,,0%
2025-09-18 11:48:24,,0%
2025-09-18 11:48:26,,0%
2025-09-18 11:48:28,,0%
2025-09-18 11:48:30,,0%
2025-09-18 11:48:32,,0%
2025-09-18 11:48:34,,0%
2025-09-18 11:48:36,,0%
2025-09-18 11:48:38,,0%
2025-09-18 11:48:40,,0%
2025-09-18 11:48:42,,0%
2025-09-18 11:48:44,,0%
2025-09-18 11:48:46,,0%
2025-09-18 11:48:48,,0%
2025-09-18 11:48:50,,0%
2025-09-18 11:48:52,,0%
2025-09-18 11:48:54,,0%
2025-09-18 11:48:56,0%,
2025-09-18 11:48:58,0%,
2025-09-18 11:49:00,0%,
2025-09-18 11:49:02,0%,
2025-09-18 11:49:04,0%,
2025-09-18 11:49:06,0%,
2025-09-18 11:49:08,0%,
2025-09-18 11:49:10,0%,
2025-09-18 11:49:12,0%,
2025-09-18 11:49:14,0%,
2025-09-18 11:49:16,0%,
2025-09-18 11:49:18,17%,
2025-09-18 11:49:20,0%,
2025-09-18 11:49:22,0%,
2025-09-18 11:49:24,0%,
2025-09-18 11:49:26,0%,
2025-09-18 11:49:28,0%,
2025-09-18 11:49:30,0%,
2025-09-18 11:49:32,0%,
2025-09-18 11:49:34,66%,
2025-09-18 11:49:36,63%,
2025-09-18 11:49:38,64%,
2025-09-18 11:49:40,64%,
2025-09-18 11:49:42,64%,
2025-09-18 11:49:44,43%,
2025-09-18 11:49:46,48%,
2025-09-18 11:49:48,62%,
2025-09-18 11:49:50,66%,
2025-09-18 11:49:52,60%,
2025-09-18 11:49:54,62%,
2025-09-18 11:49:56,59%,
2025-09-18 11:49:58,57%,
2025-09-18 11:50:00,64%,
2025-09-18 11:50:02,64%,
2025-09-18 11:50:04,62%,
2025-09-18 11:50:06,57%,
2025-09-18 11:50:08,58%,
2025-09-18 11:50:10,61%,
2025-09-18 11:50:12,64%,
2025-09-18 11:50:14,67%,
2025-09-18 11:50:16,48%,
2025-09-18 11:50:18,64%,
2025-09-18 11:50:20,62%,
2025-09-18 11:50:22,58%,
2025-09-18 11:50:24,15%,
2025-09-18 11:50:26,62%,
2025-09-18 11:50:28,62%,
2025-09-18 11:50:30,60%,
2025-09-18 11:50:32,62%,
2025-09-18 11:50:34,56%,
2025-09-18 11:50:36,60%,
2025-09-18 11:50:38,62%,
2025-09-18 11:50:40,62%,
2025-09-18 11:50:42,68%,
2025-09-18 11:50:44,68%,
2025-09-18 11:50:46,49%,
2025-09-18 11:50:48,67%,
2025-09-18 11:50:50,66%,
2025-09-18 11:50:52,64%,
2025-09-18 11:50:54,63%,
2025-09-18 11:50:56,17%,
2025-09-18 11:50:58,65%,
2025-09-18 11:51:00,65%,
2025-09-18 11:51:02,66%,
2025-09-18 11:51:04,65%,
2025-09-18 11:51:06,60%,
2025-09-18 11:51:08,64%,
2025-09-18 11:51:10,66%,
2025-09-18 11:51:12,66%,
2025-09-18 11:51:14,64%,
2025-09-18 11:51:16,65%,
2025-09-18 11:51:18,67%,
2025-09-18 11:51:20,68%,
2025-09-18 11:51:22,67%,
2025-09-18 11:51:24,67%,
2025-09-18 11:51:26,63%,
2025-09-18 11:51:28,65%,
2025-09-18 11:51:30,62%,
2025-09-18 11:51:32,63%,
2025-09-18 11:51:34,65%,
2025-09-18 11:51:36,66%,
2025-09-18 11:51:38,65%,
2025-09-18 11:51:40,68%,
2025-09-18 11:51:42,69%,
2025-09-18 11:51:44,68%,
2025-09-18 11:51:46,63%,
2025-09-18 11:51:48,67%,
2025-09-18 11:51:50,67%,
2025-09-18 11:51:52,65%,
2025-09-18 11:51:54,20%,
2025-09-18 11:51:56,64%,
2025-09-18 11:51:58,67%,
2025-09-18 11:52:00,66%,
2025-09-18 11:52:02,67%,
2025-09-18 11:52:04,65%,
2025-09-18 11:52:06,58%,
2025-09-18 11:52:08,64%,
2025-09-18 11:52:10,65%,
2025-09-18 11:52:12,36%,
2025-09-18 11:52:14,67%,
2025-09-18 11:52:16,53%,
2025-09-18 11:52:18,69%,
2025-09-18 11:52:20,68%,
2025-09-18 11:52:22,66%,
2025-09-18 11:52:24,66%,
2025-09-18 11:52:26,60%,
2025-09-18 11:52:28,64%,
2025-09-18 11:52:30,60%,
2025-09-18 11:52:32,65%,
2025-09-18 11:52:34,66%,
2025-09-18 11:52:36,63%,
2025-09-18 11:52:38,66%,
2025-09-18 11:52:40,68%,
2025-09-18 11:52:42,68%,
2025-09-18 11:52:44,67%,
2025-09-18 11:52:46,62%,
2025-09-18 11:52:48,66%,
2025-09-18 11:52:50,66%,
2025-09-18 11:52:52,14%,
2025-09-18 11:52:54,62%,
2025-09-18 11:52:56,63%,
2025-09-18 11:52:58,65%,
2025-09-18 11:53:00,65%,
2025-09-18 11:53:02,63%,
2025-09-18 11:53:04,64%,
2025-09-18 11:53:06,19%,
2025-09-18 11:53:08,65%,
2025-09-18 11:53:10,66%,
2025-09-18 11:53:12,68%,
2025-09-18 11:53:14,68%,
2025-09-18 11:53:16,62%,
2025-09-18 11:53:18,68%,
2025-09-18 11:53:20,66%,
2025-09-18 11:53:22,62%,
2025-09-18 11:53:24,62%,
2025-09-18 11:53:26,63%,
2025-09-18 11:53:28,5%,
2025-09-18 11:53:30,66%,
2025-09-18 11:53:32,65%,
2025-09-18 11:53:34,66%,
2025-09-18 11:53:36,66%,
2025-09-18 11:53:38,66%,
2025-09-18 11:53:40,64%,
2025-09-18 11:53:42,66%,
2025-09-18 11:53:44,66%,
2025-09-18 11:53:46,34%,
2025-09-18 11:53:48,66%,
2025-09-18 11:53:50,68%,
2025-09-18 11:53:52,66%,
2025-09-18 11:53:54,63%,
2025-09-18 11:53:56,65%,
2025-09-18 11:53:58,63%,
2025-09-18 11:54:00,64%,
2025-09-18 11:54:02,64%,
2025-09-18 11:54:04,64%,
2025-09-18 11:54:06,25%,
2025-09-18 11:54:08,65%,
2025-09-18 11:54:10,65%,
2025-09-18 11:54:12,68%,
2025-09-18 11:54:14,67%,
2025-09-18 11:54:16,55%,
2025-09-18 11:54:18,65%,
2025-09-18 11:54:20,65%,
2025-09-18 11:54:22,63%,
2025-09-18 11:54:24,21%,
2025-09-18 11:54:26,64%,
2025-09-18 11:54:28,64%,
2025-09-18 11:54:30,64%,
2025-09-18 11:54:32,63%,
2025-09-18 11:54:34,65%,
2025-09-18 11:54:36,63%,
2025-09-18 11:54:38,63%,
2025-09-18 11:54:40,64%,
2025-09-18 11:54:42,66%,
2025-09-18 11:54:44,48%,
2025-09-18 11:54:46,58%,
2025-09-18 11:54:48,68%,
2025-09-18 11:54:50,67%,
2025-09-18 11:54:52,65%,
2025-09-18 11:54:54,64%,
2025-09-18 11:54:56,64%,
2025-09-18 11:54:58,64%,
2025-09-18 11:55:00,64%,
2025-09-18 11:55:02,20%,
2025-09-18 11:55:04,65%,
2025-09-18 11:55:06,61%,
2025-09-18 11:55:08,65%,
2025-09-18 11:55:10,66%,
2025-09-18 11:55:12,67%,
2025-09-18 11:55:14,66%,
2025-09-18 11:55:16,66%,
2025-09-18 11:55:18,66%,
2025-09-18 11:55:20,66%,
2025-09-18 11:55:22,38%,
2025-09-18 11:55:24,65%,
2025-09-18 11:55:26,64%,
2025-09-18 11:55:28,65%,
2025-09-18 11:55:30,65%,
2025-09-18 11:55:32,63%,
2025-09-18 11:55:34,52%,
2025-09-18 11:55:36,64%,
2025-09-18 11:55:38,63%,
2025-09-18 11:55:40,64%,
2025-09-18 11:55:42,67%,
2025-09-18 11:55:44,66%,
2025-09-18 11:55:46,67%,
2025-09-18 11:55:48,68%,
2025-09-18 11:55:50,68%,
2025-09-18 11:55:52,61%,
2025-09-18 11:55:54,62%,
2025-09-18 11:55:56,61%,
2025-09-18 11:55:58,63%,
2025-09-18 11:56:00,64%,
2025-09-18 11:56:02,66%,
2025-09-18 11:56:04,65%,
2025-09-18 11:56:06,61%,
2025-09-18 11:56:08,62%,
2025-09-18 11:56:10,67%,
2025-09-18 11:56:12,67%,
2025-09-18 11:56:14,66%,
2025-09-18 11:56:16,63%,
2025-09-18 11:56:18,44%,
2025-09-18 11:56:20,66%,
2025-09-18 11:56:22,66%,
2025-09-18 11:56:24,63%,
2025-09-18 11:56:26,64%,
2025-09-18 11:56:28,64%,
2025-09-18 11:56:30,64%,
2025-09-18 11:56:32,62%,
2025-09-18 11:56:34,64%,
2025-09-18 11:56:36,64%,
2025-09-18 11:56:38,64%,
