timestamp,matrix_size,response_time_ms,gpu_used
2025-09-14T10:24:56.543314,0,1946.7370510101318,False
2025-09-14T10:24:56.656734,200,112.6861572265625,False
2025-09-14T10:24:56.786802,400,118.1938648223877,False
2025-09-14T10:24:56.916214,600,117.37990379333496,False
2025-09-14T10:24:57.034006,800,117.28572845458984,False
2025-09-14T10:24:57.145562,1000,110.8250617980957,False
2025-09-14T10:24:57.261017,1200,114.82810974121094,False
2025-09-14T10:24:57.373292,1400,111.6018295288086,False
2025-09-14T10:24:57.480882,1600,107.02896118164062,False
2025-09-14T10:24:57.608174,1800,126.68514251708984,False
2025-09-14T10:24:57.782880,2000,173.96187782287598,False
2025-09-14T10:24:57.926072,2200,142.3969268798828,False
2025-09-14T10:24:58.076209,2400,149.49512481689453,False
2025-09-14T10:24:58.250067,2600,172.9750633239746,False
2025-09-14T10:24:58.450792,2800,199.96118545532227,False
2025-09-14T10:24:58.665821,3000,214.17903900146484,False
2025-09-14T10:24:58.894901,3200,228.38687896728516,False
2025-09-14T10:24:59.162707,3400,266.9413089752197,False
2025-09-14T10:24:59.443716,3600,280.06601333618164,False
2025-09-14T10:24:59.793465,3800,348.87194633483887,False
2025-09-14T10:25:00.331612,4000,537.269115447998,False
2025-09-14T10:25:00.843971,4200,511.5010738372803,False
2025-09-14T10:25:01.299420,4400,454.5321464538574,False
2025-09-14T10:25:01.817459,4600,517.078161239624,False
2025-09-14T10:25:02.483710,4800,665.4770374298096,False
2025-09-14T10:25:03.016550,5000,532.167911529541,False
2025-09-14T10:25:03.622102,5200,604.6679019927979,False
2025-09-14T10:25:04.364531,5400,741.955041885376,False
2025-09-14T10:25:05.176032,5600,809.7760677337646,False
2025-09-14T10:25:06.055023,5800,878.1540393829346,False
2025-09-14T10:25:06.841793,6000,785.8676910400391,False
2025-09-14T10:25:07.678114,6200,835.4079723358154,False
2025-09-14T10:25:08.580067,6400,901.4620780944824,False
2025-09-14T10:25:09.652661,6600,1071.7990398406982,False
2025-09-14T10:25:10.708369,6800,1053.7900924682617,False
