"Time","GPU 0","GPU 0"
2025-09-14 15:11:37,,0%
2025-09-14 15:11:38,,0%
2025-09-14 15:11:39,,0%
2025-09-14 15:11:40,,0%
2025-09-14 15:11:41,,0%
2025-09-14 15:11:42,,0%
2025-09-14 15:11:43,,0%
2025-09-14 15:11:44,,0%
2025-09-14 15:11:45,,0%
2025-09-14 15:11:46,,0%
2025-09-14 15:11:47,,0%
2025-09-14 15:11:48,,0%
2025-09-14 15:11:49,,0%
2025-09-14 15:11:50,,0%
2025-09-14 15:11:51,,0%
2025-09-14 15:11:52,,0%
2025-09-14 15:11:53,,0%
2025-09-14 15:11:54,,0%
2025-09-14 15:11:55,,0%
2025-09-14 15:11:56,,0%
2025-09-14 15:11:57,,0%
2025-09-14 15:11:58,,0%
2025-09-14 15:11:59,,0%
2025-09-14 15:12:00,,0%
2025-09-14 15:12:01,,0%
2025-09-14 15:12:02,,0%
2025-09-14 15:12:03,,0%
2025-09-14 15:12:04,,0%
2025-09-14 15:12:05,,0%
2025-09-14 15:12:06,,0%
2025-09-14 15:12:07,,0%
2025-09-14 15:12:08,,0%
2025-09-14 15:12:09,,0%
2025-09-14 15:12:10,,0%
2025-09-14 15:12:11,,0%
2025-09-14 15:12:12,,0%
2025-09-14 15:12:13,,0%
2025-09-14 15:12:14,,0%
2025-09-14 15:12:15,,0%
2025-09-14 15:12:16,,0%
2025-09-14 15:12:17,,0%
2025-09-14 15:12:18,,0%
2025-09-14 15:12:19,,0%
2025-09-14 15:12:20,,0%
2025-09-14 15:12:21,,0%
2025-09-14 15:12:22,,0%
2025-09-14 15:12:23,,0%
2025-09-14 15:12:24,,0%
2025-09-14 15:12:25,,0%
2025-09-14 15:12:26,,0%
2025-09-14 15:12:27,,0%
2025-09-14 15:12:28,,0%
2025-09-14 15:12:29,,0%
2025-09-14 15:12:30,,0%
2025-09-14 15:12:31,,0%
2025-09-14 15:12:32,,0%
2025-09-14 15:12:33,,0%
2025-09-14 15:12:34,,0%
2025-09-14 15:12:35,,0%
2025-09-14 15:12:36,,0%
2025-09-14 15:12:37,,0%
2025-09-14 15:12:38,,0%
2025-09-14 15:12:39,0%,
2025-09-14 15:12:40,0%,
2025-09-14 15:12:41,0%,
2025-09-14 15:12:42,0%,
2025-09-14 15:12:43,0%,
2025-09-14 15:12:44,0%,
2025-09-14 15:12:45,0%,
2025-09-14 15:12:46,0%,
