"Time","queue-proxy","user-container"
2025-08-29 12:15:00,10.1 MiB,392 MiB
2025-08-29 12:16:00,10.3 MiB,392 MiB
2025-08-29 12:17:00,10.4 MiB,392 MiB
2025-08-29 12:18:00,8.81 MiB,392 MiB
2025-08-29 12:19:00,8.81 MiB,392 MiB
2025-08-29 12:20:00,8.81 MiB,392 MiB
2025-08-29 12:21:00,8.81 MiB,392 MiB
2025-08-29 12:22:00,8.81 MiB,392 MiB
