Execution Mode,Response Time
CPU,16592.344045639038
CPU,16993.386030197144
CPU,18267.30895042419
CPU,19535.58886051178
CPU,19567.77858734131
CPU,22894.607543945312
CPU,21799.806833267212
GPU,136.51833534240723
GPU,85.97025871276855
GPU,165.41638374328613
GPU,142.29650497436523
GPU,139.55097198486328
GPU,152.35967636108398
GPU,157.96122550964355
GPU,142.0055866241455
GPU,165.6052589416504
GPU,140.9994125366211
GPU,141.14656448364258
GPU,156.76045417785645
GPU,155.28392791748047
GPU,142.29364395141602
GPU,152.91728973388672
GPU,177.8885841369629
GPU,169.85845565795898
GPU,186.9579315185547
GPU,202.72932052612305
GPU,202.36496925354004
GPU,232.95135498046875
GPU,244.0460205078125
GPU,252.37421989440918
GPU,266.3477420806885
GPU,281.30946159362793
GPU,310.6015205383301
GPU,330.3258419036865
GPU,335.80355644226074
GPU,358.4651470184326
GPU,371.4884281158447
GPU,398.97942543029785
GPU,413.08960914611816
GPU,482.69686698913574
GPU,494.9137210845947
GPU,487.74542808532715
GPU,506.7200183868408
GPU,524.780797958374
GPU,562.577486038208
GPU,585.3283405303955
GPU,606.9444179534912
GPU,634.2198371887207
GPU,686.4644527435303
GPU,677.139949798584
GPU,728.4421920776367
GPU,752.7619361877441
GPU,802.8585910797119
GPU,798.3414173126221
GPU,834.4374179840088
GPU,887.455940246582
GPU,903.7025928497314
GPU,970.9625244140625
GPU,1003.2790184020996
GPU,1023.7836360931396
GPU,1549.1974353790283
GPU,1085.6849193572998
GPU,1119.2423820495605
GPU,1171.7835426330566
GPU,1188.6491775512695
GPU,1263.4100914001465
GPU,1278.5366535186768
GPU,1310.088872909546
GPU,1378.2115459442139
GPU,1428.4852027893066
GPU,1442.1478748321533
GPU,1467.0700550079346
GPU,1545.7012176513672
GPU,1585.8899593353271
GPU,2102.456569671631
GPU,1641.7584419250488
GPU,1679.972791671753
GPU,1730.592441558838
GPU,1789.6693706512451
GPU,1836.3947868347168
GPU,1891.1303043365479
GPU,1972.6963996887207
GPU,2009.2147827148438
GPU,2107.5325965881348
GPU,2096.063470840454
GPU,2148.2266426086426
GPU,2233.2019805908203
GPU,2261.056900024414
GPU,2295.053291320801
GPU,2361.880874633789
GPU,2414.242362976074
GPU,3006.4087867736816
GPU,2513.734722137451
GPU,2621.8494415283203
GPU,2658.210325241089
GPU,2783.098793029785
GPU,2814.518976211548
GPU,2993.8302040100098
GPU,2942.147890726725
GPU,2955.5925528208413
GPU,3046.438376108805
GPU,3066.5910243988037
GPU,3258.9147885640464
GPU,3225.5715131759644
GPU,3413.7275218963623
GPU,3478.45466931661
GPU,3499.2191791534424
Auto,86.68045997619629
Auto,159.8785400390625
Auto,173.97804260253906
Auto,153.49369049072266
Auto,142.74096488952637
Auto,134.6668243408203
Auto,175.9274959564209
Auto,131.81753158569336
Auto,127.5547981262207
Auto,133.78572463989258
Auto,143.16420555114746
Auto,155.61280250549316
Auto,165.64817428588867
Auto,182.60059356689453
Auto,202.96263694763184
Auto,228.23967933654785
Auto,256.27379417419434
Auto,292.0421600341797
Auto,316.9400215148926
Auto,359.6357822418213
Auto,447.44415283203125
Auto,466.02768898010254
Auto,482.0518970489502
Auto,522.344446182251
Auto,566.3915634155273
Auto,642.3490524291992
Auto,658.8243007659912
Auto,714.5753860473633
Auto,810.8194351196289
Auto,826.252555847168
Auto,936.1971378326416
Auto,1027.6150226593018
Auto,1153.005027770996
Auto,1272.9764461517334
Auto,1388.047981262207
Auto,1480.9622287750244
Auto,1602.8935432434082
Auto,1749.6006965637207
Auto,1929.6953201293945
Auto,2082.995367050171
Auto,2140.8729553222656
Auto,2242.587375640869
Auto,2363.1433486938477
Auto,2247.5002765655518
Auto,2250.95796585083
Auto,2385.409688949585
Auto,2615.122604370117
Auto,2900.419044494629
Auto,3134.3539714813232
Auto,3535.7415199279785
Auto,3719.5908069610596
Auto,4000.8763313293457
Auto,3417.6955223083496
Auto,2331.5342903137207
Auto,1218.697738647461
Auto,1157.0347785949707
Auto,1182.4904918670654
Auto,1210.8563899993896
Auto,1247.0850944519043
Auto,1309.8707675933838
Auto,1327.0822525024414
Auto,1403.7230491638184
Auto,1423.3098030090332
Auto,1468.1813716888428
Auto,1529.8214435577393
Auto,1568.2476997375488
Auto,1705.1502704620361
Auto,1906.679344177246
Auto,1736.8094444274902
Auto,1740.7275676727295
Auto,1825.5852699279785
Auto,1833.4320068359375
Auto,1900.7722854614258
Auto,1921.030616760254
Auto,1978.2607078552246
Auto,2019.916820526123
Auto,2245.4586505889893
Auto,2129.9700260162354
Auto,2204.7385692596436
Auto,2247.742509841919
Auto,2314.8223876953125
Auto,2361.662769317627
Auto,2410.865068435669
Auto,2465.060520172119
Auto,3057.4541091918945
Auto,2535.665988922119
Auto,2607.9699993133545
Auto,2671.412515640259
Auto,2710.0061893463135
Auto,2826.9391536712646
Auto,2972.3156929016113
Auto,2936.4068508148193
Auto,2956.1891078948975
Auto,3053.48162651062
Auto,3084.5624446868896
Auto,3236.199712753296
Auto,3195.7934856414795
Auto,3256.638240814209
Auto,3336.652708053589
Auto,3427.4673461914062
