Index,AUTO-cpu-revision,AUTO-gpu-revision,CPU,GPU
0,0.2734,,9.0775,1.5032
1,0.2734,,9.0775,1.5032
2,0.31779999999999997,,9.07825,1.5032
3,0.3625999999999999,,9.010855,1.5032
4,0.3625999999999999,,7.264684,1.5032
5,0.3625999999999999,,7.264684,1.5032
6,0.3625999999999999,,7.264684,1.5032
7,0.3625999999999999,,7.264684,1.5032
8,0.3625999999999999,,7.264684,1.504
9,0.3625999999999999,,7.264684,1.504
10,0.3625999999999999,,7.264684,1.5048
11,0.3625999999999999,,7.264684,1.5048
12,0.3625999999999999,,7.264684,1.5048
13,0.3625999999999999,,7.506,1.5048
14,0.5084,,7.506,1.5048
15,0.6658,,7.506,1.5048
16,0.6658,,7.506,1.5048
17,0.7912,,7.546000000000001,1.5048
18,0.7912,,7.546000000000001,1.5048
19,0.7912,,7.6129999999999995,1.5048
20,0.7912,,7.712999999999999,1.5048
21,0.7912,,7.712999999999999,1.5048
22,0.7912,,7.712999999999999,1.5048
23,0.7912,,7.712999999999999,1.6356000000000002
24,0.7912,,7.353,1.6356000000000002
25,0.7912,,7.353,1.8696000000000002
26,0.8512000000000001,,7.414999999999999,2.064
27,0.8512000000000001,,7.414999999999999,2.064
28,0.8512000000000001,,7.414999999999999,2.064
29,0.8512000000000001,,7.414999999999999,2.216
30,0.7692,,7.414999999999999,2.216
31,0.7692,,7.563,2.216
32,1.0070000000000001,,7.563,2.216
33,1.0070000000000001,,7.563,2.1399999999999997
34,1.1858,,7.683,2.1399999999999997
35,1.1858,,7.683,2.1399999999999997
36,1.2618,,7.4030000000000005,2.1399999999999997
37,1.2618,,7.536,2.18
38,1.2618,,7.536,2.176
39,1.2618,,7.536,2.176
40,1.2618,,7.536,2.176
41,1.2618,,7.596000000000001,2.176
42,1.2958,,7.596000000000001,2.176
43,1.3638,,7.596000000000001,2.186
44,1.3638,,7.6560000000000015,2.168
45,1.3638,,7.6560000000000015,2.168
46,1.5859999999999999,,7.136,2.168
47,1.5859999999999999,,7.3100000000000005,2.332
48,1.5859999999999999,,7.3100000000000005,2.332
49,1.5859999999999999,,7.1168000000000005,2.4699999999999998
50,1.5859999999999999,,7.1168000000000005,2.416
51,1.5859999999999999,,7.1168000000000005,2.416
52,1.5859999999999999,,7.1168000000000005,2.416
53,1.614,,7.1168000000000005,2.416
54,1.614,,7.1168000000000005,2.416
55,1.614,,7.1168000000000005,2.416
56,1.614,,7.1168000000000005,2.416
57,1.642,,7.1168000000000005,2.806
58,1.642,,6.7986,2.64
59,1.642,,6.7986,2.5620000000000003
60,1.642,0.256,6.7986,2.5620000000000003
61,1.642,0.256,6.7986,2.5620000000000003
62,1.734,0.17616666666666667,6.7986,2.5620000000000003
63,1.734,0.17616666666666667,6.7986,2.502
64,1.734,0.132675,6.7986,2.502
65,1.734,0.132675,6.7986,2.502
66,1.5484000000000002,0.132675,6.7986,2.502
67,1.5484000000000002,0.132675,6.7986,2.644
68,1.3088000000000002,0.132675,6.7986,2.644
69,1.3088000000000002,0.16294,6.949800000000001,2.644
70,1.0592,0.16294,6.949800000000001,2.544
71,1.0592,0.16294,6.949800000000001,2.544
72,1.0592,0.16294,6.949800000000001,2.544
73,0.8462,0.16294,7.1617999999999995,2.544
74,0.8462,0.16294,7.428,2.544
75,0.8462,0.29164,7.428,2.544
76,0.8462,0.29164,7.428,2.544
77,0.8462,0.46640000000000004,7.428,2.544
78,0.8462,0.46640000000000004,7.428,2.544
79,0.8462,0.8784000000000001,7.428,2.544
80,0.8462,1.0864,7.9079999999999995,2.616
81,0.5766,1.0864,7.9079999999999995,2.926
82,0.5766,1.0864,7.9079999999999995,2.9240000000000004
83,0.5766,1.0864,7.9079999999999995,2.916
84,0.5766,1.0864,7.910000000000001,2.916
85,0.5766,1.3092000000000001,7.910000000000001,2.916
86,0.5766,1.3092000000000001,7.910000000000001,2.916
87,0.5766,1.3092000000000001,8.392,2.916
88,0.5766,1.3092000000000001,8.392,2.916
89,0.5766,1.3092000000000001,8.392,2.916
90,0.5766,1.3092000000000001,8.392,2.916
91,0.5766,1.3092000000000001,8.092,2.916
92,0.5766,1.3092000000000001,8.092,2.916
93,0.5766,1.516,8.092,2.916
94,0.5766,1.516,8.111999999999998,2.916
95,0.5766,1.516,7.874,2.916
96,0.5766,1.516,7.874,2.916
97,0.5766,1.416,7.874,2.916
98,0.5766,1.3478,7.874,2.916
99,0.5766,1.2777999999999998,7.874,2.9059999999999997
100,0.5766,1.2777999999999998,7.914,3.196
101,0.5766,1.2777999999999998,7.914,3.196
102,0.5766,1.2777999999999998,7.914,3.22
103,0.5766,1.2098,7.914,3.594
104,0.5766,1.2098,8.302,3.594
105,0.5766,1.2098,8.302,3.594
106,0.5766,1.2098,8.302,3.594
107,0.5766,1.2098,8.302,3.594
108,0.5766,1.2098,8.302,3.594
109,0.5766,1.2098,8.302,3.594
110,0.5766,1.1318000000000001,8.302,3.594
111,0.5766,1.1318000000000001,8.302,3.6380000000000003
112,0.5766,1.3678000000000001,8.942,3.6380000000000003
113,0.5766,1.3678000000000001,8.942,3.6380000000000003
114,0.5766,1.3678000000000001,8.942,3.6380000000000003
