"Time","GPU 0","GPU 0"
2025-09-03 11:48:11,0%,
2025-09-03 11:48:12,0%,
2025-09-03 11:48:13,0%,
2025-09-03 11:48:14,0%,
2025-09-03 11:48:15,0%,
2025-09-03 11:48:16,0%,
2025-09-03 11:48:17,0%,
2025-09-03 11:48:18,0%,
2025-09-03 11:48:19,0%,
2025-09-03 11:48:20,0%,
2025-09-03 11:48:21,0%,
2025-09-03 11:48:22,0%,
2025-09-03 11:48:23,0%,
2025-09-03 11:48:24,0%,
2025-09-03 11:48:25,0%,
2025-09-03 11:48:26,0%,
2025-09-03 11:48:27,0%,
2025-09-03 11:48:28,0%,
2025-09-03 11:48:29,0%,
2025-09-03 11:48:30,0%,
2025-09-03 11:48:31,0%,
2025-09-03 11:48:32,0%,
2025-09-03 11:48:33,0%,
2025-09-03 11:48:34,0%,
2025-09-03 11:48:35,0%,
2025-09-03 11:48:36,0%,
2025-09-03 11:48:37,0%,
2025-09-03 11:48:38,0%,
2025-09-03 11:48:39,0%,
2025-09-03 11:48:40,0%,
2025-09-03 11:48:41,0%,
2025-09-03 11:48:42,0%,
2025-09-03 11:48:43,0%,
2025-09-03 11:48:44,0%,
2025-09-03 11:48:45,0%,
2025-09-03 11:48:46,0%,
2025-09-03 11:48:47,0%,
2025-09-03 11:48:48,0%,
2025-09-03 11:48:49,0%,
2025-09-03 11:48:50,0%,
2025-09-03 11:48:51,0%,
2025-09-03 11:48:52,0%,
2025-09-03 11:48:53,0%,
2025-09-03 11:48:54,0%,
2025-09-03 11:48:55,0%,
2025-09-03 11:48:56,0%,
2025-09-03 11:48:57,0%,
2025-09-03 11:48:58,0%,
2025-09-03 11:48:59,0%,
2025-09-03 11:49:00,0%,
2025-09-03 11:49:01,0%,
2025-09-03 11:49:02,0%,
2025-09-03 11:49:03,0%,
2025-09-03 11:49:04,0%,
2025-09-03 11:49:05,0%,
2025-09-03 11:49:06,0%,
