"Time","GPU 0","GPU 0"
2025-08-30 10:40:30,,0%
2025-08-30 10:41:00,,0%
2025-08-30 10:41:30,,0%
2025-08-30 10:42:00,,0%
2025-08-30 10:42:30,,0%
2025-08-30 10:43:00,,0%
2025-08-30 10:43:30,,0%
2025-08-30 10:44:00,0%,
2025-08-30 10:44:30,25%,
2025-08-30 10:45:00,49%,
2025-08-30 10:45:30,0%,
