timestamp,matrix_size,response_time_ms,gpu_used
2025-09-14T15:06:06.015041,0,2239.6578788757324,False
2025-09-14T15:06:06.112197,200,96.33517265319824,False
2025-09-14T15:06:06.271712,400,158.83207321166992,False
2025-09-14T15:06:06.438559,600,166.20492935180664,False
2025-09-14T15:06:06.601543,800,162.43696212768555,False
2025-09-14T15:06:06.766374,1000,164.43395614624023,False
2025-09-14T15:06:06.930915,1200,163.834810256958,False
2025-09-14T15:06:07.131657,1400,200.29425621032715,False
2025-09-14T15:06:07.270372,1600,138.2768154144287,False
2025-09-14T15:06:07.407314,1800,136.23595237731934,False
2025-09-14T15:06:07.548182,2000,140.5167579650879,False
2025-09-14T15:06:07.691569,2200,142.84300804138184,False
2025-09-14T15:06:07.860018,2400,167.8309440612793,False
2025-09-14T15:06:08.019432,2600,158.73193740844727,False
2025-09-14T15:06:08.195204,2800,175.32896995544434,False
2025-09-14T15:06:08.390320,3000,194.46587562561035,False
2025-09-14T15:06:08.618599,3200,226.87005996704102,False
2025-09-14T15:06:08.856155,3400,237.11705207824707,False
2025-09-14T15:06:09.124276,3600,267.51208305358887,False
2025-09-14T15:06:09.422524,3800,297.79815673828125,False
2025-09-14T15:06:09.758200,4000,335.1750373840332,False
2025-09-14T15:06:10.214102,4200,455.55996894836426,False
2025-09-14T15:06:10.826927,4400,612.0481491088867,False
2025-09-14T15:06:11.251400,4600,424.2591857910156,False
2025-09-14T15:06:11.850287,4800,597.541093826294,False
2025-09-14T15:06:12.385224,5000,534.3112945556641,False
2025-09-14T15:06:12.962267,5200,576.369047164917,False
2025-09-14T15:06:13.585999,5400,623.2140064239502,False
2025-09-14T15:06:14.233883,5600,647.3188400268555,False
2025-09-14T15:06:15.091391,5800,856.9419384002686,False
2025-09-14T15:06:15.906701,6000,814.6529197692871,False
2025-09-14T15:06:16.804099,6200,897.0897197723389,False
2025-09-14T15:06:17.738107,6400,933.2468509674072,False
2025-09-14T15:06:18.734882,6600,995.7189559936523,False
2025-09-14T15:06:19.813584,6800,1078.348159790039,False
2025-09-14T15:06:21.173373,7000,1359.1070175170898,False
2025-09-14T15:06:22.717767,7200,1544.0402030944824,False
2025-09-14T15:06:24.381312,7400,1660.3989601135254,False
2025-09-14T15:06:26.158918,7600,1776.8571376800537,False
2025-09-14T15:06:28.132544,7800,1972.9957580566406,False
2025-09-14T15:06:30.207733,8000,2074.5673179626465,False
2025-09-14T15:06:32.296687,8200,2088.070869445801,False
2025-09-14T15:06:34.612256,8400,2314.814805984497,False
2025-09-14T15:06:37.144025,8600,2530.9648513793945,False
2025-09-14T15:06:39.602402,8800,2457.360029220581,False
2025-09-14T15:06:41.806624,9000,2203.5300731658936,False
2025-09-14T15:06:44.091147,9200,2283.6759090423584,False
2025-09-14T15:06:46.586972,9400,2495.0640201568604,False
2025-09-14T15:06:49.171309,9600,2583.7156772613525,False
2025-09-14T15:06:52.610577,9800,3438.4140968322754,False
2025-09-14T15:06:55.888981,10000,3277.714967727661,False
2025-09-14T15:06:59.869170,10200,3979.3789386749268,False
2025-09-14T15:07:04.202044,10400,4332.294940948486,False
2025-09-14T15:07:08.272881,10600,4070.2102184295654,False
2025-09-14T15:07:09.698337,10800,1424.8199462890625,True
2025-09-14T15:07:10.816058,11000,1117.3782348632812,True
2025-09-14T15:07:11.964530,11200,1147.942066192627,True
2025-09-14T15:07:13.139477,11400,1174.048900604248,True
2025-09-14T15:07:14.385827,11600,1245.9020614624023,True
2025-09-14T15:07:15.664516,11800,1278.2628536224365,True
2025-09-14T15:07:16.964671,12000,1299.6397018432617,True
2025-09-14T15:07:18.297280,12200,1332.0279121398926,True
2025-09-14T15:07:19.684720,12400,1386.9869709014893,True
2025-09-14T15:07:21.142428,12600,1457.1709632873535,True
2025-09-14T15:07:22.655575,12800,1512.526035308838,True
2025-09-14T15:07:24.236476,13000,1580.186128616333,True
2025-09-14T15:07:25.829012,13200,1591.7723178863525,True
2025-09-14T15:07:27.524828,13400,1694.9701309204102,True
2025-09-14T15:07:29.777678,13600,2252.2308826446533,True
2025-09-14T15:07:31.620711,13800,1842.7209854125977,True
2025-09-14T15:07:33.401689,14000,1780.4710865020752,True
2025-09-14T15:07:35.324326,14200,1922.2471714019775,True
2025-09-14T15:07:37.240328,14400,1915.4369831085205,True
2025-09-14T15:07:39.303250,14600,2062.2940063476562,True
2025-09-14T15:07:41.247613,14800,1943.6349868774414,True
2025-09-14T15:07:43.234183,15000,1985.8410358428955,True
2025-09-14T15:07:45.343613,15200,2108.6719036102295,True
2025-09-14T15:07:47.594997,15400,2250.6213188171387,True
2025-09-14T15:07:49.782341,15600,2185.8489513397217,True
2025-09-14T15:07:52.091923,15800,2308.649778366089,True
2025-09-14T15:07:54.406945,16000,2314.002752304077,True
2025-09-14T15:07:56.697448,16200,2289.581060409546,True
2025-09-14T15:07:59.067778,16400,2369.4968223571777,True
2025-09-14T15:08:01.537608,16600,2469.050168991089,True
2025-09-14T15:08:04.017871,16800,2479.4721603393555,True
2025-09-14T15:08:07.157893,17000,3139.0416622161865,True
2025-09-14T15:08:09.718460,17200,2559.691905975342,True
2025-09-14T15:08:12.376575,17400,2657.6058864593506,True
2025-09-14T15:08:15.085686,17600,2708.4739208221436,True
2025-09-14T15:08:17.817059,17800,2730.5679321289062,True
2025-09-14T15:08:20.612400,18000,2792.872905731201,True
2025-09-14T15:08:23.657487,18200,3044.100046157837,True
2025-09-14T15:08:26.629123,18400,2970.839023590088,True
2025-09-14T15:08:29.626532,18600,2996.6111183166504,True
2025-09-14T15:08:32.747026,18800,3120.086908340454,True
2025-09-14T15:08:35.887920,19000,3139.9106979370117,True
2025-09-14T15:08:39.211777,19200,3322.6687908172607,True
2025-09-14T15:08:42.452103,19400,3239.570140838623,True
2025-09-14T15:08:45.758652,19600,3306.023359298706,True
