"Time","GPU 0","GPU 0"
2025-09-03 11:55:02,30%,
2025-09-03 11:55:03,35%,
2025-09-03 11:55:04,70%,
2025-09-03 11:55:05,37%,
2025-09-03 11:55:06,29%,
2025-09-03 11:55:07,31%,
2025-09-03 11:55:08,30%,
2025-09-03 11:55:09,44%,
2025-09-03 11:55:10,22%,
2025-09-03 11:55:11,44%,
2025-09-03 11:55:12,35%,
2025-09-03 11:55:13,32%,
2025-09-03 11:55:14,59%,
2025-09-03 11:55:15,29%,
2025-09-03 11:55:16,14%,
2025-09-03 11:55:17,45%,
2025-09-03 11:55:18,27%,
2025-09-03 11:55:19,28%,
2025-09-03 11:55:20,36%,
2025-09-03 11:55:21,56%,
2025-09-03 11:55:22,0%,
2025-09-03 11:55:23,0%,
2025-09-03 11:55:24,0%,
2025-09-03 11:55:25,0%,
2025-09-03 11:55:26,0%,
2025-09-03 11:55:27,0%,
2025-09-03 11:55:28,0%,
2025-09-03 11:55:29,0%,
2025-09-03 11:55:30,0%,
2025-09-03 11:55:31,0%,
2025-09-03 11:55:32,0%,
2025-09-03 11:55:33,0%,
2025-09-03 11:55:34,0%,
2025-09-03 11:55:35,0%,
2025-09-03 11:55:36,0%,
2025-09-03 11:55:37,0%,
2025-09-03 11:55:38,0%,
2025-09-03 11:55:39,0%,
2025-09-03 11:55:40,0%,
2025-09-03 11:55:41,0%,
2025-09-03 11:55:42,0%,
2025-09-03 11:55:43,0%,
2025-09-03 11:55:44,0%,
2025-09-03 11:55:45,0%,
2025-09-03 11:55:46,0%,
2025-09-03 11:55:47,0%,
2025-09-03 11:55:48,0%,
2025-09-03 11:55:49,0%,
2025-09-03 11:55:50,0%,
2025-09-03 11:55:51,0%,
2025-09-03 11:55:52,0%,
2025-09-03 11:55:53,0%,
2025-09-03 11:55:54,0%,
2025-09-03 11:55:55,0%,
2025-09-03 11:55:56,0%,
2025-09-03 11:55:57,0%,
2025-09-03 11:55:58,0%,
2025-09-03 11:55:59,0%,
2025-09-03 11:56:00,0%,
2025-09-03 11:56:01,0%,
2025-09-03 11:56:02,0%,
2025-09-03 11:56:03,0%,
2025-09-03 11:56:04,0%,
2025-09-03 11:56:05,0%,
2025-09-03 11:56:06,0%,
2025-09-03 11:56:07,0%,
2025-09-03 11:56:08,0%,
2025-09-03 11:56:09,0%,
2025-09-03 11:56:10,0%,
2025-09-03 11:56:11,0%,
2025-09-03 11:56:12,0%,
2025-09-03 11:56:13,0%,
2025-09-03 11:56:14,0%,
2025-09-03 11:56:15,0%,
2025-09-03 11:56:16,0%,
2025-09-03 11:56:17,0%,
2025-09-03 11:56:18,0%,
2025-09-03 11:56:19,0%,
