step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
134,18.8 MB,20.5 GB,888 µs,5.60 s
135,18.8 MB,20.5 GB,888 µs,5.60 s
136,18.8 MB,20.5 GB,888 µs,5.56 s
137,18.8 MB,20.5 GB,864 µs,5.56 s
138,18.8 MB,10.3 GB,864 µs,5.56 s
139,9.12 MB,10.3 GB,864 µs,5.56 s
140,9.12 MB,10.3 GB,864 µs,5.56 s
141,9.12 MB,10.3 GB,864 µs,5.56 s
142,9.12 MB,10.3 GB,864 µs,5.56 s
143,9.12 MB,10.3 GB,715 µs,5.56 s
144,9.12 MB,10.3 GB,700 µs,5.56 s
145,9.49 MB,10.3 GB,822 µs,5.56 s
146,9.49 MB,10.3 GB,822 µs,5.56 s
147,9.49 MB,10.3 GB,822 µs,5.56 s
148,9.49 MB,10.3 GB,822 µs,5.56 s
149,9.49 MB,10.3 GB,822 µs,5.56 s
150,9.49 MB,10.3 GB,822 µs,5.55 s
151,9.49 MB,10.3 GB,822 µs,5.55 s
152,9.49 MB,10.3 GB,822 µs,5.55 s
153,9.49 MB,10.3 GB,778 µs,5.55 s
154,9.49 MB,10.3 GB,778 µs,5.55 s
155,9.49 MB,10.3 GB,778 µs,5.55 s
156,9.49 MB,10.3 GB,778 µs,5.57 s
157,9.49 MB,10.3 GB,778 µs,5.57 s
158,9.34 MB,10.3 GB,769 µs,5.57 s
159,9.34 MB,10.3 GB,769 µs,5.57 s
160,9.34 MB,10.3 GB,769 µs,5.57 s
161,9.34 MB,10.3 GB,769 µs,5.57 s
162,9.34 MB,10.3 GB,769 µs,5.57 s
163,9.34 MB,10.3 GB,769 µs,5.57 s
164,9.34 MB,10.3 GB,769 µs,5.57 s
165,9.34 MB,10.3 GB,769 µs,5.57 s
166,9.34 MB,10.3 GB,618 µs,5.57 s
167,9.34 MB,10.3 GB,747 µs,4.52 s
168,9.34 MB,10.3 GB,747 µs,4.62 s
169,9.34 MB,10.3 GB,747 µs,4.71 s
170,9.34 MB,10.3 GB,747 µs,4.80 s
171,9.34 MB,10.3 GB,747 µs,5.58 s
172,9.46 MB,10.3 GB,771 µs,5.58 s
173,9.46 MB,10.3 GB,771 µs,5.58 s
174,9.46 MB,10.3 GB,771 µs,5.58 s
175,9.46 MB,10.3 GB,771 µs,5.58 s
176,9.46 MB,10.3 GB,771 µs,5.58 s
177,9.46 MB,10.3 GB,771 µs,5.58 s
178,9.46 MB,10.3 GB,771 µs,5.55 s
179,9.46 MB,10.3 GB,771 µs,5.55 s
180,9.46 MB,10.3 GB,771 µs,5.55 s
181,9.46 MB,10.3 GB,771 µs,5.55 s
182,9.46 MB,10.3 GB,771 µs,5.55 s
183,9.46 MB,10.3 GB,771 µs,5.55 s
184,9.46 MB,10.3 GB,771 µs,5.55 s
185,9.46 MB,10.3 GB,624 µs,5.55 s
186,9.46 MB,10.3 GB,637 µs,4.79 s
187,9.46 MB,10.3 GB,534 µs,5.54 s
188,9.56 MB,10.3 GB,685 µs,5.54 s
189,9.56 MB,10.3 GB,805 µs,5.54 s
190,9.56 MB,10.3 GB,805 µs,5.54 s
191,9.56 MB,10.3 GB,805 µs,4.83 s
192,9.56 MB,10.3 GB,805 µs,4.74 s
193,9.56 MB,10.3 GB,805 µs,5.50 s
194,9.56 MB,10.3 GB,805 µs,5.50 s
195,9.56 MB,10.3 GB,805 µs,5.50 s
196,9.56 MB,10.3 GB,805 µs,5.50 s
197,9.56 MB,10.3 GB,805 µs,5.50 s
198,9.56 MB,10.3 GB,805 µs,5.50 s
199,9.56 MB,10.3 GB,805 µs,5.50 s
200,9.56 MB,10.3 GB,805 µs,5.50 s
201,9.56 MB,10.3 GB,805 µs,4.67 s
202,9.56 MB,10.3 GB,805 µs,4.76 s
203,9.56 MB,10.3 GB,805 µs,5.46 s
204,9.63 MB,10.3 GB,760 µs,5.46 s
205,9.63 MB,10.3 GB,765 µs,5.46 s
206,9.63 MB,10.3 GB,765 µs,5.47 s
207,9.63 MB,10.3 GB,765 µs,5.47 s
208,9.63 MB,10.3 GB,765 µs,5.47 s
209,9.63 MB,10.3 GB,765 µs,5.47 s
210,9.63 MB,10.3 GB,765 µs,5.47 s
211,9.63 MB,10.3 GB,765 µs,5.47 s
212,9.63 MB,10.3 GB,765 µs,5.47 s
213,9.63 MB,10.3 GB,765 µs,5.47 s
214,9.63 MB,10.3 GB,765 µs,5.47 s
215,9.63 MB,10.3 GB,765 µs,5.47 s
216,9.74 MB,10.3 GB,783 µs,5.45 s
217,9.74 MB,10.3 GB,783 µs,5.45 s
218,9.74 MB,10.3 GB,770 µs,5.45 s
219,9.74 MB,10.3 GB,770 µs,5.45 s
220,9.74 MB,10.3 GB,770 µs,5.45 s
221,9.74 MB,10.3 GB,770 µs,4.68 s
222,9.74 MB,10.3 GB,770 µs,4.58 s
223,9.74 MB,10.3 GB,770 µs,4.49 s
224,9.74 MB,10.3 GB,770 µs,5.45 s
225,9.74 MB,10.3 GB,770 µs,5.45 s
226,9.74 MB,10.3 GB,770 µs,5.45 s
227,9.74 MB,10.3 GB,770 µs,5.46 s
228,9.74 MB,10.3 GB,770 µs,5.46 s
229,9.74 MB,10.3 GB,770 µs,5.46 s
230,9.74 MB,10.3 GB,770 µs,5.46 s
231,9.74 MB,10.3 GB,770 µs,5.46 s
232,9.74 MB,10.3 GB,621 µs,5.46 s
233,9.74 MB,10.3 GB,608 µs,5.46 s
234,9.74 MB,10.3 GB,596 µs,5.46 s
235,9.43 MB,10.3 GB,812 µs,5.46 s
236,9.43 MB,10.3 GB,812 µs,5.46 s
237,9.43 MB,10.3 GB,812 µs,5.46 s
238,9.43 MB,10.3 GB,812 µs,5.47 s
239,9.43 MB,10.3 GB,812 µs,5.47 s
240,9.43 MB,10.3 GB,812 µs,5.47 s
241,9.43 MB,10.3 GB,812 µs,5.47 s
242,9.43 MB,10.3 GB,812 µs,5.47 s
243,9.43 MB,10.3 GB,812 µs,5.47 s
244,9.43 MB,10.3 GB,812 µs,5.47 s
245,9.43 MB,10.3 GB,812 µs,5.47 s
246,9.43 MB,10.3 GB,812 µs,5.47 s
247,9.43 MB,10.3 GB,812 µs,5.47 s
248,9.43 MB,10.3 GB,902 µs,5.47 s
249,9.43 MB,10.3 GB,902 µs,5.47 s
250,9.44 MB,10.3 GB,861 µs,5.47 s
251,9.44 MB,10.3 GB,861 µs,5.47 s
252,9.44 MB,10.3 GB,861 µs,5.47 s
253,9.44 MB,10.3 GB,861 µs,5.45 s
254,9.44 MB,10.3 GB,861 µs,5.45 s
255,9.44 MB,10.3 GB,861 µs,5.45 s
256,9.44 MB,10.3 GB,861 µs,5.45 s
257,9.44 MB,10.3 GB,861 µs,5.45 s
258,9.44 MB,10.3 GB,861 µs,5.45 s
259,9.44 MB,10.3 GB,861 µs,5.45 s
260,9.44 MB,10.3 GB,861 µs,5.47 s
261,9.44 MB,10.3 GB,861 µs,5.47 s
262,9.44 MB,10.3 GB,861 µs,5.47 s
263,9.44 MB,10.3 GB,861 µs,5.47 s
264,9.44 MB,10.3 GB,863 µs,5.47 s
265,9.44 MB,10.3 GB,863 µs,5.47 s
266,9.44 MB,10.3 GB,863 µs,5.48 s
267,9.44 MB,10.3 GB,863 µs,5.48 s
268,9.44 MB,10.3 GB,863 µs,5.48 s
269,9.44 MB,10.3 GB,707 µs,5.48 s
270,9.44 MB,10.3 GB,830 µs,5.48 s
271,9.44 MB,10.3 GB,830 µs,5.48 s
272,9.44 MB,10.3 GB,830 µs,5.49 s
273,9.44 MB,10.3 GB,830 µs,5.49 s
274,9.44 MB,10.3 GB,830 µs,5.49 s
275,9.44 MB,10.3 GB,830 µs,5.49 s
276,9.44 MB,10.3 GB,775 µs,5.49 s
277,9.44 MB,10.3 GB,775 µs,5.49 s
278,9.44 MB,10.3 GB,775 µs,5.49 s
279,9.44 MB,10.3 GB,775 µs,5.49 s
280,9.44 MB,10.3 GB,775 µs,5.49 s
281,9.44 MB,10.3 GB,775 µs,5.49 s
282,9.46 MB,10.3 GB,788 µs,5.49 s
283,9.46 MB,10.3 GB,788 µs,5.49 s
284,9.46 MB,10.3 GB,788 µs,4.59 s
285,9.46 MB,10.3 GB,788 µs,4.66 s
286,9.46 MB,10.3 GB,788 µs,5.51 s
287,9.46 MB,10.3 GB,788 µs,5.51 s
288,9.46 MB,10.3 GB,788 µs,5.51 s
289,9.46 MB,10.3 GB,788 µs,5.51 s
290,9.46 MB,10.3 GB,788 µs,5.51 s
291,9.46 MB,10.3 GB,788 µs,5.51 s
292,9.46 MB,10.3 GB,788 µs,5.51 s
293,9.46 MB,10.3 GB,788 µs,5.51 s
294,9.46 MB,10.3 GB,788 µs,5.51 s
295,9.46 MB,10.3 GB,793 µs,5.51 s
296,9.46 MB,10.3 GB,793 µs,5.51 s
297,9.46 MB,10.3 GB,793 µs,5.51 s
298,9.46 MB,10.3 GB,793 µs,5.51 s
299,9.49 MB,10.3 GB,776 µs,5.51 s
300,9.49 MB,10.3 GB,776 µs,5.51 s
301,9.49 MB,10.3 GB,776 µs,4.64 s
302,9.49 MB,10.3 GB,776 µs,4.62 s
303,9.49 MB,10.3 GB,776 µs,4.71 s
304,9.49 MB,10.3 GB,776 µs,5.57 s
305,9.49 MB,10.3 GB,776 µs,5.57 s
306,9.49 MB,10.3 GB,776 µs,5.57 s
307,9.49 MB,10.3 GB,776 µs,5.57 s
308,9.49 MB,10.3 GB,776 µs,5.57 s
309,9.49 MB,10.3 GB,776 µs,5.57 s
310,9.49 MB,10.3 GB,621 µs,5.57 s
311,9.49 MB,10.3 GB,634 µs,5.57 s
312,9.49 MB,10.3 GB,647 µs,5.57 s
313,9.49 MB,10.3 GB,660 µs,5.57 s
314,9.49 MB,10.3 GB,778 µs,5.57 s
315,9.49 MB,10.3 GB,659 µs,5.57 s
316,9.49 MB,10.3 GB,647 µs,5.57 s
317,9.49 MB,10.3 GB,634 µs,5.57 s
318,9.59 MB,10.3 GB,799 µs,4.71 s
319,9.59 MB,10.3 GB,799 µs,4.62 s
320,9.59 MB,10.3 GB,799 µs,5.55 s
321,9.59 MB,10.3 GB,799 µs,5.55 s
322,9.59 MB,10.3 GB,799 µs,5.55 s
323,9.59 MB,10.3 GB,799 µs,5.55 s
324,9.59 MB,10.3 GB,799 µs,5.55 s
325,9.59 MB,10.3 GB,799 µs,5.55 s
326,9.59 MB,10.3 GB,799 µs,5.55 s
327,9.59 MB,10.3 GB,799 µs,5.55 s
328,9.59 MB,10.3 GB,799 µs,5.55 s
329,9.59 MB,10.3 GB,799 µs,5.55 s
330,9.59 MB,10.3 GB,791 µs,5.55 s
331,9.65 MB,10.3 GB,714 µs,5.55 s
332,9.65 MB,10.3 GB,714 µs,5.57 s
333,9.65 MB,10.3 GB,714 µs,5.57 s
334,9.65 MB,10.3 GB,714 µs,5.57 s
335,9.65 MB,10.3 GB,714 µs,5.57 s
336,9.65 MB,10.3 GB,714 µs,5.57 s
337,9.65 MB,10.3 GB,714 µs,5.59 s
338,9.65 MB,10.3 GB,714 µs,5.59 s
339,9.65 MB,10.3 GB,714 µs,5.59 s
340,9.65 MB,10.3 GB,714 µs,5.59 s
341,9.65 MB,10.3 GB,714 µs,5.59 s
342,9.65 MB,10.3 GB,697 µs,5.59 s
343,9.65 MB,10.3 GB,697 µs,5.59 s
344,9.65 MB,10.3 GB,697 µs,5.59 s
345,9.65 MB,10.3 GB,697 µs,5.56 s
346,9.65 MB,10.3 GB,697 µs,5.56 s
347,9.65 MB,10.3 GB,697 µs,5.56 s
348,9.65 MB,10.3 GB,580 µs,5.56 s
349,9.65 MB,10.3 GB,569 µs,5.56 s
350,9.83 MB,10.3 GB,777 µs,5.56 s
351,9.83 MB,10.3 GB,777 µs,5.56 s
352,9.83 MB,10.3 GB,777 µs,5.56 s
353,9.83 MB,10.3 GB,777 µs,5.56 s
354,9.83 MB,10.3 GB,777 µs,5.56 s
355,9.83 MB,10.3 GB,777 µs,5.56 s
356,9.83 MB,10.3 GB,777 µs,5.56 s
357,9.83 MB,10.3 GB,777 µs,5.56 s
358,9.83 MB,10.3 GB,777 µs,5.56 s
359,9.83 MB,10.3 GB,615 µs,5.56 s
360,9.83 MB,10.3 GB,745 µs,5.56 s
361,9.83 MB,10.3 GB,745 µs,5.56 s
362,9.83 MB,10.3 GB,745 µs,5.60 s
363,9.83 MB,10.3 GB,745 µs,5.60 s
364,9.83 MB,10.3 GB,745 µs,5.60 s
365,9.83 MB,10.3 GB,745 µs,5.60 s
366,9.83 MB,10.3 GB,765 µs,5.60 s
367,9.83 MB,10.3 GB,765 µs,5.60 s
368,9.83 MB,10.3 GB,765 µs,5.60 s
369,9.83 MB,10.3 GB,765 µs,5.60 s
370,9.83 MB,10.3 GB,765 µs,5.60 s
371,9.83 MB,10.3 GB,765 µs,5.57 s
372,9.83 MB,10.3 GB,765 µs,5.57 s
373,9.83 MB,10.3 GB,765 µs,5.57 s
374,9.83 MB,10.3 GB,765 µs,5.57 s
375,9.83 MB,10.3 GB,765 µs,5.57 s
376,9.83 MB,10.3 GB,765 µs,5.57 s
377,9.83 MB,10.3 GB,765 µs,5.57 s
378,9.83 MB,10.3 GB,861 µs,5.57 s
379,9.83 MB,10.3 GB,861 µs,5.57 s
380,9.83 MB,10.3 GB,861 µs,5.55 s
381,9.83 MB,10.3 GB,861 µs,5.55 s
382,9.83 MB,10.3 GB,861 µs,5.55 s
383,9.83 MB,10.3 GB,861 µs,5.55 s
384,9.83 MB,10.3 GB,861 µs,5.55 s
385,9.85 MB,10.3 GB,832 µs,5.55 s
386,9.85 MB,10.3 GB,832 µs,5.55 s
387,9.85 MB,10.3 GB,832 µs,5.57 s
388,9.85 MB,10.3 GB,832 µs,5.57 s
389,9.85 MB,10.3 GB,832 µs,5.57 s
390,9.85 MB,10.3 GB,832 µs,5.57 s
391,9.85 MB,10.3 GB,790 µs,5.57 s
392,9.85 MB,10.3 GB,790 µs,5.57 s
393,9.85 MB,10.3 GB,790 µs,5.57 s
394,9.85 MB,10.3 GB,790 µs,5.57 s
395,9.85 MB,10.3 GB,790 µs,5.57 s
396,9.85 MB,10.3 GB,790 µs,5.57 s
397,9.85 MB,10.3 GB,790 µs,5.56 s
398,9.85 MB,10.3 GB,790 µs,5.56 s
399,9.85 MB,10.3 GB,790 µs,5.56 s
400,9.85 MB,10.3 GB,790 µs,5.56 s
401,9.85 MB,10.3 GB,790 µs,5.56 s
402,9.85 MB,10.3 GB,790 µs,5.56 s
403,9.86 MB,10.3 GB,773 µs,5.56 s
404,9.86 MB,10.3 GB,773 µs,5.56 s
405,9.86 MB,10.3 GB,773 µs,5.56 s
406,9.86 MB,10.3 GB,773 µs,4.57 s
407,9.86 MB,10.3 GB,773 µs,5.59 s
408,9.86 MB,10.3 GB,773 µs,5.59 s
409,9.86 MB,10.3 GB,773 µs,5.59 s
410,9.86 MB,10.3 GB,758 µs,5.59 s
411,9.86 MB,10.3 GB,758 µs,5.59 s
412,9.86 MB,10.3 GB,758 µs,5.59 s
413,9.86 MB,10.3 GB,758 µs,5.59 s
414,9.86 MB,10.3 GB,758 µs,5.62 s
415,9.86 MB,10.3 GB,758 µs,5.62 s
416,9.86 MB,10.3 GB,758 µs,5.62 s
417,9.86 MB,10.3 GB,758 µs,5.62 s
418,9.86 MB,10.3 GB,758 µs,5.62 s
419,9.86 MB,10.3 GB,758 µs,5.62 s
420,9.86 MB,10.3 GB,758 µs,5.60 s
421,9.88 MB,10.3 GB,792 µs,5.60 s
422,9.88 MB,10.3 GB,792 µs,5.60 s
423,9.88 MB,10.3 GB,792 µs,5.60 s
424,9.88 MB,10.3 GB,792 µs,5.60 s
425,9.88 MB,10.3 GB,792 µs,5.60 s
426,9.88 MB,10.3 GB,800 µs,5.60 s
427,9.88 MB,10.3 GB,800 µs,5.60 s
428,9.88 MB,10.3 GB,800 µs,5.60 s
429,9.88 MB,10.3 GB,800 µs,5.60 s
430,9.88 MB,10.3 GB,800 µs,5.60 s
431,9.88 MB,10.3 GB,800 µs,5.61 s
432,9.88 MB,10.3 GB,800 µs,5.61 s
433,9.88 MB,10.3 GB,800 µs,5.54 s
434,9.88 MB,10.3 GB,800 µs,5.54 s
435,9.88 MB,10.3 GB,800 µs,5.54 s
436,9.91 MB,10.3 GB,799 µs,5.54 s
437,9.91 MB,10.3 GB,799 µs,5.54 s
438,9.91 MB,10.3 GB,799 µs,5.54 s
439,9.91 MB,10.3 GB,799 µs,5.54 s
440,9.91 MB,10.3 GB,799 µs,5.54 s
441,9.91 MB,10.3 GB,799 µs,5.54 s
442,9.91 MB,10.3 GB,799 µs,5.54 s
443,9.91 MB,10.3 GB,799 µs,5.54 s
444,9.91 MB,10.3 GB,799 µs,5.54 s
445,9.91 MB,10.3 GB,830 µs,5.54 s
446,9.91 MB,10.3 GB,830 µs,5.54 s
447,9.91 MB,10.3 GB,830 µs,4.41 s
448,9.91 MB,10.3 GB,830 µs,4.51 s
449,9.91 MB,10.3 GB,830 µs,4.60 s
450,9.91 MB,10.3 GB,830 µs,4.69 s
451,9.91 MB,10.3 GB,830 µs,4.79 s
452,9.91 MB,10.3 GB,830 µs,5.55 s
453,9.91 MB,10.3 GB,830 µs,5.55 s
454,9.93 MB,10.3 GB,792 µs,5.55 s
455,9.93 MB,10.3 GB,792 µs,5.55 s
456,9.93 MB,10.3 GB,792 µs,5.55 s
457,9.93 MB,10.3 GB,792 µs,5.55 s
458,9.93 MB,10.3 GB,792 µs,5.55 s
459,9.93 MB,10.3 GB,792 µs,5.55 s
460,9.93 MB,10.3 GB,792 µs,5.55 s
461,9.93 MB,10.3 GB,792 µs,5.55 s
462,9.93 MB,10.3 GB,792 µs,4.78 s
463,9.93 MB,10.3 GB,754 µs,4.69 s
464,9.93 MB,10.3 GB,754 µs,5.51 s
465,9.93 MB,10.3 GB,754 µs,5.51 s
466,9.93 MB,10.3 GB,754 µs,5.51 s
467,9.93 MB,10.3 GB,754 µs,5.50 s
468,9.93 MB,10.3 GB,754 µs,5.50 s
469,9.93 MB,10.3 GB,754 µs,5.50 s
470,9.93 MB,10.3 GB,754 µs,5.50 s
471,9.93 MB,10.3 GB,754 µs,5.50 s
472,9.93 MB,10.3 GB,619 µs,5.50 s
473,9.98 MB,10.3 GB,779 µs,5.50 s
474,9.98 MB,10.3 GB,779 µs,5.50 s
475,9.98 MB,10.3 GB,779 µs,5.50 s
476,9.98 MB,10.3 GB,779 µs,5.50 s
477,9.98 MB,10.3 GB,779 µs,5.52 s
478,9.98 MB,10.3 GB,779 µs,5.52 s
479,9.98 MB,10.3 GB,779 µs,5.52 s
480,9.98 MB,10.3 GB,779 µs,5.56 s
481,9.98 MB,10.3 GB,772 µs,5.56 s
482,9.98 MB,10.3 GB,772 µs,5.56 s
483,9.98 MB,10.3 GB,772 µs,5.56 s
484,9.98 MB,10.3 GB,772 µs,5.56 s
485,9.98 MB,10.3 GB,772 µs,5.56 s
486,9.98 MB,10.3 GB,772 µs,5.56 s
487,9.98 MB,10.3 GB,772 µs,5.56 s
488,9.98 MB,10.3 GB,772 µs,5.56 s
489,9.98 MB,10.3 GB,772 µs,5.55 s
490,9.98 MB,10.3 GB,772 µs,5.55 s
491,9.99 MB,10.3 GB,782 µs,5.55 s
492,9.99 MB,10.3 GB,782 µs,5.55 s
493,9.99 MB,10.3 GB,782 µs,5.50 s
494,9.99 MB,10.3 GB,782 µs,5.50 s
495,9.99 MB,10.3 GB,782 µs,5.50 s
496,9.99 MB,10.3 GB,811 µs,5.50 s
497,9.99 MB,10.3 GB,811 µs,5.50 s
498,9.99 MB,10.3 GB,811 µs,5.50 s
499,9.99 MB,10.3 GB,811 µs,5.50 s
500,9.99 MB,10.3 GB,811 µs,5.50 s
501,9.99 MB,10.3 GB,811 µs,5.50 s
502,9.99 MB,10.3 GB,811 µs,5.50 s
503,9.99 MB,10.3 GB,811 µs,5.50 s
504,9.99 MB,10.3 GB,811 µs,5.50 s
505,9.99 MB,10.3 GB,811 µs,4.65 s
506,9.99 MB,10.3 GB,811 µs,4.56 s
507,9.99 MB,10.3 GB,811 µs,3.56 s
508,9.99 MB,10.3 GB,811 µs,5.63 s
509,9.99 MB,10.3 GB,811 µs,5.63 s
510,9.99 MB,10.3 GB,785 µs,5.63 s
511,9.99 MB,10.3 GB,785 µs,5.63 s
512,9.99 MB,10.3 GB,785 µs,5.63 s
513,9.99 MB,10.3 GB,785 µs,5.63 s
514,9.99 MB,10.3 GB,767 µs,5.63 s
515,9.99 MB,10.3 GB,767 µs,5.63 s
516,9.99 MB,10.3 GB,767 µs,5.63 s
517,9.99 MB,10.3 GB,767 µs,5.63 s
