step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
111,19.7 MB,20.3 GB,726 µs,5.76 s
112,19.7 MB,20.3 GB,612 µs,5.76 s
113,19.7 MB,20.3 GB,643 µs,5.76 s
114,19.7 MB,20.3 GB,631 µs,5.76 s
115,19.9 MB,20.3 GB,797 µs,5.76 s
116,19.9 MB,20.3 GB,797 µs,5.76 s
117,19.9 MB,20.3 GB,797 µs,5.76 s
118,19.9 MB,20.3 GB,797 µs,5.76 s
119,19.9 MB,20.3 GB,797 µs,5.76 s
120,19.9 MB,20.3 GB,797 µs,5.74 s
121,19.9 MB,20.3 GB,797 µs,5.74 s
122,19.9 MB,20.3 GB,797 µs,5.74 s
123,19.9 MB,20.3 GB,797 µs,5.74 s
124,19.9 MB,20.3 GB,797 µs,5.74 s
125,19.9 MB,20.3 GB,797 µs,5.74 s
126,20.1 MB,20.3 GB,818 µs,5.74 s
127,20.1 MB,20.3 GB,818 µs,5.74 s
128,20.1 MB,20.3 GB,818 µs,5.74 s
129,20.1 MB,20.3 GB,818 µs,5.74 s
130,20.1 MB,20.3 GB,818 µs,5.74 s
131,20.1 MB,20.3 GB,818 µs,5.74 s
132,20.1 MB,20.3 GB,818 µs,5.74 s
133,20.1 MB,20.3 GB,818 µs,5.74 s
134,20.1 MB,20.3 GB,818 µs,5.75 s
135,20.1 MB,20.3 GB,818 µs,5.76 s
136,20.1 MB,20.3 GB,818 µs,5.76 s
137,20.1 MB,20.3 GB,818 µs,5.76 s
138,20.1 MB,20.3 GB,818 µs,5.76 s
139,20.4 MB,20.3 GB,835 µs,5.76 s
140,20.4 MB,20.3 GB,835 µs,5.76 s
141,20.4 MB,20.3 GB,835 µs,5.76 s
142,20.4 MB,20.3 GB,832 µs,5.76 s
143,20.4 MB,20.3 GB,832 µs,5.76 s
144,20.4 MB,20.3 GB,832 µs,5.76 s
145,20.4 MB,20.3 GB,832 µs,5.76 s
146,20.4 MB,20.3 GB,832 µs,4.65 s
147,20.4 MB,20.3 GB,832 µs,4.74 s
148,20.4 MB,20.3 GB,832 µs,4.84 s
149,20.4 MB,20.3 GB,832 µs,5.76 s
150,20.4 MB,20.3 GB,832 µs,5.76 s
151,20.4 MB,20.3 GB,832 µs,4.87 s
152,20.4 MB,20.3 GB,832 µs,5.73 s
153,20.4 MB,20.3 GB,832 µs,5.73 s
154,20.4 MB,20.3 GB,832 µs,5.73 s
155,20.4 MB,20.3 GB,708 µs,5.73 s
156,20.4 MB,20.3 GB,514 µs,5.73 s
157,20.4 MB,20.3 GB,514 µs,5.73 s
158,20.5 MB,20.3 GB,700 µs,5.73 s
159,20.5 MB,20.3 GB,821 µs,5.73 s
160,20.5 MB,20.3 GB,821 µs,5.73 s
161,20.5 MB,20.3 GB,821 µs,5.73 s
162,20.5 MB,20.3 GB,821 µs,5.73 s
163,20.5 MB,20.3 GB,821 µs,5.73 s
164,20.5 MB,20.3 GB,821 µs,5.73 s
165,20.5 MB,20.3 GB,821 µs,5.73 s
166,20.5 MB,20.3 GB,821 µs,5.72 s
167,20.5 MB,20.3 GB,821 µs,5.72 s
168,20.5 MB,20.3 GB,821 µs,5.72 s
169,20.5 MB,20.3 GB,821 µs,5.72 s
170,20.5 MB,20.3 GB,821 µs,5.72 s
171,20.6 MB,20.3 GB,830 µs,5.72 s
172,20.6 MB,20.3 GB,830 µs,5.72 s
173,20.6 MB,20.3 GB,830 µs,5.72 s
174,20.6 MB,20.3 GB,830 µs,5.72 s
175,20.6 MB,20.3 GB,847 µs,5.72 s
176,20.6 MB,20.3 GB,847 µs,5.72 s
177,20.6 MB,20.3 GB,847 µs,5.72 s
178,20.6 MB,20.3 GB,847 µs,5.72 s
179,20.6 MB,20.3 GB,847 µs,5.71 s
180,20.6 MB,20.3 GB,847 µs,5.69 s
181,20.6 MB,20.3 GB,847 µs,5.69 s
182,20.6 MB,20.3 GB,847 µs,5.69 s
183,20.6 MB,20.3 GB,847 µs,5.69 s
184,20.6 MB,20.3 GB,847 µs,5.69 s
185,20.6 MB,20.3 GB,847 µs,5.69 s
186,20.6 MB,20.3 GB,828 µs,5.69 s
187,20.6 MB,20.3 GB,828 µs,5.69 s
188,20.7 MB,20.3 GB,827 µs,5.69 s
189,20.7 MB,20.3 GB,827 µs,5.69 s
190,20.7 MB,20.3 GB,827 µs,5.69 s
191,20.7 MB,20.3 GB,827 µs,5.69 s
192,20.7 MB,20.3 GB,827 µs,5.71 s
193,20.7 MB,20.3 GB,827 µs,5.71 s
194,20.7 MB,20.3 GB,827 µs,5.71 s
195,20.7 MB,20.3 GB,827 µs,4.81 s
196,20.7 MB,20.3 GB,827 µs,4.90 s
197,20.7 MB,20.3 GB,827 µs,5.73 s
198,20.7 MB,20.3 GB,827 µs,5.73 s
199,20.7 MB,20.3 GB,691 µs,5.73 s
200,20.7 MB,20.3 GB,705 µs,5.73 s
201,20.7 MB,20.3 GB,840 µs,5.73 s
202,20.7 MB,20.3 GB,840 µs,5.73 s
203,20.7 MB,20.3 GB,840 µs,5.73 s
204,20.7 MB,20.3 GB,840 µs,5.73 s
205,20.7 MB,20.3 GB,701 µs,5.73 s
206,20.7 MB,20.3 GB,687 µs,5.73 s
207,20.8 MB,20.3 GB,833 µs,4.91 s
208,20.8 MB,20.3 GB,833 µs,4.82 s
209,20.8 MB,20.3 GB,833 µs,4.72 s
210,20.8 MB,20.3 GB,833 µs,4.63 s
211,20.8 MB,20.3 GB,833 µs,4.53 s
212,20.8 MB,20.3 GB,833 µs,5.70 s
213,20.8 MB,20.3 GB,833 µs,5.70 s
214,20.8 MB,20.3 GB,833 µs,5.70 s
215,20.8 MB,20.3 GB,833 µs,5.70 s
216,20.8 MB,20.3 GB,833 µs,5.70 s
217,20.8 MB,20.3 GB,833 µs,5.70 s
218,20.8 MB,20.3 GB,825 µs,5.70 s
219,20.8 MB,20.3 GB,825 µs,5.70 s
220,20.8 MB,20.3 GB,825 µs,5.70 s
221,20.8 MB,20.3 GB,825 µs,5.70 s
222,20.8 MB,20.3 GB,825 µs,5.70 s
223,20.8 MB,20.3 GB,825 µs,5.70 s
224,20.8 MB,20.3 GB,825 µs,5.70 s
225,20.9 MB,20.3 GB,776 µs,5.72 s
226,20.9 MB,20.3 GB,776 µs,5.73 s
227,20.9 MB,20.3 GB,776 µs,5.73 s
228,20.9 MB,20.3 GB,776 µs,5.73 s
229,20.9 MB,20.3 GB,776 µs,5.73 s
230,20.9 MB,20.3 GB,776 µs,5.73 s
231,20.9 MB,20.3 GB,753 µs,5.73 s
232,20.9 MB,20.3 GB,753 µs,5.73 s
233,20.9 MB,20.3 GB,753 µs,5.73 s
234,20.9 MB,20.3 GB,753 µs,5.73 s
235,20.9 MB,20.3 GB,753 µs,5.73 s
236,20.9 MB,20.3 GB,753 µs,5.73 s
237,20.9 MB,20.3 GB,753 µs,5.73 s
238,20.9 MB,20.3 GB,753 µs,5.73 s
239,20.9 MB,20.3 GB,753 µs,5.70 s
240,20.9 MB,20.3 GB,753 µs,5.70 s
241,20.9 MB,20.3 GB,753 µs,5.70 s
242,20.9 MB,20.3 GB,753 µs,5.70 s
243,20.9 MB,20.3 GB,753 µs,5.72 s
244,21.0 MB,20.3 GB,756 µs,5.72 s
245,21.0 MB,20.3 GB,756 µs,5.72 s
246,21.0 MB,20.3 GB,756 µs,5.72 s
247,21.0 MB,20.3 GB,756 µs,5.72 s
248,21.0 MB,20.3 GB,722 µs,5.72 s
249,21.0 MB,20.3 GB,722 µs,5.72 s
250,21.0 MB,20.3 GB,722 µs,5.72 s
251,21.0 MB,20.3 GB,722 µs,5.72 s
252,21.0 MB,20.3 GB,722 µs,4.64 s
253,21.0 MB,20.3 GB,722 µs,4.73 s
254,21.0 MB,20.3 GB,722 µs,4.83 s
255,21.0 MB,20.3 GB,722 µs,5.76 s
256,21.0 MB,20.3 GB,722 µs,5.76 s
257,20.1 MB,20.3 GB,786 µs,5.74 s
258,20.1 MB,20.3 GB,786 µs,5.74 s
259,20.1 MB,20.3 GB,786 µs,5.74 s
260,20.1 MB,20.3 GB,786 µs,5.74 s
261,20.1 MB,20.3 GB,786 µs,5.74 s
262,20.1 MB,20.3 GB,786 µs,5.74 s
263,20.1 MB,20.3 GB,786 µs,5.74 s
264,20.1 MB,20.3 GB,786 µs,5.74 s
265,20.1 MB,20.3 GB,786 µs,5.74 s
266,20.1 MB,20.3 GB,786 µs,5.74 s
267,20.1 MB,20.3 GB,709 µs,5.74 s
268,20.1 MB,20.3 GB,846 µs,5.74 s
269,20.1 MB,20.3 GB,846 µs,5.74 s
270,20.1 MB,20.3 GB,846 µs,5.73 s
271,20.1 MB,20.3 GB,846 µs,5.73 s
272,20.1 MB,20.3 GB,846 µs,5.72 s
273,20.1 MB,20.3 GB,745 µs,5.72 s
274,20.1 MB,20.3 GB,745 µs,5.72 s
275,20.1 MB,20.3 GB,745 µs,5.72 s
276,20.1 MB,20.3 GB,745 µs,5.72 s
277,20.1 MB,20.3 GB,745 µs,5.72 s
278,20.1 MB,20.3 GB,745 µs,5.72 s
279,20.1 MB,10.2 GB,745 µs,5.72 s
280,20.1 MB,10.2 GB,745 µs,5.72 s
281,20.1 MB,10.2 GB,745 µs,5.72 s
282,9.76 MB,10.2 GB,745 µs,5.72 s
283,9.76 MB,10.2 GB,745 µs,5.72 s
284,9.76 MB,10.2 GB,745 µs,5.72 s
285,9.76 MB,10.2 GB,589 µs,3.74 s
286,10.0 MB,10.2 GB,607 µs,3.74 s
287,10.0 MB,10.2 GB,620 µs,5.72 s
288,10.0 MB,10.2 GB,632 µs,5.72 s
289,10.0 MB,10.2 GB,744 µs,5.72 s
290,10.0 MB,10.2 GB,744 µs,5.72 s
291,10.0 MB,10.2 GB,744 µs,5.72 s
292,10.0 MB,10.2 GB,744 µs,5.72 s
293,10.0 MB,10.2 GB,744 µs,5.72 s
294,10.0 MB,10.2 GB,744 µs,5.72 s
295,10.0 MB,10.2 GB,744 µs,5.72 s
296,10.0 MB,10.2 GB,744 µs,5.72 s
297,10.0 MB,10.2 GB,744 µs,5.72 s
298,10.0 MB,10.2 GB,744 µs,5.72 s
299,10.0 MB,10.2 GB,744 µs,5.72 s
300,10.0 MB,10.2 GB,744 µs,5.72 s
301,10.0 MB,10.2 GB,635 µs,5.71 s
302,10.0 MB,10.2 GB,623 µs,5.71 s
303,10.0 MB,10.2 GB,611 µs,5.71 s
304,9.80 MB,10.2 GB,712 µs,5.71 s
305,9.80 MB,10.2 GB,712 µs,5.71 s
306,9.80 MB,10.2 GB,712 µs,5.71 s
307,9.80 MB,10.2 GB,712 µs,5.71 s
308,9.80 MB,10.2 GB,712 µs,5.71 s
309,9.80 MB,10.2 GB,712 µs,5.71 s
310,9.80 MB,10.2 GB,712 µs,5.71 s
311,9.80 MB,10.2 GB,712 µs,5.71 s
312,9.80 MB,10.2 GB,712 µs,5.71 s
313,9.80 MB,10.2 GB,712 µs,5.71 s
314,9.80 MB,10.2 GB,712 µs,5.71 s
315,9.80 MB,10.2 GB,712 µs,5.71 s
316,9.80 MB,10.2 GB,712 µs,5.71 s
317,9.86 MB,10.2 GB,809 µs,5.72 s
318,9.86 MB,10.2 GB,809 µs,5.68 s
319,9.86 MB,10.2 GB,809 µs,5.68 s
320,9.86 MB,10.2 GB,809 µs,5.68 s
321,9.86 MB,10.2 GB,809 µs,5.68 s
322,9.86 MB,10.2 GB,809 µs,5.68 s
323,9.86 MB,10.2 GB,809 µs,5.68 s
324,9.86 MB,10.2 GB,809 µs,5.68 s
325,9.86 MB,10.2 GB,809 µs,5.68 s
326,9.86 MB,10.2 GB,809 µs,5.68 s
327,9.86 MB,10.2 GB,809 µs,5.68 s
328,9.86 MB,10.2 GB,809 µs,5.67 s
329,9.86 MB,10.2 GB,809 µs,5.67 s
330,9.86 MB,10.2 GB,809 µs,4.69 s
331,9.86 MB,10.2 GB,809 µs,4.79 s
332,9.86 MB,10.2 GB,809 µs,5.63 s
333,9.86 MB,10.2 GB,828 µs,5.63 s
334,9.86 MB,10.2 GB,828 µs,5.63 s
335,9.97 MB,10.2 GB,836 µs,5.63 s
336,9.97 MB,10.2 GB,836 µs,5.63 s
337,9.97 MB,10.2 GB,836 µs,5.63 s
338,9.97 MB,10.2 GB,836 µs,5.63 s
339,9.97 MB,10.2 GB,836 µs,5.63 s
340,9.97 MB,10.2 GB,836 µs,5.63 s
341,9.97 MB,10.2 GB,836 µs,5.63 s
342,9.97 MB,10.2 GB,836 µs,5.63 s
343,9.97 MB,10.2 GB,836 µs,4.84 s
344,9.97 MB,10.2 GB,836 µs,5.63 s
345,9.97 MB,10.2 GB,836 µs,5.63 s
346,9.97 MB,10.2 GB,704 µs,5.63 s
347,9.97 MB,10.2 GB,845 µs,5.61 s
348,9.97 MB,10.2 GB,845 µs,5.61 s
349,9.97 MB,10.2 GB,845 µs,5.61 s
350,9.97 MB,10.2 GB,845 µs,5.61 s
351,9.97 MB,10.2 GB,716 µs,5.61 s
352,9.97 MB,10.2 GB,701 µs,5.61 s
353,9.97 MB,10.2 GB,687 µs,5.61 s
354,9.97 MB,10.2 GB,673 µs,5.61 s
355,10.1 MB,10.2 GB,800 µs,5.61 s
356,10.1 MB,10.2 GB,800 µs,5.61 s
357,10.1 MB,10.2 GB,800 µs,5.61 s
358,10.1 MB,10.2 GB,800 µs,5.61 s
359,10.1 MB,10.2 GB,800 µs,5.61 s
360,10.1 MB,10.2 GB,800 µs,4.75 s
361,10.1 MB,10.2 GB,800 µs,4.75 s
362,10.1 MB,10.2 GB,800 µs,5.59 s
363,10.1 MB,10.2 GB,800 µs,5.59 s
364,10.1 MB,10.2 GB,787 µs,5.59 s
365,10.1 MB,10.2 GB,787 µs,5.59 s
366,10.1 MB,10.2 GB,787 µs,5.59 s
367,10.1 MB,10.2 GB,787 µs,5.59 s
368,10.1 MB,10.2 GB,787 µs,5.59 s
369,10.2 MB,10.2 GB,835 µs,5.59 s
370,10.2 MB,10.2 GB,835 µs,5.59 s
371,10.2 MB,10.2 GB,835 µs,5.59 s
372,10.2 MB,10.2 GB,835 µs,5.59 s
373,10.2 MB,10.2 GB,835 µs,5.59 s
374,10.2 MB,10.2 GB,835 µs,5.59 s
375,10.2 MB,10.2 GB,835 µs,5.59 s
376,10.2 MB,10.2 GB,835 µs,5.59 s
377,10.2 MB,10.2 GB,826 µs,4.72 s
378,10.2 MB,10.2 GB,826 µs,5.59 s
379,10.2 MB,10.2 GB,826 µs,4.62 s
380,10.2 MB,10.2 GB,826 µs,5.55 s
381,10.2 MB,10.2 GB,826 µs,5.55 s
382,10.2 MB,10.2 GB,826 µs,5.55 s
383,10.2 MB,10.2 GB,826 µs,5.55 s
384,10.2 MB,10.2 GB,826 µs,5.55 s
385,10.2 MB,10.2 GB,826 µs,5.55 s
386,10.2 MB,10.2 GB,826 µs,5.55 s
387,10.2 MB,10.2 GB,826 µs,5.55 s
388,10.2 MB,10.2 GB,830 µs,5.51 s
389,10.2 MB,10.2 GB,830 µs,5.51 s
390,10.2 MB,10.2 GB,830 µs,5.51 s
391,10.2 MB,10.2 GB,830 µs,5.51 s
392,10.2 MB,10.2 GB,830 µs,5.51 s
393,10.2 MB,10.2 GB,830 µs,5.51 s
394,10.2 MB,10.2 GB,830 µs,5.51 s
395,10.2 MB,10.2 GB,729 µs,5.51 s
396,10.2 MB,10.2 GB,890 µs,5.51 s
397,10.2 MB,10.2 GB,890 µs,5.50 s
398,10.2 MB,10.2 GB,890 µs,5.50 s
399,10.2 MB,10.2 GB,890 µs,5.50 s
400,10.2 MB,10.2 GB,870 µs,5.50 s
401,10.2 MB,10.2 GB,870 µs,5.50 s
402,10.2 MB,10.2 GB,870 µs,5.50 s
403,10.2 MB,10.2 GB,870 µs,5.50 s
404,10.2 MB,10.2 GB,870 µs,5.48 s
405,10.2 MB,10.2 GB,870 µs,5.48 s
406,10.2 MB,10.2 GB,870 µs,5.48 s
407,10.2 MB,10.2 GB,870 µs,5.48 s
408,10.2 MB,10.2 GB,870 µs,5.48 s
409,10.2 MB,10.2 GB,870 µs,5.48 s
410,10.2 MB,10.2 GB,870 µs,5.48 s
411,10.2 MB,10.2 GB,870 µs,5.48 s
412,10.2 MB,10.2 GB,870 µs,5.48 s
413,10.2 MB,10.2 GB,870 µs,5.48 s
414,10.2 MB,10.2 GB,870 µs,5.48 s
415,10.1 MB,10.2 GB,835 µs,5.48 s
416,10.1 MB,10.2 GB,835 µs,5.48 s
417,10.1 MB,10.2 GB,835 µs,5.48 s
418,10.1 MB,10.2 GB,835 µs,5.48 s
419,10.1 MB,10.2 GB,835 µs,5.48 s
420,10.1 MB,10.2 GB,835 µs,5.48 s
421,10.1 MB,10.2 GB,835 µs,4.42 s
422,10.1 MB,10.2 GB,835 µs,4.52 s
423,10.1 MB,10.2 GB,835 µs,4.61 s
424,10.1 MB,10.2 GB,835 µs,4.70 s
425,10.1 MB,10.2 GB,835 µs,5.48 s
426,10.1 MB,10.2 GB,835 µs,5.48 s
427,10.1 MB,10.2 GB,835 µs,5.48 s
428,10.1 MB,10.2 GB,835 µs,5.48 s
429,10.1 MB,10.2 GB,675 µs,5.48 s
430,10.1 MB,10.2 GB,572 µs,5.48 s
431,10.1 MB,10.2 GB,572 µs,5.48 s
432,10.1 MB,10.2 GB,723 µs,4.74 s
433,10.1 MB,10.2 GB,723 µs,4.65 s
434,10.1 MB,10.2 GB,723 µs,4.56 s
435,10.1 MB,10.2 GB,723 µs,4.47 s
436,10.1 MB,10.2 GB,723 µs,5.47 s
437,10.1 MB,10.2 GB,723 µs,5.47 s
438,10.1 MB,10.2 GB,723 µs,5.47 s
439,10.1 MB,10.2 GB,723 µs,5.47 s
440,10.1 MB,10.2 GB,723 µs,4.61 s
441,10.1 MB,10.2 GB,723 µs,4.70 s
442,10.1 MB,10.2 GB,723 µs,5.46 s
443,10.1 MB,10.2 GB,733 µs,5.46 s
444,10.1 MB,10.2 GB,733 µs,5.46 s
445,10.1 MB,10.2 GB,733 µs,5.46 s
446,10.1 MB,10.2 GB,733 µs,5.46 s
447,10.1 MB,10.2 GB,733 µs,5.47 s
448,10.1 MB,10.2 GB,710 µs,5.47 s
449,10.1 MB,10.2 GB,710 µs,5.47 s
450,10.1 MB,10.2 GB,710 µs,5.47 s
451,10.1 MB,10.2 GB,710 µs,5.47 s
452,10.1 MB,10.2 GB,710 µs,5.47 s
453,10.1 MB,10.2 GB,710 µs,5.47 s
454,10.1 MB,10.2 GB,710 µs,5.47 s
455,10.1 MB,10.2 GB,710 µs,5.47 s
456,10.2 MB,10.2 GB,668 µs,5.47 s
457,10.2 MB,10.2 GB,668 µs,5.47 s
458,10.2 MB,10.2 GB,668 µs,5.47 s
459,10.2 MB,10.2 GB,668 µs,5.47 s
460,10.2 MB,10.2 GB,600 µs,5.47 s
461,10.2 MB,10.2 GB,600 µs,5.47 s
462,10.2 MB,10.2 GB,600 µs,5.47 s
463,10.2 MB,10.2 GB,600 µs,5.47 s
464,10.2 MB,10.2 GB,600 µs,5.47 s
465,10.2 MB,10.2 GB,600 µs,5.47 s
466,10.2 MB,10.2 GB,600 µs,5.47 s
467,10.2 MB,10.2 GB,600 µs,5.46 s
468,10.2 MB,10.2 GB,600 µs,5.46 s
469,10.2 MB,10.2 GB,600 µs,5.46 s
470,10.2 MB,10.2 GB,600 µs,5.46 s
471,10.2 MB,10.2 GB,516 µs,5.46 s
472,10.2 MB,10.2 GB,506 µs,5.46 s
473,10.2 MB,10.2 GB,599 µs,5.46 s
474,10.2 MB,10.2 GB,599 µs,5.47 s
475,10.2 MB,10.2 GB,517 µs,5.47 s
476,10.2 MB,10.2 GB,527 µs,5.47 s
477,10.2 MB,10.2 GB,621 µs,5.47 s
478,10.2 MB,10.2 GB,621 µs,4.44 s
479,10.2 MB,10.2 GB,621 µs,4.53 s
480,10.2 MB,10.2 GB,621 µs,4.62 s
481,10.2 MB,10.2 GB,621 µs,4.72 s
482,10.2 MB,10.2 GB,621 µs,5.48 s
483,10.2 MB,10.2 GB,621 µs,5.48 s
484,10.2 MB,10.2 GB,621 µs,5.48 s
485,10.2 MB,10.2 GB,621 µs,5.48 s
486,10.2 MB,10.2 GB,621 µs,5.48 s
487,10.2 MB,10.2 GB,621 µs,5.48 s
488,10.2 MB,10.2 GB,536 µs,4.76 s
489,10.2 MB,10.2 GB,526 µs,5.46 s
490,10.2 MB,10.2 GB,515 µs,5.46 s
491,10.2 MB,10.2 GB,505 µs,5.46 s
492,10.2 MB,10.2 GB,650 µs,5.46 s
493,10.2 MB,10.2 GB,650 µs,5.46 s
494,10.2 MB,10.2 GB,650 µs,5.46 s
495,10.2 MB,10.2 GB,650 µs,5.46 s
496,10.2 MB,10.2 GB,650 µs,5.46 s
497,10.2 MB,10.2 GB,650 µs,5.46 s
498,10.2 MB,10.2 GB,650 µs,5.46 s
499,10.2 MB,10.2 GB,650 µs,5.46 s
500,10.2 MB,10.2 GB,650 µs,5.46 s
501,10.2 MB,10.2 GB,650 µs,5.46 s
502,10.2 MB,10.2 GB,650 µs,5.46 s
503,10.2 MB,10.2 GB,694 µs,5.46 s
504,10.2 MB,10.2 GB,694 µs,5.46 s
505,10.2 MB,10.2 GB,694 µs,4.64 s
506,10.2 MB,10.2 GB,648 µs,5.45 s
507,10.2 MB,10.2 GB,648 µs,5.44 s
508,10.2 MB,10.2 GB,648 µs,5.44 s
509,10.2 MB,10.2 GB,648 µs,5.44 s
510,10.2 MB,10.2 GB,648 µs,5.44 s
511,10.2 MB,10.2 GB,648 µs,5.44 s
