"Time","GPU 0","GPU 0"
2025-09-03 11:42:02,43%,
2025-09-03 11:42:03,22%,
2025-09-03 11:42:04,34%,
2025-09-03 11:42:05,35%,
2025-09-03 11:42:06,16%,
2025-09-03 11:42:07,43%,
2025-09-03 11:42:08,22%,
2025-09-03 11:42:09,43%,
2025-09-03 11:42:10,0%,
2025-09-03 11:42:11,0%,
2025-09-03 11:42:12,0%,
2025-09-03 11:42:13,0%,
2025-09-03 11:42:14,0%,
2025-09-03 11:42:15,0%,
2025-09-03 11:42:16,0%,
2025-09-03 11:42:17,0%,
2025-09-03 11:42:18,0%,
2025-09-03 11:42:19,0%,
2025-09-03 11:42:20,0%,
2025-09-03 11:42:21,0%,
2025-09-03 11:42:22,0%,
2025-09-03 11:42:23,0%,
2025-09-03 11:42:24,0%,
2025-09-03 11:42:25,0%,
2025-09-03 11:42:26,0%,
2025-09-03 11:42:27,0%,
2025-09-03 11:42:28,0%,
2025-09-03 11:42:29,0%,
2025-09-03 11:42:30,0%,
2025-09-03 11:42:31,0%,
2025-09-03 11:42:32,0%,
2025-09-03 11:42:33,0%,
2025-09-03 11:42:34,0%,
2025-09-03 11:42:35,0%,
2025-09-03 11:42:36,0%,
2025-09-03 11:42:37,0%,
2025-09-03 11:42:38,0%,
2025-09-03 11:42:39,0%,
2025-09-03 11:42:40,0%,
2025-09-03 11:42:41,0%,
2025-09-03 11:42:42,0%,
2025-09-03 11:42:43,0%,
2025-09-03 11:42:44,0%,
2025-09-03 11:42:45,0%,
2025-09-03 11:42:46,0%,
2025-09-03 11:42:47,0%,
2025-09-03 11:42:48,0%,
2025-09-03 11:42:49,0%,
2025-09-03 11:42:50,0%,
2025-09-03 11:42:51,0%,
2025-09-03 11:42:52,0%,
2025-09-03 11:42:53,0%,
2025-09-03 11:42:54,0%,
2025-09-03 11:42:55,0%,
2025-09-03 11:42:56,0%,
2025-09-03 11:42:57,0%,
2025-09-03 11:42:58,0%,
2025-09-03 11:42:59,0%,
2025-09-03 11:43:00,0%,
2025-09-03 11:43:01,0%,
2025-09-03 11:43:02,0%,
2025-09-03 11:43:03,0%,
2025-09-03 11:43:04,0%,
2025-09-03 11:43:05,0%,
2025-09-03 11:43:06,0%,
2025-09-03 11:43:07,0%,
