"Time","GPU 0","GPU 0"
2025-09-18 11:30:50,68%,
2025-09-18 11:30:52,64%,
2025-09-18 11:30:54,64%,
2025-09-18 11:30:56,62%,
2025-09-18 11:30:58,61%,
2025-09-18 11:31:00,45%,
2025-09-18 11:31:02,66%,
2025-09-18 11:31:04,66%,
2025-09-18 11:31:06,63%,
2025-09-18 11:31:08,64%,
2025-09-18 11:31:10,61%,
2025-09-18 11:31:12,66%,
2025-09-18 11:31:14,65%,
2025-09-18 11:31:16,44%,
2025-09-18 11:31:18,67%,
2025-09-18 11:31:20,66%,
2025-09-18 11:31:22,64%,
2025-09-18 11:31:24,63%,
2025-09-18 11:31:26,62%,
2025-09-18 11:31:28,61%,
2025-09-18 11:31:30,60%,
2025-09-18 11:31:32,63%,
2025-09-18 11:31:34,64%,
2025-09-18 11:31:36,62%,
2025-09-18 11:31:38,63%,
2025-09-18 11:31:40,63%,
2025-09-18 11:31:42,64%,
2025-09-18 11:31:44,65%,
2025-09-18 11:31:46,44%,
2025-09-18 11:31:48,22%,
2025-09-18 11:31:50,65%,
2025-09-18 11:31:52,63%,
2025-09-18 11:31:54,64%,
2025-09-18 11:31:56,62%,
2025-09-18 11:31:58,62%,
2025-09-18 11:32:00,63%,
2025-09-18 11:32:02,62%,
2025-09-18 11:32:04,61%,
2025-09-18 11:32:06,62%,
2025-09-18 11:32:08,62%,
2025-09-18 11:32:10,56%,
2025-09-18 11:32:12,65%,
2025-09-18 11:32:14,66%,
2025-09-18 11:32:16,46%,
2025-09-18 11:32:18,66%,
2025-09-18 11:32:20,66%,
2025-09-18 11:32:22,62%,
2025-09-18 11:32:24,63%,
2025-09-18 11:32:26,61%,
2025-09-18 11:32:28,59%,
2025-09-18 11:32:30,61%,
2025-09-18 11:32:32,61%,
2025-09-18 11:32:34,62%,
2025-09-18 11:32:36,63%,
2025-09-18 11:32:38,61%,
2025-09-18 11:32:40,60%,
2025-09-18 11:32:42,61%,
2025-09-18 11:32:44,65%,
2025-09-18 11:32:46,23%,
2025-09-18 11:32:48,65%,
2025-09-18 11:32:50,67%,
2025-09-18 11:32:52,62%,
2025-09-18 11:32:54,64%,
2025-09-18 11:32:56,63%,
2025-09-18 11:32:58,60%,
2025-09-18 11:33:00,62%,
2025-09-18 11:33:02,16%,
2025-09-18 11:33:04,59%,
2025-09-18 11:33:06,62%,
2025-09-18 11:33:08,59%,
2025-09-18 11:33:10,62%,
2025-09-18 11:33:12,65%,
2025-09-18 11:33:14,65%,
2025-09-18 11:33:16,44%,
2025-09-18 11:33:18,65%,
2025-09-18 11:33:20,22%,
