timestamp,response_time_ms,gpu_used
2025-09-13T17:53:54.116333,3601.3288497924805,False
2025-09-13T17:53:56.191505,2074.4340419769287,False
2025-09-13T17:53:58.277696,2085.5817794799805,False
2025-09-13T17:54:00.355593,2077.1000385284424,False
2025-09-13T17:54:02.430504,2074.651002883911,False
2025-09-13T17:54:04.514732,2083.5678577423096,False
2025-09-13T17:54:06.594814,2079.374074935913,False
2025-09-13T17:54:08.688481,2092.97513961792,False
2025-09-13T17:54:10.775623,2086.364269256592,False
2025-09-13T17:54:12.874199,2097.848892211914,False
2025-09-13T17:54:14.969026,2094.0558910369873,False
2025-09-13T17:54:17.043683,2073.920965194702,False
2025-09-13T17:54:19.116916,2072.962999343872,False
2025-09-13T17:54:21.215609,2097.7680683135986,False
2025-09-13T17:54:23.292857,2076.444149017334,False
2025-09-13T17:54:25.373623,2079.5300006866455,False
2025-09-13T17:54:27.455350,2080.4548263549805,False
2025-09-13T17:54:29.534624,2078.4919261932373,False
2025-09-13T17:54:31.635952,2100.54087638855,False
2025-09-13T17:54:33.769738,2133.251905441284,False
2025-09-13T17:54:35.857498,2087.2960090637207,False
2025-09-13T17:54:37.947427,2089.4739627838135,False
2025-09-13T17:54:40.058464,2110.363006591797,False
2025-09-13T17:54:42.137680,2078.602075576782,False
2025-09-13T17:54:44.255836,2117.5220012664795,False
2025-09-13T17:54:46.357002,2100.4090309143066,False
2025-09-13T17:54:48.446502,2088.771104812622,False
2025-09-13T17:54:50.525027,2077.8260231018066,False
2025-09-13T17:54:52.616903,2091.057062149048,False
2025-09-13T17:54:54.688954,2071.57826423645,False
2025-09-13T17:54:56.800330,2110.5542182922363,True
2025-09-13T17:54:58.911195,2110.23211479187,True
2025-09-13T17:55:01.023736,2110.954999923706,True
2025-09-13T17:55:03.128400,2103.9819717407227,True
2025-09-13T17:55:05.241552,2112.569808959961,True
2025-09-13T17:55:07.344946,2102.6461124420166,True
2025-09-13T17:55:09.453425,2107.656955718994,True
2025-09-13T17:55:11.607150,2152.003765106201,True
2025-09-13T17:55:13.713457,2105.2942276000977,True
2025-09-13T17:55:15.826165,2112.12420463562,True
2025-09-13T17:55:17.930375,2103.840112686157,True
2025-09-13T17:55:20.036860,2105.6652069091797,True
2025-09-13T17:55:22.140023,2102.4460792541504,True
2025-09-13T17:55:24.248641,2108.246088027954,True
2025-09-13T17:55:26.350232,2101.235866546631,True
2025-09-13T17:55:28.454229,2103.4350395202637,True
2025-09-13T17:55:30.561986,2107.257843017578,True
2025-09-13T17:55:32.670440,2107.9471111297607,True
2025-09-13T17:55:34.780089,2109.0478897094727,True
2025-09-13T17:55:36.884601,2103.917121887207,True
2025-09-13T17:55:38.991427,2106.3830852508545,True
2025-09-13T17:55:41.098708,2106.9772243499756,True
2025-09-13T17:55:43.214772,2115.309953689575,True
2025-09-13T17:55:45.319642,2104.106903076172,True
2025-09-13T17:55:47.438854,2118.3831691741943,True
2025-09-13T17:55:49.547685,2108.0729961395264,True
2025-09-13T17:55:51.663318,2114.884853363037,True
2025-09-13T17:55:53.774135,2110.1019382476807,True
2025-09-13T17:55:55.882711,2107.9869270324707,True
2025-09-13T17:55:57.991963,2108.459949493408,True
2025-09-13T17:56:00.099170,2106.590986251831,True
2025-09-13T17:56:02.216617,2116.7919635772705,True
2025-09-13T17:56:04.319492,2102.152109146118,True
2025-09-13T17:56:06.428136,2108.0000400543213,True
2025-09-13T17:56:08.539271,2110.4040145874023,True
2025-09-13T17:56:10.649520,2109.5168590545654,True
2025-09-13T17:56:12.757328,2107.2299480438232,True
2025-09-13T17:56:14.870661,2112.4320030212402,True
2025-09-13T17:56:16.977227,2105.7820320129395,True
2025-09-13T17:56:19.088228,2110.4049682617188,True
2025-09-13T17:56:21.201553,2112.7421855926514,True
2025-09-13T17:56:23.307652,2105.3600311279297,True
2025-09-13T17:56:25.420529,2112.131118774414,True
2025-09-13T17:56:27.539100,2117.648124694824,True
2025-09-13T17:56:29.650789,2110.91685295105,True
2025-09-13T17:56:31.771628,2120.1579570770264,True
2025-09-13T17:56:33.887414,2115.2400970458984,True
2025-09-13T17:56:35.991208,2103.008985519409,True
2025-09-13T17:56:38.096001,2104.2048931121826,True
2025-09-13T17:56:40.209819,2113.2049560546875,True
2025-09-13T17:56:42.317596,2106.9178581237793,True
2025-09-13T17:56:44.431589,2113.180160522461,True
2025-09-13T17:56:46.542062,2109.733819961548,True
2025-09-13T17:56:48.655450,2112.5009059906006,True
2025-09-13T17:56:50.766871,2110.8360290527344,False
2025-09-13T17:56:52.871479,2103.9860248565674,False
2025-09-13T17:56:54.988972,2116.748094558716,False
2025-09-13T17:56:57.071061,2081.232786178589,False
2025-09-13T17:56:59.151828,2079.8981189727783,False
2025-09-13T17:57:01.264230,2111.332654953003,False
2025-09-13T17:57:03.344182,2079.3941020965576,False
2025-09-13T17:57:05.460130,2115.60320854187,False
