"Time","queue-proxy","user-container"
2025-08-30 10:56:00,2.75 ms,1.84 s
2025-08-30 10:56:30,1.32 ms,5.42 s
2025-08-30 10:57:00,891 µs,5.47 s
2025-08-30 10:57:30,474 µs,1.14 s
2025-08-30 10:58:00,407 µs,151 µs
2025-08-30 10:58:30,218 µs,92.0 µs
