timestamp,response_time_ms,gpu_used
2025-09-13T18:08:12.382939,3158.482074737549,False
2025-09-13T18:08:14.461339,2077.6572227478027,False
2025-09-13T18:08:16.557015,2095.136880874634,False
2025-09-13T18:08:18.632246,2074.230194091797,False
2025-09-13T18:08:20.709433,2076.3819217681885,False
2025-09-13T18:08:22.825626,2114.751100540161,False
2025-09-13T18:08:24.900330,2073.758125305176,False
2025-09-13T18:08:26.975775,2074.5348930358887,False
2025-09-13T18:08:29.050933,2074.5670795440674,False
2025-09-13T18:08:31.126849,2074.492931365967,False
2025-09-13T18:08:33.200907,2073.270082473755,False
2025-09-13T18:08:35.276401,2074.8679637908936,False
2025-09-13T18:08:37.353205,2076.1759281158447,False
2025-09-13T18:08:39.429986,2076.3180255889893,False
2025-09-13T18:08:41.521685,2091.310977935791,False
2025-09-13T18:08:43.599032,2077.0249366760254,False
2025-09-13T18:08:45.693233,2093.712091445923,False
2025-09-13T18:08:47.810006,2116.166830062866,False
2025-09-13T18:08:49.883888,2073.664903640747,False
2025-09-13T18:08:51.974909,2090.149164199829,False
2025-09-13T18:08:54.051120,2075.6001472473145,False
2025-09-13T18:08:56.125822,2073.046922683716,False
2025-09-13T18:08:58.255804,2129.4453144073486,True
2025-09-13T18:09:00.360616,2104.2139530181885,True
2025-09-13T18:09:02.467643,2106.2681674957275,True
2025-09-13T18:09:04.573179,2105.2558422088623,True
2025-09-13T18:09:06.755678,2181.7378997802734,True
2025-09-13T18:09:08.860643,2104.177951812744,True
2025-09-13T18:09:10.966136,2104.646921157837,True
2025-09-13T18:09:13.070977,2103.910207748413,True
2025-09-13T18:09:15.176191,2104.4890880584717,True
2025-09-13T18:09:17.291654,2114.5858764648438,True
2025-09-13T18:09:19.400321,2107.207775115967,True
2025-09-13T18:09:21.507434,2106.1623096466064,True
2025-09-13T18:09:23.628291,2120.006322860718,True
2025-09-13T18:09:25.735068,2105.9751510620117,True
2025-09-13T18:09:27.835971,2100.172996520996,True
2025-09-13T18:09:29.939949,2103.3639907836914,True
2025-09-13T18:09:32.048360,2107.7702045440674,True
2025-09-13T18:09:34.150021,2100.883960723877,True
