Index,AUTO-cpu-revision,AUTO-gpu-revision,CPU,GPU
0,10.225,,10.219999999999999,6.633333333333333
1,10.225,,10.219999999999999,6.633333333333333
2,8.180423999999999,,10.219999999999999,6.633333333333333
3,8.180423999999999,,10.219999999999999,6.633333333333333
4,8.180423999999999,,10.219999999999999,6.633333333333333
5,8.180423999999999,,10.219999999999999,6.633333333333333
6,8.180423999999999,,10.219999999999999,6.633333333333333
7,8.180423999999999,,10.219999999999999,6.633333333333333
8,8.180423999999999,,10.219999999999999,6.633333333333333
9,8.180423999999999,,10.219999999999999,6.633333333333333
10,8.180423999999999,,10.219999999999999,6.636666666666667
11,8.180423999999999,,10.219999999999999,3.982956
12,8.180423999999999,,10.219999999999999,3.982956
13,8.180423999999999,,10.219999999999999,3.982956
14,8.180423999999999,,10.74,3.982956
15,8.760424,,10.74,3.982956
16,9.45,,12.12,3.982956
17,10.13,,12.819999999999999,3.982956
18,10.89,,13.6,3.982956
19,10.89,,13.6,3.982956
20,11.790000000000001,,13.6,3.982956
21,11.790000000000001,,13.6,3.982956
22,11.790000000000001,,13.6,3.982956
23,11.790000000000001,,13.6,3.982956
24,11.790000000000001,,15.12,4.714956
25,11.790000000000001,,15.12,4.714956
26,11.790000000000001,,16.46,5.372426
27,13.309999999999999,,16.46,5.372426
28,13.309999999999999,,17.72,5.372426
29,13.309999999999999,,19.1,7.278425999999999
30,13.309999999999999,,19.1,8.347999999999999
31,14.680000000000001,,20.439999999999998,8.347999999999999
32,15.940000000000001,,20.439999999999998,8.347999999999999
33,15.940000000000001,,20.439999999999998,8.347999999999999
34,15.940000000000001,,20.439999999999998,8.347999999999999
35,15.940000000000001,,20.439999999999998,8.347999999999999
36,17.04,,20.439999999999998,8.347999999999999
37,18.419999999999998,,20.439999999999998,8.347999999999999
38,18.419999999999998,,20.439999999999998,8.347999999999999
39,18.419999999999998,,20.439999999999998,8.347999999999999
40,18.419999999999998,,20.439999999999998,8.347999999999999
41,18.419999999999998,,20.439999999999998,9.030000000000001
42,18.419999999999998,,20.439999999999998,9.63
43,18.419999999999998,,20.439999999999998,9.63
44,18.419999999999998,,20.439999999999998,9.63
45,18.419999999999998,,20.439999999999998,10.228
46,18.419999999999998,,20.439999999999998,10.687999999999999
47,18.419999999999998,,20.439999999999998,10.687999999999999
48,18.419999999999998,,20.439999999999998,10.687999999999999
49,18.419999999999998,,20.439999999999998,10.687999999999999
50,18.419999999999998,,20.439999999999998,10.687999999999999
51,18.419999999999998,,20.439999999999998,10.687999999999999
52,18.419999999999998,,20.439999999999998,10.687999999999999
53,18.419999999999998,,20.439999999999998,10.687999999999999
54,18.419999999999998,,20.439999999999998,10.687999999999999
55,18.419999999999998,,20.439999999999998,10.687999999999999
56,18.419999999999998,,20.439999999999998,10.687999999999999
57,18.419999999999998,,20.439999999999998,10.687999999999999
58,18.419999999999998,,20.439999999999998,10.687999999999999
59,18.419999999999998,,20.439999999999998,10.687999999999999
60,18.419999999999998,,20.439999999999998,10.687999999999999
61,18.419999999999998,,20.439999999999998,10.687999999999999
62,18.419999999999998,,20.439999999999998,10.687999999999999
63,18.419999999999998,,20.439999999999998,10.687999999999999
64,18.419999999999998,,20.439999999999998,10.687999999999999
65,18.419999999999998,,20.439999999999998,10.687999999999999
66,18.419999999999998,,20.439999999999998,10.687999999999999
67,18.419999999999998,,20.439999999999998,10.687999999999999
68,18.419999999999998,,20.439999999999998,10.687999999999999
69,18.419999999999998,,20.439999999999998,10.687999999999999
