Index,AUTO-cpu-revision,AUTO-gpu-revision,CPU,GPU
636,,,5.552,
637,,,5.566,
638,,,5.566,
639,,,5.4159999999999995,
640,,,5.398,
641,,,5.38,
642,,,5.364,
643,,,5.344,
644,,,5.5600000000000005,
645,,,5.5600000000000005,
646,,,5.33,
647,,,5.346000000000001,
648,,,5.351999999999999,
649,,,5.368,
650,,,5.386000000000001,
651,,,5.540000000000001,
652,,,5.540000000000001,
653,,,5.540000000000001,
654,,,5.542,
655,,,5.55,
656,,,5.544,
657,,,5.544,
658,,,5.544,
659,,,5.392000000000001,
660,,,5.386000000000001,
661,,,5.368,
662,,,5.164,
663,,,5.377999999999999,
664,,,5.398,
665,,,5.418,
666,,,5.554,
667,,,5.564,
668,,,5.418,
669,,,5.4,
670,,,5.382,
671,,,5.362,
672,,,5.561999999999999,
673,,,5.561999999999999,
674,,,5.561999999999999,
675,,,5.561999999999999,
676,,,5.561999999999999,
677,,,5.561999999999999,
678,,,5.564000000000001,
679,,,5.562,
680,,,5.4,
681,,,5.564,
682,,,5.564,
683,,,5.564,
684,,,5.564,
685,,,5.586,
686,,,5.586,
687,,,5.586,
688,,,5.586,
689,,,5.586,
690,,,5.606,
691,,,5.606,
692,,,5.598000000000001,
693,,,5.596000000000001,
694,,,5.596000000000001,
695,,,5.602,
696,,,5.43,
697,,,5.593999999999999,
698,,,5.593999999999999,
699,,,5.593999999999999,
700,,,5.593999999999999,
701,,,5.587999999999999,
702,,,5.587999999999999,
703,,,5.586,
704,,,5.582000000000001,
705,,,5.5760000000000005,
706,,,5.414000000000001,
707,,,5.586,
708,,,5.39,
709,,,5.58,
710,,,5.58,
711,,,5.58,
712,,,5.5920000000000005,
713,,,5.584,
714,,,5.584,
715,,,5.404,
716,,,5.421999999999999,
717,,,5.588,
718,,,5.584,
719,,,5.418,
720,,,5.576,
721,,,5.576,
722,,,5.576,
723,,,5.576,
724,,,5.576,
725,,,5.584,
726,,,5.584,
727,,,5.582,
728,,,5.582,
729,,,5.582,
730,,,5.42,
731,,,5.584,
732,,,5.58,
733,,,5.58,
734,,,5.58,
735,,,5.424,
736,,,5.22,
737,,,5.39,
738,,,5.231999999999999,
739,,,5.267999999999999,
740,,,5.454,
741,,,5.606,
742,,,5.606,
743,,,5.606,
744,,,5.606,
745,,,5.610000000000001,
746,,,5.610000000000001,
747,,,5.6080000000000005,
748,,,5.6080000000000005,
749,,,5.6080000000000005,
750,,,5.6080000000000005,
751,,,5.6080000000000005,
752,,,5.604000000000001,
753,,,5.6080000000000005,
754,,,5.6080000000000005,
755,,,5.604000000000001,
756,,,5.238,
757,,,5.4639999999999995,
758,,,5.617999999999999,
759,,,5.614,
760,,,5.614,
761,,,5.624,
762,,,5.624,
763,,,5.624,
764,,,5.6259999999999994,
765,,,5.6259999999999994,
766,,,5.342,
767,,,5.459999999999999,
768,,,5.441999999999999,
769,,,5.426,
770,,,5.632,
771,,,5.632,
772,,,5.632,
773,,,5.6160000000000005,
774,,,5.6160000000000005,
775,,,5.452,
776,,,5.6160000000000005,
777,,,5.6160000000000005,
778,,,5.464,
779,,,5.442000000000001,
780,,,5.41,
781,,,5.392000000000001,
782,,,5.368,
783,,,5.594,
784,,,5.430000000000001,
785,,,5.598,
786,,,5.602,
787,,,5.602,
788,,,5.602,
789,,,5.602,
790,,,5.602,
791,,,5.430000000000001,
792,,,5.448,
793,,,5.6,
794,,,5.522,
795,,,5.516,
796,,,5.51,
797,,,5.2780000000000005,
798,,,5.078,
799,,,5.114,
800,,,5.144,
801,,,5.328,
