,response_time_ms,gpu_used
0,3601.3288497924805,False
1,2074.4340419769287,False
2,2085.5817794799805,False
3,2077.1000385284424,False
4,2074.651002883911,False
5,2083.5678577423096,False
6,2079.374074935913,False
7,2092.97513961792,False
8,2086.364269256592,False
9,2097.848892211914,False
10,2094.0558910369873,False
11,2073.920965194702,False
12,2072.962999343872,False
13,2097.768068313598,False
14,2076.444149017334,False
15,2079.5300006866455,False
16,2080.4548263549805,False
17,2078.4919261932373,False
18,2100.54087638855,False
19,2133.251905441284,False
20,2087.2960090637207,False
21,2089.4739627838135,False
22,2110.363006591797,False
23,2078.602075576782,False
24,2117.5220012664795,False
25,2100.409030914306,False
26,2088.771104812622,False
27,2077.826023101806,False
28,2091.057062149048,False
29,2071.57826423645,False
30,2110.5542182922363,True
31,2110.23211479187,True
32,2110.954999923706,True
33,2103.9819717407227,True
34,2112.569808959961,True
35,2102.6461124420166,True
36,2107.656955718994,True
37,2152.003765106201,True
38,2105.2942276000977,True
39,2112.12420463562,True
40,2103.840112686157,True
41,2105.6652069091797,True
42,2102.4460792541504,True
43,2108.246088027954,True
44,2101.235866546631,True
45,2103.4350395202637,True
46,2107.257843017578,True
47,2107.9471111297607,True
48,2109.0478897094727,True
49,2103.917121887207,True
50,2106.3830852508545,True
51,2106.9772243499756,True
52,2115.309953689575,True
53,2104.106903076172,True
54,2118.3831691741943,True
55,2108.0729961395264,True
56,2114.884853363037,True
57,2110.1019382476807,True
58,2107.9869270324707,True
59,2108.459949493408,True
60,2106.590986251831,True
61,2116.7919635772705,True
62,2102.152109146118,True
63,2108.0000400543213,True
64,2110.4040145874023,True
65,2109.5168590545654,True
66,2107.2299480438232,True
67,2112.43200302124,True
68,2105.7820320129395,True
69,2110.4049682617188,True
70,2112.7421855926514,True
71,2105.3600311279297,True
72,2112.131118774414,True
73,2117.648124694824,True
74,2110.91685295105,True
75,2120.1579570770264,True
76,2115.2400970458984,True
77,2103.008985519409,True
78,2104.2048931121826,True
79,2113.2049560546875,True
80,2106.9178581237793,True
81,2113.180160522461,True
82,2109.733819961548,True
83,2112.5009059906006,True
84,2110.8360290527344,False
85,2103.9860248565674,False
86,2116.748094558716,False
87,2081.232786178589,False
88,2079.8981189727783,False
89,2111.332654953003,False
90,2079.3941020965576,False
91,2115.60320854187,False
92,2079.1070461273193,False
93,2078.1588554382324,False
94,2092.620849609375,False
95,2078.063726425171,False
96,2087.337017059326,False
97,2114.4790649414062,False
98,2073.1639862060547,False
99,2081.050157546997,False
100,2074.3539333343506,False
101,2115.10705947876,False
102,2080.0788402557373,False
103,2080.127954483032,False
104,2083.7929248809814,False
105,2075.2131938934326,False
106,2117.6228523254395,False
107,2073.0090141296387,False
108,2111.661911010742,False
109,2114.29500579834,False
110,2077.657699584961,False
111,2078.597068786621,False
112,2077.1751403808594,False
113,2077.937126159668,False
114,2077.4269104003906,False
115,2111.7300987243652,False
116,2077.1617889404297,False
117,2079.799175262451,False
118,2083.009958267212,False
119,2075.8938789367676,False
120,2078.327894210815,False
121,2140.209197998047,False
122,2150.4762172698975,False
123,2076.2531757354736,False
124,2074.108839035034,False
125,2119.09818649292,False
126,2089.909076690674,False
127,2077.829122543335,False
128,2150.55513381958,False
129,2076.098918914795,False
130,2120.1510429382324,False
131,2150.2490043640137,False
132,2076.4496326446533,False
133,2078.010082244873,False
134,2078.875780105591,False
135,2077.263116836548,False
136,2130.0690174102783,False
137,2149.7631072998047,False
138,2075.132131576538,False
139,2077.234268188477,False
140,2076.580047607422,False
141,2071.619033813477,False
142,2082.5469493865967,False
143,2076.200008392334,False
144,2079.6520709991455,False
145,2080.466985702514,False
146,2076.603889465332,False
147,2085.4620933532715,False
148,2089.9579524993896,False
149,2073.3399391174316,False
150,2073.812961578369,False
151,2076.941967010498,False
152,2078.062057495117,False
153,2076.672077178955,False
154,2166.247844696045,False
155,2076.042890548706,False
156,2072.794198989868,False
157,2078.508138656616,False
158,2078.535795211792,False
159,2079.75697517395,False
160,2103.7981510162354,False
161,2076.7927169799805,False
162,2078.695058822632,False
163,2191.961765289306,False
164,2147.200107574463,False
165,2074.007987976074,False
166,2075.470209121704,False
167,2078.2928466796875,False
168,2073.3659267425537,False
169,2076.9362449645996,False
170,2076.984167098999,False
171,2182.1630001068115,False
172,2151.068925857544,False
173,2074.404001235962,False
174,2079.140901565552,False
175,2074.0039348602295,False
176,2074.7900009155273,False
177,2076.511859893799,False
178,2072.265148162842,False
179,2077.2061347961426,False
180,2076.655864715576,False
181,2081.5589427948,False
182,2079.3228149414062,False
183,2161.3900661468506,False
184,2147.3021507263184,False
185,2151.4148712158203,False
186,2074.9940872192383,False
187,2120.5897331237793,False
188,2078.6190032958984,False
189,2075.860023498535,False
190,2189.89896774292,False
191,2097.5630283355713,False
192,2099.97296333313,False
193,2074.152946472168,False
194,2075.650691986084,False
195,2096.152067184448,False
196,2147.053003311157,False
197,2078.244924545288,False
198,2095.982789993286,False
199,2076.5480995178223,False
