step,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu-2_queue-proxy,cpu-cpu-2_user-container,cpu-cpu-1_queue-proxy,cpu-cpu-1_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,ram-cpu-2_queue-proxy,ram-cpu-2_user-container,ram-cpu-1_queue-proxy,ram-cpu-1_user-container,gpu_gpu_0
244,8.31 MB,16.4 MB,602 µs,1.42 ms,,,327 µs,77.9 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
245,8.31 MB,16.4 MB,602 µs,1.42 ms,,,327 µs,77.9 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
246,8.31 MB,16.4 MB,602 µs,1.42 ms,,,280 µs,72.0 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
247,8.31 MB,16.4 MB,602 µs,1.42 ms,,,275 µs,62.0 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
248,8.37 MB,16.4 MB,602 µs,1.42 ms,,,315 µs,63.2 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
249,8.37 MB,16.4 MB,602 µs,1.42 ms,,,315 µs,74.0 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
250,8.37 MB,16.4 MB,602 µs,1.42 ms,,,315 µs,74.0 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
251,8.37 MB,16.4 MB,602 µs,1.42 ms,,,315 µs,74.0 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
252,8.37 MB,16.4 MB,602 µs,1.42 ms,,,315 µs,74.0 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
253,8.37 MB,16.4 MB,602 µs,1.37 ms,,,310 µs,74.0 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
254,8.37 MB,16.4 MB,602 µs,1.37 ms,,,310 µs,74.0 µs,8.10 MB,16.1 MB,8.35 MB,17.1 MB,0%
255,8.37 MB,16.4 MB,595 µs,1.37 ms,,,310 µs,74.0 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
256,8.37 MB,16.4 MB,595 µs,1.37 ms,,,310 µs,74.0 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
257,8.37 MB,16.4 MB,509 µs,1.43 ms,,,310 µs,74.0 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
258,8.37 MB,16.4 MB,595 µs,1.43 ms,,,310 µs,74.0 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
259,8.37 MB,16.4 MB,595 µs,1.43 ms,,,310 µs,74.0 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
260,8.37 MB,16.4 MB,595 µs,1.43 ms,,,310 µs,74.0 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
261,8.38 MB,16.4 MB,595 µs,1.43 ms,,,267 µs,63.0 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
262,8.38 MB,16.4 MB,595 µs,1.43 ms,,,267 µs,61.7 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
263,8.38 MB,16.4 MB,595 µs,1.43 ms,,,196 µs,60.5 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
264,8.38 MB,16.4 MB,595 µs,1.43 ms,,,200 µs,53.4 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
265,8.38 MB,16.4 MB,595 µs,1.43 ms,,,204 µs,52.3 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
266,8.38 MB,16.4 MB,595 µs,1.43 ms,,,238 µs,51.1 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
267,8.38 MB,16.4 MB,595 µs,1.02 ms,,,238 µs,50.0 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
268,8.38 MB,16.4 MB,595 µs,1.05 ms,,,238 µs,48.9 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
269,8.38 MB,16.4 MB,595 µs,1.07 ms,,,238 µs,47.8 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
270,8.38 MB,16.4 MB,595 µs,1.10 ms,,,238 µs,46.7 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
271,8.38 MB,16.4 MB,503 µs,1.12 ms,,,238 µs,45.6 µs,8.15 MB,16.1 MB,8.35 MB,17.1 MB,0%
272,8.38 MB,16.4 MB,601 µs,1.15 ms,,,238 µs,44.5 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
273,8.38 MB,16.4 MB,606 µs,1.18 ms,,,238 µs,43.4 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
274,8.38 MB,16.4 MB,606 µs,1.20 ms,,,238 µs,42.2 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
275,8.38 MB,16.4 MB,606 µs,1.13 ms,,,238 µs,41.1 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
276,8.38 MB,16.4 MB,606 µs,1.16 ms,,,204 µs,40.0 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
277,8.38 MB,16.4 MB,606 µs,1.43 ms,,,200 µs,38.9 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
278,8.38 MB,16.4 MB,606 µs,1.43 ms,,,196 µs,29.6 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
279,8.38 MB,16.4 MB,606 µs,1.43 ms,,,192 µs,28.7 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
280,8.38 MB,16.4 MB,606 µs,1.43 ms,,,188 µs,27.9 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
281,8.38 MB,16.4 MB,606 µs,1.43 ms,,,168 µs,27.0 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
282,8.38 MB,16.4 MB,606 µs,1.43 ms,,,164 µs,26.1 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
283,8.38 MB,16.4 MB,606 µs,1.43 ms,,,161 µs,25.2 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
284,8.38 MB,16.4 MB,606 µs,1.43 ms,,,157 µs,24.4 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
285,8.38 MB,16.4 MB,606 µs,1.43 ms,,,154 µs,23.5 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
286,8.38 MB,16.4 MB,490 µs,1.43 ms,,,150 µs,22.6 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
287,8.38 MB,16.4 MB,500 µs,1.43 ms,,,147 µs,21.8 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
288,8.38 MB,16.4 MB,419 µs,1.43 ms,,,143 µs,20.9 µs,8.24 MB,16.1 MB,8.35 MB,17.1 MB,
289,8.38 MB,16.4 MB,493 µs,1.47 ms,,,139 µs,20.0 µs,8.24 MB,16.2 MB,8.35 MB,17.1 MB,
290,8.38 MB,16.4 MB,483 µs,1.47 ms,,,136 µs,19.1 µs,8.24 MB,16.2 MB,8.35 MB,17.1 MB,
291,8.38 MB,16.4 MB,473 µs,1.47 ms,,,51.9 µs,18.3 µs,8.24 MB,16.2 MB,8.35 MB,17.1 MB,
292,8.38 MB,16.4 MB,463 µs,1.47 ms,,,51.9 µs,,8.24 MB,16.2 MB,8.35 MB,17.1 MB,
293,8.38 MB,16.4 MB,453 µs,1.47 ms,,,51.9 µs,,8.24 MB,16.2 MB,8.35 MB,17.1 MB,
294,8.38 MB,16.4 MB,443 µs,1.47 ms,,,66.2 µs,,8.24 MB,16.2 MB,8.35 MB,17.1 MB,
295,8.38 MB,16.4 MB,433 µs,1.47 ms,,,64.2 µs,,8.24 MB,16.2 MB,8.35 MB,17.1 MB,
296,8.38 MB,16.4 MB,423 µs,1.47 ms,,,62.2 µs,,8.24 MB,16.2 MB,8.35 MB,17.1 MB,
297,8.38 MB,16.4 MB,600 µs,1.16 ms,,,60.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
298,8.38 MB,16.4 MB,600 µs,1.18 ms,,,58.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
299,8.38 MB,16.4 MB,600 µs,1.44 ms,,,56.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
300,8.38 MB,16.4 MB,600 µs,1.44 ms,,,54.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
301,8.38 MB,16.4 MB,600 µs,1.44 ms,,,52.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
302,8.38 MB,16.4 MB,600 µs,1.44 ms,,,50.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
303,8.38 MB,16.4 MB,600 µs,1.44 ms,,,48.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
304,8.38 MB,16.4 MB,610 µs,1.44 ms,,,46.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
305,8.38 MB,16.4 MB,610 µs,1.44 ms,,,44.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
306,8.38 MB,16.4 MB,610 µs,1.42 ms,,,42.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
307,8.38 MB,16.4 MB,610 µs,1.42 ms,,,40.3 µs,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
308,8.38 MB,16.4 MB,610 µs,1.42 ms,,,,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
309,8.38 MB,16.4 MB,610 µs,1.42 ms,,,,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
310,8.38 MB,16.4 MB,610 µs,1.42 ms,,,,,8.43 MB,16.2 MB,8.35 MB,17.1 MB,
311,8.38 MB,16.4 MB,627 µs,1.42 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
312,8.38 MB,16.4 MB,627 µs,1.42 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
313,8.38 MB,16.4 MB,627 µs,1.42 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
314,8.38 MB,16.4 MB,627 µs,1.42 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
315,8.38 MB,16.4 MB,633 µs,1.42 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
316,8.38 MB,16.4 MB,633 µs,1.42 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
317,8.38 MB,16.4 MB,633 µs,1.23 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
318,8.38 MB,16.4 MB,633 µs,1.48 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
319,8.38 MB,16.4 MB,633 µs,1.48 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
320,8.38 MB,16.4 MB,633 µs,1.48 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
321,8.38 MB,16.4 MB,633 µs,1.48 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
322,8.38 MB,16.4 MB,633 µs,1.48 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
323,8.38 MB,16.4 MB,633 µs,1.23 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
324,8.38 MB,16.4 MB,633 µs,1.21 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
325,8.38 MB,16.4 MB,633 µs,1.44 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
326,8.38 MB,16.4 MB,633 µs,1.44 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
327,8.38 MB,16.4 MB,633 µs,1.44 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
328,8.38 MB,16.4 MB,633 µs,1.44 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
329,8.38 MB,16.4 MB,633 µs,1.44 ms,,,,,8.67 MB,16.2 MB,8.35 MB,17.1 MB,
330,8.38 MB,16.4 MB,634 µs,1.44 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
331,8.38 MB,16.4 MB,634 µs,1.44 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
332,8.38 MB,16.4 MB,476 µs,1.44 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
333,8.38 MB,16.4 MB,487 µs,1.44 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
334,8.38 MB,16.4 MB,498 µs,1.44 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
335,8.38 MB,16.4 MB,509 µs,1.39 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
336,8.38 MB,16.4 MB,520 µs,1.39 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
337,8.38 MB,16.4 MB,531 µs,1.39 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
338,8.38 MB,16.4 MB,542 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
339,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
340,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
341,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
342,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
343,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
344,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
345,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
346,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
347,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
348,8.38 MB,16.4 MB,653 µs,1.47 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
349,8.38 MB,16.4 MB,536 µs,1.52 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
350,8.38 MB,16.4 MB,525 µs,1.52 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
351,8.38 MB,16.4 MB,514 µs,1.46 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
352,8.38 MB,16.4 MB,503 µs,1.46 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
353,8.38 MB,16.4 MB,492 µs,1.46 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
354,8.38 MB,16.4 MB,481 µs,1.46 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
355,8.38 MB,16.4 MB,470 µs,1.46 ms,,,,,8.81 MB,16.2 MB,8.35 MB,17.1 MB,
356,8.38 MB,16.4 MB,632 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
357,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
358,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
359,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
360,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
361,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
362,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
363,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
364,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
365,8.38 MB,16.4 MB,617 µs,1.46 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
366,8.38 MB,16.4 MB,617 µs,956 µs,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
367,8.38 MB,16.4 MB,617 µs,956 µs,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
368,8.38 MB,16.4 MB,617 µs,1.23 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
369,8.38 MB,16.4 MB,617 µs,1.26 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
370,8.38 MB,16.4 MB,617 µs,1.47 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
371,8.38 MB,16.4 MB,604 µs,1.47 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
372,8.38 MB,16.4 MB,604 µs,1.47 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
373,8.38 MB,16.4 MB,604 µs,1.47 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
374,8.38 MB,16.4 MB,604 µs,1.47 ms,,,,,8.97 MB,16.2 MB,8.35 MB,17.1 MB,
375,8.38 MB,16.4 MB,598 µs,1.47 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
376,8.38 MB,16.4 MB,598 µs,1.47 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
377,8.38 MB,16.4 MB,598 µs,1.47 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
378,8.38 MB,16.4 MB,598 µs,1.47 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
379,8.38 MB,16.4 MB,598 µs,1.47 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
380,8.38 MB,16.4 MB,598 µs,1.47 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
381,8.38 MB,16.4 MB,598 µs,1.47 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
382,8.38 MB,16.4 MB,598 µs,1.47 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
383,8.38 MB,16.4 MB,598 µs,1.25 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
384,8.38 MB,16.4 MB,598 µs,1.49 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
385,8.38 MB,16.4 MB,598 µs,1.43 ms,,,,,9.13 MB,16.2 MB,8.35 MB,17.1 MB,
386,8.38 MB,16.4 MB,598 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
387,8.38 MB,16.4 MB,598 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
388,8.38 MB,16.4 MB,598 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
389,8.38 MB,16.4 MB,598 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
390,8.38 MB,16.4 MB,417 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
391,8.38 MB,16.4 MB,426 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
392,8.38 MB,16.4 MB,436 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
393,8.38 MB,16.4 MB,446 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
394,8.38 MB,16.4 MB,456 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
395,8.38 MB,16.4 MB,466 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
396,8.38 MB,16.4 MB,476 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
397,8.38 MB,16.4 MB,486 µs,1.43 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
398,8.38 MB,16.4 MB,495 µs,1.49 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
399,8.38 MB,16.4 MB,592 µs,1.49 ms,,,,,9.20 MB,16.2 MB,8.35 MB,17.1 MB,
400,8.38 MB,16.4 MB,619 µs,1.49 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
401,8.38 MB,16.4 MB,619 µs,1.49 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
402,8.38 MB,16.4 MB,619 µs,1.49 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
403,8.38 MB,16.4 MB,619 µs,1.22 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
404,8.38 MB,16.4 MB,619 µs,1.19 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
405,8.38 MB,16.4 MB,619 µs,1.17 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
406,8.38 MB,16.4 MB,619 µs,1.14 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
407,8.38 MB,16.4 MB,619 µs,1.12 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
408,8.38 MB,16.4 MB,619 µs,1.09 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
409,8.38 MB,16.4 MB,619 µs,1.07 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
410,8.38 MB,16.4 MB,619 µs,1.04 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
411,8.38 MB,16.4 MB,619 µs,1.06 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
412,8.38 MB,16.4 MB,619 µs,1.04 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
413,8.38 MB,16.4 MB,619 µs,1.01 ms,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
414,8.38 MB,16.4 MB,619 µs,984 µs,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
415,8.38 MB,16.4 MB,619 µs,958 µs,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
416,8.38 MB,16.4 MB,403 µs,932 µs,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
417,8.38 MB,16.4 MB,403 µs,906 µs,,,,,9.28 MB,16.2 MB,8.35 MB,17.1 MB,
418,8.38 MB,16.4 MB,513 µs,880 µs,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
419,8.38 MB,16.4 MB,610 µs,855 µs,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
420,8.38 MB,16.4 MB,610 µs,829 µs,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
421,8.38 MB,16.4 MB,610 µs,1.48 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
422,8.38 MB,16.4 MB,610 µs,1.48 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
423,8.38 MB,16.4 MB,610 µs,1.48 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
424,8.38 MB,16.4 MB,610 µs,1.48 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
425,8.38 MB,16.4 MB,610 µs,1.48 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
426,8.38 MB,16.4 MB,610 µs,1.48 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
427,8.38 MB,16.4 MB,610 µs,1.48 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
428,8.38 MB,16.4 MB,610 µs,1.44 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
429,8.38 MB,16.4 MB,610 µs,1.44 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
430,8.38 MB,16.4 MB,610 µs,1.44 ms,,,,,9.32 MB,16.2 MB,8.35 MB,17.1 MB,
431,8.38 MB,16.4 MB,603 µs,1.44 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
432,8.38 MB,16.4 MB,603 µs,1.44 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
433,8.38 MB,16.4 MB,603 µs,1.44 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
434,8.38 MB,16.4 MB,603 µs,1.44 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
435,8.38 MB,16.4 MB,605 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
436,8.38 MB,16.4 MB,605 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
437,8.38 MB,16.4 MB,605 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
438,8.38 MB,16.4 MB,605 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
439,8.38 MB,16.4 MB,605 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
440,8.38 MB,16.4 MB,605 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
441,8.38 MB,16.4 MB,605 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
442,8.38 MB,16.4 MB,605 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
443,8.38 MB,16.4 MB,549 µs,1.12 ms,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
444,8.38 MB,16.4 MB,549 µs,139 µs,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
445,8.38 MB,16.4 MB,549 µs,144 µs,,,,,8.93 MB,16.2 MB,8.35 MB,17.1 MB,
446,8.38 MB,16.4 MB,506 µs,148 µs,,,,,8.93 MB,16.2 MB,,17.1 MB,
447,8.38 MB,16.4 MB,506 µs,153 µs,,,,,8.93 MB,16.2 MB,,17.1 MB,
448,8.38 MB,16.4 MB,506 µs,107 µs,,,,,8.93 MB,16.2 MB,,17.1 MB,
449,8.38 MB,16.4 MB,506 µs,110 µs,,,,,8.93 MB,16.2 MB,,,
450,8.38 MB,16.4 MB,506 µs,113 µs,,,,,8.93 MB,16.2 MB,,,
451,8.38 MB,16.4 MB,506 µs,116 µs,,,,,8.93 MB,16.2 MB,,,
452,8.38 MB,16.4 MB,506 µs,119 µs,,,,,8.93 MB,16.2 MB,,,
453,8.38 MB,16.4 MB,506 µs,122 µs,,,,,8.93 MB,16.2 MB,,,
454,8.38 MB,16.4 MB,506 µs,125 µs,,,,,8.93 MB,16.2 MB,,,
455,8.38 MB,16.4 MB,462 µs,128 µs,,,,,8.94 MB,16.2 MB,,,
456,8.38 MB,16.4 MB,462 µs,131 µs,,,,,8.94 MB,16.2 MB,,,
457,8.38 MB,16.4 MB,462 µs,135 µs,,,,,8.94 MB,16.2 MB,,,
458,8.38 MB,16.4 MB,462 µs,113 µs,,,,,8.94 MB,16.2 MB,,,
459,8.38 MB,16.4 MB,462 µs,116 µs,,,,,8.94 MB,16.2 MB,,,
460,8.38 MB,16.4 MB,340 µs,119 µs,,,,,8.94 MB,16.2 MB,,,
461,8.38 MB,16.4 MB,347 µs,121 µs,,,,,8.94 MB,16.2 MB,,,
462,8.38 MB,16.4 MB,354 µs,124 µs,,,,,8.94 MB,16.2 MB,,,
463,8.38 MB,16.4 MB,361 µs,126 µs,,,,,8.94 MB,16.2 MB,,,
