"Time","GPU 0","GPU 0"
2025-09-14 12:16:20,,0%
2025-09-14 12:16:21,,0%
2025-09-14 12:16:22,,0%
2025-09-14 12:16:23,,0%
2025-09-14 12:16:24,,0%
2025-09-14 12:16:25,,0%
2025-09-14 12:16:26,,0%
2025-09-14 12:16:27,,0%
2025-09-14 12:16:28,,0%
2025-09-14 12:16:29,0%,
2025-09-14 12:16:30,0%,
2025-09-14 12:16:31,0%,
2025-09-14 12:16:32,0%,
2025-09-14 12:16:33,2%,
2025-09-14 12:16:34,6%,
2025-09-14 12:16:35,12%,
2025-09-14 12:16:36,18%,
2025-09-14 12:16:37,23%,
2025-09-14 12:16:38,0%,
2025-09-14 12:16:39,13%,
2025-09-14 12:16:40,32%,
2025-09-14 12:16:41,47%,
2025-09-14 12:16:42,0%,
2025-09-14 12:16:43,0%,
2025-09-14 12:16:44,56%,
2025-09-14 12:16:45,0%,
2025-09-14 12:16:46,0%,
2025-09-14 12:16:47,30%,
2025-09-14 12:16:48,0%,
2025-09-14 12:16:49,0%,
2025-09-14 12:16:50,0%,
2025-09-14 12:16:51,0%,
2025-09-14 12:16:52,0%,
2025-09-14 12:16:53,0%,
2025-09-14 12:16:54,0%,
2025-09-14 12:16:55,64%,
2025-09-14 12:16:56,20%,
2025-09-14 12:16:57,0%,
2025-09-14 12:16:58,0%,
2025-09-14 12:16:59,0%,
2025-09-14 12:17:00,0%,
2025-09-14 12:17:01,77%,
2025-09-14 12:17:02,24%,
2025-09-14 12:17:03,0%,
2025-09-14 12:17:04,0%,
2025-09-14 12:17:05,41%,
2025-09-14 12:17:06,0%,
2025-09-14 12:17:07,0%,
2025-09-14 12:17:08,0%,
2025-09-14 12:17:09,40%,
2025-09-14 12:17:10,0%,
2025-09-14 12:17:11,0%,
2025-09-14 12:17:12,84%,
2025-09-14 12:17:13,0%,
2025-09-14 12:17:14,100%,
2025-09-14 12:17:15,0%,
2025-09-14 12:17:16,100%,
2025-09-14 12:17:17,0%,
2025-09-14 12:17:18,0%,
2025-09-14 12:17:19,0%,
2025-09-14 12:17:20,0%,
2025-09-14 12:17:21,36%,
2025-09-14 12:17:22,0%,
2025-09-14 12:17:23,100%,
2025-09-14 12:17:24,0%,
2025-09-14 12:17:25,100%,
2025-09-14 12:17:26,0%,
2025-09-14 12:17:27,100%,
2025-09-14 12:17:28,0%,
2025-09-14 12:17:29,100%,
2025-09-14 12:17:30,0%,
2025-09-14 12:17:31,100%,
2025-09-14 12:17:32,0%,
2025-09-14 12:17:33,100%,
2025-09-14 12:17:34,0%,
2025-09-14 12:17:35,42%,
2025-09-14 12:17:36,0%,
2025-09-14 12:17:37,82%,
2025-09-14 12:17:38,0%,
2025-09-14 12:17:39,0%,
2025-09-14 12:17:40,0%,
2025-09-14 12:17:41,0%,
2025-09-14 12:17:42,100%,
2025-09-14 12:17:43,0%,
2025-09-14 12:17:44,41%,
2025-09-14 12:17:45,0%,
2025-09-14 12:17:46,0%,
2025-09-14 12:17:47,0%,
2025-09-14 12:17:48,0%,
2025-09-14 12:17:49,100%,
2025-09-14 12:17:50,0%,
2025-09-14 12:17:51,0%,
2025-09-14 12:17:52,100%,
2025-09-14 12:17:53,0%,
2025-09-14 12:17:54,0%,
2025-09-14 12:17:55,4%,
2025-09-14 12:17:56,0%,
2025-09-14 12:17:57,44%,
2025-09-14 12:17:58,0%,
2025-09-14 12:17:59,0%,
2025-09-14 12:18:00,100%,
2025-09-14 12:18:01,0%,
2025-09-14 12:18:02,0%,
2025-09-14 12:18:03,100%,
2025-09-14 12:18:04,0%,
2025-09-14 12:18:05,0%,
2025-09-14 12:18:06,0%,
2025-09-14 12:18:07,0%,
2025-09-14 12:18:08,100%,
2025-09-14 12:18:09,0%,
2025-09-14 12:18:10,0%,
2025-09-14 12:18:11,100%,
2025-09-14 12:18:12,0%,
2025-09-14 12:18:13,0%,
2025-09-14 12:18:14,0%,
2025-09-14 12:18:15,0%,
2025-09-14 12:18:16,0%,
2025-09-14 12:18:17,0%,
2025-09-14 12:18:18,0%,
2025-09-14 12:18:19,0%,
2025-09-14 12:18:20,0%,
2025-09-14 12:18:21,0%,
2025-09-14 12:18:22,0%,
2025-09-14 12:18:23,0%,
2025-09-14 12:18:24,0%,
2025-09-14 12:18:25,0%,
2025-09-14 12:18:26,0%,
2025-09-14 12:18:27,0%,
2025-09-14 12:18:28,0%,
2025-09-14 12:18:29,0%,
2025-09-14 12:18:30,0%,
2025-09-14 12:18:31,0%,
2025-09-14 12:18:32,0%,
2025-09-14 12:18:33,0%,
2025-09-14 12:18:34,0%,
2025-09-14 12:18:35,0%,
2025-09-14 12:18:36,0%,
2025-09-14 12:18:37,0%,
2025-09-14 12:18:38,0%,
2025-09-14 12:18:39,0%,
2025-09-14 12:18:40,0%,
2025-09-14 12:18:41,0%,
2025-09-14 12:18:42,0%,
2025-09-14 12:18:43,0%,
2025-09-14 12:18:44,0%,
2025-09-14 12:18:45,0%,
2025-09-14 12:18:46,0%,
2025-09-14 12:18:47,0%,
2025-09-14 12:18:48,0%,
2025-09-14 12:18:49,0%,
2025-09-14 12:18:50,0%,
2025-09-14 12:18:51,0%,
2025-09-14 12:18:52,0%,
2025-09-14 12:18:53,0%,
2025-09-14 12:18:54,0%,
2025-09-14 12:18:55,0%,
2025-09-14 12:18:56,0%,
2025-09-14 12:18:57,0%,
2025-09-14 12:18:58,0%,
2025-09-14 12:18:59,0%,
2025-09-14 12:19:00,0%,
2025-09-14 12:19:01,0%,
2025-09-14 12:19:02,0%,
2025-09-14 12:19:03,0%,
2025-09-14 12:19:04,0%,
2025-09-14 12:19:05,0%,
2025-09-14 12:19:06,0%,
2025-09-14 12:19:07,0%,
2025-09-14 12:19:08,0%,
2025-09-14 12:19:09,0%,
