"Time","GPU 0","GPU 0"
2025-08-29 15:21:00,,210 MHz
2025-08-29 15:21:30,,210 MHz
2025-08-29 15:22:00,1.74 GHz,
2025-08-29 15:22:30,1.74 GHz,
2025-08-29 15:23:00,1.74 GHz,
2025-08-29 15:23:30,210 MHz,
2025-08-29 15:24:00,210 MHz,
