"Time","GPU 0","GPU 0"
2025-09-18 13:27:30,65%,
2025-09-18 13:27:32,67%,
2025-09-18 13:27:34,65%,
2025-09-18 13:27:36,66%,
2025-09-18 13:27:38,32%,
2025-09-18 13:27:40,0%,
2025-09-18 13:27:42,68%,
2025-09-18 13:27:44,69%,
2025-09-18 13:27:46,69%,
2025-09-18 13:27:48,69%,
2025-09-18 13:27:50,69%,
2025-09-18 13:27:52,68%,
2025-09-18 13:27:54,67%,
2025-09-18 13:27:56,67%,
2025-09-18 13:27:58,65%,
2025-09-18 13:28:00,66%,
2025-09-18 13:28:02,66%,
2025-09-18 13:28:04,65%,
2025-09-18 13:28:06,68%,
2025-09-18 13:28:08,67%,
2025-09-18 13:28:10,69%,
2025-09-18 13:28:12,69%,
2025-09-18 13:28:14,67%,
2025-09-18 13:28:16,69%,
2025-09-18 13:28:18,69%,
2025-09-18 13:28:20,68%,
2025-09-18 13:28:22,66%,
2025-09-18 13:28:24,63%,
2025-09-18 13:28:26,38%,
2025-09-18 13:28:28,66%,
2025-09-18 13:28:30,67%,
2025-09-18 13:28:32,68%,
2025-09-18 13:28:34,65%,
2025-09-18 13:28:36,67%,
2025-09-18 13:28:38,67%,
2025-09-18 13:28:40,68%,
2025-09-18 13:28:42,67%,
2025-09-18 13:28:44,66%,
2025-09-18 13:28:46,67%,
2025-09-18 13:28:48,67%,
2025-09-18 13:28:50,17%,
2025-09-18 13:28:52,65%,
2025-09-18 13:28:54,66%,
2025-09-18 13:28:56,67%,
2025-09-18 13:28:58,67%,
2025-09-18 13:29:00,66%,
2025-09-18 13:29:02,66%,
2025-09-18 13:29:04,62%,
2025-09-18 13:29:06,65%,
2025-09-18 13:29:08,18%,
2025-09-18 13:29:10,64%,
2025-09-18 13:29:12,69%,
2025-09-18 13:29:14,68%,
2025-09-18 13:29:16,69%,
2025-09-18 13:29:18,69%,
2025-09-18 13:29:20,66%,
2025-09-18 13:29:22,65%,
2025-09-18 13:29:24,64%,
2025-09-18 13:29:26,65%,
2025-09-18 13:29:28,65%,
2025-09-18 13:29:30,56%,
2025-09-18 13:29:32,66%,
2025-09-18 13:29:34,64%,
2025-09-18 13:29:36,66%,
2025-09-18 13:29:38,66%,
2025-09-18 13:29:40,65%,
2025-09-18 13:29:42,67%,
2025-09-18 13:29:44,64%,
2025-09-18 13:29:46,67%,
2025-09-18 13:29:48,10%,
2025-09-18 13:29:50,68%,
2025-09-18 13:29:52,67%,
2025-09-18 13:29:54,64%,
2025-09-18 13:29:56,67%,
2025-09-18 13:29:58,66%,
2025-09-18 13:30:00,64%,
2025-09-18 13:30:02,43%,
2025-09-18 13:30:04,62%,
2025-09-18 13:30:06,66%,
2025-09-18 13:30:08,67%,
2025-09-18 13:30:10,66%,
2025-09-18 13:30:12,69%,
2025-09-18 13:30:14,67%,
2025-09-18 13:30:16,70%,
2025-09-18 13:30:18,68%,
2025-09-18 13:30:20,67%,
2025-09-18 13:30:22,64%,
2025-09-18 13:30:24,63%,
2025-09-18 13:30:26,23%,
2025-09-18 13:30:28,64%,
2025-09-18 13:30:30,10%,
2025-09-18 13:30:32,65%,
2025-09-18 13:30:34,64%,
2025-09-18 13:30:36,67%,
2025-09-18 13:30:38,64%,
2025-09-18 13:30:40,65%,
2025-09-18 13:30:42,67%,
2025-09-18 13:30:44,64%,
2025-09-18 13:30:46,67%,
2025-09-18 13:30:48,16%,
2025-09-18 13:30:50,67%,
2025-09-18 13:30:52,68%,
2025-09-18 13:30:54,66%,
2025-09-18 13:30:56,65%,
2025-09-18 13:30:58,65%,
2025-09-18 13:31:00,64%,
2025-09-18 13:31:02,64%,
2025-09-18 13:31:04,61%,
2025-09-18 13:31:06,39%,
2025-09-18 13:31:08,64%,
2025-09-18 13:31:10,65%,
2025-09-18 13:31:12,69%,
2025-09-18 13:31:14,67%,
2025-09-18 13:31:16,69%,
2025-09-18 13:31:18,68%,
2025-09-18 13:31:20,69%,
2025-09-18 13:31:22,65%,
2025-09-18 13:31:24,63%,
2025-09-18 13:31:26,64%,
2025-09-18 13:31:28,61%,
2025-09-18 13:31:30,55%,
2025-09-18 13:31:32,67%,
2025-09-18 13:31:34,64%,
2025-09-18 13:31:36,66%,
2025-09-18 13:31:38,66%,
2025-09-18 13:31:40,63%,
2025-09-18 13:31:42,67%,
2025-09-18 13:31:44,66%,
2025-09-18 13:31:46,67%,
2025-09-18 13:31:48,66%,
2025-09-18 13:31:50,19%,
2025-09-18 13:31:52,64%,
2025-09-18 13:31:54,66%,
2025-09-18 13:31:56,66%,
2025-09-18 13:31:58,65%,
2025-09-18 13:32:00,65%,
2025-09-18 13:32:02,64%,
2025-09-18 13:32:04,63%,
2025-09-18 13:32:06,65%,
2025-09-18 13:32:08,19%,
2025-09-18 13:32:10,62%,
2025-09-18 13:32:12,69%,
2025-09-18 13:32:14,67%,
2025-09-18 13:32:16,69%,
2025-09-18 13:32:18,67%,
2025-09-18 13:32:20,67%,
2025-09-18 13:32:22,66%,
2025-09-18 13:32:24,64%,
2025-09-18 13:32:26,64%,
2025-09-18 13:32:28,62%,
2025-09-18 13:32:30,64%,
2025-09-18 13:32:32,66%,
2025-09-18 13:32:34,64%,
2025-09-18 13:32:36,66%,
2025-09-18 13:32:38,67%,
2025-09-18 13:32:40,61%,
2025-09-18 13:32:42,67%,
2025-09-18 13:32:44,63%,
2025-09-18 13:32:46,55%,
2025-09-18 13:32:48,68%,
2025-09-18 13:32:50,66%,
2025-09-18 13:32:52,66%,
2025-09-18 13:32:54,65%,
2025-09-18 13:32:56,67%,
2025-09-18 13:32:58,64%,
2025-09-18 13:33:00,65%,
2025-09-18 13:33:02,64%,
2025-09-18 13:33:04,61%,
2025-09-18 13:33:06,59%,
2025-09-18 13:33:08,65%,
2025-09-18 13:33:10,65%,
2025-09-18 13:33:12,69%,
2025-09-18 13:33:14,67%,
2025-09-18 13:33:16,69%,
2025-09-18 13:33:18,69%,
2025-09-18 13:33:20,69%,
2025-09-18 13:33:22,67%,
2025-09-18 13:33:24,65%,
2025-09-18 13:33:26,65%,
2025-09-18 13:33:28,64%,
2025-09-18 13:33:30,63%,
2025-09-18 13:33:32,58%,
2025-09-18 13:33:34,65%,
2025-09-18 13:33:36,66%,
2025-09-18 13:33:38,65%,
2025-09-18 13:33:40,65%,
2025-09-18 13:33:42,68%,
2025-09-18 13:33:44,66%,
2025-09-18 13:33:46,67%,
2025-09-18 13:33:48,67%,
2025-09-18 13:33:50,67%,
2025-09-18 13:33:52,43%,
2025-09-18 13:33:54,65%,
2025-09-18 13:33:56,66%,
2025-09-18 13:33:58,66%,
2025-09-18 13:34:00,67%,
2025-09-18 13:34:02,66%,
2025-09-18 13:34:04,64%,
2025-09-18 13:34:06,65%,
2025-09-18 13:34:08,63%,
2025-09-18 13:34:10,39%,
2025-09-18 13:34:12,67%,
2025-09-18 13:34:14,68%,
2025-09-18 13:34:16,69%,
2025-09-18 13:34:18,69%,
2025-09-18 13:34:20,69%,
2025-09-18 13:34:22,66%,
2025-09-18 13:34:24,63%,
2025-09-18 13:34:26,64%,
2025-09-18 13:34:28,65%,
2025-09-18 13:34:30,65%,
2025-09-18 13:34:32,61%,
2025-09-18 13:34:34,64%,
2025-09-18 13:34:36,66%,
2025-09-18 13:34:38,66%,
2025-09-18 13:34:40,66%,
2025-09-18 13:34:42,69%,
2025-09-18 13:34:44,65%,
2025-09-18 13:34:46,69%,
2025-09-18 13:34:48,67%,
2025-09-18 13:34:50,67%,
2025-09-18 13:34:52,63%,
2025-09-18 13:34:54,50%,
2025-09-18 13:34:56,66%,
2025-09-18 13:34:58,66%,
2025-09-18 13:35:00,65%,
2025-09-18 13:35:02,44%,
2025-09-18 13:35:04,62%,
2025-09-18 13:35:06,63%,
2025-09-18 13:35:08,7%,
2025-09-18 13:35:10,63%,
2025-09-18 13:35:12,68%,
2025-09-18 13:35:14,67%,
2025-09-18 13:35:16,67%,
2025-09-18 13:35:18,67%,
2025-09-18 13:35:20,64%,
2025-09-18 13:35:22,59%,
2025-09-18 13:35:24,61%,
2025-09-18 13:35:26,66%,
2025-09-18 13:35:28,65%,
2025-09-18 13:35:30,64%,
2025-09-18 13:35:32,65%,
2025-09-18 13:35:34,61%,
2025-09-18 13:35:36,18%,
2025-09-18 13:35:38,65%,
2025-09-18 13:35:40,65%,
2025-09-18 13:35:42,69%,
2025-09-18 13:35:44,66%,
2025-09-18 13:35:46,68%,
2025-09-18 13:35:48,68%,
2025-09-18 13:35:50,66%,
2025-09-18 13:35:52,64%,
2025-09-18 13:35:54,9%,
2025-09-18 13:35:56,63%,
2025-09-18 13:35:58,62%,
2025-09-18 13:36:00,66%,
2025-09-18 13:36:02,66%,
2025-09-18 13:36:04,63%,
2025-09-18 13:36:06,64%,
2025-09-18 13:36:08,63%,
2025-09-18 13:36:10,17%,
2025-09-18 13:36:12,69%,
2025-09-18 13:36:14,67%,
2025-09-18 13:36:16,68%,
2025-09-18 13:36:18,67%,
2025-09-18 13:36:20,67%,
2025-09-18 13:36:22,64%,
2025-09-18 13:36:24,64%,
2025-09-18 13:36:26,64%,
2025-09-18 13:36:28,54%,
2025-09-18 13:36:30,63%,
2025-09-18 13:36:32,66%,
2025-09-18 13:36:34,64%,
2025-09-18 13:36:36,66%,
2025-09-18 13:36:38,64%,
2025-09-18 13:36:40,64%,
2025-09-18 13:36:42,67%,
2025-09-18 13:36:44,66%,
2025-09-18 13:36:46,25%,
2025-09-18 13:36:48,66%,
2025-09-18 13:36:50,69%,
2025-09-18 13:36:52,66%,
2025-09-18 13:36:54,65%,
2025-09-18 13:36:56,65%,
2025-09-18 13:36:58,48%,
2025-09-18 13:37:00,65%,
2025-09-18 13:37:02,63%,
2025-09-18 13:37:04,17%,
2025-09-18 13:37:06,65%,
2025-09-18 13:37:08,66%,
2025-09-18 13:37:10,65%,
2025-09-18 13:37:12,68%,
2025-09-18 13:37:14,60%,
2025-09-18 13:37:16,68%,
2025-09-18 13:37:18,69%,
2025-09-18 13:37:20,68%,
2025-09-18 13:37:22,64%,
2025-09-18 13:37:24,65%,
2025-09-18 13:37:26,63%,
2025-09-18 13:37:28,46%,
2025-09-18 13:37:30,65%,
2025-09-18 13:37:32,65%,
2025-09-18 13:37:34,63%,
2025-09-18 13:37:36,64%,
2025-09-18 13:37:38,63%,
2025-09-18 13:37:40,64%,
2025-09-18 13:37:42,22%,
2025-09-18 13:37:44,65%,
2025-09-18 13:37:46,68%,
2025-09-18 13:37:48,68%,
2025-09-18 13:37:50,69%,
2025-09-18 13:37:52,66%,
2025-09-18 13:37:54,66%,
2025-09-18 13:37:56,66%,
2025-09-18 13:37:58,65%,
2025-09-18 13:38:00,66%,
2025-09-18 13:38:02,64%,
2025-09-18 13:38:04,64%,
2025-09-18 13:38:06,65%,
2025-09-18 13:38:08,64%,
2025-09-18 13:38:10,16%,
2025-09-18 13:38:12,68%,
2025-09-18 13:38:14,68%,
2025-09-18 13:38:16,69%,
2025-09-18 13:38:18,69%,
2025-09-18 13:38:20,68%,
2025-09-18 13:38:22,66%,
2025-09-18 13:38:24,64%,
2025-09-18 13:38:26,65%,
2025-09-18 13:38:28,64%,
2025-09-18 13:38:30,64%,
2025-09-18 13:38:32,66%,
2025-09-18 13:38:34,63%,
2025-09-18 13:38:36,65%,
2025-09-18 13:38:38,64%,
2025-09-18 13:38:40,62%,
2025-09-18 13:38:42,66%,
2025-09-18 13:38:44,66%,
2025-09-18 13:38:46,68%,
2025-09-18 13:38:48,68%,
2025-09-18 13:38:50,66%,
2025-09-18 13:38:52,66%,
2025-09-18 13:38:54,62%,
2025-09-18 13:38:56,66%,
2025-09-18 13:38:58,62%,
2025-09-18 13:39:00,64%,
2025-09-18 13:39:02,63%,
2025-09-18 13:39:04,63%,
2025-09-18 13:39:06,66%,
2025-09-18 13:39:08,63%,
2025-09-18 13:39:10,65%,
2025-09-18 13:39:12,67%,
2025-09-18 13:39:14,66%,
2025-09-18 13:39:16,66%,
2025-09-18 13:39:18,46%,
2025-09-18 13:39:20,68%,
2025-09-18 13:39:22,66%,
2025-09-18 13:39:24,65%,
2025-09-18 13:39:26,65%,
2025-09-18 13:39:28,63%,
2025-09-18 13:39:30,62%,
2025-09-18 13:39:32,64%,
2025-09-18 13:39:34,25%,
2025-09-18 13:39:36,65%,
2025-09-18 13:39:38,65%,
2025-09-18 13:39:40,66%,
2025-09-18 13:39:42,67%,
2025-09-18 13:39:44,66%,
2025-09-18 13:39:46,67%,
2025-09-18 13:39:48,66%,
2025-09-18 13:39:50,0%,
2025-09-18 13:39:52,64%,
2025-09-18 13:39:54,65%,
2025-09-18 13:39:56,66%,
2025-09-18 13:39:58,64%,
2025-09-18 13:40:00,64%,
2025-09-18 13:40:02,41%,
2025-09-18 13:40:04,18%,
2025-09-18 13:40:06,64%,
2025-09-18 13:40:08,65%,
2025-09-18 13:40:10,65%,
2025-09-18 13:40:12,69%,
2025-09-18 13:40:14,67%,
2025-09-18 13:40:16,67%,
2025-09-18 13:40:18,66%,
2025-09-18 13:40:20,67%,
2025-09-18 13:40:22,62%,
2025-09-18 13:40:24,60%,
2025-09-18 13:40:26,65%,
2025-09-18 13:40:28,63%,
2025-09-18 13:40:30,66%,
2025-09-18 13:40:32,62%,
2025-09-18 13:40:34,60%,
2025-09-18 13:40:36,48%,
2025-09-18 13:40:38,63%,
2025-09-18 13:40:40,63%,
2025-09-18 13:40:42,68%,
2025-09-18 13:40:44,67%,
2025-09-18 13:40:46,69%,
2025-09-18 13:40:48,67%,
2025-09-18 13:40:50,67%,
2025-09-18 13:40:52,63%,
2025-09-18 13:40:54,59%,
2025-09-18 13:40:56,9%,
2025-09-18 13:40:58,64%,
2025-09-18 13:41:00,65%,
2025-09-18 13:41:02,65%,
2025-09-18 13:41:04,58%,
2025-09-18 13:41:06,64%,
2025-09-18 13:41:08,62%,
2025-09-18 13:41:10,42%,
2025-09-18 13:41:12,67%,
2025-09-18 13:41:14,59%,
2025-09-18 13:41:16,63%,
2025-09-18 13:41:18,64%,
2025-09-18 13:41:20,63%,
2025-09-18 13:41:22,60%,
2025-09-18 13:41:24,56%,
2025-09-18 13:41:26,61%,
2025-09-18 13:41:28,59%,
2025-09-18 13:41:30,60%,
2025-09-18 13:41:32,59%,
2025-09-18 13:41:34,60%,
2025-09-18 13:41:36,62%,
2025-09-18 13:41:38,61%,
2025-09-18 13:41:40,59%,
2025-09-18 13:41:42,66%,
2025-09-18 13:41:44,67%,
2025-09-18 13:41:46,57%,
2025-09-18 13:41:48,62%,
2025-09-18 13:41:50,17%,
2025-09-18 13:41:52,62%,
2025-09-18 13:41:54,64%,
2025-09-18 13:41:56,61%,
2025-09-18 13:41:58,61%,
2025-09-18 13:42:00,61%,
2025-09-18 13:42:02,58%,
2025-09-18 13:42:04,61%,
2025-09-18 13:42:06,62%,
2025-09-18 13:42:08,62%,
2025-09-18 13:42:10,63%,
2025-09-18 13:42:12,67%,
2025-09-18 13:42:14,67%,
2025-09-18 13:42:16,67%,
2025-09-18 13:42:18,64%,
2025-09-18 13:42:20,68%,
2025-09-18 13:42:22,65%,
2025-09-18 13:42:24,63%,
2025-09-18 13:42:26,65%,
2025-09-18 13:42:28,66%,
2025-09-18 13:42:30,62%,
2025-09-18 13:42:32,64%,
2025-09-18 13:42:34,43%,
2025-09-18 13:42:36,64%,
2025-09-18 13:42:38,63%,
2025-09-18 13:42:40,66%,
2025-09-18 13:42:42,69%,
2025-09-18 13:42:44,64%,
2025-09-18 13:42:46,59%,
2025-09-18 13:42:48,67%,
2025-09-18 13:42:50,67%,
2025-09-18 13:42:52,55%,
2025-09-18 13:42:54,56%,
2025-09-18 13:42:56,65%,
2025-09-18 13:42:58,66%,
2025-09-18 13:43:00,65%,
2025-09-18 13:43:02,63%,
2025-09-18 13:43:04,55%,
2025-09-18 13:43:06,64%,
2025-09-18 13:43:08,55%,
2025-09-18 13:43:10,66%,
2025-09-18 13:43:12,68%,
2025-09-18 13:43:14,64%,
2025-09-18 13:43:16,68%,
2025-09-18 13:43:18,68%,
2025-09-18 13:43:20,65%,
2025-09-18 13:43:22,63%,
2025-09-18 13:43:24,59%,
2025-09-18 13:43:26,22%,
2025-09-18 13:43:28,64%,
2025-09-18 13:43:30,65%,
2025-09-18 13:43:32,65%,
2025-09-18 13:43:34,59%,
2025-09-18 13:43:36,64%,
2025-09-18 13:43:38,64%,
2025-09-18 13:43:40,0%,
2025-09-18 13:43:42,0%,
2025-09-18 13:43:44,0%,
2025-09-18 13:43:46,0%,
2025-09-18 13:43:48,0%,
2025-09-18 13:43:50,0%,
2025-09-18 13:43:52,0%,
2025-09-18 13:43:54,0%,
2025-09-18 13:43:56,0%,
2025-09-18 13:43:58,0%,
2025-09-18 13:44:00,0%,
2025-09-18 13:44:02,0%,
2025-09-18 13:44:04,0%,
2025-09-18 13:44:06,0%,
2025-09-18 13:44:08,0%,
2025-09-18 13:44:10,0%,
2025-09-18 13:44:12,0%,
2025-09-18 13:44:14,0%,
2025-09-18 13:44:16,0%,
2025-09-18 13:44:18,0%,
2025-09-18 13:44:20,0%,
2025-09-18 13:44:22,0%,
2025-09-18 13:44:24,0%,
2025-09-18 13:44:26,0%,
2025-09-18 13:44:28,0%,
2025-09-18 13:44:30,0%,
2025-09-18 13:44:32,0%,
2025-09-18 13:44:34,0%,
2025-09-18 13:44:36,0%,
