step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
85,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,5.07 s,215 µs,279 ms,0%
86,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,5.00 s,226 µs,294 ms,0%
87,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,5.00 s,237 µs,310 ms,100%
88,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,249 µs,325 ms,0%
89,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,260 µs,340 ms,0%
90,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,272 µs,355 ms,55%
91,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,283 µs,266 ms,0%
92,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,294 µs,266 ms,100%
93,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,306 µs,266 ms,0%
94,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,317 µs,266 ms,0%
95,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,329 µs,266 ms,0%
96,14.4 MB,595 MB,7.20 MB,1.59 GB,517 µs,3.29 s,259 µs,266 ms,0%
97,14.4 MB,595 MB,7.20 MB,1.59 GB,475 µs,3.29 s,259 µs,266 ms,0%
98,14.4 MB,595 MB,7.20 MB,1.59 GB,475 µs,3.29 s,259 µs,266 ms,0%
99,14.4 MB,595 MB,7.20 MB,1.24 GB,475 µs,3.29 s,259 µs,503 ms,0%
100,14.4 MB,595 MB,7.20 MB,1.24 GB,475 µs,3.29 s,259 µs,519 ms,0%
101,14.5 MB,595 MB,7.20 MB,1.24 GB,408 µs,2.53 s,259 µs,534 ms,72%
102,14.5 MB,595 MB,7.20 MB,1.24 GB,408 µs,2.53 s,259 µs,550 ms,0%
103,14.5 MB,595 MB,7.41 MB,1.24 GB,408 µs,53.9 µs,449 µs,565 ms,74%
104,14.5 MB,595 MB,7.41 MB,1.24 GB,408 µs,55.4 µs,461 µs,581 ms,0%
105,14.5 MB,595 MB,7.41 MB,1.24 GB,408 µs,56.8 µs,473 µs,596 ms,62%
106,14.5 MB,595 MB,7.41 MB,1.24 GB,408 µs,58.2 µs,484 µs,612 ms,0%
107,14.5 MB,595 MB,7.41 MB,1.24 GB,408 µs,59.6 µs,496 µs,627 ms,0%
108,14.5 MB,595 MB,7.41 MB,1.24 GB,408 µs,61.1 µs,507 µs,643 ms,0%
109,14.5 MB,595 MB,7.41 MB,1.24 GB,256 µs,62.5 µs,519 µs,658 ms,0%
110,14.5 MB,595 MB,7.41 MB,1.24 GB,261 µs,63.9 µs,531 µs,674 ms,0%
111,14.5 MB,595 MB,7.41 MB,1.24 GB,313 µs,65.3 µs,542 µs,689 ms,0%
112,14.5 MB,595 MB,7.41 MB,2.42 GB,313 µs,66.7 µs,554 µs,709 ms,100%
113,14.5 MB,595 MB,7.41 MB,2.42 GB,313 µs,68.2 µs,565 µs,724 ms,0%
114,14.5 MB,595 MB,7.41 MB,2.42 GB,313 µs,69.6 µs,577 µs,740 ms,42%
115,14.5 MB,595 MB,7.41 MB,2.42 GB,313 µs,71.0 µs,588 µs,755 ms,0%
116,14.5 MB,595 MB,7.41 MB,2.42 GB,313 µs,72.4 µs,695 µs,771 ms,0%
117,14.5 MB,595 MB,7.41 MB,2.42 GB,313 µs,72.5 µs,695 µs,787 ms,0%
118,14.5 MB,595 MB,7.41 MB,2.42 GB,313 µs,71.1 µs,695 µs,802 ms,0%
119,14.5 MB,595 MB,7.41 MB,2.42 GB,262 µs,69.6 µs,695 µs,818 ms,100%
120,14.5 MB,595 MB,7.41 MB,2.42 GB,314 µs,68.2 µs,580 µs,833 ms,0%
121,14.5 MB,595 MB,7.41 MB,2.42 GB,314 µs,66.8 µs,569 µs,849 ms,0%
122,14.5 MB,595 MB,7.41 MB,2.42 GB,314 µs,65.4 µs,557 µs,865 ms,0%
123,14.5 MB,595 MB,7.41 MB,2.42 GB,314 µs,64.0 µs,545 µs,880 ms,0%
124,14.5 MB,595 MB,7.41 MB,2.42 GB,314 µs,62.5 µs,534 µs,896 ms,100%
125,14.5 MB,595 MB,7.41 MB,2.42 GB,314 µs,61.1 µs,522 µs,911 ms,0%
126,14.5 MB,595 MB,7.41 MB,2.42 GB,314 µs,59.7 µs,511 µs,927 ms,0%
127,14.5 MB,595 MB,7.41 MB,2.42 GB,314 µs,58.3 µs,499 µs,936 ms,16%
128,14.5 MB,595 MB,7.41 MB,2.76 GB,314 µs,56.9 µs,487 µs,940 ms,0%
129,14.5 MB,595 MB,7.41 MB,2.76 GB,295 µs,55.4 µs,476 µs,946 ms,0%
130,14.5 MB,595 MB,7.77 MB,2.76 GB,295 µs,54.0 µs,673 µs,946 ms,100%
131,14.5 MB,595 MB,7.77 MB,2.76 GB,295 µs,52.6 µs,673 µs,946 ms,0%
132,14.5 MB,595 MB,7.77 MB,2.76 GB,295 µs,83.1 µs,670 µs,946 ms,71%
133,14.5 MB,595 MB,7.77 MB,2.76 GB,295 µs,75.3 µs,670 µs,946 ms,0%
134,14.5 MB,595 MB,7.77 MB,2.76 GB,295 µs,75.3 µs,670 µs,946 ms,0%
135,14.5 MB,595 MB,7.77 MB,2.76 GB,295 µs,75.3 µs,670 µs,946 ms,58%
136,14.5 MB,595 MB,7.77 MB,2.76 GB,295 µs,75.3 µs,670 µs,946 ms,0%
137,14.5 MB,595 MB,7.77 MB,2.76 GB,295 µs,75.3 µs,670 µs,946 ms,0%
138,14.8 MB,595 MB,7.77 MB,2.76 GB,317 µs,75.3 µs,670 µs,946 ms,100%
139,14.8 MB,595 MB,7.77 MB,2.76 GB,317 µs,75.3 µs,670 µs,758 ms,0%
140,14.8 MB,595 MB,7.77 MB,2.76 GB,317 µs,75.3 µs,670 µs,774 ms,0%
141,14.8 MB,595 MB,7.77 MB,2.76 GB,317 µs,75.3 µs,670 µs,790 ms,100%
142,14.8 MB,595 MB,7.77 MB,2.76 GB,317 µs,75.3 µs,670 µs,806 ms,0%
143,14.8 MB,595 MB,7.77 MB,2.76 GB,317 µs,75.3 µs,670 µs,948 ms,0%
144,14.8 MB,595 MB,7.77 MB,2.12 GB,339 µs,75.3 µs,648 µs,949 ms,100%
145,14.8 MB,595 MB,7.77 MB,2.12 GB,339 µs,75.3 µs,648 µs,949 ms,0%
146,14.8 MB,595 MB,7.77 MB,2.12 GB,339 µs,75.3 µs,648 µs,949 ms,0%
147,14.8 MB,595 MB,7.77 MB,2.12 GB,339 µs,75.3 µs,648 µs,949 ms,100%
148,14.8 MB,595 MB,7.77 MB,2.12 GB,339 µs,52.2 µs,648 µs,949 ms,0%
149,14.8 MB,595 MB,7.79 MB,2.12 GB,339 µs,52.2 µs,616 µs,949 ms,0%
150,14.8 MB,595 MB,7.79 MB,2.12 GB,339 µs,52.2 µs,616 µs,949 ms,100%
151,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,949 ms,0%
152,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,949 ms,0%
153,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,949 ms,100%
154,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,949 ms,0%
155,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,949 ms,0%
156,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,949 ms,100%
157,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,949 ms,0%
158,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,949 ms,0%
159,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,950 ms,0%
160,14.8 MB,595 MB,7.79 MB,2.12 GB,278 µs,52.2 µs,616 µs,950 ms,0%
161,14.8 MB,595 MB,7.79 MB,3.41 GB,207 µs,0 s,616 µs,957 ms,0%
162,14.8 MB,595 MB,7.79 MB,3.41 GB,211 µs,0 s,616 µs,957 ms,0%
163,14.8 MB,595 MB,7.79 MB,3.41 GB,215 µs,0 s,409 µs,957 ms,100%
164,14.8 MB,595 MB,7.79 MB,3.41 GB,254 µs,0 s,419 µs,957 ms,0%
165,14.8 MB,595 MB,7.79 MB,3.41 GB,254 µs,0 s,428 µs,957 ms,0%
166,14.8 MB,595 MB,7.79 MB,3.41 GB,254 µs,0 s,438 µs,957 ms,100%
167,14.8 MB,595 MB,7.82 MB,3.41 GB,254 µs,0 s,410 µs,957 ms,0%
168,14.8 MB,595 MB,7.82 MB,3.41 GB,212 µs,0 s,419 µs,957 ms,0%
169,14.8 MB,595 MB,7.82 MB,3.41 GB,208 µs,0 s,427 µs,957 ms,24%
170,14.8 MB,595 MB,7.82 MB,3.41 GB,204 µs,0 s,525 µs,957 ms,0%
171,14.8 MB,595 MB,7.82 MB,3.41 GB,200 µs,0 s,525 µs,957 ms,0%
172,14.8 MB,595 MB,7.82 MB,3.41 GB,195 µs,0 s,525 µs,960 ms,0%
173,14.8 MB,595 MB,7.82 MB,3.41 GB,191 µs,0 s,525 µs,960 ms,100%
174,14.8 MB,595 MB,7.82 MB,3.41 GB,187 µs,0 s,525 µs,960 ms,0%
175,14.8 MB,595 MB,7.82 MB,3.41 GB,183 µs,0 s,525 µs,960 ms,0%
176,14.8 MB,595 MB,7.82 MB,3.41 GB,178 µs,0 s,525 µs,960 ms,0%
177,14.8 MB,595 MB,7.82 MB,3.41 GB,174 µs,0 s,525 µs,960 ms,0%
178,14.8 MB,595 MB,7.82 MB,3.41 GB,170 µs,0 s,525 µs,960 ms,0%
179,14.8 MB,595 MB,7.82 MB,3.41 GB,166 µs,0 s,525 µs,792 ms,0%
180,14.8 MB,595 MB,7.82 MB,3.41 GB,51.1 µs,0 s,525 µs,776 ms,0%
181,14.8 MB,595 MB,7.82 MB,3.41 GB,51.1 µs,0 s,525 µs,760 ms,0%
182,14.8 MB,595 MB,7.82 MB,3.41 GB,51.1 µs,0 s,525 µs,744 ms,0%
183,14.8 MB,595 MB,7.82 MB,3.41 GB,65.1 µs,0 s,525 µs,728 ms,0%
184,14.8 MB,595 MB,7.82 MB,3.41 GB,63.2 µs,0 s,525 µs,712 ms,0%
185,14.8 MB,595 MB,7.82 MB,3.41 GB,61.3 µs,0 s,525 µs,696 ms,0%
186,14.8 MB,595 MB,7.82 MB,3.41 GB,59.3 µs,0 s,525 µs,680 ms,0%
187,14.8 MB,595 MB,7.82 MB,3.41 GB,57.4 µs,0 s,422 µs,664 ms,0%
188,14.8 MB,595 MB,7.82 MB,3.41 GB,55.5 µs,0 s,413 µs,657 ms,0%
189,14.8 MB,595 MB,7.82 MB,3.41 GB,53.6 µs,0 s,404 µs,641 ms,0%
190,14.8 MB,595 MB,7.82 MB,3.41 GB,51.7 µs,0 s,358 µs,625 ms,0%
191,14.8 MB,595 MB,7.82 MB,3.41 GB,49.8 µs,0 s,350 µs,609 ms,0%
192,14.8 MB,595 MB,7.82 MB,3.41 GB,47.9 µs,,342 µs,593 ms,0%
193,14.8 MB,595 MB,7.85 MB,391 MB,46.0 µs,,422 µs,541 ms,0%
194,14.8 MB,595 MB,7.85 MB,391 MB,44.1 µs,,422 µs,541 ms,0%
195,14.8 MB,595 MB,7.85 MB,391 MB,42.2 µs,,422 µs,541 ms,0%
196,14.8 MB,595 MB,7.85 MB,391 MB,40.3 µs,,422 µs,541 ms,0%
197,14.8 MB,595 MB,7.85 MB,391 MB,38.4 µs,,422 µs,541 ms,0%
198,14.8 MB,595 MB,7.85 MB,391 MB,,,422 µs,541 ms,0%
199,14.8 MB,595 MB,7.85 MB,391 MB,,,422 µs,541 ms,0%
200,14.8 MB,595 MB,7.85 MB,391 MB,,,422 µs,541 ms,0%
201,14.8 MB,595 MB,7.85 MB,391 MB,,,422 µs,541 ms,0%
202,14.8 MB,595 MB,7.85 MB,391 MB,,,422 µs,541 ms,0%
203,14.8 MB,595 MB,7.85 MB,391 MB,,,422 µs,541 ms,0%
204,14.8 MB,595 MB,7.86 MB,391 MB,,,405 µs,235 ms,0%
205,14.8 MB,595 MB,7.86 MB,391 MB,,,405 µs,235 ms,0%
206,14.8 MB,595 MB,7.86 MB,391 MB,,,405 µs,235 ms,0%
207,14.8 MB,595 MB,7.86 MB,391 MB,,,405 µs,235 ms,0%
208,14.8 MB,595 MB,7.86 MB,391 MB,,,405 µs,235 ms,0%
209,14.8 MB,595 MB,7.86 MB,391 MB,,,371 µs,235 ms,0%
210,14.8 MB,595 MB,7.86 MB,391 MB,,,371 µs,235 ms,0%
211,14.8 MB,595 MB,7.86 MB,391 MB,,,371 µs,235 ms,0%
212,14.8 MB,595 MB,7.86 MB,391 MB,,,371 µs,235 ms,0%
213,14.8 MB,595 MB,7.86 MB,391 MB,,,371 µs,235 ms,0%
214,14.8 MB,595 MB,7.86 MB,391 MB,,,371 µs,235 ms,0%
215,14.8 MB,595 MB,7.86 MB,391 MB,,,371 µs,189 ms,0%
216,14.8 MB,595 MB,7.86 MB,391 MB,,,371 µs,189 ms,0%
217,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,189 ms,0%
218,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,189 ms,0%
219,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,189 ms,0%
220,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,189 ms,0%
221,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,206 µs,0%
222,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,212 µs,0%
223,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,218 µs,0%
224,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,224 µs,0%
225,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,230 µs,0%
226,14.8 MB,595 MB,8.15 MB,391 MB,,,359 µs,236 µs,0%
227,14.8 MB,595 MB,8.15 MB,391 MB,,,223 µs,198 µs,0%
228,14.8 MB,595 MB,7.91 MB,391 MB,,,237 µs,198 µs,0%
229,14.8 MB,595 MB,7.91 MB,391 MB,,,242 µs,198 µs,0%
230,14.8 MB,595 MB,7.91 MB,391 MB,,,248 µs,198 µs,0%
