step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
95,14.7 MB,572 MB,7.16 MB,1.76 GB,427 µs,2.47 s,977 µs,505 ms,0%
96,14.7 MB,572 MB,7.16 MB,1.76 GB,427 µs,2.47 s,1.00 ms,520 ms,44%
97,14.7 MB,572 MB,7.16 MB,1.26 GB,427 µs,2.47 s,1.03 ms,544 ms,0%
98,14.7 MB,572 MB,7.16 MB,1.26 GB,427 µs,2.47 s,1.05 ms,559 ms,100%
99,14.7 MB,572 MB,7.16 MB,1.26 GB,427 µs,2.47 s,1.07 ms,575 ms,0%
100,14.7 MB,572 MB,7.16 MB,1.26 GB,427 µs,2.47 s,1.10 ms,590 ms,100%
101,14.7 MB,572 MB,7.16 MB,1.26 GB,427 µs,2.47 s,1.12 ms,605 ms,0%
102,14.7 MB,572 MB,7.16 MB,1.26 GB,402 µs,1.65 s,1.15 ms,620 ms,100%
103,14.7 MB,572 MB,7.16 MB,1.26 GB,402 µs,1.65 s,959 µs,636 ms,0%
104,14.7 MB,572 MB,7.16 MB,1.26 GB,402 µs,1.65 s,959 µs,651 ms,100%
105,14.7 MB,572 MB,7.16 MB,1.26 GB,402 µs,1.65 s,959 µs,666 ms,0%
106,14.7 MB,572 MB,7.32 MB,1.26 GB,402 µs,1.65 s,1.05 ms,681 ms,27%
107,14.7 MB,572 MB,7.32 MB,1.26 GB,402 µs,1.65 s,1.07 ms,697 ms,0%
108,14.7 MB,572 MB,7.32 MB,1.26 GB,402 µs,1.65 s,1.09 ms,712 ms,56%
109,14.7 MB,572 MB,7.32 MB,1.26 GB,402 µs,1.65 s,1.10 ms,620 ms,0%
110,14.7 MB,572 MB,7.32 MB,1.42 GB,402 µs,1.11 s,1.11 ms,753 ms,0%
111,14.7 MB,572 MB,7.32 MB,1.42 GB,402 µs,1.11 s,1.11 ms,769 ms,0%
112,14.7 MB,572 MB,7.32 MB,1.42 GB,276 µs,1.11 s,1.11 ms,784 ms,0%
113,14.7 MB,572 MB,7.32 MB,1.42 GB,333 µs,84.5 µs,1.11 ms,800 ms,100%
114,14.7 MB,572 MB,7.32 MB,1.42 GB,333 µs,84.5 µs,1.11 ms,815 ms,0%
115,14.7 MB,572 MB,7.32 MB,1.42 GB,333 µs,84.5 µs,1.11 ms,831 ms,44%
116,14.7 MB,572 MB,7.32 MB,1.42 GB,333 µs,84.5 µs,1.11 ms,846 ms,0%
117,14.7 MB,572 MB,7.32 MB,1.42 GB,333 µs,84.5 µs,1.11 ms,861 ms,0%
118,14.7 MB,572 MB,7.37 MB,1.42 GB,333 µs,84.5 µs,981 µs,877 ms,0%
119,14.7 MB,572 MB,7.37 MB,1.42 GB,281 µs,84.5 µs,981 µs,892 ms,0%
120,14.8 MB,572 MB,7.37 MB,1.42 GB,342 µs,84.5 µs,981 µs,908 ms,100%
121,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,84.5 µs,981 µs,930 ms,0%
122,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,84.5 µs,587 µs,846 ms,0%
123,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,87.0 µs,587 µs,955 ms,75%
124,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,87.0 µs,587 µs,955 ms,0%
125,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,87.0 µs,587 µs,955 ms,0%
126,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,87.0 µs,587 µs,955 ms,0%
127,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,87.0 µs,587 µs,955 ms,0%
128,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,67.8 µs,587 µs,955 ms,50%
129,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,69.3 µs,587 µs,955 ms,0%
130,14.8 MB,572 MB,7.37 MB,2.49 GB,342 µs,70.8 µs,587 µs,955 ms,0%
131,14.8 MB,572 MB,7.40 MB,2.49 GB,284 µs,72.3 µs,568 µs,955 ms,100%
132,14.8 MB,572 MB,7.40 MB,2.49 GB,289 µs,73.8 µs,568 µs,955 ms,0%
133,14.8 MB,572 MB,7.40 MB,2.49 GB,345 µs,75.3 µs,568 µs,843 ms,0%
134,14.8 MB,572 MB,7.40 MB,2.49 GB,345 µs,89.8 µs,545 µs,827 ms,35%
135,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,89.8 µs,545 µs,817 ms,0%
136,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,89.8 µs,545 µs,801 ms,0%
137,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,89.8 µs,545 µs,785 ms,0%
138,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,89.8 µs,545 µs,769 ms,0%
139,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,89.8 µs,545 µs,753 ms,28%
140,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,89.8 µs,545 µs,737 ms,0%
141,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,74.7 µs,545 µs,721 ms,0%
142,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,63.1 µs,545 µs,705 ms,20%
143,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,63.1 µs,545 µs,689 ms,0%
144,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,63.1 µs,545 µs,673 ms,0%
145,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,63.1 µs,545 µs,663 ms,19%
146,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,63.1 µs,545 µs,647 ms,0%
147,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,63.1 µs,464 µs,630 ms,0%
148,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,63.1 µs,334 µs,614 ms,55%
149,15.0 MB,572 MB,7.40 MB,2.49 GB,355 µs,63.1 µs,334 µs,598 ms,0%
150,15.0 MB,572 MB,7.40 MB,3.26 GB,366 µs,63.1 µs,334 µs,964 ms,0%
151,15.0 MB,572 MB,7.55 MB,3.26 GB,366 µs,41.1 µs,516 µs,964 ms,79%
152,15.0 MB,572 MB,7.55 MB,3.26 GB,366 µs,49.6 µs,516 µs,964 ms,40%
153,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,49.6 µs,516 µs,964 ms,0%
154,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,49.6 µs,516 µs,964 ms,0%
155,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,49.6 µs,516 µs,964 ms,100%
156,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,49.6 µs,516 µs,964 ms,0%
157,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,49.6 µs,516 µs,964 ms,0%
158,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,49.6 µs,516 µs,964 ms,100%
159,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,49.6 µs,516 µs,964 ms,0%
160,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,41.1 µs,516 µs,964 ms,0%
161,15.0 MB,572 MB,7.55 MB,3.26 GB,288 µs,40.3 µs,516 µs,964 ms,25%
162,15.0 MB,572 MB,7.55 MB,3.19 GB,249 µs,39.5 µs,516 µs,966 ms,0%
163,15.0 MB,572 MB,7.55 MB,3.19 GB,249 µs,38.7 µs,516 µs,966 ms,0%
164,15.0 MB,572 MB,7.55 MB,3.19 GB,249 µs,37.8 µs,516 µs,966 ms,81%
165,15.0 MB,572 MB,7.55 MB,3.19 GB,249 µs,37.0 µs,516 µs,966 ms,100%
166,15.0 MB,572 MB,7.55 MB,3.19 GB,249 µs,36.2 µs,510 µs,966 ms,0%
167,15.0 MB,572 MB,7.73 MB,3.19 GB,249 µs,35.4 µs,516 µs,966 ms,0%
168,15.0 MB,572 MB,7.73 MB,3.19 GB,249 µs,34.5 µs,516 µs,966 ms,100%
169,15.0 MB,572 MB,7.73 MB,3.19 GB,249 µs,33.7 µs,516 µs,966 ms,0%
170,15.0 MB,572 MB,7.73 MB,3.19 GB,249 µs,11.9 µs,516 µs,966 ms,0%
171,15.0 MB,572 MB,7.73 MB,3.19 GB,207 µs,11.6 µs,516 µs,966 ms,0%
172,15.0 MB,572 MB,7.73 MB,3.19 GB,203 µs,11.3 µs,516 µs,966 ms,0%
173,15.0 MB,572 MB,7.73 MB,3.19 GB,198 µs,11.0 µs,516 µs,966 ms,0%
174,15.0 MB,572 MB,7.73 MB,377 MB,194 µs,10.7 µs,516 µs,842 ms,0%
175,15.0 MB,572 MB,7.73 MB,377 MB,190 µs,10.4 µs,516 µs,842 ms,0%
176,15.0 MB,572 MB,7.73 MB,377 MB,186 µs,10.1 µs,516 µs,842 ms,0%
177,15.0 MB,572 MB,7.73 MB,377 MB,182 µs,9.85 µs,516 µs,842 ms,0%
178,15.0 MB,572 MB,7.73 MB,377 MB,178 µs,9.56 µs,521 µs,842 ms,0%
179,15.0 MB,572 MB,7.73 MB,377 MB,174 µs,9.27 µs,521 µs,842 ms,0%
180,15.0 MB,572 MB,7.73 MB,377 MB,97.1 µs,8.98 µs,521 µs,842 ms,0%
181,15.0 MB,572 MB,7.73 MB,377 MB,94.7 µs,8.69 µs,521 µs,437 ms,0%
182,15.0 MB,572 MB,7.73 MB,377 MB,92.4 µs,8.41 µs,521 µs,449 ms,0%
183,15.0 MB,572 MB,7.73 MB,377 MB,90.0 µs,,521 µs,460 ms,0%
184,15.0 MB,572 MB,7.73 MB,377 MB,87.7 µs,,521 µs,472 ms,0%
185,15.0 MB,572 MB,7.83 MB,377 MB,85.3 µs,,450 µs,483 ms,0%
186,15.0 MB,572 MB,7.83 MB,377 MB,83.0 µs,,450 µs,495 ms,0%
187,15.0 MB,572 MB,7.83 MB,377 MB,80.6 µs,,450 µs,326 ms,0%
188,15.0 MB,572 MB,7.83 MB,377 MB,78.3 µs,,450 µs,333 ms,0%
189,15.0 MB,572 MB,7.83 MB,377 MB,75.9 µs,,450 µs,340 ms,0%
190,15.0 MB,572 MB,7.83 MB,377 MB,73.6 µs,,450 µs,348 ms,0%
191,15.0 MB,572 MB,7.83 MB,377 MB,71.2 µs,,334 µs,355 ms,0%
192,15.0 MB,572 MB,7.83 MB,377 MB,68.9 µs,,341 µs,363 ms,0%
193,15.0 MB,572 MB,7.83 MB,377 MB,66.5 µs,,412 µs,370 ms,0%
194,15.0 MB,572 MB,7.83 MB,377 MB,64.2 µs,,412 µs,377 ms,0%
195,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,385 ms,0%
196,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,444 ms,0%
197,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,444 ms,0%
198,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,444 ms,0%
199,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,444 ms,0%
200,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,444 ms,0%
201,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,383 ms,0%
202,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,375 ms,0%
203,15.0 MB,572 MB,7.83 MB,377 MB,,,412 µs,368 ms,0%
204,15.0 MB,572 MB,7.83 MB,377 MB,,,340 µs,361 ms,0%
205,15.0 MB,572 MB,7.83 MB,377 MB,,,333 µs,353 ms,0%
206,15.0 MB,572 MB,7.83 MB,377 MB,,,326 µs,346 ms,0%
207,15.0 MB,572 MB,7.83 MB,377 MB,,,319 µs,338 ms,0%
208,15.0 MB,572 MB,7.83 MB,377 MB,,,312 µs,331 ms,0%
209,15.0 MB,572 MB,7.83 MB,377 MB,,,305 µs,324 ms,0%
210,15.0 MB,572 MB,7.83 MB,377 MB,,,299 µs,88.5 ms,0%
211,15.0 MB,572 MB,7.83 MB,377 MB,,,227 µs,88.5 ms,0%
212,15.0 MB,572 MB,7.83 MB,377 MB,,,222 µs,88.5 ms,0%
213,15.0 MB,572 MB,7.83 MB,377 MB,,,217 µs,88.5 ms,0%
214,15.0 MB,572 MB,7.83 MB,377 MB,,,212 µs,88.5 ms,0%
215,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,88.5 ms,0%
216,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,88.5 ms,0%
217,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,88.5 ms,0%
218,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,88.5 ms,0%
219,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,88.5 ms,0%
220,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,88.5 ms,0%
221,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,88.5 ms,0%
222,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,359 µs,0%
223,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,359 µs,0%
224,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,359 µs,0%
225,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,359 µs,0%
226,15.0 MB,572 MB,8.07 MB,377 MB,,,343 µs,359 µs,0%
