step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
78,14.0 MB,572 MB,7.25 MB,256 MB,580 µs,4.83 s,277 µs,,0%
79,14.0 MB,572 MB,7.25 MB,1.01 GB,580 µs,4.83 s,290 µs,311 ms,48%
80,14.0 MB,572 MB,7.25 MB,1.01 GB,580 µs,4.83 s,303 µs,325 ms,0%
81,14.0 MB,572 MB,7.25 MB,1.01 GB,580 µs,4.83 s,316 µs,340 ms,0%
82,14.0 MB,572 MB,7.25 MB,1.01 GB,580 µs,4.83 s,329 µs,355 ms,0%
83,14.0 MB,572 MB,7.25 MB,1.01 GB,580 µs,4.83 s,342 µs,369 ms,25%
84,14.0 MB,572 MB,7.25 MB,1.01 GB,580 µs,2.98 s,354 µs,384 ms,0%
85,14.0 MB,572 MB,7.25 MB,1.01 GB,495 µs,2.98 s,367 µs,399 ms,0%
86,14.0 MB,572 MB,7.25 MB,1.01 GB,485 µs,2.98 s,380 µs,413 ms,41%
87,14.0 MB,572 MB,7.25 MB,1.01 GB,459 µs,2.98 s,393 µs,428 ms,0%
88,14.0 MB,572 MB,7.25 MB,1.01 GB,459 µs,2.98 s,406 µs,443 ms,100%
89,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,2.98 s,384 µs,457 ms,0%
90,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,2.98 s,396 µs,472 ms,0%
91,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,2.98 s,408 µs,487 ms,0%
92,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,2.98 s,420 µs,501 ms,0%
93,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,2.98 s,431 µs,516 ms,0%
94,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,2.98 s,443 µs,530 ms,0%
95,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,2.98 s,455 µs,545 ms,80%
96,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,80.5 µs,467 µs,560 ms,0%
97,14.0 MB,572 MB,7.30 MB,1.01 GB,459 µs,82.6 µs,479 µs,574 ms,79%
98,14.0 MB,572 MB,7.30 MB,669 MB,459 µs,84.6 µs,491 µs,610 ms,0%
99,14.0 MB,572 MB,7.30 MB,669 MB,459 µs,86.6 µs,502 µs,625 ms,80%
100,14.0 MB,572 MB,7.30 MB,669 MB,459 µs,70.5 µs,514 µs,640 ms,0%
101,14.0 MB,572 MB,7.30 MB,669 MB,459 µs,72.1 µs,526 µs,656 ms,0%
102,14.0 MB,572 MB,7.30 MB,669 MB,251 µs,73.7 µs,538 µs,671 ms,100%
103,14.0 MB,572 MB,7.30 MB,669 MB,251 µs,75.3 µs,451 µs,686 ms,0%
104,14.0 MB,572 MB,7.41 MB,669 MB,251 µs,76.9 µs,535 µs,701 ms,100%
105,14.0 MB,572 MB,7.41 MB,669 MB,296 µs,78.6 µs,547 µs,716 ms,0%
106,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,80.2 µs,558 µs,732 ms,28%
107,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,97.1 µs,569 µs,747 ms,0%
108,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,97.1 µs,671 µs,762 ms,81%
109,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,97.1 µs,671 µs,777 ms,0%
110,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,97.1 µs,671 µs,792 ms,0%
111,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,97.1 µs,671 µs,807 ms,0%
112,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,97.1 µs,671 µs,823 ms,0%
113,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,97.1 µs,671 µs,838 ms,100%
114,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,97.1 µs,671 µs,853 ms,0%
115,14.1 MB,572 MB,7.41 MB,669 MB,370 µs,101 µs,671 µs,868 ms,45%
116,14.1 MB,572 MB,7.41 MB,377 MB,370 µs,101 µs,671 µs,900 ms,0%
117,14.1 MB,572 MB,7.41 MB,377 MB,370 µs,101 µs,671 µs,916 ms,0%
118,14.1 MB,572 MB,7.41 MB,377 MB,370 µs,101 µs,671 µs,930 ms,0%
119,14.1 MB,572 MB,7.41 MB,377 MB,370 µs,101 µs,573 µs,930 ms,0%
120,14.1 MB,572 MB,7.41 MB,377 MB,360 µs,101 µs,562 µs,954 ms,100%
121,14.1 MB,572 MB,7.41 MB,377 MB,360 µs,101 µs,551 µs,954 ms,15%
122,14.1 MB,572 MB,7.50 MB,377 MB,360 µs,101 µs,646 µs,954 ms,0%
123,14.1 MB,572 MB,7.50 MB,377 MB,360 µs,101 µs,610 µs,954 ms,33%
124,14.1 MB,572 MB,7.50 MB,377 MB,360 µs,101 µs,610 µs,954 ms,0%
125,14.2 MB,572 MB,7.50 MB,377 MB,373 µs,101 µs,610 µs,954 ms,0%
126,14.2 MB,572 MB,7.50 MB,377 MB,373 µs,74.9 µs,610 µs,954 ms,100%
127,14.2 MB,572 MB,7.50 MB,377 MB,373 µs,89.4 µs,610 µs,954 ms,0%
128,14.2 MB,572 MB,7.50 MB,377 MB,373 µs,89.4 µs,610 µs,954 ms,41%
129,14.2 MB,572 MB,7.50 MB,377 MB,373 µs,89.4 µs,610 µs,954 ms,0%
130,14.2 MB,572 MB,7.50 MB,377 MB,383 µs,89.4 µs,610 µs,954 ms,0%
131,14.2 MB,572 MB,7.50 MB,377 MB,383 µs,89.4 µs,610 µs,954 ms,100%
132,14.2 MB,572 MB,7.50 MB,377 MB,383 µs,83.0 µs,610 µs,954 ms,0%
133,14.2 MB,572 MB,7.50 MB,377 MB,383 µs,83.0 µs,610 µs,954 ms,0%
134,14.2 MB,572 MB,7.50 MB,377 MB,383 µs,83.0 µs,610 µs,954 ms,100%
135,14.2 MB,572 MB,7.50 MB,377 MB,383 µs,83.0 µs,610 µs,954 ms,0%
136,14.2 MB,572 MB,7.50 MB,1.41 GB,383 µs,83.0 µs,597 µs,958 ms,83%
137,14.2 MB,572 MB,7.50 MB,1.41 GB,383 µs,83.0 µs,597 µs,958 ms,1%
138,14.2 MB,572 MB,7.50 MB,1.41 GB,383 µs,83.0 µs,597 µs,958 ms,0%
139,14.2 MB,572 MB,7.50 MB,1.41 GB,383 µs,83.0 µs,597 µs,967 ms,56%
140,14.2 MB,572 MB,7.50 MB,1.41 GB,383 µs,83.0 µs,597 µs,967 ms,0%
141,14.4 MB,572 MB,7.64 MB,1.41 GB,335 µs,83.0 µs,577 µs,967 ms,0%
142,14.4 MB,572 MB,7.64 MB,1.41 GB,335 µs,83.0 µs,577 µs,967 ms,13%
143,14.4 MB,572 MB,7.64 MB,1.41 GB,335 µs,83.0 µs,577 µs,967 ms,0%
144,14.4 MB,572 MB,7.64 MB,1.41 GB,335 µs,89.5 µs,577 µs,967 ms,0%
145,14.4 MB,572 MB,7.64 MB,1.41 GB,335 µs,62.8 µs,577 µs,967 ms,35%
146,14.4 MB,572 MB,7.64 MB,1.41 GB,335 µs,62.8 µs,577 µs,967 ms,0%
147,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,577 µs,967 ms,0%
148,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,577 µs,967 ms,68%
149,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,566 µs,967 ms,0%
150,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,566 µs,967 ms,0%
151,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,566 µs,967 ms,0%
152,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,566 µs,967 ms,100%
153,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,566 µs,967 ms,0%
154,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,566 µs,967 ms,0%
155,14.4 MB,572 MB,7.64 MB,1.41 GB,317 µs,62.8 µs,566 µs,967 ms,100%
156,14.4 MB,572 MB,7.64 MB,3.14 GB,317 µs,62.8 µs,566 µs,970 ms,0%
157,14.4 MB,572 MB,7.64 MB,3.14 GB,317 µs,62.8 µs,566 µs,970 ms,0%
158,14.4 MB,572 MB,7.73 MB,3.14 GB,317 µs,62.8 µs,541 µs,970 ms,100%
159,14.4 MB,572 MB,7.73 MB,3.14 GB,317 µs,62.8 µs,541 µs,970 ms,0%
160,14.4 MB,572 MB,7.73 MB,3.14 GB,260 µs,39.4 µs,541 µs,970 ms,0%
161,14.4 MB,572 MB,7.73 MB,3.14 GB,255 µs,39.4 µs,541 µs,970 ms,64%
162,14.4 MB,572 MB,7.73 MB,3.14 GB,250 µs,33.0 µs,541 µs,970 ms,0%
163,14.4 MB,572 MB,7.73 MB,3.14 GB,245 µs,32.3 µs,541 µs,970 ms,0%
164,14.4 MB,572 MB,7.73 MB,3.14 GB,239 µs,31.7 µs,516 µs,970 ms,0%
165,14.4 MB,572 MB,7.73 MB,3.14 GB,234 µs,31.0 µs,516 µs,970 ms,100%
166,14.4 MB,572 MB,7.73 MB,3.14 GB,113 µs,30.3 µs,516 µs,970 ms,0%
167,14.4 MB,572 MB,7.73 MB,377 MB,113 µs,29.7 µs,516 µs,896 ms,0%
168,14.4 MB,572 MB,7.73 MB,377 MB,146 µs,29.0 µs,516 µs,896 ms,0%
169,14.4 MB,572 MB,7.73 MB,377 MB,142 µs,28.4 µs,516 µs,896 ms,0%
170,14.4 MB,572 MB,7.73 MB,377 MB,138 µs,27.7 µs,516 µs,896 ms,0%
171,14.4 MB,572 MB,7.73 MB,377 MB,135 µs,27.1 µs,516 µs,896 ms,0%
172,14.4 MB,572 MB,7.73 MB,377 MB,131 µs,26.4 µs,516 µs,896 ms,0%
173,14.4 MB,572 MB,7.73 MB,377 MB,128 µs,25.7 µs,516 µs,896 ms,0%
174,14.4 MB,572 MB,7.73 MB,377 MB,124 µs,25.1 µs,516 µs,896 ms,0%
175,14.4 MB,572 MB,7.73 MB,377 MB,120 µs,0 s,516 µs,896 ms,0%
176,14.4 MB,572 MB,7.73 MB,377 MB,117 µs,0 s,516 µs,683 ms,0%
177,14.4 MB,572 MB,7.84 MB,377 MB,113 µs,0 s,473 µs,697 ms,0%
178,14.4 MB,572 MB,7.84 MB,377 MB,110 µs,0 s,473 µs,711 ms,0%
179,14.4 MB,572 MB,7.84 MB,377 MB,106 µs,0 s,473 µs,852 ms,0%
180,14.4 MB,572 MB,7.84 MB,377 MB,102 µs,0 s,473 µs,852 ms,0%
181,14.4 MB,572 MB,7.84 MB,377 MB,98.7 µs,0 s,473 µs,852 ms,0%
182,14.4 MB,572 MB,7.84 MB,377 MB,95.1 µs,0 s,436 µs,852 ms,0%
183,14.4 MB,572 MB,7.84 MB,377 MB,91.4 µs,0 s,436 µs,852 ms,0%
184,14.4 MB,572 MB,7.84 MB,377 MB,87.8 µs,0 s,436 µs,719 ms,0%
185,14.4 MB,572 MB,7.84 MB,377 MB,,0 s,436 µs,705 ms,0%
186,14.4 MB,572 MB,7.84 MB,377 MB,,0 s,436 µs,691 ms,0%
187,14.4 MB,572 MB,7.84 MB,377 MB,,0 s,436 µs,527 ms,0%
188,14.4 MB,572 MB,7.84 MB,377 MB,,0 s,436 µs,527 ms,0%
189,14.4 MB,572 MB,7.84 MB,377 MB,,0 s,436 µs,527 ms,0%
190,14.4 MB,572 MB,7.97 MB,377 MB,,0 s,437 µs,527 ms,0%
191,14.4 MB,572 MB,7.97 MB,377 MB,,0 s,437 µs,527 ms,0%
192,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,527 ms,0%
193,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,527 ms,0%
194,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,527 ms,0%
195,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,527 ms,0%
196,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,191 ms,0%
197,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,195 ms,0%
198,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,199 ms,0%
199,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,238 ms,0%
200,14.4 MB,572 MB,7.97 MB,377 MB,,,437 µs,165 ms,0%
201,14.4 MB,572 MB,8.00 MB,377 MB,,,313 µs,165 ms,0%
202,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
203,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
204,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
205,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
206,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
207,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
208,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
209,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
210,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
211,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
212,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,165 ms,0%
213,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,127 ms,0%
214,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,127 ms,0%
215,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,127 ms,0%
216,14.4 MB,572 MB,8.00 MB,377 MB,,,372 µs,377 µs,0%
217,14.4 MB,572 MB,8.00 MB,377 MB,,,345 µs,377 µs,0%
218,14.4 MB,572 MB,8.00 MB,377 MB,,,258 µs,377 µs,0%
219,14.4 MB,572 MB,8.00 MB,377 MB,,,264 µs,377 µs,0%
220,14.4 MB,572 MB,8.00 MB,377 MB,,,269 µs,377 µs,0%
221,14.4 MB,572 MB,8.00 MB,377 MB,,,274 µs,377 µs,0%
222,14.4 MB,572 MB,8.00 MB,377 MB,,,280 µs,377 µs,0%
