,matrix_size,response_time_ms,gpu_used
0,0,2211.5421295166016,False
1,200,82.60917663574219,False
2,400,180.8876991271973,False
3,600,159.52205657958984,False
4,800,161.32092475891113,False
5,1000,161.92388534545898,False
6,1200,138.76104354858398,False
7,1400,205.8107852935791,False
8,1600,141.62492752075195,False
9,1800,136.42001152038574,False
10,2000,139.91713523864746,False
11,2200,134.7639560699463,False
12,2400,139.92977142333984,False
13,2600,173.2947826385498,False
14,2800,177.34193801879883,False
15,3000,201.1740207672119,False
16,3200,228.1641960144043,False
17,3400,240.85593223571777,False
18,3600,281.3408374786377,False
19,3800,313.60411643981934,False
20,4000,377.9747486114502,False
21,4200,401.8697738647461,False
22,4400,394.2677974700928,False
23,4600,534.9550247192383,False
24,4800,476.06396675109863,False
25,5000,546.8931198120117,False
26,5200,570.8110332489014,False
27,5400,626.9512176513672,False
28,5600,745.5158233642578,False
29,5800,706.1681747436523,False
30,6000,810.5800151824951,False
31,6200,1039.2918586730957,False
32,6400,1034.743070602417,False
33,6600,1236.0451221466064,False
34,6800,1416.738986968994,False
35,7000,1454.0369510650637,False
36,7200,1418.0610179901123,False
37,7400,1662.9188060760498,False
38,7600,1853.25288772583,False
39,7800,2004.2378902435305,False
40,8000,2252.049207687378,False
41,8200,2184.08203125,False
42,8400,2031.6128730773928,False
43,8600,2336.3471031188965,False
44,8800,2064.4452571868896,False
45,9000,2175.3499507904053,False
46,9200,2335.287094116211,False
47,9400,2516.9589519500732,False
48,9600,3192.817211151123,False
49,9800,2986.1629009246826,False
50,10000,3871.585130691528,False
51,10200,3484.204053878784,False
52,10400,3595.531940460205,False
53,10600,4002.880096435547,False
54,10800,3783.829927444458,False
55,11000,1407.839059829712,True
56,11200,1127.6826858520508,True
57,11400,1141.571044921875,True
58,11600,1192.7289962768557,True
59,11800,1230.686902999878,True
60,12000,1348.3922481536863,True
61,12200,1325.4923820495603,True
62,12400,1439.3882751464844,True
63,12600,1412.574052810669,True
64,12800,1476.8908023834229,True
65,13000,1527.2328853607178,True
66,13200,1527.1830558776855,True
67,13400,1584.9590301513672,True
68,13600,1700.7570266723633,True
69,13800,1670.4699993133545,True
70,14000,1712.670087814331,True
71,14200,1734.0381145477295,True
72,14400,1823.765993118286,True
73,14600,1841.438055038452,True
74,14800,1874.273061752319,True
75,15000,2015.296936035156,True
76,15200,1988.1579875946045,True
77,15400,2105.2050590515137,True
78,15600,2150.468111038208,True
79,15800,2151.5610218048096,True
80,16000,2245.6867694854736,True
81,16200,2359.591245651245,True
82,16400,2309.065103530884,True
83,16600,2393.53609085083,True
84,16800,2437.6068115234375,True
85,17000,2996.1960315704346,True
86,17200,2484.4067096710205,True
87,17400,2547.5449562072754,True
88,17600,2667.2189235687256,True
89,17800,2671.9770431518555,True
90,18000,2934.3459606170654,True
91,18200,2967.9927825927734,True
92,18400,2967.168092727661,True
93,18600,2892.8940296173096,True
94,18800,2985.9769344329834,True
95,19000,3018.3489322662354,True
96,19200,3172.1389293670654,True
97,19400,3122.951030731201,True
98,19600,3213.0279541015625,True
99,19800,3267.4171924591064,True
100,20000,3427.1538257598877,True
