step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
481,8.99 MB,5.73 GB,8.61 MB,6.23 GB,,,489 µs,730 ms,64%
482,,,,,,,,,
483,8.99 MB,5.73 GB,8.61 MB,6.23 GB,,,508 µs,762 ms,67%
484,,,,,,,,,
485,8.99 MB,5.73 GB,8.61 MB,6.23 GB,,,514 µs,794 ms,66%
486,,,,,,,,,
487,8.99 MB,5.73 GB,8.61 MB,6.23 GB,,,494 µs,966 ms,64%
488,,,,,,,,,
489,8.99 MB,5.73 GB,8.61 MB,6.23 GB,,,475 µs,966 ms,64%
490,,,,,,,,,
491,8.99 MB,5.73 GB,8.61 MB,6.23 GB,,,455 µs,966 ms,63%
492,,,,,,,,,
493,8.99 MB,5.73 GB,8.61 MB,6.23 GB,,,436 µs,806 ms,62%
494,,,,,,,,,
495,8.99 MB,5.73 GB,8.61 MB,6.23 GB,,,416 µs,966 ms,62%
496,,,,,,,,,
497,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,591 µs,966 ms,43%
498,,,,,,,,,
499,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,591 µs,966 ms,63%
500,,,,,,,,,
501,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,591 µs,966 ms,65%
502,,,,,,,,,
503,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,591 µs,966 ms,61%
504,,,,,,,,,
505,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,591 µs,966 ms,66%
506,,,,,,,,,
507,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,602 µs,965 ms,67%
508,,,,,,,,,
509,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,602 µs,965 ms,66%
510,,,,,,,,,
511,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,597 µs,965 ms,65%
512,,,,,,,,,
513,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,597 µs,965 ms,66%
514,,,,,,,,,
515,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,597 µs,965 ms,65%
516,,,,,,,,,
517,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,597 µs,800 ms,62%
518,,,,,,,,,
519,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,597 µs,965 ms,59%
520,,,,,,,,,
521,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,597 µs,965 ms,33%
522,,,,,,,,,
523,8.99 MB,5.73 GB,8.69 MB,6.23 GB,,,597 µs,965 ms,62%
524,,,,,,,,,
525,,5.73 GB,8.69 MB,6.23 GB,,,598 µs,965 ms,42%
526,,,,,,,,,
527,,5.73 GB,8.69 MB,6.23 GB,,,598 µs,965 ms,62%
528,,,,,,,,,
529,,5.73 GB,8.69 MB,6.23 GB,,,598 µs,965 ms,62%
530,,,,,,,,,
531,,5.73 GB,8.69 MB,6.23 GB,,,598 µs,966 ms,55%
532,,,,,,,,,
533,,,8.69 MB,6.23 GB,,,428 µs,966 ms,62%
534,,,,,,,,,
535,,,8.69 MB,6.23 GB,,,448 µs,966 ms,65%
536,,,,,,,,,
537,,,8.69 MB,6.23 GB,,,467 µs,785 ms,64%
538,,,,,,,,,
539,,,8.69 MB,6.23 GB,,,487 µs,817 ms,63%
540,,,,,,,,,
541,,,8.69 MB,6.23 GB,,,507 µs,965 ms,64%
542,,,,,,,,,
543,,,8.69 MB,6.23 GB,,,593 µs,965 ms,15%
544,,,,,,,,,
545,,,8.69 MB,6.23 GB,,,593 µs,836 ms,64%
546,,,,,,,,,
547,,,8.69 MB,6.23 GB,,,593 µs,804 ms,64%
548,,,,,,,,,
549,,,8.69 MB,6.23 GB,,,593 µs,772 ms,62%
550,,,,,,,,,
551,,,8.69 MB,6.23 GB,,,593 µs,740 ms,62%
552,,,,,,,,,
553,,,8.69 MB,6.23 GB,,,496 µs,708 ms,63%
554,,,,,,,,,
555,,,8.69 MB,6.23 GB,,,476 µs,675 ms,62%
556,,,,,,,,,
557,,,8.69 MB,6.23 GB,,,458 µs,966 ms,61%
558,,,,,,,,,
559,,,8.69 MB,6.23 GB,,,438 µs,966 ms,60%
560,,,,,,,,,
561,,,8.69 MB,6.23 GB,,,418 µs,966 ms,62%
562,,,,,,,,,
563,,,8.70 MB,6.23 GB,,,585 µs,966 ms,64%
564,,,,,,,,,
565,,,8.70 MB,6.23 GB,,,585 µs,966 ms,67%
566,,,,,,,,,
567,,,8.70 MB,6.23 GB,,,585 µs,967 ms,60%
568,,,,,,,,,
569,,,8.70 MB,6.23 GB,,,585 µs,968 ms,66%
570,,,,,,,,,
571,,,8.70 MB,6.23 GB,,,579 µs,968 ms,63%
572,,,,,,,,,
573,,,8.70 MB,6.23 GB,,,579 µs,968 ms,66%
574,,,,,,,,,
575,,,8.70 MB,6.23 GB,,,579 µs,968 ms,62%
576,,,,,,,,,
577,,,8.71 MB,6.23 GB,,,575 µs,968 ms,58%
578,,,,,,,,,
579,,,8.71 MB,6.23 GB,,,575 µs,968 ms,58%
580,,,,,,,,,
581,,,8.71 MB,6.23 GB,,,575 µs,968 ms,57%
582,,,,,,,,,
583,,,8.71 MB,6.23 GB,,,575 µs,968 ms,61%
584,,,,,,,,,
585,,,8.71 MB,6.23 GB,,,567 µs,968 ms,58%
586,,,,,,,,,
587,,,8.71 MB,6.23 GB,,,567 µs,968 ms,59%
588,,,,,,,,,
589,,,8.71 MB,6.23 GB,,,567 µs,968 ms,61%
590,,,,,,,,,
591,,,8.71 MB,6.23 GB,,,560 µs,669 ms,59%
592,,,,,,,,,
593,,,8.71 MB,6.23 GB,,,560 µs,702 ms,58%
594,,,,,,,,,
595,,,8.71 MB,6.23 GB,,,560 µs,734 ms,62%
596,,,,,,,,,
597,,,8.71 MB,6.23 GB,,,386 µs,766 ms,51%
598,,,,,,,,,
599,,,8.71 MB,6.23 GB,,,404 µs,799 ms,62%
600,,,,,,,,,
601,,,8.71 MB,6.23 GB,,,422 µs,969 ms,65%
602,,,,,,,,,
603,,,8.72 MB,6.23 GB,,,474 µs,969 ms,66%
604,,,,,,,,,
605,,,8.72 MB,6.23 GB,,,493 µs,969 ms,63%
606,,,,,,,,,
607,,,8.72 MB,6.23 GB,,,593 µs,969 ms,60%
608,,,,,,,,,
609,,,8.72 MB,6.23 GB,,,593 µs,969 ms,56%
610,,,,,,,,,
611,,,8.72 MB,6.23 GB,,,593 µs,969 ms,58%
612,,,,,,,,,
613,,,8.72 MB,6.23 GB,,,593 µs,969 ms,58%
614,,,,,,,,,
615,,,8.72 MB,6.23 GB,,,593 µs,968 ms,61%
616,,,,,,,,,
617,,,8.72 MB,6.23 GB,,,593 µs,968 ms,63%
618,,,,,,,,,
619,,,8.72 MB,6.23 GB,,,593 µs,968 ms,65%
620,,,,,,,,,
621,,,8.72 MB,6.23 GB,,,593 µs,968 ms,62%
622,,,,,,,,,
623,,,8.72 MB,6.23 GB,,,604 µs,968 ms,65%
624,,,,,,,,,
625,,,8.72 MB,6.23 GB,,,604 µs,968 ms,62%
626,,,,,,,,,
627,,,8.72 MB,6.23 GB,,,604 µs,967 ms,61%
628,,,,,,,,,
629,,,8.72 MB,6.23 GB,,,604 µs,799 ms,65%
630,,,,,,,,,
631,,,8.72 MB,6.23 GB,,,585 µs,831 ms,64%
632,,,,,,,,,
633,,,8.72 MB,6.23 GB,,,585 µs,967 ms,39%
634,,,,,,,,,
635,,,8.72 MB,6.23 GB,,,585 µs,967 ms,62%
636,,,,,,,,,
637,,,8.72 MB,6.23 GB,,,599 µs,967 ms,59%
638,,,,,,,,,
639,,,8.72 MB,6.23 GB,,,599 µs,967 ms,62%
640,,,,,,,,,
641,,,8.72 MB,6.23 GB,,,599 µs,835 ms,61%
642,,,,,,,,,
643,,,8.72 MB,6.23 GB,,,599 µs,803 ms,59%
644,,,,,,,,,
645,,,8.72 MB,6.23 GB,,,516 µs,771 ms,59%
646,,,,,,,,,
647,,,8.72 MB,6.23 GB,,,496 µs,967 ms,58%
648,,,,,,,,,
649,,,8.72 MB,6.23 GB,,,476 µs,967 ms,60%
650,,,,,,,,,
651,,,8.72 MB,6.23 GB,,,572 µs,967 ms,58%
652,,,,,,,,,
653,,,8.72 MB,6.23 GB,,,572 µs,967 ms,60%
654,,,,,,,,,
655,,,8.72 MB,6.23 GB,,,572 µs,967 ms,65%
656,,,,,,,,,
657,,,8.72 MB,6.23 GB,,,572 µs,966 ms,62%
658,,,,,,,,,
659,,,8.72 MB,6.23 GB,,,572 µs,966 ms,64%
660,,,,,,,,,
661,,,8.73 MB,6.23 GB,,,573 µs,966 ms,63%
662,,,,,,,,,
663,,,8.73 MB,6.23 GB,,,568 µs,966 ms,63%
664,,,,,,,,,
665,,,8.73 MB,6.23 GB,,,568 µs,966 ms,64%
666,,,,,,,,,
667,,,8.73 MB,6.23 GB,,,568 µs,966 ms,58%
668,,,,,,,,,
669,,,8.73 MB,6.23 GB,,,568 µs,966 ms,59%
670,,,,,,,,,
671,,,8.73 MB,6.23 GB,,,568 µs,966 ms,60%
672,,,,,,,,,
673,,,8.73 MB,6.23 GB,,,568 µs,811 ms,60%
674,,,,,,,,,
675,,,8.73 MB,6.23 GB,,,568 µs,785 ms,65%
676,,,,,,,,,
677,,,8.73 MB,6.23 GB,,,585 µs,753 ms,63%
678,,,,,,,,,
679,,,8.73 MB,6.23 GB,,,585 µs,721 ms,64%
680,,,,,,,,,
681,,,8.73 MB,6.23 GB,,,585 µs,689 ms,60%
682,,,,,,,,,
683,,,8.73 MB,6.23 GB,,,585 µs,656 ms,25%
684,,,,,,,,,
685,,,8.73 MB,6.23 GB,,,585 µs,967 ms,65%
686,,,,,,,,,
687,,,8.73 MB,6.23 GB,,,585 µs,967 ms,63%
688,,,,,,,,,
689,,,8.73 MB,6.23 GB,,,585 µs,967 ms,66%
690,,,,,,,,,
691,,,8.73 MB,6.23 GB,,,378 µs,967 ms,66%
692,,,,,,,,,
693,,,8.73 MB,6.23 GB,,,492 µs,967 ms,67%
694,,,,,,,,,
695,,,8.73 MB,6.23 GB,,,586 µs,967 ms,63%
696,,,,,,,,,
697,,,8.73 MB,6.23 GB,,,586 µs,967 ms,60%
698,,,,,,,,,
699,,,8.73 MB,6.23 GB,,,586 µs,967 ms,58%
700,,,,,,,,,
701,,,8.73 MB,6.23 GB,,,586 µs,967 ms,57%
702,,,,,,,,,
703,,,8.73 MB,6.23 GB,,,582 µs,967 ms,45%
704,,,,,,,,,
705,,,8.73 MB,6.23 GB,,,582 µs,967 ms,62%
706,,,,,,,,,
707,,,8.73 MB,6.23 GB,,,582 µs,968 ms,62%
708,,,,,,,,,
709,,,8.73 MB,6.23 GB,,,582 µs,968 ms,63%
710,,,,,,,,,
711,,,8.73 MB,6.23 GB,,,584 µs,968 ms,62%
712,,,,,,,,,
713,,,8.73 MB,6.23 GB,,,584 µs,968 ms,59%
714,,,,,,,,,
715,,,8.73 MB,6.23 GB,,,584 µs,967 ms,65%
716,,,,,,,,,
717,,,8.73 MB,6.23 GB,,,584 µs,651 ms,62%
718,,,,,,,,,
719,,,8.73 MB,6.23 GB,,,492 µs,683 ms,62%
720,,,,,,,,,
721,,,8.73 MB,6.23 GB,,,587 µs,716 ms,46%
722,,,,,,,,,
723,,,8.73 MB,6.23 GB,,,587 µs,748 ms,65%
724,,,,,,,,,
725,,,8.73 MB,6.23 GB,,,587 µs,780 ms,66%
726,,,,,,,,,
727,,,8.73 MB,6.23 GB,,,587 µs,812 ms,60%
728,,,,,,,,,
729,,,8.73 MB,6.23 GB,,,587 µs,966 ms,62%
730,,,,,,,,,
731,,,8.73 MB,6.23 GB,,,587 µs,819 ms,62%
732,,,,,,,,,
733,,,8.73 MB,6.23 GB,,,587 µs,787 ms,60%
734,,,,,,,,,
735,,,8.73 MB,6.23 GB,,,587 µs,755 ms,63%
736,,,,,,,,,
737,,,8.73 MB,6.23 GB,,,402 µs,723 ms,16%
738,,,,,,,,,
739,,,8.73 MB,6.23 GB,,,464 µs,690 ms,63%
740,,,,,,,,,
741,,,8.73 MB,6.23 GB,,,444 µs,658 ms,64%
742,,,,,,,,,
743,,,8.67 MB,6.23 GB,,,602 µs,626 ms,63%
744,,,,,,,,,
745,,,8.67 MB,6.23 GB,,,602 µs,966 ms,65%
746,,,,,,,,,
747,,,8.67 MB,6.23 GB,,,602 µs,966 ms,65%
748,,,,,,,,,
749,,,8.67 MB,6.23 GB,,,602 µs,966 ms,64%
750,,,,,,,,,
751,,,8.67 MB,6.23 GB,,,602 µs,966 ms,63%
752,,,,,,,,,
753,,,8.67 MB,6.23 GB,,,611 µs,966 ms,65%
754,,,,,,,,,
755,,,8.67 MB,6.23 GB,,,611 µs,966 ms,64%
756,,,,,,,,,
757,,,8.68 MB,6.23 GB,,,607 µs,966 ms,63%
758,,,,,,,,,
759,,,8.68 MB,6.23 GB,,,607 µs,966 ms,63%
760,,,,,,,,,
761,,,8.68 MB,6.23 GB,,,607 µs,966 ms,61%
762,,,,,,,,,
763,,,8.68 MB,6.23 GB,,,614 µs,966 ms,63%
764,,,,,,,,,
765,,,8.68 MB,6.23 GB,,,614 µs,966 ms,61%
766,,,,,,,,,
767,,,8.68 MB,6.23 GB,,,614 µs,966 ms,59%
768,,,,,,,,,
769,,,8.68 MB,6.23 GB,,,614 µs,966 ms,62%
770,,,,,,,,,
771,,,8.68 MB,6.23 GB,,,614 µs,966 ms,0%
772,,,,,,,,,
773,,,8.95 MB,6.23 GB,,,611 µs,966 ms,63%
774,,,,,,,,,
775,,,8.95 MB,6.23 GB,,,611 µs,616 ms,68%
776,,,,,,,,,
777,,,8.95 MB,6.23 GB,,,611 µs,654 ms,67%
778,,,,,,,,,
779,,,8.95 MB,6.23 GB,,,611 µs,686 ms,67%
780,,,,,,,,,
781,,,8.95 MB,6.23 GB,,,454 µs,718 ms,66%
782,,,,,,,,,
783,,,8.70 MB,6.23 GB,,,454 µs,751 ms,67%
784,,,,,,,,,
785,,,8.70 MB,6.23 GB,,,474 µs,783 ms,63%
786,,,,,,,,,
787,,,8.70 MB,6.23 GB,,,493 µs,965 ms,62%
788,,,,,,,,,
789,,,8.70 MB,6.23 GB,,,582 µs,965 ms,51%
790,,,,,,,,,
791,,,8.70 MB,6.23 GB,,,582 µs,965 ms,61%
792,,,,,,,,,
793,,,8.70 MB,6.23 GB,,,582 µs,966 ms,64%
794,,,,,,,,,
795,,,8.71 MB,6.23 GB,,,573 µs,966 ms,65%
796,,,,,,,,,
797,,,8.71 MB,6.23 GB,,,573 µs,966 ms,61%
798,,,,,,,,,
799,,,8.71 MB,6.23 GB,,,573 µs,966 ms,62%
800,,,,,,,,,
801,,,8.71 MB,6.23 GB,,,573 µs,966 ms,63%
802,,,,,,,,,
803,,,8.71 MB,6.23 GB,,,491 µs,966 ms,59%
804,,,,,,,,,
805,,,8.71 MB,6.23 GB,,,564 µs,966 ms,66%
806,,,,,,,,,
807,,,8.71 MB,6.23 GB,,,564 µs,966 ms,65%
808,,,,,,,,,
809,,,8.71 MB,6.23 GB,,,483 µs,966 ms,66%
810,,,,,,,,,
811,,,8.75 MB,6.23 GB,,,560 µs,967 ms,67%
812,,,,,,,,,
813,,,8.75 MB,6.23 GB,,,560 µs,967 ms,67%
814,,,,,,,,,
815,,,8.75 MB,6.23 GB,,,560 µs,967 ms,63%
816,,,,,,,,,
817,,,8.75 MB,6.23 GB,,,471 µs,967 ms,62%
818,,,,,,,,,
819,,,8.75 MB,6.23 GB,,,545 µs,967 ms,56%
820,,,,,,,,,
821,,,8.75 MB,6.23 GB,,,545 µs,967 ms,61%
822,,,,,,,,,
823,,,8.81 MB,6.23 GB,,,567 µs,967 ms,62%
824,,,,,,,,,
825,,,8.81 MB,6.23 GB,,,567 µs,967 ms,60%
826,,,,,,,,,
827,,,8.81 MB,6.23 GB,,,567 µs,967 ms,60%
828,,,,,,,,,
829,,,8.81 MB,6.23 GB,,,567 µs,967 ms,61%
830,,,,,,,,,
831,,,8.81 MB,6.23 GB,,,567 µs,966 ms,46%
832,,,,,,,,,
833,,,8.81 MB,6.23 GB,,,575 µs,966 ms,60%
834,,,,,,,,,
835,,,8.81 MB,6.23 GB,,,575 µs,966 ms,64%
836,,,,,,,,,
837,,,8.81 MB,6.23 GB,,,497 µs,966 ms,59%
838,,,,,,,,,
839,,,8.88 MB,6.23 GB,,,573 µs,966 ms,64%
840,,,,,,,,,
841,,,8.88 MB,6.23 GB,,,573 µs,966 ms,64%
842,,,,,,,,,
843,,,8.88 MB,6.23 GB,,,581 µs,966 ms,61%
844,,,,,,,,,
845,,,8.88 MB,6.23 GB,,,581 µs,966 ms,61%
846,,,,,,,,,
847,,,8.88 MB,6.23 GB,,,581 µs,966 ms,61%
848,,,,,,,,,
849,,,8.88 MB,6.23 GB,,,581 µs,966 ms,55%
850,,,,,,,,,
851,,,8.75 MB,6.23 GB,,,606 µs,778 ms,45%
852,,,,,,,,,
853,,,8.75 MB,6.23 GB,,,606 µs,748 ms,61%
854,,,,,,,,,
855,,,8.75 MB,6.23 GB,,,532 µs,716 ms,63%
856,,,,,,,,,
857,,,8.75 MB,6.23 GB,,,628 µs,684 ms,62%
858,,,,,,,,,
859,,,8.75 MB,6.23 GB,,,628 µs,652 ms,64%
860,,,,,,,,,
861,,,8.75 MB,6.23 GB,,,628 µs,620 ms,60%
862,,,,,,,,,
863,,,8.75 MB,6.23 GB,,,628 µs,968 ms,60%
864,,,,,,,,,
865,,,8.75 MB,6.23 GB,,,537 µs,968 ms,63%
866,,,,,,,,,
867,,,8.75 MB,6.23 GB,,,516 µs,968 ms,63%
868,,,,,,,,,
869,,,8.77 MB,6.23 GB,,,609 µs,968 ms,53%
870,,,,,,,,,
871,,,8.77 MB,6.23 GB,,,602 µs,969 ms,62%
872,,,,,,,,,
873,,,8.77 MB,6.23 GB,,,602 µs,969 ms,59%
874,,,,,,,,,
875,,,8.77 MB,6.23 GB,,,602 µs,969 ms,14%
876,,,,,,,,,
877,,,8.77 MB,6.23 GB,,,602 µs,969 ms,56%
878,,,,,,,,,
879,,,8.77 MB,6.23 GB,,,602 µs,967 ms,61%
880,,,,,,,,,
881,,,8.77 MB,6.23 GB,,,602 µs,967 ms,60%
882,,,,,,,,,
883,,,8.77 MB,6.23 GB,,,618 µs,967 ms,60%
884,,,,,,,,,
885,,,8.77 MB,6.23 GB,,,618 µs,967 ms,61%
886,,,,,,,,,
887,,,8.77 MB,6.23 GB,,,510 µs,967 ms,57%
888,,,,,,,,,
889,,,8.83 MB,6.23 GB,,,604 µs,967 ms,60%
890,,,,,,,,,
891,,,8.83 MB,6.23 GB,,,604 µs,560 ms,58%
892,,,,,,,,,
893,,,8.83 MB,6.23 GB,,,604 µs,592 ms,59%
894,,,,,,,,,
895,,,8.83 MB,6.23 GB,,,604 µs,624 ms,63%
896,,,,,,,,,
897,,,8.83 MB,6.23 GB,,,604 µs,656 ms,61%
898,,,,,,,,,
899,,,8.83 MB,6.23 GB,,,576 µs,688 ms,62%
900,,,,,,,,,
901,,,8.83 MB,6.23 GB,,,576 µs,720 ms,66%
902,,,,,,,,,
903,,,8.83 MB,6.23 GB,,,576 µs,752 ms,62%
904,,,,,,,,,
905,,,8.83 MB,6.23 GB,,,576 µs,644 ms,61%
906,,,,,,,,,
907,,,8.83 MB,6.23 GB,,,576 µs,644 ms,58%
908,,,,,,,,,
909,,,8.83 MB,6.23 GB,,,462 µs,966 ms,58%
910,,,,,,,,,
911,,,8.83 MB,6.23 GB,,,447 µs,966 ms,35%
912,,,,,,,,,
913,,,8.83 MB,6.23 GB,,,428 µs,966 ms,59%
914,,,,,,,,,
915,,,8.83 MB,6.23 GB,,,408 µs,966 ms,65%
916,,,,,,,,,
917,,,8.83 MB,6.23 GB,,,389 µs,966 ms,61%
918,,,,,,,,,
919,,,8.83 MB,6.23 GB,,,369 µs,966 ms,64%
920,,,,,,,,,
921,,,8.83 MB,6.23 GB,,,350 µs,966 ms,61%
922,,,,,,,,,
923,,,8.83 MB,6.23 GB,,,331 µs,968 ms,59%
924,,,,,,,,,
925,,,8.90 MB,6.23 GB,,,582 µs,823 ms,62%
926,,,,,,,,,
927,,,8.90 MB,6.23 GB,,,582 µs,968 ms,14%
928,,,,,,,,,
929,,,8.90 MB,6.23 GB,,,582 µs,968 ms,61%
930,,,,,,,,,
931,,,8.90 MB,6.23 GB,,,582 µs,968 ms,62%
932,,,,,,,,,
933,,,8.90 MB,6.23 GB,,,582 µs,968 ms,64%
934,,,,,,,,,
935,,,8.90 MB,6.23 GB,,,582 µs,968 ms,62%
936,,,,,,,,,
937,,,8.90 MB,6.23 GB,,,564 µs,969 ms,58%
938,,,,,,,,,
939,,,8.90 MB,6.23 GB,,,564 µs,969 ms,57%
940,,,,,,,,,
941,,,8.90 MB,6.23 GB,,,564 µs,969 ms,55%
942,,,,,,,,,
943,,,8.90 MB,6.23 GB,,,564 µs,969 ms,57%
944,,,,,,,,,
945,,,8.90 MB,6.23 GB,,,564 µs,969 ms,56%
946,,,,,,,,,
947,,,8.90 MB,6.23 GB,,,564 µs,969 ms,58%
948,,,,,,,,,
949,,,8.90 MB,6.23 GB,,,274 µs,969 ms,60%
950,,,,,,,,,
951,,,8.90 MB,6.23 GB,,,224 µs,800 ms,57%
952,,,,,,,,,
953,,,8.90 MB,6.23 GB,,,224 µs,968 ms,60%
954,,,,,,,,,
955,,,8.90 MB,6.23 GB,,,224 µs,968 ms,64%
956,,,,,,,,,
957,,,8.92 MB,6.23 GB,,,387 µs,968 ms,60%
958,,,,,,,,,
959,,,8.92 MB,6.23 GB,,,406 µs,968 ms,61%
960,,,,,,,,,
961,,,8.92 MB,6.23 GB,,,425 µs,968 ms,29%
962,,,,,,,,,
963,,,8.92 MB,6.23 GB,,,443 µs,968 ms,62%
964,,,,,,,,,
965,,,8.92 MB,6.23 GB,,,462 µs,968 ms,61%
966,,,,,,,,,
967,,,8.93 MB,6.23 GB,,,504 µs,968 ms,62%
968,,,,,,,,,
969,,,8.93 MB,6.23 GB,,,598 µs,625 ms,62%
970,,,,,,,,,
971,,,8.93 MB,6.23 GB,,,598 µs,625 ms,56%
972,,,,,,,,,
973,,,8.93 MB,6.23 GB,,,598 µs,735 ms,47%
974,,,,,,,,,
975,,,8.93 MB,6.23 GB,,,598 µs,703 ms,63%
976,,,,,,,,,
977,,,8.93 MB,6.23 GB,,,598 µs,670 ms,42%
978,,,,,,,,,
979,,,8.93 MB,6.23 GB,,,598 µs,638 ms,65%
980,,,,,,,,,
981,,,8.93 MB,6.23 GB,,,598 µs,606 ms,63%
982,,,,,,,,,
983,,,8.93 MB,6.23 GB,,,506 µs,968 ms,60%
984,,,,,,,,,
985,,,8.93 MB,6.23 GB,,,519 µs,968 ms,63%
986,,,,,,,,,
987,,,8.93 MB,6.23 GB,,,604 µs,967 ms,62%
988,,,,,,,,,
989,,,8.93 MB,6.23 GB,,,604 µs,967 ms,62%
990,,,,,,,,,
991,,,8.93 MB,6.23 GB,,,604 µs,967 ms,62%
992,,,,,,,,,
993,,,8.93 MB,6.23 GB,,,604 µs,967 ms,63%
994,,,,,,,,,
995,,,8.93 MB,6.23 GB,,,604 µs,967 ms,58%
996,,,,,,,,,
997,,,8.93 MB,6.23 GB,,,495 µs,966 ms,58%
998,,,,,,,,,
999,,,8.93 MB,6.23 GB,,,515 µs,966 ms,60%
1000,,,,,,,,,
1001,,,8.93 MB,6.23 GB,,,613 µs,966 ms,60%
1002,,,,,,,,,
1003,,,8.93 MB,6.23 GB,,,516 µs,966 ms,61%
1004,,,,,,,,,
1005,,,8.94 MB,6.23 GB,,,593 µs,966 ms,59%
1006,,,,,,,,,
1007,,,8.94 MB,6.23 GB,,,593 µs,966 ms,56%
1008,,,,,,,,,
1009,,,8.94 MB,6.23 GB,,,593 µs,966 ms,57%
1010,,,,,,,,,
1011,,,8.94 MB,6.23 GB,,,593 µs,966 ms,21%
1012,,,,,,,,,
1013,,,8.94 MB,6.23 GB,,,593 µs,621 ms,58%
1014,,,,,,,,,
1015,,,8.94 MB,6.23 GB,,,593 µs,477 ms,65%
1016,,,,,,,,,
1017,,,8.94 MB,6.23 GB,,,558 µs,703 ms,65%
1018,,,,,,,,,
1019,,,8.94 MB,6.23 GB,,,558 µs,736 ms,64%
1020,,,,,,,,,
1021,,,8.94 MB,6.23 GB,,,554 µs,768 ms,66%
1022,,,,,,,,,
1023,,,8.94 MB,6.23 GB,,,554 µs,800 ms,65%
1024,,,,,,,,,
1025,,,8.94 MB,6.23 GB,,,554 µs,966 ms,58%
1026,,,,,,,,,
1027,,,8.94 MB,6.23 GB,,,553 µs,966 ms,59%
1028,,,,,,,,,
1029,,,8.94 MB,6.23 GB,,,553 µs,966 ms,59%
1030,,,,,,,,,
1031,,,8.94 MB,6.23 GB,,,553 µs,966 ms,34%
1032,,,,,,,,,
1033,,,8.94 MB,6.23 GB,,,553 µs,966 ms,60%
1034,,,,,,,,,
1035,,,8.94 MB,6.23 GB,,,553 µs,966 ms,65%
1036,,,,,,,,,
1037,,,8.94 MB,6.23 GB,,,553 µs,966 ms,64%
1038,,,,,,,,,
1039,,,8.94 MB,6.23 GB,,,553 µs,966 ms,64%
1040,,,,,,,,,
1041,,,8.94 MB,6.23 GB,,,555 µs,966 ms,64%
1042,,,,,,,,,
1043,,,8.94 MB,6.23 GB,,,555 µs,967 ms,60%
1044,,,,,,,,,
1045,,,8.94 MB,6.23 GB,,,555 µs,967 ms,61%
1046,,,,,,,,,
1047,,,8.94 MB,6.23 GB,,,553 µs,967 ms,61%
1048,,,,,,,,,
1049,,,8.94 MB,6.23 GB,,,553 µs,801 ms,38%
1050,,,,,,,,,
1051,,,8.94 MB,6.23 GB,,,553 µs,967 ms,64%
1052,,,,,,,,,
1053,,,8.94 MB,6.23 GB,,,553 µs,967 ms,66%
1054,,,,,,,,,
1055,,,8.94 MB,6.23 GB,,,553 µs,967 ms,63%
1056,,,,,,,,,
1057,,,8.94 MB,6.23 GB,,,556 µs,966 ms,60%
1058,,,,,,,,,
1059,,,8.94 MB,6.23 GB,,,556 µs,966 ms,62%
1060,,,,,,,,,
1061,,,8.94 MB,6.23 GB,,,556 µs,966 ms,61%
1062,,,,,,,,,
1063,,,8.94 MB,6.23 GB,,,556 µs,968 ms,58%
1064,,,,,,,,,
1065,,,8.94 MB,6.23 GB,,,561 µs,968 ms,55%
1066,,,,,,,,,
1067,,,8.94 MB,6.23 GB,,,561 µs,968 ms,29%
1068,,,,,,,,,
1069,,,8.94 MB,6.23 GB,,,561 µs,968 ms,60%
1070,,,,,,,,,
1071,,,8.94 MB,6.23 GB,,,561 µs,968 ms,60%
1072,,,,,,,,,
1073,,,8.94 MB,6.23 GB,,,561 µs,968 ms,62%
1074,,,,,,,,,
1075,,,8.95 MB,6.23 GB,,,559 µs,967 ms,59%
1076,,,,,,,,,
1077,,,8.95 MB,6.23 GB,,,559 µs,967 ms,61%
1078,,,,,,,,,
1079,,,8.95 MB,6.23 GB,,,559 µs,967 ms,60%
1080,,,,,,,,,
1081,,,8.95 MB,6.23 GB,,,461 µs,967 ms,57%
1082,,,,,,,,,
1083,,,8.95 MB,6.23 GB,,,559 µs,967 ms,63%
1084,,,,,,,,,
1085,,,8.95 MB,6.23 GB,,,559 µs,967 ms,43%
1086,,,,,,,,,
1087,,,8.95 MB,6.23 GB,,,559 µs,967 ms,59%
1088,,,,,,,,,
1089,,,8.95 MB,6.23 GB,,,559 µs,825 ms,61%
1090,,,,,,,,,
1091,,,8.95 MB,6.23 GB,,,559 µs,556 ms,62%
1092,,,,,,,,,
1093,,,8.95 MB,6.23 GB,,,559 µs,556 ms,63%
