step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
204,17.3 MB,11.8 GB,8.05 MB,6.45 GB,341 µs,142 µs,595 µs,810 ms,58%
205,,,,,,,,,
206,17.3 MB,11.8 GB,8.17 MB,6.45 GB,341 µs,142 µs,582 µs,956 ms,61%
207,,,,,,,,,
208,17.3 MB,11.8 GB,8.17 MB,6.45 GB,341 µs,142 µs,461 µs,956 ms,65%
209,,,,,,,,,
210,17.3 MB,11.8 GB,8.17 MB,6.45 GB,341 µs,142 µs,480 µs,956 ms,64%
211,,,,,,,,,
212,17.3 MB,11.8 GB,8.17 MB,6.45 GB,341 µs,142 µs,499 µs,956 ms,61%
213,,,,,,,,,
214,17.3 MB,11.8 GB,8.17 MB,6.45 GB,341 µs,142 µs,581 µs,956 ms,67%
215,,,,,,,,,
216,17.3 MB,11.8 GB,8.35 MB,6.45 GB,299 µs,142 µs,592 µs,956 ms,67%
217,,,,,,,,,
218,17.3 MB,11.8 GB,8.35 MB,6.45 GB,353 µs,124 µs,592 µs,800 ms,37%
219,,,,,,,,,
220,17.3 MB,11.8 GB,8.35 MB,6.45 GB,337 µs,124 µs,592 µs,955 ms,65%
221,,,,,,,,,
222,17.3 MB,11.8 GB,8.35 MB,6.45 GB,337 µs,112 µs,592 µs,956 ms,70%
223,,,,,,,,,
224,17.3 MB,11.8 GB,8.35 MB,6.45 GB,337 µs,112 µs,592 µs,956 ms,67%
225,,,,,,,,,
226,17.3 MB,11.8 GB,8.35 MB,6.45 GB,337 µs,112 µs,592 µs,956 ms,66%
227,,,,,,,,,
228,17.3 MB,11.8 GB,8.63 MB,6.45 GB,337 µs,99.3 µs,542 µs,956 ms,68%
229,,,,,,,,,
230,17.3 MB,11.8 GB,8.63 MB,6.45 GB,298 µs,99.3 µs,616 µs,956 ms,67%
231,,,,,,,,,
232,17.3 MB,11.8 GB,8.63 MB,6.45 GB,298 µs,99.3 µs,616 µs,955 ms,65%
233,,,,,,,,,
234,17.3 MB,11.8 GB,8.63 MB,6.45 GB,278 µs,99.3 µs,616 µs,958 ms,65%
235,,,,,,,,,
236,17.3 MB,11.8 GB,8.63 MB,6.45 GB,278 µs,99.3 µs,616 µs,958 ms,62%
237,,,,,,,,,
238,17.3 MB,11.8 GB,8.63 MB,6.45 GB,278 µs,99.3 µs,616 µs,958 ms,0%
239,,,,,,,,,
240,17.3 MB,11.8 GB,8.63 MB,6.45 GB,278 µs,99.3 µs,545 µs,958 ms,66%
241,,,,,,,,,
242,17.3 MB,11.8 GB,8.63 MB,6.45 GB,278 µs,80.6 µs,531 µs,958 ms,68%
243,,,,,,,,,
244,17.3 MB,11.8 GB,8.63 MB,6.45 GB,278 µs,77.3 µs,511 µs,959 ms,70%
245,,,,,,,,,
246,17.3 MB,11.8 GB,8.71 MB,6.45 GB,159 µs,65.1 µs,608 µs,959 ms,69%
247,,,,,,,,,
248,17.3 MB,11.8 GB,8.71 MB,6.45 GB,189 µs,62.2 µs,608 µs,956 ms,70%
249,,,,,,,,,
250,17.3 MB,11.8 GB,8.71 MB,6.45 GB,181 µs,59.3 µs,608 µs,956 ms,69%
251,,,,,,,,,
252,17.3 MB,11.8 GB,8.71 MB,6.45 GB,173 µs,56.4 µs,608 µs,956 ms,67%
253,,,,,,,,,
254,17.3 MB,11.8 GB,8.71 MB,6.45 GB,166 µs,53.5 µs,631 µs,956 ms,66%
255,,,,,,,,,
256,17.3 MB,11.8 GB,8.71 MB,6.45 GB,158 µs,50.6 µs,631 µs,956 ms,63%
257,,,,,,,,,
258,17.3 MB,11.8 GB,8.71 MB,6.45 GB,150 µs,47.7 µs,631 µs,956 ms,65%
259,,,,,,,,,
260,17.3 MB,11.8 GB,8.71 MB,6.45 GB,142 µs,44.7 µs,545 µs,956 ms,24%
261,,,,,,,,,
262,17.3 MB,11.8 GB,8.71 MB,6.45 GB,134 µs,41.8 µs,524 µs,661 ms,67%
263,,,,,,,,,
264,17.3 MB,11.8 GB,8.71 MB,6.45 GB,44.3 µs,,503 µs,960 ms,68%
265,,,,,,,,,
266,17.3 MB,11.8 GB,8.71 MB,6.45 GB,44.3 µs,,488 µs,960 ms,66%
267,,,,,,,,,
268,17.3 MB,11.8 GB,8.71 MB,6.45 GB,55.7 µs,,467 µs,960 ms,68%
269,,,,,,,,,
270,17.3 MB,11.8 GB,8.71 MB,6.45 GB,51.5 µs,,446 µs,960 ms,67%
271,,,,,,,,,
272,17.3 MB,11.8 GB,8.77 MB,6.45 GB,47.3 µs,,598 µs,960 ms,67%
273,,,,,,,,,
274,17.3 MB,11.8 GB,8.77 MB,6.45 GB,43.1 µs,,598 µs,960 ms,67%
275,,,,,,,,,
276,17.3 MB,11.8 GB,8.77 MB,6.45 GB,38.9 µs,,565 µs,960 ms,67%
277,,,,,,,,,
278,17.3 MB,11.8 GB,8.77 MB,6.45 GB,34.7 µs,,565 µs,960 ms,67%
279,,,,,,,,,
280,17.3 MB,5.94 GB,8.77 MB,6.45 GB,,,565 µs,794 ms,48%
281,,,,,,,,,
282,9.01 MB,5.94 GB,8.77 MB,6.45 GB,,,565 µs,762 ms,67%
283,,,,,,,,,
284,9.01 MB,5.94 GB,8.77 MB,6.45 GB,,,565 µs,958 ms,67%
285,,,,,,,,,
286,9.01 MB,5.94 GB,8.77 MB,6.45 GB,,,565 µs,958 ms,67%
287,,,,,,,,,
288,9.01 MB,5.94 GB,8.77 MB,6.45 GB,,,560 µs,958 ms,66%
289,,,,,,,,,
290,9.01 MB,5.94 GB,8.85 MB,6.45 GB,,,574 µs,958 ms,68%
291,,,,,,,,,
292,9.01 MB,5.94 GB,8.85 MB,6.45 GB,,,574 µs,958 ms,65%
293,,,,,,,,,
294,9.01 MB,5.94 GB,8.85 MB,6.45 GB,,,574 µs,961 ms,67%
295,,,,,,,,,
296,9.01 MB,5.94 GB,8.85 MB,6.45 GB,,,574 µs,961 ms,65%
297,,,,,,,,,
298,9.01 MB,5.94 GB,8.85 MB,6.45 GB,,,574 µs,960 ms,66%
299,,,,,,,,,
300,9.01 MB,5.94 GB,8.85 MB,6.45 GB,,,574 µs,960 ms,32%
301,,,,,,,,,
302,9.01 MB,5.94 GB,8.85 MB,6.45 GB,,,574 µs,960 ms,0%
303,,,,,,,,,
304,9.01 MB,5.94 GB,8.85 MB,6.45 GB,,,574 µs,960 ms,68%
305,,,,,,,,,
306,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,418 µs,960 ms,69%
307,,,,,,,,,
308,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,438 µs,957 ms,69%
309,,,,,,,,,
310,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,457 µs,958 ms,69%
311,,,,,,,,,
312,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,477 µs,958 ms,69%
313,,,,,,,,,
314,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,581 µs,958 ms,68%
315,,,,,,,,,
316,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,581 µs,958 ms,67%
317,,,,,,,,,
318,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,581 µs,958 ms,67%
319,,,,,,,,,
320,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,581 µs,958 ms,65%
321,,,,,,,,,
322,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,581 µs,960 ms,66%
323,,,,,,,,,
324,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,581 µs,774 ms,66%
325,,,,,,,,,
326,9.01 MB,5.94 GB,9.10 MB,6.45 GB,,,579 µs,806 ms,65%
327,,,,,,,,,
328,9.01 MB,5.94 GB,9.10 MB,6.45 GB,,,579 µs,962 ms,68%
329,,,,,,,,,
330,9.01 MB,5.94 GB,9.10 MB,6.45 GB,,,579 µs,962 ms,67%
331,,,,,,,,,
332,9.01 MB,5.94 GB,9.10 MB,6.45 GB,,,571 µs,962 ms,69%
333,,,,,,,,,
334,9.01 MB,5.94 GB,9.10 MB,6.45 GB,,,571 µs,962 ms,69%
335,,,,,,,,,
336,9.01 MB,5.94 GB,9.10 MB,6.45 GB,,,571 µs,962 ms,67%
337,,,,,,,,,
338,9.01 MB,5.94 GB,9.10 MB,6.45 GB,,,571 µs,806 ms,69%
339,,,,,,,,,
340,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,573 µs,959 ms,69%
341,,,,,,,,,
342,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,573 µs,959 ms,68%
343,,,,,,,,,
344,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,573 µs,960 ms,66%
345,,,,,,,,,
346,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,573 µs,960 ms,63%
347,,,,,,,,,
348,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,573 µs,960 ms,38%
349,,,,,,,,,
350,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,577 µs,960 ms,66%
351,,,,,,,,,
352,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,577 µs,960 ms,67%
353,,,,,,,,,
354,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,577 µs,960 ms,68%
355,,,,,,,,,
356,9.01 MB,5.94 GB,9.20 MB,6.45 GB,,,577 µs,798 ms,65%
357,,,,,,,,,
358,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,599 µs,961 ms,67%
359,,,,,,,,,
360,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,599 µs,961 ms,67%
361,,,,,,,,,
362,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,599 µs,961 ms,68%
363,,,,,,,,,
364,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,599 µs,961 ms,67%
365,,,,,,,,,
366,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,498 µs,961 ms,66%
367,,,,,,,,,
368,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,612 µs,961 ms,67%
369,,,,,,,,,
370,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,612 µs,958 ms,67%
371,,,,,,,,,
372,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,612 µs,958 ms,17%
373,,,,,,,,,
374,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,612 µs,958 ms,65%
375,,,,,,,,,
376,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,510 µs,775 ms,66%
377,,,,,,,,,
378,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,490 µs,743 ms,67%
379,,,,,,,,,
380,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,469 µs,712 ms,67%
381,,,,,,,,,
382,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,449 µs,682 ms,66%
383,,,,,,,,,
384,9.01 MB,5.94 GB,8.94 MB,6.45 GB,,,428 µs,650 ms,66%
385,,,,,,,,,
386,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,600 µs,618 ms,62%
387,,,,,,,,,
388,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,600 µs,586 ms,65%
389,,,,,,,,,
390,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,600 µs,554 ms,18%
391,,,,,,,,,
392,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,600 µs,964 ms,64%
393,,,,,,,,,
394,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,600 µs,964 ms,69%
395,,,,,,,,,
396,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,600 µs,964 ms,68%
397,,,,,,,,,
398,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,600 µs,964 ms,69%
399,,,,,,,,,
400,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,573 µs,965 ms,69%
401,,,,,,,,,
402,9.01 MB,5.94 GB,8.95 MB,6.45 GB,,,573 µs,965 ms,66%
403,,,,,,,,,
404,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,564 µs,965 ms,65%
405,,,,,,,,,
406,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,564 µs,964 ms,64%
407,,,,,,,,,
408,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,564 µs,964 ms,65%
409,,,,,,,,,
410,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,564 µs,964 ms,65%
411,,,,,,,,,
412,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,564 µs,964 ms,56%
413,,,,,,,,,
414,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,564 µs,964 ms,66%
415,,,,,,,,,
416,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,564 µs,964 ms,64%
417,,,,,,,,,
418,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,396 µs,569 ms,66%
419,,,,,,,,,
420,9.01 MB,5.94 GB,8.96 MB,6.45 GB,,,414 µs,601 ms,66%
421,,,,,,,,,
422,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,441 µs,634 ms,65%
423,,,,,,,,,
424,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,460 µs,666 ms,67%
425,,,,,,,,,
426,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,569 µs,698 ms,64%
427,,,,,,,,,
428,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,569 µs,730 ms,67%
429,,,,,,,,,
430,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,569 µs,762 ms,10%
431,,,,,,,,,
432,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,569 µs,794 ms,68%
433,,,,,,,,,
434,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,569 µs,962 ms,67%
435,,,,,,,,,
436,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,569 µs,962 ms,64%
437,,,,,,,,,
438,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,569 µs,962 ms,67%
439,,,,,,,,,
440,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,569 µs,962 ms,66%
441,,,,,,,,,
442,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,450 µs,962 ms,64%
443,,,,,,,,,
444,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,431 µs,962 ms,43%
445,,,,,,,,,
446,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,421 µs,962 ms,62%
447,,,,,,,,,
448,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,401 µs,962 ms,66%
449,,,,,,,,,
450,9.01 MB,5.94 GB,8.97 MB,6.45 GB,,,382 µs,962 ms,67%
451,,,,,,,,,
452,9.01 MB,5.94 GB,8.99 MB,6.45 GB,,,568 µs,962 ms,66%
453,,,,,,,,,
454,9.01 MB,5.94 GB,8.99 MB,6.45 GB,,,568 µs,962 ms,69%
455,,,,,,,,,
456,9.01 MB,5.94 GB,8.99 MB,6.45 GB,,,568 µs,961 ms,67%
457,,,,,,,,,
458,9.01 MB,5.94 GB,8.99 MB,6.45 GB,,,568 µs,961 ms,70%
459,,,,,,,,,
460,9.01 MB,5.94 GB,8.99 MB,6.45 GB,,,568 µs,961 ms,68%
461,,,,,,,,,
462,9.01 MB,5.94 GB,8.99 MB,6.45 GB,,,568 µs,961 ms,67%
463,,,,,,,,,
464,9.01 MB,5.94 GB,8.99 MB,6.45 GB,,,557 µs,961 ms,64%
465,,,,,,,,,
466,9.01 MB,5.94 GB,9.00 MB,6.45 GB,,,555 µs,960 ms,63%
467,,,,,,,,,
468,9.01 MB,5.94 GB,9.00 MB,6.45 GB,,,555 µs,960 ms,23%
469,,,,,,,,,
470,9.01 MB,5.94 GB,9.00 MB,6.45 GB,,,555 µs,960 ms,64%
471,,,,,,,,,
472,9.01 MB,5.94 GB,9.00 MB,6.45 GB,,,555 µs,960 ms,10%
473,,,,,,,,,
474,9.01 MB,5.94 GB,9.00 MB,6.45 GB,,,555 µs,960 ms,65%
475,,,,,,,,,
476,9.01 MB,5.94 GB,9.00 MB,6.45 GB,,,555 µs,961 ms,64%
477,,,,,,,,,
478,9.01 MB,5.94 GB,9.00 MB,6.45 GB,,,555 µs,961 ms,67%
479,,,,,,,,,
480,9.01 MB,5.94 GB,9.00 MB,6.45 GB,,,555 µs,961 ms,64%
481,,,,,,,,,
482,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,402 µs,961 ms,65%
483,,,,,,,,,
484,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,423 µs,961 ms,67%
485,,,,,,,,,
486,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,443 µs,961 ms,64%
487,,,,,,,,,
488,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,463 µs,961 ms,67%
489,,,,,,,,,
490,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,484 µs,961 ms,16%
