step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
459,8.79 MB,5.86 GB,8.74 MB,6.52 GB,,,570 µs,963 ms,63%
460,,,,,,,,,
461,8.79 MB,5.86 GB,8.74 MB,6.52 GB,,,570 µs,963 ms,21%
462,,,,,,,,,
463,8.79 MB,5.86 GB,8.74 MB,6.52 GB,,,570 µs,963 ms,64%
464,,,,,,,,,
465,8.79 MB,5.86 GB,8.74 MB,6.52 GB,,,570 µs,963 ms,64%
466,,,,,,,,,
467,8.79 MB,5.86 GB,8.74 MB,6.52 GB,,,570 µs,963 ms,64%
468,,,,,,,,,
469,8.79 MB,5.86 GB,8.77 MB,6.52 GB,,,562 µs,963 ms,63%
470,,,,,,,,,
471,8.79 MB,5.86 GB,8.77 MB,6.52 GB,,,562 µs,963 ms,65%
472,,,,,,,,,
473,8.79 MB,5.86 GB,8.77 MB,6.52 GB,,,562 µs,514 ms,63%
474,,,,,,,,,
475,8.79 MB,5.86 GB,8.77 MB,6.52 GB,,,562 µs,546 ms,63%
476,,,,,,,,,
477,8.79 MB,5.86 GB,8.77 MB,6.52 GB,,,562 µs,576 ms,64%
478,,,,,,,,,
479,8.79 MB,5.86 GB,8.77 MB,6.52 GB,,,562 µs,608 ms,66%
480,,,,,,,,,
481,8.79 MB,5.86 GB,8.77 MB,6.52 GB,,,562 µs,640 ms,48%
482,,,,,,,,,
483,8.79 MB,5.86 GB,8.77 MB,6.52 GB,,,562 µs,672 ms,58%
484,,,,,,,,,
485,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,468 µs,705 ms,68%
486,,,,,,,,,
487,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,565 µs,737 ms,67%
488,,,,,,,,,
489,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,565 µs,769 ms,65%
490,,,,,,,,,
491,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,565 µs,665 ms,64%
492,,,,,,,,,
493,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,565 µs,798 ms,64%
494,,,,,,,,,
495,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,565 µs,766 ms,64%
496,,,,,,,,,
497,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,565 µs,734 ms,64%
498,,,,,,,,,
499,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,565 µs,701 ms,20%
500,,,,,,,,,
501,8.79 MB,5.86 GB,8.84 MB,6.52 GB,,,468 µs,669 ms,65%
502,,,,,,,,,
