step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
85,18.6 MB,11.7 GB,,,654 µs,7.94 s,,,
86,,,,,,,,,
87,18.6 MB,11.7 GB,,,654 µs,7.94 s,,,
88,,,,,,,,,
89,18.6 MB,11.7 GB,,,654 µs,7.94 s,,,
90,,,,,,,,,
91,18.6 MB,11.7 GB,,,654 µs,7.94 s,,,
92,,,,,,,,,
93,18.6 MB,11.7 GB,,,654 µs,7.94 s,,,
94,,,,,,,,,
95,18.6 MB,11.7 GB,,,654 µs,7.94 s,,,
96,,,,,,,,,
97,18.6 MB,11.7 GB,,,557 µs,7.94 s,,,
98,,,,,,,,,
99,18.6 MB,11.7 GB,,,767 µs,6.46 s,,,
100,,,,,,,,,
101,18.6 MB,11.7 GB,,,767 µs,6.72 s,,,
102,,,,,,,,,
103,18.6 MB,11.7 GB,,,767 µs,7.94 s,,,
104,,,,,,,,,
105,18.6 MB,11.7 GB,,,767 µs,7.94 s,,,
106,,,,,,,,,
107,18.6 MB,11.7 GB,,,767 µs,7.94 s,,,
108,,,,,,,,,
109,18.6 MB,11.7 GB,,,767 µs,7.95 s,,,
110,,,,,,,,,
111,18.6 MB,11.7 GB,,,767 µs,7.95 s,,,
112,,,,,,,,,
113,18.6 MB,11.7 GB,,,736 µs,7.95 s,,,
114,,,,,,,,,
115,18.6 MB,11.7 GB,,,736 µs,7.95 s,,,
116,,,,,,,,,
117,18.6 MB,11.7 GB,,,736 µs,6.82 s,,,
118,,,,,,,,,
119,18.6 MB,11.7 GB,,,736 µs,7.96 s,,,
120,,,,,,,,,
121,18.6 MB,11.7 GB,,,736 µs,7.96 s,,,
122,,,,,,,,,
123,18.6 MB,11.7 GB,,,736 µs,7.95 s,,,
124,,,,,,,,,
125,18.6 MB,11.7 GB,,,758 µs,7.95 s,,,
126,,,,,,,,,
127,18.7 MB,11.7 GB,,,742 µs,7.95 s,,,
128,,,,,,,,,
129,18.7 MB,11.7 GB,,,742 µs,7.95 s,,,
130,,,,,,,,,
131,18.7 MB,11.7 GB,,,742 µs,7.95 s,,,
132,,,,,,,,,
133,18.7 MB,11.7 GB,,,742 µs,7.95 s,,,
134,,,,,,,,,
135,18.7 MB,11.7 GB,,,742 µs,7.95 s,,,
136,,,,,,,,,
137,18.7 MB,11.7 GB,,,742 µs,6.84 s,,,
138,,,,,,,,,
139,18.7 MB,11.7 GB,,,742 µs,6.57 s,,,
140,,,,,,,,,
141,18.7 MB,11.6 GB,,,529 µs,7.95 s,,,
142,,,,,,,,,
143,18.7 MB,11.6 GB,,246 MB,531 µs,7.95 s,,,0%
144,,,,,,,,,
145,18.7 MB,11.6 GB,,246 MB,509 µs,7.95 s,,,0%
146,,,,,,,,,
147,18.9 MB,11.6 GB,7.04 MB,246 MB,687 µs,7.95 s,,,0%
148,,,,,,,,,
149,18.9 MB,11.6 GB,7.04 MB,246 MB,687 µs,7.95 s,,,0%
150,,,,,,,,,
151,18.9 MB,11.6 GB,7.04 MB,246 MB,687 µs,7.95 s,,,0%
152,,,,,,,,,
153,18.9 MB,11.6 GB,7.04 MB,246 MB,687 µs,7.95 s,,,0%
154,,,,,,,,,
155,18.9 MB,11.6 GB,7.04 MB,246 MB,687 µs,7.94 s,,,0%
156,,,,,,,,,
157,18.9 MB,11.6 GB,7.04 MB,246 MB,687 µs,7.94 s,,,0%
158,,,,,,,,,
159,18.9 MB,11.6 GB,7.04 MB,3.25 GB,737 µs,7.93 s,,255 ms,0%
160,,,,,,,,,
161,9.28 MB,11.6 GB,7.04 MB,3.25 GB,697 µs,7.93 s,,282 ms,0%
162,,,,,,,,,
163,9.28 MB,5.78 GB,7.23 MB,3.25 GB,697 µs,7.93 s,3.40 ms,309 ms,0%
164,,,,,,,,,
165,9.28 MB,5.78 GB,7.23 MB,3.25 GB,697 µs,7.93 s,3.67 ms,336 ms,0%
166,,,,,,,,,
167,9.28 MB,5.78 GB,7.23 MB,3.25 GB,697 µs,7.93 s,3.94 ms,363 ms,0%
168,,,,,,,,,
169,9.28 MB,5.78 GB,7.23 MB,3.25 GB,697 µs,7.93 s,4.21 ms,390 ms,0%
170,,,,,,,,,
171,9.28 MB,5.78 GB,7.23 MB,3.25 GB,697 µs,7.93 s,4.48 ms,418 ms,0%
172,,,,,,,,,
173,9.28 MB,5.78 GB,7.23 MB,3.25 GB,693 µs,6.61 s,4.75 ms,445 ms,0%
174,,,,,,,,,
175,9.28 MB,5.78 GB,7.23 MB,5.69 GB,684 µs,7.94 s,5.03 ms,376 ms,0%
176,,,,,,,,,
177,9.28 MB,5.78 GB,7.23 MB,5.69 GB,684 µs,7.94 s,5.30 ms,398 ms,0%
178,,,,,,,,,
179,9.28 MB,5.78 GB,7.60 MB,5.69 GB,684 µs,7.94 s,3.67 ms,419 ms,0%
180,,,,,,,,,
181,9.28 MB,5.78 GB,7.60 MB,5.69 GB,684 µs,7.94 s,3.85 ms,440 ms,0%
182,,,,,,,,,
183,9.28 MB,5.78 GB,7.60 MB,5.69 GB,684 µs,6.63 s,4.03 ms,461 ms,0%
184,,,,,,,,,
185,9.28 MB,5.78 GB,7.60 MB,5.69 GB,684 µs,6.79 s,4.21 ms,482 ms,0%
186,,,,,,,,,
187,9.28 MB,5.78 GB,7.60 MB,5.69 GB,507 µs,7.95 s,4.38 ms,504 ms,0%
188,,,,,,,,,
189,9.28 MB,5.78 GB,7.60 MB,5.69 GB,528 µs,7.95 s,5.21 ms,525 ms,14%
190,,,,,,,,,
191,9.28 MB,5.78 GB,7.60 MB,5.69 GB,522 µs,7.95 s,5.33 ms,546 ms,69%
192,,,,,,,,,
193,9.29 MB,5.78 GB,7.64 MB,5.69 GB,607 µs,7.95 s,3.96 ms,454 ms,67%
194,,,,,,,,,
195,9.29 MB,5.78 GB,7.64 MB,5.69 GB,607 µs,7.95 s,3.96 ms,454 ms,68%
196,,,,,,,,,
197,9.29 MB,5.78 GB,7.64 MB,5.69 GB,607 µs,7.95 s,3.96 ms,454 ms,66%
198,,,,,,,,,
199,9.29 MB,5.78 GB,7.64 MB,5.69 GB,607 µs,7.95 s,3.96 ms,454 ms,67%
200,,,,,,,,,
201,9.29 MB,5.78 GB,7.64 MB,5.69 GB,607 µs,6.71 s,3.96 ms,438 ms,63%
202,,,,,,,,,
203,9.29 MB,5.76 GB,7.64 MB,5.69 GB,607 µs,5.55 s,3.96 ms,307 ms,44%
204,,,,,,,,,
205,9.29 MB,5.76 GB,7.64 MB,5.69 GB,607 µs,5.55 s,3.96 ms,291 ms,67%
206,,,,,,,,,
207,9.29 MB,5.76 GB,7.64 MB,6.41 GB,609 µs,5.55 s,1.77 ms,535 ms,37%
208,,,,,,,,,
209,9.29 MB,5.76 GB,7.64 MB,6.41 GB,609 µs,5.55 s,1.46 ms,535 ms,66%
210,,,,,,,,,
211,9.29 MB,5.76 GB,7.64 MB,6.41 GB,507 µs,5.55 s,1.40 ms,535 ms,70%
212,,,,,,,,,
213,9.29 MB,5.76 GB,8.02 MB,6.41 GB,507 µs,5.55 s,1.32 ms,535 ms,69%
214,,,,,,,,,
215,9.29 MB,5.76 GB,8.02 MB,6.41 GB,507 µs,3.20 s,1.32 ms,535 ms,70%
216,,,,,,,,,
217,9.29 MB,5.76 GB,8.02 MB,6.41 GB,507 µs,2.15 s,1.32 ms,535 ms,70%
218,,,,,,,,,
219,9.29 MB,5.76 GB,8.02 MB,6.41 GB,507 µs,2.54 s,1.32 ms,570 ms,71%
220,,,,,,,,,
221,9.29 MB,5.76 GB,8.02 MB,6.41 GB,447 µs,2.54 s,1.32 ms,691 ms,71%
222,,,,,,,,,
223,9.29 MB,5.76 GB,8.02 MB,6.41 GB,447 µs,2.54 s,591 µs,691 ms,65%
224,,,,,,,,,
225,9.29 MB,5.76 GB,8.02 MB,6.41 GB,447 µs,2.54 s,591 µs,691 ms,66%
226,,,,,,,,,
227,9.31 MB,5.76 GB,8.02 MB,6.41 GB,412 µs,2.54 s,591 µs,691 ms,68%
228,,,,,,,,,
229,9.31 MB,5.76 GB,8.04 MB,6.41 GB,412 µs,2.54 s,591 µs,691 ms,66%
230,,,,,,,,,
231,9.31 MB,5.76 GB,8.04 MB,6.41 GB,412 µs,2.54 s,591 µs,691 ms,67%
232,,,,,,,,,
233,9.31 MB,5.76 GB,8.04 MB,6.41 GB,412 µs,2.15 s,591 µs,691 ms,65%
234,,,,,,,,,
235,9.31 MB,5.76 GB,8.04 MB,6.41 GB,326 µs,580 ms,591 µs,576 ms,67%
236,,,,,,,,,
237,9.31 MB,5.76 GB,8.04 MB,6.41 GB,326 µs,439 ms,591 µs,619 ms,67%
238,,,,,,,,,
239,9.31 MB,5.76 GB,8.04 MB,6.41 GB,326 µs,439 ms,623 µs,651 ms,28%
240,,,,,,,,,
241,9.31 MB,5.76 GB,8.04 MB,6.41 GB,326 µs,439 ms,623 µs,684 ms,37%
242,,,,,,,,,
243,9.31 MB,5.76 GB,8.12 MB,6.41 GB,314 µs,439 ms,623 µs,716 ms,68%
244,,,,,,,,,
245,9.31 MB,5.76 GB,8.12 MB,6.41 GB,314 µs,122 µs,623 µs,748 ms,70%
246,,,,,,,,,
247,9.31 MB,5.76 GB,8.12 MB,6.41 GB,314 µs,122 µs,623 µs,780 ms,69%
248,,,,,,,,,
249,9.31 MB,5.76 GB,8.12 MB,6.41 GB,314 µs,122 µs,623 µs,812 ms,69%
250,,,,,,,,,
251,9.31 MB,5.76 GB,8.12 MB,6.41 GB,314 µs,122 µs,623 µs,963 ms,70%
252,,,,,,,,,
253,9.31 MB,5.76 GB,8.12 MB,6.41 GB,312 µs,119 µs,503 µs,963 ms,68%
254,,,,,,,,,
255,9.31 MB,5.76 GB,8.12 MB,6.41 GB,312 µs,119 µs,607 µs,963 ms,68%
256,,,,,,,,,
257,9.31 MB,5.76 GB,8.12 MB,6.41 GB,312 µs,119 µs,607 µs,963 ms,68%
258,,,,,,,,,
259,9.31 MB,5.76 GB,8.12 MB,6.41 GB,312 µs,119 µs,607 µs,963 ms,67%
260,,,,,,,,,
261,9.31 MB,5.76 GB,8.12 MB,6.41 GB,253 µs,119 µs,499 µs,963 ms,67%
262,,,,,,,,,
263,9.31 MB,5.76 GB,8.12 MB,6.41 GB,243 µs,117 µs,479 µs,963 ms,64%
264,,,,,,,,,
265,9.31 MB,5.76 GB,8.12 MB,6.41 GB,232 µs,101 µs,459 µs,963 ms,66%
266,,,,,,,,,
267,9.31 MB,5.76 GB,8.12 MB,6.41 GB,222 µs,101 µs,438 µs,964 ms,11%
268,,,,,,,,,
269,9.31 MB,5.76 GB,8.12 MB,6.41 GB,211 µs,101 µs,418 µs,791 ms,66%
270,,,,,,,,,
271,8.96 MB,5.76 GB,8.12 MB,6.41 GB,270 µs,101 µs,398 µs,963 ms,69%
272,,,,,,,,,
273,8.96 MB,5.76 GB,8.25 MB,6.41 GB,270 µs,101 µs,592 µs,963 ms,69%
274,,,,,,,,,
275,8.96 MB,5.76 GB,8.25 MB,6.41 GB,270 µs,101 µs,592 µs,963 ms,70%
276,,,,,,,,,
277,8.96 MB,5.76 GB,8.25 MB,6.41 GB,270 µs,69.7 µs,592 µs,963 ms,70%
278,,,,,,,,,
279,8.96 MB,5.76 GB,8.25 MB,6.41 GB,270 µs,59.4 µs,592 µs,963 ms,70%
280,,,,,,,,,
281,8.96 MB,5.76 GB,8.25 MB,6.41 GB,270 µs,71.2 µs,592 µs,961 ms,69%
282,,,,,,,,,
283,8.96 MB,5.76 GB,8.25 MB,6.41 GB,270 µs,68.3 µs,592 µs,961 ms,66%
284,,,,,,,,,
285,8.96 MB,5.76 GB,8.42 MB,6.41 GB,270 µs,65.4 µs,594 µs,961 ms,55%
286,,,,,,,,,
287,8.96 MB,5.76 GB,8.42 MB,6.41 GB,261 µs,62.5 µs,594 µs,961 ms,66%
288,,,,,,,,,
289,8.96 MB,5.76 GB,8.42 MB,6.41 GB,261 µs,59.5 µs,583 µs,961 ms,29%
290,,,,,,,,,
291,8.96 MB,5.76 GB,8.42 MB,6.41 GB,261 µs,56.6 µs,583 µs,961 ms,64%
292,,,,,,,,,
293,8.96 MB,5.76 GB,8.42 MB,6.41 GB,261 µs,53.7 µs,583 µs,961 ms,66%
294,,,,,,,,,
295,8.96 MB,5.76 GB,8.42 MB,6.41 GB,261 µs,50.8 µs,583 µs,961 ms,68%
296,,,,,,,,,
297,8.96 MB,5.76 GB,8.50 MB,6.41 GB,261 µs,18.5 µs,576 µs,961 ms,69%
298,,,,,,,,,
299,8.96 MB,5.76 GB,8.50 MB,6.41 GB,261 µs,18.5 µs,576 µs,961 ms,68%
300,,,,,,,,,
301,8.96 MB,5.76 GB,8.50 MB,6.41 GB,261 µs,23.2 µs,576 µs,961 ms,68%
302,,,,,,,,,
303,8.96 MB,5.76 GB,8.50 MB,6.41 GB,,21.5 µs,354 µs,961 ms,67%
304,,,,,,,,,
305,8.96 MB,5.76 GB,8.50 MB,6.41 GB,,19.9 µs,373 µs,961 ms,68%
306,,,,,,,,,
307,8.96 MB,5.76 GB,8.50 MB,6.41 GB,,18.2 µs,392 µs,961 ms,67%
308,,,,,,,,,
309,8.96 MB,5.76 GB,8.61 MB,6.41 GB,,16.5 µs,412 µs,960 ms,68%
310,,,,,,,,,
311,8.96 MB,5.76 GB,8.61 MB,6.41 GB,,14.8 µs,431 µs,755 ms,19%
312,,,,,,,,,
313,8.96 MB,5.76 GB,8.61 MB,6.41 GB,,,451 µs,787 ms,65%
314,,,,,,,,,
315,8.96 MB,5.76 GB,8.61 MB,6.41 GB,,,470 µs,819 ms,67%
316,,,,,,,,,
317,8.96 MB,5.76 GB,8.61 MB,6.41 GB,,,489 µs,959 ms,68%
318,,,,,,,,,
319,8.96 MB,5.76 GB,8.61 MB,6.41 GB,,,577 µs,959 ms,68%
320,,,,,,,,,
321,8.96 MB,5.76 GB,8.61 MB,6.41 GB,,,504 µs,959 ms,68%
322,,,,,,,,,
323,8.96 MB,5.76 GB,8.89 MB,6.41 GB,,,591 µs,834 ms,66%
324,,,,,,,,,
325,8.96 MB,5.76 GB,8.89 MB,6.41 GB,,,591 µs,961 ms,66%
326,,,,,,,,,
327,8.96 MB,5.76 GB,8.89 MB,6.41 GB,,,591 µs,961 ms,67%
328,,,,,,,,,
329,8.96 MB,5.76 GB,8.89 MB,6.41 GB,,,591 µs,961 ms,64%
330,,,,,,,,,
331,8.96 MB,5.76 GB,8.89 MB,6.41 GB,,,591 µs,792 ms,68%
332,,,,,,,,,
333,8.96 MB,5.76 GB,8.89 MB,6.41 GB,,,587 µs,825 ms,11%
334,,,,,,,,,
335,8.96 MB,5.76 GB,8.89 MB,6.41 GB,,,587 µs,962 ms,68%
336,,,,,,,,,
337,8.96 MB,5.76 GB,8.89 MB,6.41 GB,,,500 µs,961 ms,62%
338,,,,,,,,,
339,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,570 µs,961 ms,63%
340,,,,,,,,,
341,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,570 µs,961 ms,68%
342,,,,,,,,,
343,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,570 µs,961 ms,64%
344,,,,,,,,,
345,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,575 µs,961 ms,61%
346,,,,,,,,,
347,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,575 µs,961 ms,64%
348,,,,,,,,,
349,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,575 µs,962 ms,64%
350,,,,,,,,,
351,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,575 µs,964 ms,62%
352,,,,,,,,,
353,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,492 µs,964 ms,61%
354,,,,,,,,,
355,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,473 µs,964 ms,61%
356,,,,,,,,,
357,8.96 MB,5.76 GB,8.93 MB,6.41 GB,,,457 µs,964 ms,47%
358,,,,,,,,,
359,8.96 MB,5.76 GB,9.02 MB,6.41 GB,,,575 µs,966 ms,63%
360,,,,,,,,,
361,8.96 MB,5.76 GB,9.02 MB,6.41 GB,,,575 µs,966 ms,67%
362,,,,,,,,,
363,8.96 MB,5.76 GB,9.02 MB,6.41 GB,,,575 µs,966 ms,67%
364,,,,,,,,,
365,8.96 MB,5.76 GB,9.02 MB,6.41 GB,,,575 µs,966 ms,65%
366,,,,,,,,,
367,8.96 MB,5.76 GB,9.02 MB,6.41 GB,,,575 µs,816 ms,64%
368,,,,,,,,,
369,8.96 MB,5.76 GB,9.05 MB,6.41 GB,,,555 µs,962 ms,67%
370,,,,,,,,,
371,8.96 MB,5.76 GB,9.05 MB,6.41 GB,,,555 µs,962 ms,64%
372,,,,,,,,,
373,8.96 MB,5.76 GB,9.05 MB,6.41 GB,,,555 µs,962 ms,61%
374,,,,,,,,,
375,8.96 MB,5.76 GB,9.05 MB,6.41 GB,,,555 µs,962 ms,61%
376,,,,,,,,,
377,8.96 MB,5.76 GB,9.05 MB,6.41 GB,,,555 µs,962 ms,63%
378,,,,,,,,,
379,8.96 MB,5.76 GB,9.05 MB,6.41 GB,,,555 µs,962 ms,30%
380,,,,,,,,,
381,8.96 MB,5.76 GB,9.05 MB,6.41 GB,,,555 µs,962 ms,61%
382,,,,,,,,,
383,8.96 MB,5.76 GB,9.05 MB,6.41 GB,,,569 µs,963 ms,62%
384,,,,,,,,,
385,8.96 MB,5.76 GB,9.11 MB,6.41 GB,,,578 µs,964 ms,65%
386,,,,,,,,,
387,8.96 MB,5.76 GB,9.11 MB,6.41 GB,,,578 µs,964 ms,68%
388,,,,,,,,,
389,8.96 MB,5.76 GB,9.11 MB,6.41 GB,,,578 µs,964 ms,64%
390,,,,,,,,,
391,8.96 MB,5.76 GB,9.11 MB,6.41 GB,,,578 µs,964 ms,66%
392,,,,,,,,,
393,8.96 MB,5.76 GB,9.11 MB,6.41 GB,,,578 µs,964 ms,65%
394,,,,,,,,,
395,8.96 MB,5.76 GB,9.11 MB,6.41 GB,,,578 µs,964 ms,64%
396,,,,,,,,,
397,8.96 MB,5.76 GB,9.11 MB,6.41 GB,,,578 µs,961 ms,68%
398,,,,,,,,,
399,8.96 MB,5.76 GB,9.11 MB,6.41 GB,,,472 µs,961 ms,63%
400,,,,,,,,,
401,8.96 MB,5.76 GB,9.16 MB,6.41 GB,,,479 µs,961 ms,62%
402,,,,,,,,,
403,8.96 MB,5.76 GB,9.16 MB,6.41 GB,,,565 µs,961 ms,60%
404,,,,,,,,,
405,8.96 MB,5.76 GB,9.16 MB,6.41 GB,,,565 µs,961 ms,59%
406,,,,,,,,,
407,8.96 MB,5.76 GB,9.16 MB,6.41 GB,,,565 µs,961 ms,17%
408,,,,,,,,,
409,8.96 MB,5.76 GB,9.16 MB,6.41 GB,,,565 µs,961 ms,64%
410,,,,,,,,,
411,8.96 MB,5.76 GB,9.16 MB,6.41 GB,,,565 µs,792 ms,62%
412,,,,,,,,,
413,8.96 MB,5.76 GB,9.16 MB,6.41 GB,,,565 µs,669 ms,62%
414,,,,,,,,,
415,8.96 MB,5.76 GB,9.16 MB,6.41 GB,,,482 µs,964 ms,64%
416,,,,,,,,,
417,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,571 µs,964 ms,66%
418,,,,,,,,,
419,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,574 µs,964 ms,63%
420,,,,,,,,,
421,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,574 µs,964 ms,65%
422,,,,,,,,,
423,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,574 µs,964 ms,64%
424,,,,,,,,,
425,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,574 µs,964 ms,65%
426,,,,,,,,,
427,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,574 µs,964 ms,66%
428,,,,,,,,,
429,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,563 µs,962 ms,39%
430,,,,,,,,,
431,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,563 µs,960 ms,63%
432,,,,,,,,,
433,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,563 µs,960 ms,59%
434,,,,,,,,,
435,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,457 µs,960 ms,63%
436,,,,,,,,,
437,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,439 µs,960 ms,64%
438,,,,,,,,,
439,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,420 µs,960 ms,64%
440,,,,,,,,,
441,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,401 µs,960 ms,65%
442,,,,,,,,,
443,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,382 µs,960 ms,65%
444,,,,,,,,,
445,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,384 µs,960 ms,62%
446,,,,,,,,,
447,8.96 MB,5.76 GB,9.22 MB,6.41 GB,,,365 µs,960 ms,65%
448,,,,,,,,,
449,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,603 µs,960 ms,63%
450,,,,,,,,,
451,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,603 µs,960 ms,39%
452,,,,,,,,,
453,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,603 µs,960 ms,66%
454,,,,,,,,,
455,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,603 µs,960 ms,67%
456,,,,,,,,,
457,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,603 µs,959 ms,68%
458,,,,,,,,,
459,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,603 µs,958 ms,67%
460,,,,,,,,,
461,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,612 µs,958 ms,65%
462,,,,,,,,,
463,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,612 µs,958 ms,63%
464,,,,,,,,,
465,8.96 MB,5.76 GB,9.24 MB,6.41 GB,,,612 µs,958 ms,61%
466,,,,,,,,,
467,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,611 µs,958 ms,65%
468,,,,,,,,,
469,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,611 µs,958 ms,67%
470,,,,,,,,,
471,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,611 µs,958 ms,60%
472,,,,,,,,,
473,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,611 µs,959 ms,62%
474,,,,,,,,,
475,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,611 µs,960 ms,63%
476,,,,,,,,,
477,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,398 µs,960 ms,64%
478,,,,,,,,,
479,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,419 µs,960 ms,63%
480,,,,,,,,,
481,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,439 µs,960 ms,65%
482,,,,,,,,,
483,8.96 MB,5.76 GB,9.27 MB,6.41 GB,,,459 µs,960 ms,65%
484,,,,,,,,,
485,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,460 µs,960 ms,65%
486,,,,,,,,,
487,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,960 ms,64%
488,,,,,,,,,
489,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,960 ms,66%
490,,,,,,,,,
491,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,794 ms,51%
492,,,,,,,,,
493,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,826 ms,62%
494,,,,,,,,,
495,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,959 ms,65%
496,,,,,,,,,
497,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,959 ms,67%
498,,,,,,,,,
499,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,817 ms,65%
500,,,,,,,,,
