step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
148,19.7 MB,34.6 MB,904 µs,766 µs
149,19.7 MB,34.6 MB,904 µs,655 µs
150,19.7 MB,34.6 MB,904 µs,642 µs
151,19.7 MB,34.6 MB,852 µs,629 µs
152,19.7 MB,34.6 MB,834 µs,721 µs
153,19.7 MB,34.6 MB,816 µs,721 µs
154,19.7 MB,34.6 MB,798 µs,745 µs
155,19.7 MB,34.6 MB,780 µs,745 µs
156,20.4 MB,34.6 MB,943 µs,745 µs
157,20.4 MB,34.6 MB,943 µs,745 µs
158,20.4 MB,34.6 MB,943 µs,745 µs
159,20.4 MB,34.6 MB,943 µs,745 µs
160,20.4 MB,34.6 MB,943 µs,745 µs
161,20.4 MB,34.6 MB,943 µs,745 µs
162,20.4 MB,34.6 MB,943 µs,745 µs
163,20.4 MB,34.6 MB,943 µs,745 µs
164,20.4 MB,34.7 MB,943 µs,817 µs
165,20.4 MB,34.7 MB,943 µs,817 µs
166,20.4 MB,34.7 MB,943 µs,817 µs
167,20.4 MB,34.7 MB,943 µs,817 µs
168,20.4 MB,34.7 MB,943 µs,817 µs
169,20.4 MB,34.7 MB,943 µs,833 µs
170,20.4 MB,34.7 MB,851 µs,833 µs
171,20.4 MB,34.7 MB,851 µs,833 µs
172,20.5 MB,34.7 MB,876 µs,833 µs
173,20.5 MB,34.7 MB,876 µs,833 µs
174,20.5 MB,34.7 MB,876 µs,833 µs
175,20.5 MB,34.7 MB,876 µs,833 µs
176,20.5 MB,34.7 MB,876 µs,833 µs
177,20.5 MB,34.7 MB,876 µs,833 µs
178,20.5 MB,34.7 MB,876 µs,833 µs
179,20.5 MB,34.7 MB,876 µs,714 µs
180,20.5 MB,34.7 MB,876 µs,820 µs
181,20.5 MB,34.7 MB,876 µs,820 µs
182,20.5 MB,34.7 MB,876 µs,798 µs
183,20.5 MB,34.7 MB,876 µs,798 µs
184,20.5 MB,34.7 MB,876 µs,798 µs
185,20.6 MB,34.7 MB,957 µs,798 µs
186,20.6 MB,34.7 MB,957 µs,798 µs
187,20.6 MB,34.7 MB,957 µs,798 µs
188,20.6 MB,34.7 MB,957 µs,798 µs
189,20.6 MB,34.7 MB,957 µs,798 µs
190,20.6 MB,34.7 MB,728 µs,798 µs
191,20.6 MB,34.7 MB,745 µs,798 µs
192,20.6 MB,34.7 MB,763 µs,798 µs
193,20.6 MB,34.7 MB,781 µs,798 µs
194,20.6 MB,34.7 MB,798 µs,756 µs
195,20.6 MB,34.7 MB,816 µs,635 µs
196,20.6 MB,34.7 MB,833 µs,839 µs
197,20.6 MB,34.7 MB,851 µs,839 µs
198,20.6 MB,34.7 MB,868 µs,839 µs
199,20.6 MB,34.7 MB,886 µs,839 µs
200,20.6 MB,34.7 MB,753 µs,839 µs
201,20.6 MB,34.7 MB,887 µs,839 µs
202,20.6 MB,34.7 MB,869 µs,839 µs
203,20.6 MB,34.7 MB,852 µs,839 µs
204,20.6 MB,34.7 MB,834 µs,839 µs
205,20.6 MB,34.7 MB,816 µs,839 µs
206,20.6 MB,34.7 MB,799 µs,839 µs
207,20.6 MB,34.7 MB,781 µs,839 µs
208,20.6 MB,34.7 MB,764 µs,839 µs
209,20.6 MB,34.7 MB,746 µs,839 µs
210,20.6 MB,34.7 MB,729 µs,820 µs
211,20.6 MB,34.7 MB,711 µs,820 µs
212,20.6 MB,34.7 MB,693 µs,753 µs
213,20.6 MB,34.7 MB,676 µs,753 µs
214,20.6 MB,34.7 MB,658 µs,753 µs
215,21.0 MB,34.7 MB,1.05 ms,753 µs
216,21.0 MB,34.7 MB,1.11 ms,753 µs
217,21.0 MB,34.7 MB,1.11 ms,753 µs
218,21.0 MB,34.7 MB,1.11 ms,753 µs
219,21.0 MB,34.7 MB,1.11 ms,753 µs
220,21.0 MB,34.7 MB,1.11 ms,753 µs
221,21.0 MB,34.7 MB,1.11 ms,753 µs
222,21.0 MB,34.7 MB,1.11 ms,753 µs
223,21.0 MB,35.0 MB,1.11 ms,801 µs
224,21.0 MB,35.0 MB,1.11 ms,807 µs
225,21.0 MB,35.0 MB,1.11 ms,807 µs
226,21.0 MB,35.0 MB,1.11 ms,807 µs
227,21.0 MB,35.0 MB,1.11 ms,807 µs
228,21.0 MB,35.0 MB,1.11 ms,807 µs
229,21.0 MB,35.0 MB,1.11 ms,807 µs
230,21.0 MB,35.0 MB,1.11 ms,807 µs
231,21.0 MB,35.0 MB,1.11 ms,807 µs
232,20.8 MB,35.0 MB,934 µs,807 µs
233,20.8 MB,35.0 MB,934 µs,807 µs
234,20.8 MB,35.0 MB,934 µs,807 µs
235,20.8 MB,35.0 MB,934 µs,777 µs
236,20.8 MB,35.0 MB,934 µs,777 µs
237,20.8 MB,35.0 MB,934 µs,777 µs
238,20.8 MB,35.0 MB,934 µs,777 µs
239,20.8 MB,35.0 MB,934 µs,777 µs
240,20.8 MB,35.0 MB,934 µs,674 µs
241,20.8 MB,35.0 MB,934 µs,687 µs
242,20.8 MB,35.0 MB,934 µs,802 µs
243,20.8 MB,35.0 MB,934 µs,802 µs
244,20.8 MB,35.0 MB,934 µs,802 µs
245,20.8 MB,35.0 MB,465 µs,799 µs
246,20.8 MB,35.0 MB,550 µs,799 µs
247,20.8 MB,35.0 MB,564 µs,799 µs
248,20.8 MB,35.0 MB,578 µs,799 µs
249,20.8 MB,35.0 MB,592 µs,799 µs
250,20.8 MB,35.0 MB,606 µs,799 µs
251,20.8 MB,35.0 MB,620 µs,799 µs
252,20.8 MB,35.0 MB,634 µs,799 µs
253,20.8 MB,35.0 MB,648 µs,799 µs
254,20.8 MB,35.0 MB,662 µs,799 µs
255,20.8 MB,35.0 MB,676 µs,799 µs
256,20.8 MB,35.0 MB,690 µs,710 µs
257,20.8 MB,35.0 MB,771 µs,816 µs
258,20.8 MB,35.0 MB,787 µs,712 µs
259,20.8 MB,35.0 MB,933 µs,699 µs
260,20.8 MB,35.0 MB,933 µs,685 µs
261,20.8 MB,35.0 MB,933 µs,671 µs
262,20.8 MB,35.0 MB,933 µs,658 µs
263,20.8 MB,35.0 MB,933 µs,824 µs
264,20.8 MB,35.0 MB,933 µs,824 µs
265,20.8 MB,35.0 MB,933 µs,824 µs
266,20.8 MB,35.0 MB,933 µs,824 µs
267,20.8 MB,35.0 MB,933 µs,824 µs
268,20.8 MB,35.0 MB,933 µs,824 µs
269,20.8 MB,35.0 MB,933 µs,824 µs
270,20.8 MB,35.0 MB,852 µs,777 µs
271,20.8 MB,35.0 MB,852 µs,777 µs
272,20.8 MB,35.0 MB,852 µs,777 µs
273,20.8 MB,35.0 MB,852 µs,777 µs
274,20.8 MB,35.0 MB,852 µs,777 µs
275,20.8 MB,35.0 MB,764 µs,777 µs
276,10.0 MB,35.0 MB,779 µs,777 µs
277,10.0 MB,35.0 MB,910 µs,777 µs
278,10.0 MB,35.0 MB,910 µs,667 µs
279,10.0 MB,17.7 MB,910 µs,654 µs
280,10.0 MB,17.7 MB,910 µs,642 µs
281,10.0 MB,17.7 MB,910 µs,629 µs
282,10.0 MB,17.7 MB,910 µs,616 µs
283,10.0 MB,17.7 MB,910 µs,720 µs
284,10.0 MB,17.7 MB,786 µs,720 µs
285,10.0 MB,17.7 MB,770 µs,720 µs
286,10.0 MB,17.7 MB,755 µs,720 µs
287,10.0 MB,17.7 MB,914 µs,720 µs
288,10.0 MB,17.7 MB,914 µs,720 µs
289,10.0 MB,17.7 MB,914 µs,720 µs
290,10.0 MB,17.7 MB,914 µs,720 µs
291,10.0 MB,17.7 MB,914 µs,720 µs
292,10.0 MB,17.7 MB,890 µs,720 µs
293,10.0 MB,17.7 MB,890 µs,720 µs
294,10.0 MB,17.7 MB,890 µs,720 µs
295,10.0 MB,17.7 MB,890 µs,701 µs
296,10.0 MB,17.7 MB,890 µs,701 µs
297,10.0 MB,17.7 MB,890 µs,701 µs
298,10.0 MB,17.7 MB,890 µs,701 µs
299,10.0 MB,17.7 MB,890 µs,701 µs
300,10.0 MB,17.7 MB,890 µs,701 µs
301,10.0 MB,17.7 MB,890 µs,701 µs
302,10.0 MB,17.7 MB,890 µs,701 µs
303,10.0 MB,17.7 MB,755 µs,777 µs
304,10.0 MB,17.7 MB,740 µs,777 µs
305,10.2 MB,17.7 MB,1.06 ms,748 µs
306,10.2 MB,17.7 MB,1.04 ms,748 µs
307,10.2 MB,17.7 MB,1.04 ms,748 µs
308,10.2 MB,17.7 MB,1.04 ms,748 µs
309,10.2 MB,17.7 MB,1.04 ms,748 µs
310,10.2 MB,17.7 MB,1.04 ms,748 µs
311,10.2 MB,17.7 MB,1.04 ms,748 µs
312,10.2 MB,17.7 MB,1.04 ms,748 µs
313,10.2 MB,17.7 MB,1.04 ms,748 µs
314,10.2 MB,17.7 MB,1.04 ms,748 µs
315,10.2 MB,17.7 MB,1.04 ms,748 µs
316,10.2 MB,17.7 MB,1.04 ms,748 µs
317,10.2 MB,17.7 MB,1.20 ms,748 µs
318,10.2 MB,17.7 MB,1.20 ms,748 µs
319,10.2 MB,17.7 MB,1.20 ms,832 µs
320,10.2 MB,17.7 MB,1.20 ms,832 µs
321,10.2 MB,17.7 MB,1.20 ms,832 µs
322,10.2 MB,17.7 MB,1.20 ms,832 µs
323,10.2 MB,17.7 MB,1.20 ms,975 µs
324,10.2 MB,17.7 MB,979 µs,975 µs
325,10.2 MB,17.7 MB,959 µs,975 µs
326,10.2 MB,17.7 MB,939 µs,975 µs
327,10.2 MB,17.7 MB,919 µs,975 µs
328,10.2 MB,17.7 MB,899 µs,975 µs
329,10.2 MB,17.7 MB,879 µs,975 µs
330,10.2 MB,17.7 MB,1.06 ms,975 µs
331,10.2 MB,17.7 MB,1.04 ms,975 µs
332,10.2 MB,17.7 MB,1.01 ms,975 µs
333,10.2 MB,17.7 MB,986 µs,975 µs
334,10.2 MB,17.7 MB,961 µs,975 µs
335,10.2 MB,17.7 MB,936 µs,975 µs
336,10.2 MB,17.7 MB,912 µs,959 µs
337,10.4 MB,17.7 MB,1.19 ms,959 µs
338,10.4 MB,17.7 MB,1.19 ms,959 µs
339,10.4 MB,17.7 MB,1.19 ms,959 µs
340,10.4 MB,17.7 MB,1.19 ms,959 µs
341,10.4 MB,17.7 MB,1.19 ms,959 µs
342,10.4 MB,17.7 MB,1.19 ms,959 µs
343,10.4 MB,17.7 MB,1.19 ms,800 µs
344,10.4 MB,17.7 MB,1.19 ms,979 µs
345,10.4 MB,17.7 MB,1.19 ms,979 µs
346,10.4 MB,17.7 MB,1.19 ms,979 µs
347,10.4 MB,17.7 MB,1.03 ms,979 µs
348,10.4 MB,17.7 MB,1.03 ms,979 µs
349,10.4 MB,17.7 MB,1.02 ms,979 µs
350,10.4 MB,17.7 MB,1.02 ms,979 µs
351,10.4 MB,17.7 MB,1.02 ms,979 µs
352,10.4 MB,17.7 MB,1.02 ms,979 µs
353,10.4 MB,17.8 MB,1.02 ms,912 µs
354,10.4 MB,17.8 MB,1.02 ms,912 µs
355,10.4 MB,17.8 MB,1.02 ms,912 µs
356,10.4 MB,17.8 MB,1.02 ms,912 µs
357,10.4 MB,17.8 MB,1.02 ms,912 µs
358,10.4 MB,17.8 MB,1.02 ms,912 µs
359,10.4 MB,17.8 MB,1.02 ms,912 µs
360,10.4 MB,17.8 MB,1.09 ms,912 µs
361,10.4 MB,17.8 MB,1.09 ms,912 µs
362,10.4 MB,17.8 MB,1.09 ms,912 µs
363,10.4 MB,17.8 MB,1.09 ms,853 µs
364,10.4 MB,21.4 MB,1.09 ms,853 µs
365,10.4 MB,21.4 MB,676 µs,853 µs
366,10.4 MB,21.4 MB,695 µs,853 µs
367,10.4 MB,21.4 MB,715 µs,853 µs
368,10.4 MB,21.4 MB,735 µs,853 µs
369,10.4 MB,21.4 MB,754 µs,853 µs
370,10.4 MB,21.4 MB,774 µs,853 µs
371,10.4 MB,21.4 MB,793 µs,705 µs
372,10.4 MB,21.4 MB,813 µs,690 µs
373,10.4 MB,21.4 MB,688 µs,676 µs
374,10.4 MB,21.4 MB,688 µs,662 µs
375,10.4 MB,34.3 MB,688 µs,2.54 ms
376,10.4 MB,34.3 MB,688 µs,2.68 ms
377,10.5 MB,34.3 MB,835 µs,2.81 ms
378,10.5 MB,34.3 MB,853 µs,2.94 ms
379,10.5 MB,34.3 MB,871 µs,3.02 ms
380,10.5 MB,34.3 MB,888 µs,3.15 ms
381,10.5 MB,34.3 MB,906 µs,3.29 ms
382,10.5 MB,34.3 MB,1.06 ms,3.42 ms
383,10.5 MB,34.3 MB,1.06 ms,3.55 ms
384,10.5 MB,34.3 MB,1.06 ms,3.69 ms
385,10.5 MB,34.3 MB,1.06 ms,3.82 ms
386,10.5 MB,34.3 MB,1.06 ms,3.96 ms
387,10.5 MB,34.3 MB,1.06 ms,3.00 ms
388,10.5 MB,34.3 MB,1.06 ms,2.99 ms
389,10.5 MB,34.3 MB,1.06 ms,2.98 ms
390,10.5 MB,34.2 MB,1.06 ms,2.39 ms
391,10.5 MB,34.2 MB,913 µs,2.44 ms
392,10.5 MB,34.2 MB,896 µs,2.50 ms
393,10.5 MB,34.2 MB,878 µs,2.55 ms
394,10.8 MB,34.2 MB,990 µs,2.61 ms
395,10.8 MB,34.2 MB,990 µs,2.66 ms
396,10.8 MB,34.2 MB,990 µs,2.40 ms
397,10.8 MB,34.2 MB,992 µs,2.47 ms
398,10.8 MB,34.2 MB,992 µs,2.54 ms
399,10.8 MB,34.2 MB,992 µs,2.60 ms
400,10.8 MB,34.2 MB,992 µs,2.67 ms
401,10.8 MB,34.2 MB,992 µs,2.74 ms
402,10.8 MB,34.2 MB,992 µs,2.81 ms
403,10.8 MB,34.2 MB,992 µs,2.87 ms
404,10.8 MB,34.2 MB,992 µs,2.94 ms
405,10.8 MB,34.2 MB,992 µs,2.42 ms
406,10.8 MB,34.2 MB,992 µs,2.42 ms
407,10.8 MB,34.2 MB,992 µs,2.42 ms
408,10.8 MB,34.2 MB,992 µs,2.42 ms
409,10.8 MB,34.2 MB,861 µs,2.42 ms
410,10.8 MB,34.6 MB,861 µs,2.25 ms
411,10.6 MB,34.6 MB,898 µs,2.30 ms
412,10.6 MB,34.6 MB,898 µs,2.34 ms
413,10.6 MB,34.6 MB,898 µs,2.39 ms
414,10.6 MB,34.6 MB,898 µs,2.43 ms
415,10.6 MB,34.6 MB,898 µs,2.47 ms
416,10.6 MB,34.6 MB,898 µs,2.52 ms
417,10.6 MB,34.6 MB,898 µs,2.56 ms
418,10.6 MB,34.6 MB,898 µs,2.61 ms
419,10.6 MB,34.6 MB,898 µs,2.64 ms
420,10.6 MB,34.6 MB,899 µs,2.64 ms
421,10.6 MB,34.6 MB,899 µs,2.64 ms
422,10.6 MB,34.6 MB,899 µs,2.64 ms
423,10.6 MB,34.6 MB,899 µs,2.64 ms
424,10.6 MB,34.6 MB,899 µs,768 µs
425,10.6 MB,34.6 MB,860 µs,768 µs
426,10.6 MB,34.6 MB,860 µs,768 µs
427,10.6 MB,34.6 MB,860 µs,768 µs
428,10.6 MB,34.6 MB,860 µs,705 µs
429,10.6 MB,34.6 MB,860 µs,705 µs
430,10.6 MB,34.6 MB,860 µs,705 µs
431,10.6 MB,34.6 MB,860 µs,705 µs
432,10.6 MB,34.6 MB,860 µs,705 µs
433,10.6 MB,34.6 MB,860 µs,705 µs
434,10.6 MB,34.6 MB,860 µs,705 µs
435,10.6 MB,34.6 MB,860 µs,690 µs
436,10.6 MB,34.6 MB,860 µs,690 µs
437,10.6 MB,34.6 MB,878 µs,690 µs
438,10.6 MB,34.6 MB,736 µs,690 µs
439,10.6 MB,34.6 MB,736 µs,690 µs
440,10.6 MB,34.6 MB,736 µs,690 µs
441,10.6 MB,34.6 MB,736 µs,690 µs
442,10.6 MB,34.6 MB,736 µs,690 µs
443,10.6 MB,34.6 MB,736 µs,690 µs
444,10.6 MB,34.6 MB,736 µs,690 µs
445,10.6 MB,34.6 MB,736 µs,690 µs
446,10.6 MB,34.6 MB,736 µs,690 µs
447,10.6 MB,34.6 MB,736 µs,533 µs
448,10.6 MB,34.6 MB,736 µs,533 µs
449,10.6 MB,34.6 MB,736 µs,533 µs
450,10.6 MB,34.6 MB,645 µs,395 µs
451,10.6 MB,34.6 MB,645 µs,395 µs
452,10.6 MB,34.6 MB,645 µs,395 µs
453,10.6 MB,34.6 MB,645 µs,395 µs
454,10.6 MB,34.6 MB,416 µs,395 µs
455,10.6 MB,34.6 MB,424 µs,395 µs
456,10.6 MB,34.6 MB,433 µs,395 µs
457,10.6 MB,34.6 MB,501 µs,395 µs
458,10.6 MB,34.6 MB,501 µs,395 µs
459,10.6 MB,34.6 MB,501 µs,395 µs
460,10.6 MB,34.6 MB,501 µs,334 µs
461,10.6 MB,34.6 MB,471 µs,334 µs
462,10.6 MB,34.6 MB,471 µs,334 µs
463,10.6 MB,34.6 MB,471 µs,334 µs
464,10.6 MB,34.6 MB,471 µs,334 µs
465,10.6 MB,34.6 MB,471 µs,334 µs
466,10.6 MB,34.6 MB,471 µs,334 µs
467,10.6 MB,34.6 MB,471 µs,334 µs
468,10.6 MB,34.6 MB,471 µs,334 µs
469,10.6 MB,34.6 MB,471 µs,334 µs
470,10.6 MB,34.6 MB,471 µs,162 µs
471,10.6 MB,34.6 MB,315 µs,193 µs
472,10.6 MB,34.6 MB,360 µs,193 µs
473,10.6 MB,34.6 MB,356 µs,193 µs
474,10.6 MB,34.6 MB,356 µs,193 µs
475,10.6 MB,34.6 MB,356 µs,193 µs
476,10.6 MB,34.6 MB,356 µs,193 µs
477,10.6 MB,34.6 MB,356 µs,193 µs
478,10.6 MB,34.6 MB,356 µs,160 µs
479,10.6 MB,34.6 MB,356 µs,157 µs
480,10.6 MB,34.6 MB,356 µs,188 µs
481,10.6 MB,34.6 MB,356 µs,188 µs
482,10.6 MB,34.6 MB,356 µs,188 µs
