step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
305,10.5 MB,18.0 MB,502 µs,629 µs
306,11.4 MB,18.0 MB,746 µs,643 µs
307,11.4 MB,18.0 MB,764 µs,656 µs
308,11.4 MB,18.0 MB,782 µs,798 µs
309,11.4 MB,18.0 MB,801 µs,798 µs
310,11.4 MB,18.0 MB,819 µs,798 µs
311,11.4 MB,18.0 MB,837 µs,798 µs
312,11.4 MB,18.0 MB,855 µs,798 µs
313,11.4 MB,18.0 MB,873 µs,798 µs
314,11.4 MB,18.0 MB,891 µs,798 µs
315,11.4 MB,18.0 MB,910 µs,798 µs
316,11.4 MB,18.0 MB,1.09 ms,798 µs
317,11.4 MB,18.0 MB,1.09 ms,661 µs
318,11.4 MB,18.0 MB,1.09 ms,647 µs
319,11.4 MB,18.0 MB,1.09 ms,634 µs
320,10.3 MB,18.0 MB,1.12 ms,621 µs
321,10.3 MB,18.0 MB,1.12 ms,608 µs
322,10.3 MB,18.0 MB,1.12 ms,594 µs
323,10.3 MB,18.0 MB,1.12 ms,581 µs
324,10.3 MB,18.0 MB,1.12 ms,568 µs
325,10.3 MB,18.0 MB,1.12 ms,554 µs
326,10.3 MB,18.0 MB,1.12 ms,614 µs
327,10.3 MB,18.0 MB,1.12 ms,599 µs
328,10.3 MB,18.0 MB,1.12 ms,584 µs
329,10.3 MB,18.0 MB,1.12 ms,570 µs
330,10.3 MB,18.0 MB,1.12 ms,555 µs
331,10.3 MB,18.0 MB,1.12 ms,973 µs
332,10.3 MB,18.0 MB,1.12 ms,973 µs
333,10.3 MB,18.0 MB,1.12 ms,973 µs
334,10.3 MB,18.0 MB,1.16 ms,973 µs
335,10.3 MB,18.0 MB,1.16 ms,973 µs
336,10.3 MB,18.0 MB,1.16 ms,973 µs
337,10.3 MB,18.0 MB,965 µs,973 µs
338,10.3 MB,18.0 MB,1.13 ms,973 µs
339,10.3 MB,18.0 MB,1.13 ms,973 µs
340,10.3 MB,18.0 MB,1.13 ms,973 µs
341,10.3 MB,18.0 MB,1.13 ms,1.02 ms
342,10.3 MB,18.0 MB,1.13 ms,1.02 ms
343,10.3 MB,18.0 MB,1.13 ms,1.02 ms
344,10.3 MB,18.0 MB,1.13 ms,1.02 ms
345,10.3 MB,18.0 MB,1.13 ms,957 µs
346,10.3 MB,18.0 MB,1.13 ms,957 µs
347,10.3 MB,18.0 MB,1.13 ms,957 µs
348,10.3 MB,18.0 MB,947 µs,957 µs
349,10.3 MB,18.0 MB,1.14 ms,957 µs
350,10.3 MB,18.0 MB,1.14 ms,957 µs
351,10.3 MB,18.0 MB,1.14 ms,957 µs
352,10.3 MB,18.0 MB,1.14 ms,957 µs
353,10.3 MB,18.0 MB,1.14 ms,957 µs
354,10.3 MB,18.0 MB,1.09 ms,957 µs
355,10.3 MB,18.0 MB,1.09 ms,957 µs
356,10.3 MB,18.0 MB,1.09 ms,957 µs
357,10.3 MB,18.0 MB,1.09 ms,957 µs
358,10.3 MB,18.0 MB,1.09 ms,957 µs
359,10.3 MB,18.0 MB,1.09 ms,466 µs
360,10.3 MB,18.0 MB,1.09 ms,363 µs
361,10.3 MB,18.0 MB,1.09 ms,363 µs
362,10.3 MB,18.0 MB,1.09 ms,363 µs
363,10.3 MB,18.0 MB,1.09 ms,562 µs
364,10.3 MB,18.0 MB,1.09 ms,576 µs
365,10.3 MB,18.0 MB,1.09 ms,590 µs
366,10.3 MB,18.0 MB,1.05 ms,604 µs
367,10.3 MB,18.0 MB,1.05 ms,618 µs
368,10.3 MB,18.0 MB,1.05 ms,632 µs
369,10.3 MB,18.0 MB,1.05 ms,646 µs
370,10.3 MB,18.0 MB,1.05 ms,660 µs
371,10.3 MB,18.0 MB,1.05 ms,674 µs
372,10.3 MB,18.0 MB,949 µs,688 µs
373,10.3 MB,18.0 MB,949 µs,702 µs
374,10.3 MB,18.0 MB,949 µs,841 µs
375,10.3 MB,18.0 MB,949 µs,841 µs
376,10.3 MB,18.0 MB,949 µs,841 µs
377,10.3 MB,18.0 MB,949 µs,841 µs
378,10.3 MB,18.0 MB,949 µs,841 µs
379,10.3 MB,18.0 MB,949 µs,841 µs
380,10.3 MB,18.0 MB,872 µs,705 µs
381,10.3 MB,18.0 MB,872 µs,691 µs
382,10.3 MB,18.0 MB,872 µs,677 µs
383,10.3 MB,18.0 MB,872 µs,663 µs
384,10.3 MB,18.0 MB,872 µs,649 µs
385,10.3 MB,18.0 MB,872 µs,635 µs
386,10.3 MB,18.0 MB,872 µs,621 µs
387,10.3 MB,18.0 MB,872 µs,607 µs
388,10.3 MB,18.0 MB,872 µs,593 µs
389,10.3 MB,18.0 MB,872 µs,865 µs
390,10.3 MB,18.0 MB,872 µs,865 µs
391,10.3 MB,18.0 MB,981 µs,884 µs
392,10.3 MB,18.0 MB,981 µs,884 µs
393,10.3 MB,18.0 MB,981 µs,884 µs
394,10.3 MB,18.0 MB,981 µs,884 µs
395,10.3 MB,18.0 MB,981 µs,884 µs
396,10.3 MB,18.0 MB,981 µs,884 µs
397,10.3 MB,18.0 MB,981 µs,884 µs
398,10.3 MB,18.0 MB,974 µs,884 µs
399,10.3 MB,18.0 MB,974 µs,884 µs
400,10.3 MB,18.0 MB,974 µs,925 µs
401,10.3 MB,18.0 MB,974 µs,925 µs
402,10.3 MB,18.0 MB,974 µs,925 µs
403,10.3 MB,18.0 MB,974 µs,925 µs
404,10.3 MB,18.0 MB,974 µs,925 µs
405,10.3 MB,18.0 MB,974 µs,951 µs
406,10.3 MB,18.0 MB,974 µs,951 µs
407,10.3 MB,18.0 MB,974 µs,951 µs
408,10.3 MB,18.0 MB,974 µs,951 µs
409,10.3 MB,18.0 MB,974 µs,951 µs
410,10.6 MB,18.0 MB,1.10 ms,951 µs
411,10.6 MB,18.0 MB,1.10 ms,951 µs
412,10.6 MB,18.0 MB,1.10 ms,951 µs
413,10.6 MB,18.0 MB,1.10 ms,951 µs
414,10.6 MB,18.0 MB,1.25 ms,951 µs
415,10.6 MB,18.0 MB,1.25 ms,951 µs
416,10.6 MB,18.0 MB,1.25 ms,951 µs
417,10.6 MB,18.0 MB,1.25 ms,951 µs
418,10.6 MB,18.0 MB,1.25 ms,892 µs
419,10.6 MB,18.0 MB,1.25 ms,892 µs
420,10.6 MB,18.0 MB,1.25 ms,892 µs
421,10.5 MB,18.0 MB,1.28 ms,892 µs
422,10.5 MB,18.0 MB,1.28 ms,892 µs
423,10.5 MB,18.0 MB,1.28 ms,618 µs
424,10.5 MB,18.0 MB,1.28 ms,633 µs
425,10.5 MB,18.0 MB,1.28 ms,648 µs
426,10.5 MB,18.0 MB,1.28 ms,663 µs
427,10.5 MB,18.0 MB,1.28 ms,678 µs
428,10.5 MB,18.0 MB,1.28 ms,692 µs
429,10.5 MB,18.0 MB,1.28 ms,707 µs
430,10.5 MB,18.0 MB,1.28 ms,722 µs
431,10.5 MB,18.0 MB,1.28 ms,737 µs
432,10.5 MB,18.0 MB,1.09 ms,752 µs
433,10.5 MB,18.0 MB,870 µs,890 µs
434,10.5 MB,18.0 MB,887 µs,790 µs
435,10.5 MB,18.0 MB,905 µs,790 µs
436,10.5 MB,18.0 MB,1.06 ms,790 µs
437,10.5 MB,18.0 MB,1.06 ms,790 µs
438,10.5 MB,18.0 MB,1.06 ms,790 µs
439,10.5 MB,18.0 MB,1.06 ms,790 µs
440,10.5 MB,18.0 MB,1.06 ms,790 µs
441,10.5 MB,18.0 MB,1.06 ms,790 µs
442,10.5 MB,18.0 MB,1.06 ms,790 µs
443,10.5 MB,18.0 MB,1.06 ms,790 µs
444,10.5 MB,18.0 MB,1.06 ms,790 µs
445,10.5 MB,18.0 MB,1.06 ms,790 µs
446,10.5 MB,18.0 MB,1.06 ms,790 µs
447,10.5 MB,18.0 MB,1.06 ms,790 µs
448,10.5 MB,18.0 MB,882 µs,790 µs
449,10.5 MB,18.0 MB,882 µs,692 µs
450,10.5 MB,18.0 MB,882 µs,692 µs
451,10.5 MB,18.0 MB,521 µs,692 µs
452,10.5 MB,18.0 MB,532 µs,520 µs
453,10.5 MB,18.0 MB,543 µs,520 µs
454,10.5 MB,18.0 MB,554 µs,520 µs
455,10.5 MB,18.0 MB,565 µs,520 µs
456,10.5 MB,18.0 MB,656 µs,520 µs
457,10.5 MB,18.0 MB,656 µs,520 µs
458,10.5 MB,18.0 MB,656 µs,520 µs
459,10.5 MB,18.0 MB,656 µs,520 µs
460,10.5 MB,18.0 MB,656 µs,389 µs
461,10.5 MB,18.0 MB,656 µs,389 µs
462,10.5 MB,18.0 MB,568 µs,389 µs
463,10.5 MB,18.0 MB,557 µs,389 µs
464,10.5 MB,18.0 MB,546 µs,389 µs
465,10.5 MB,18.0 MB,567 µs,389 µs
466,10.5 MB,18.0 MB,567 µs,315 µs
467,10.5 MB,18.0 MB,567 µs,315 µs
468,10.5 MB,18.0 MB,567 µs,315 µs
469,10.5 MB,18.0 MB,567 µs,315 µs
470,10.5 MB,18.0 MB,371 µs,315 µs
471,10.5 MB,18.0 MB,371 µs,315 µs
472,10.5 MB,18.0 MB,371 µs,315 µs
473,10.5 MB,18.0 MB,371 µs,315 µs
474,10.5 MB,18.0 MB,371 µs,315 µs
475,10.5 MB,18.0 MB,371 µs,315 µs
476,10.5 MB,18.0 MB,371 µs,315 µs
477,10.5 MB,18.0 MB,371 µs,315 µs
478,10.5 MB,18.0 MB,371 µs,175 µs
479,10.5 MB,18.0 MB,371 µs,175 µs
