,response_time_ms
0,2885.453224182129
1,2171.279191970825
2,2149.822950363159
3,2075.8559703826904
4,2121.9820976257324
5,2148.9288806915283
6,2078.454971313477
7,2079.6849727630615
8,2085.4480266571045
9,2091.064929962158
10,2079.0631771087646
11,2176.8970489501953
12,2071.523904800415
13,2074.4099617004395
14,2072.4620819091797
15,2073.4598636627197
16,2077.0297050476074
17,2074.098825454712
18,2072.040796279907
19,2077.0249366760254
20,2078.474998474121
21,2079.65087890625
22,2073.5628604888916
23,2151.829957962036
24,2075.0720500946045
25,2072.5760459899902
26,2072.305917739868
27,2071.5839862823486
28,2149.6870517730713
29,2074.244976043701
30,2076.540231704712
31,2093.9409732818604
32,2077.5067806243896
33,2122.0009326934814
34,2100.2109050750732
35,2081.371784210205
36,2075.2320289611816
37,2136.0819339752197
38,2142.5321102142334
39,2080.106019973755
40,2078.968048095703
41,2090.4440879821777
42,2075.5608081817627
43,2070.979118347168
44,2096.6310501098633
45,2073.3821392059326
46,2079.474925994873
47,2112.1609210968018
48,2070.1632499694824
49,2074.249267578125
50,2073.7791061401367
51,2078.244924545288
52,2084.2409133911133
53,2089.1880989074707
54,2071.934938430786
55,2126.0550022125244
56,2085.2911472320557
57,2078.5419940948486
58,2071.895122528076
59,2072.434186935425
60,2076.397180557251
61,2102.621078491211
62,2079.378843307495
63,2074.7361183166504
64,2071.3889598846436
65,2075.868844985962
66,2078.407049179077
67,2073.9049911499023
68,2078.2268047332764
69,2076.4591693878174
70,2120.6836700439453
71,2073.4920501708984
72,2076.388120651245
73,2094.8119163513184
74,2075.343132019043
75,2074.902057647705
76,2082.1352005004883
77,2073.7569332122803
78,2081.2857151031494
79,2077.9759883880615
80,2077.1450996398926
81,2074.9640464782715
82,2080.333709716797
83,2070.183038711548
84,2071.617126464844
85,2134.9830627441406
86,2074.5511054992676
87,2082.594871520996
88,2076.1477947235107
89,2076.1289596557617
90,2128.4399032592773
91,2151.3729095458984
92,2115.187883377075
93,2074.5840072631836
94,2082.076072692871
95,2075.650930404663
96,2120.2738285064697
97,2118.173837661743
98,2079.116106033325
99,2117.9797649383545
100,2149.4100093841553
101,2080.15513420105
102,2075.747013092041
103,2072.291135787964
104,2073.867082595825
105,2079.0438652038574
106,2072.338104248047
107,2076.592922210694
108,2088.6240005493164
109,2076.288938522339
110,2080.845832824707
111,2151.811122894287
112,2075.4120349884033
113,2125.2851486206055
114,2076.0390758514404
115,2076.27010345459
116,2078.494071960449
117,2074.1889476776123
118,2131.843090057373
119,2077.608823776245
120,2077.383041381836
121,2076.27010345459
122,2077.421188354492
123,2075.7687091827393
124,2102.445125579834
125,2074.5420455932617
126,2072.060823440552
127,2078.699827194214
128,2077.293157577514
129,2079.806089401245
130,2076.9002437591553
131,2075.019121170044
132,2085.969924926758
133,2109.6270084381104
134,2076.219081878662
135,2076.2109756469727
136,2074.902057647705
137,2167.0610904693604
138,2148.736000061035
139,2134.5369815826416
140,2085.174083709717
141,2072.7667808532715
142,2098.870038986206
143,2073.629379272461
144,2075.838088989258
145,2093.3477878570557
146,2075.6969451904297
147,2223.551034927368
148,2149.096965789795
149,2071.491003036499
150,2078.681707382202
151,2092.329978942871
152,2073.3048915863037
153,2076.82204246521
154,2084.2983722686768
155,2160.633087158203
156,2077.1920680999756
157,2075.0200748443604
158,2073.4219551086426
159,2074.341297149658
160,2078.9241790771484
161,2089.7929668426514
162,2080.439805984497
163,2078.48596572876
164,2085.216999053955
165,2079.264879226685
166,2084.467887878418
167,2094.7978496551514
168,2072.8867053985596
169,2125.1161098480225
170,2070.9612369537354
171,2077.64196395874
172,2075.1612186431885
173,2079.0860652923584
174,2138.8919353485107
175,2104.1109561920166
176,2079.5578956604004
177,2075.4218101501465
178,2072.9849338531494
179,2077.970266342163
180,2072.2439289093018
181,2149.9152183532715
182,2074.779748916626
183,2075.5820274353027
184,2073.68803024292
185,2076.3142108917236
186,2137.6090049743652
187,2075.4830837249756
188,2075.511932373047
189,2092.534065246582
190,2148.9431858062744
191,2075.431108474731
192,2075.9971141815186
193,2077.805995941162
194,2164.6320819854736
195,2077.0487785339355
196,2073.546886444092
197,2075.64377784729
198,2074.1188526153564
199,2136.873960494995
