Index,AUTO-first-cpu-revision,AUTO-gpu-revision,AUTO-second-cpu-revision,CPU,GPU
0,0.0,,,7.47e-05,3.145e-05
1,0.0,,,7.37e-05,3.1025e-05
2,0.0,,,7.267499999999999e-05,3.06e-05
3,0.0,,,7.17e-05,3.0479999999999996e-05
4,0.0,,,6.133333333333332e-05,1.7885e-05
5,0.0,,,5.9999999999999995e-05,1.74125e-05
6,0.0,,,5.863333333333333e-05,1.4065e-05
7,0.0,,,5.135e-05,1.36925e-05
8,0.0,,,5.085e-05,1.3287500000000001e-05
9,0.0,,,5.04e-05,1.29125e-05
10,0.0,,,4.99e-05,1.2540000000000002e-05
11,0.0,,,3.0399999999999997e-05,1.2145e-05
12,0.00177,,,2.95e-05,1.177e-05
13,0.001885,,,0.00099425,1.13725e-05
14,0.0020299999999999997,,,0.0010688,1.1e-05
15,0.0021799999999999996,,,0.0011432999999999999,1.0625e-05
16,0.0023299999999999996,,,0.00242,8.809999999999999e-06
17,0.0024749999999999998,,,0.00224,2.3433333333333335e-06
18,0.0026249999999999997,,,0.00219,0.0
19,0.0027749999999999997,,,0.00231,0.0
20,0.002673333333333333,,,0.0024300000000000003,0.0
21,0.0025924999999999998,,,0.00255,0.0
22,0.002594,,,0.002673333333333333,0.0011133333333333334
23,0.002502,,,0.0022933333333333334,0.0011833333333333333
24,0.0025900000000000003,,,0.00186125,0.0012533333333333335
25,0.002472,,,0.0019372500000000002,0.00132
26,0.002532,,,0.0020135,0.001865
27,0.0025900000000000003,,,0.0020895,0.00196
28,0.00265,,,0.00216575,0.0020525
29,0.0027099999999999997,,,0.0022094000000000003,0.0021425
30,0.00277,,,0.0022864,0.002235
31,0.002828,,,0.0020692,0.00233
32,0.002888,,,0.0021322,0.0024224999999999997
33,0.00295,,,0.002197,0.0025174999999999998
34,0.003008,,,0.0022618,0.0026125
35,0.003068,,,0.0021868,0.0027025
36,0.0028339999999999997,,,0.0020396,0.0026
37,0.0026760000000000004,,,0.0020805999999999997,0.0026875000000000002
38,0.0027359999999999997,,,0.0020966,0.002295
39,0.002792,,,0.0020285999999999998,0.00233
40,0.0028539999999999998,,,0.0020626,0.0023625
41,0.002912,,,0.0021206000000000003,0.0018448
42,0.0029679999999999997,,,0.0021592,0.0017766000000000001
43,0.003026,,,0.0021958000000000004,0.0015742
44,0.00276,,,0.0022324,0.0016137999999999999
45,0.0028179999999999998,,,0.002271,0.0016554
46,0.002808,,,0.0023076000000000004,0.0016992
47,0.002866,,,0.0021262000000000004,0.0016288000000000001
48,0.002836,,,0.0021468,0.0016704
49,0.002896,,,0.0021694,0.001708
50,0.002844,,,0.0021122,0.0017478
51,0.002898,,,0.0021328000000000002,0.0017854000000000001
52,0.002958,,,0.0020914,0.0018208000000000002
53,0.003014,,,0.0021200000000000004,0.0018623999999999997
54,0.003068,,,0.0021406,0.001898
55,0.0031219999999999998,,,0.0021792,0.0019396
56,0.00318,,,0.0022386000000000007,0.0019771999999999997
57,0.003236,0.0033900000000000002,,0.0022436,0.0019008
58,0.003201999999999999,0.00369,,0.0022429999999999998,0.0016764000000000002
59,0.0032440000000000004,0.0039900000000000005,,0.0022788,0.0017079999999999999
60,0.003268,0.00428,,0.0022788,0.0016516
61,0.002486,0.00458,,0.0022788,0.0016834000000000003
62,0.001179,0.00487,,0.0007672,0.001711
63,0.001195,0.00493,,0.0007874000000000001,0.0017405999999999997
64,0.0012010000000000002,0.00521,,0.0007906,0.0017722000000000003
65,0.001207,0.005485,,0.0007936,0.0017837999999999999
66,0.0012499999999999998,0.005764999999999999,,0.0007966000000000001,0.0017989999999999998
67,0.001292,0.00604,,0.0007995999999999999,0.0011288
68,0.001348,0.006320000000000001,,0.0008028,0.0004984000000000001
69,0.001348,0.00595,,0.0008058000000000001,0.0004997999999999999
70,0.001348,0.0062,,0.0007798,0.0005013999999999999
71,0.0013019999999999998,0.00645,,0.0007968,0.000503
72,0.001186,0.006705,,0.0007968,0.0005028
73,0.0010858,0.00696,,0.0008084000000000001,0.000503
74,0.0010577999999999998,0.006920000000000001,,0.0008114,0.0005013999999999999
75,0.0010654,0.00716,,0.0007928000000000001,0.0004974
76,0.0010689999999999999,0.0074,,0.0008024,0.0004958
77,0.0010726,0.00764,,0.0008314,0.0005134
78,0.0009998,0.007880000000000002,,0.0007145999999999999,0.0005134
79,0.0010026,0.00812,,0.0007116,0.0005134
80,0.0009492000000000001,0.007126666666666667,,0.0007086,0.0005132
81,0.0009040000000000001,0.006826666666666666,,0.0007056,0.0005132
82,0.0009269999999999999,0.006999999999999999,,0.0007023999999999999,0.0004554
83,0.0009458000000000001,0.007173333333333333,,0.0006734,0.00046080000000000003
84,0.0009634,0.007343333333333334,,0.0006791999999999999,0.00048120000000000004
85,0.0009194000000000001,0.007516666666666667,,0.0006762000000000001,0.00048479999999999997
86,0.0009194000000000001,0.007693333333333332,,0.000673,0.0004988
87,0.0009174,0.007863333333333333,,0.0006699999999999999,0.0005152000000000001
88,0.0009028000000000002,0.00913,,0.0006670000000000001,0.0004996
89,0.0009350000000000001,0.00869,,0.0006656,0.0004978
90,0.0009272000000000001,0.00885,,0.0006746,0.0005006
91,0.0009316000000000001,0.009043333333333334,,0.0006222,0.0004988
92,0.0009298,0.009203333333333334,,0.0006178,0.00048319999999999993
93,0.0008906000000000001,0.00936,,0.0006124000000000001,0.0004798
94,0.0008870000000000001,0.009553333333333332,,0.0006984000000000001,0.0004984
95,0.0008836,0.009713333333333334,,0.0006954,0.00048120000000000004
96,0.0007918,0.010873333333333332,,0.0006954,0.00048120000000000004
97,0.0007311999999999999,0.011099999999999999,,0.0006902,0.0004776
98,0.0006902,0.010443333333333332,,0.0006902,0.0004739999999999999
99,0.0006839999999999999,0.011106666666666667,,0.0006802,0.0005290000000000001
100,0.0006839999999999999,0.00945,,0.0006802,0.0005290000000000001
101,0.0006839999999999999,0.0097,,0.0006866000000000001,0.0005086
102,0.0006839999999999999,0.008664,,0.0006846,0.0005093999999999999
103,0.0006553399999999999,0.008887999999999998,,0.0006826,0.00051
104,0.0005845399999999999,0.008688,,0.0006808000000000001,0.0005248
105,0.00054234,0.008872000000000001,,0.0006788,0.0005258000000000001
106,0.00051474,0.008577999999999999,,0.0006768000000000001,0.0005258000000000001
107,0.00051854,0.008673999999999998,,0.0006972,0.000527
108,0.00041926,0.009268000000000002,,0.0007072000000000001,0.0005232
109,0.00042342,0.009423999999999998,,0.0006768,0.0005232
110,0.00039640000000000004,0.009558,,0.0010773999999999998,0.0005245999999999998
111,0.00042313999999999996,0.009715999999999999,,0.0010853999999999998,0.0005245999999999998
112,0.00041706,0.00983,,0.0010634,0.0005098
113,0.00041326000000000004,0.00998,,0.0010734,0.000523
114,0.00040946000000000005,0.010134,,0.0010918,0.0005068
115,0.00040566000000000007,0.010268000000000001,,0.0011018,0.000505
116,0.0003484,0.009942000000000001,,0.0011118,0.0005032
117,0.0003484,0.010124000000000001,,0.0011166000000000001,0.000485
118,0.0002928,0.010206000000000002,,0.0011266,0.0004890000000000001
119,0.00029047999999999997,0.010288,,0.0011335999999999998,0.0004744
120,0.00029047999999999997,0.010850000000000002,,0.0011435999999999998,0.0005004
121,0.00028872,0.010978,,0.0011536,0.000513
122,0.00028838,0.011104,,0.0011508,0.0005166
123,0.00024578,0.011151999999999999,,0.0011190000000000002,0.0005147999999999999
124,0.00024578,0.01064,,0.000997,0.0005386
125,0.00024578,0.01082,,0.001005,0.0005386
126,0.00022557999999999996,0.010866,,0.001013,0.0005386
127,0.00022557999999999996,0.010912,,0.00107,0.0005398
128,0.00021947999999999998,0.011428,,0.0010832,0.0005414
129,0.00021722,0.011382,,0.0010946,0.0005412
130,0.0002114,0.011464,,0.001106,0.0005412
131,0.00021504000000000003,0.011546,,0.001099,0.0005412
132,0.00015524,0.011640000000000001,,0.0011022,0.0005051999999999999
133,0.00016064,0.01174,,0.0011056,0.000507
134,0.0001561,0.011252000000000002,,0.001116,0.0005076000000000001
135,0.0001124,0.011394,,0.0011194,0.000491
136,0.00011250000000000001,0.011556,,0.0007322,0.0004946
137,0.00011260000000000003,0.01168,,0.0007662000000000001,0.0004904
138,0.00010608,0.011748,,0.000775,0.000494
139,0.00010910000000000002,0.011748,,0.0007806,0.0004976000000000001
140,0.00010990000000000002,0.01216,,0.0007762,0.0005142
141,0.00010397999999999998,0.012240000000000001,,0.0007924000000000001,0.000516
142,0.00010352,0.012320000000000001,,0.000795,0.0004896
143,0.00010263999999999998,0.01242,,0.0007978000000000001,0.000488
144,9.894000000000001e-05,0.0125,,0.0008005999999999999,0.0005176
145,8.126e-05,0.01258,,0.0008032000000000001,0.0005332
146,8.116000000000002e-05,0.012759999999999999,,0.0007706,0.0005188
147,8.028000000000001e-05,0.012759999999999999,,0.0007700000000000001,0.0005314
148,8.012000000000001e-05,0.012259999999999998,,0.0007693999999999999,0.0005314
149,7.431999999999999e-05,0.0123,,0.0007781999999999999,0.0005314
150,7.413999999999999e-05,0.01234,,0.0007340000000000001,0.0005334000000000001
151,6.716e-05,0.012025999999999998,,0.000737,0.0005342000000000001
152,6.7e-05,0.012025999999999998,,0.0007608000000000001,0.0005342000000000001
153,6.4236e-05,0.012,,0.0007911999999999999,0.0005178
154,6.4402e-05,0.01196,,0.0008133999999999999,0.0005394
155,6.427999999999999e-05,0.011874000000000001,,0.0008133999999999999,0.0005394
156,6.415799999999999e-05,0.011412,,0.0008133999999999999,0.0005394
157,5.5316000000000004e-05,0.012010000000000002,,0.0007624,0.0005394
158,5.2674000000000004e-05,0.011928,,0.0007622,0.0005394
159,4.6874e-05,0.011906,,0.0007865999999999999,0.0005126
160,4.9631999999999995e-05,0.011682000000000001,,0.0007838,0.0005144
161,4.927e-05,0.01248,,0.000781,0.0005017999999999999
162,4.888799999999999e-05,0.012559999999999998,,0.0007784000000000001,0.0004996
163,4.6128e-05,0.012559999999999998,,0.0007844,0.0005156
164,4.6086e-05,0.0126,,0.000796,0.0005136
165,4.2924e-05,0.013000000000000001,,0.0007692,0.0004922
166,4.17e-05,0.013000000000000001,,0.0007638,0.0005158
167,4.17e-05,0.013000000000000001,,0.0007581999999999999,0.0005174
168,4.17e-05,0.01302,,0.0007368,0.0005288000000000001
169,4e-05,0.01302,,0.000687,0.0005288000000000001
170,3.984e-05,0.012620000000000001,,0.000671,0.0005098
171,3.97e-05,0.0123,,0.0007228,0.000508
172,2.998e-05,0.01254,,0.0007228,0.00052
173,2.966e-05,0.01204,,0.0007228,0.00052
174,2.9339999999999997e-05,0.01204,,0.0007392,0.00052
175,2.904e-05,0.01204,,0.0007365999999999999,0.000516
176,2.29e-05,0.01204,,0.0007348000000000001,0.0005
177,2.29e-05,0.01204,,0.0006894000000000001,0.0005152000000000001
178,2.29e-05,0.01204,,0.0006894000000000001,0.0005152000000000001
179,3.206666666666667e-05,0.01162,,0.0006657999999999999,0.0005152000000000001
180,3.186666666666667e-05,0.011122,,0.0006867999999999999,0.000516
181,3.1633333333333334e-05,0.011122,0.000686,0.0006867999999999999,0.000516
182,3.1433333333333336e-05,0.01144,0.0007084999999999999,0.000703,0.0005156000000000001
183,2.6833333333333336e-05,0.011462,0.0007314999999999999,0.001079,0.0005156000000000001
184,2.623333333333333e-05,0.011462,0.0007555,0.0010932,0.0005136
185,2.5666666666666666e-05,0.011005999999999998,0.0007785,0.0011091999999999999,0.0005136
186,1.2766666666666668e-05,0.010686,0.000802,0.0011232,0.0005138
187,1.2466666666666667e-05,0.009788,0.000825,0.0011233999999999999,0.0005112000000000001
188,1.2133333333333335e-05,0.010288,0.0008485,0.001174,0.0005158
189,1.1833333333333334e-05,0.010188,0.0008715,0.0011899999999999999,0.000519
190,1.15e-05,0.010188,0.0008955,0.001183,0.000519
191,1.68e-05,0.010188,0.0009185,0.0011964,0.0005242000000000001
192,1.6250000000000002e-05,0.010188,0.000909,0.0012196,0.0005266
193,6e-06,0.010188,0.0007866666666666667,0.0010816,0.0005266
194,5.85e-06,0.010088,0.0008089999999999999,0.0010852,0.0005084
195,5.7000000000000005e-06,0.010088,0.0008323333333333334,0.001071,0.0005064000000000001
196,5.55e-06,0.0087992,0.000854,0.0011218,0.0005222000000000001
197,5.4e-06,0.0087342,0.0008753333333333333,0.001106,0.0005188
198,5.25e-06,0.0087342,0.0009006666666666667,0.001118,0.0005212
199,5.0999999999999995e-06,0.008634199999999998,0.00118075,0.0011216000000000002,0.0005212
200,4.929999999999999e-06,0.008006999999999998,0.0012312500000000001,0.0011336000000000002,0.0005212
201,4.775e-06,0.008009599999999999,0.0012839999999999998,0.0010970000000000003,0.000519
202,4.62e-06,0.008012199999999999,0.00139675,0.0011075999999999998,0.000519
203,4.465e-06,0.0068687999999999996,0.0014422499999999997,0.0011226,0.000519
204,,0.0062494000000000004,0.00149,0.0011236000000000002,0.0005026
205,,0.006252000000000001,0.0015852499999999999,0.0011386000000000002,0.0005058
206,,0.0061346,0.0016255,0.0011535999999999999,0.0005212000000000001
207,,0.006145199999999999,0.00168225,0.0011686,0.0004868
208,,0.0061351999999999995,0.0016707499999999997,0.0011836000000000001,0.00048659999999999996
209,,0.0061232,0.0017014999999999999,0.0011764,0.0005064
210,,0.0061132,0.0017372499999999999,0.0010777999999999999,0.000523
211,,0.0060612,0.00177325,0.0010805999999999997,0.0005254
212,,0.0060512,0.001809,0.00107,0.0005275999999999999
213,,0.0060392,0.0015622499999999998,0.0010728,0.0005275999999999999
214,,0.00555508,0.0015624999999999999,0.0010756,0.0005321999999999999
215,,0.00518648,0.001565,0.0010784,0.0005145999999999999
216,,0.0051684800000000005,0.00155325,0.0010640000000000003,0.0005128
217,,0.00422448,0.0015525,0.0010848,0.000511
218,,0.0039486,0.00146675,0.0010826,0.0005277999999999999
219,,0.0035263199999999995,0.0014835,0.0010804,0.0005045999999999999
220,,0.00352604,0.00150275,0.0010761999999999998,0.0005064
221,,0.0034259399999999997,0.0016450000000000002,0.0014282000000000001,0.0005082
222,,0.003431959999999999,0.0015975,0.0014750000000000002,0.000511
223,,0.0027419600000000003,0.00167,0.0014865999999999998,0.0005128
224,,0.00276996,0.0016825,0.0011092,0.000527
225,,0.00279596,0.001695,0.0011292,0.0005131999999999999
226,,0.00282196,0.001705,0.0011512000000000002,0.0005108
227,,0.0028479600000000005,0.0017175000000000003,0.0011712,0.000509
228,,0.00287596,0.00179,0.0011912,0.0004898
229,,0.0029019600000000003,0.0018140000000000003,0.0011882,0.0005250000000000001
230,,0.00264796,0.0018360000000000002,0.0012102000000000003,0.0005250000000000001
231,,0.0018912199999999997,0.001859,0.0011866,0.0005250000000000001
232,,0.0013971199999999997,0.0017444000000000001,0.0012232,0.0005226
233,,0.00136744,0.0017658,0.001261,0.0005246
234,,0.0013422400000000002,0.0017850000000000001,0.0012790000000000002,0.0005246
235,,0.00111224,0.0018064,0.001291,0.0005244000000000001
236,,0.00111224,0.0018278000000000003,0.001342,0.0005244000000000001
237,,0.00111224,0.001954,0.001168,0.0004984
238,,0.00111224,0.001988,0.001058,0.0005002
239,,0.00111224,0.002012,0.0010391999999999999,0.0005020000000000001
240,,0.00111224,0.0020359999999999996,0.0010238,0.0004898
241,,0.00111224,0.002062,0.0010588,0.0005112000000000001
242,,0.00111224,0.002078,0.001087,0.0005130000000000001
243,,0.0007322399999999999,0.0021040000000000004,0.0010582,0.0005272
244,,0.0007322399999999999,0.002136,0.0010655999999999999,0.0005272
245,,0.0007308799999999999,0.00215,0.0010722,0.0005272
246,,0.00072668,0.001626,0.0010815999999999998,0.0005239999999999999
247,,0.0007112399999999999,0.001626,0.0011086,0.0005239999999999999
248,,0.0007127999999999999,0.001638,0.0011158,0.0005266
249,,0.00071076,0.0016479999999999997,0.0011252,0.0005288
250,,0.00061476,0.0016580000000000002,0.0011324,0.0005288
251,,0.00060276,0.001668,0.0011395999999999997,0.0005292
252,,0.00059276,0.0015738000000000002,0.001209,0.0005292
253,,0.00015175999999999997,0.0015782,0.001219,0.000531
254,,0.00015175999999999997,0.0015944,0.001105,0.000531
255,,0.00015175999999999997,0.0016088,0.001113,0.0005358
256,,0.00015175999999999997,0.0016232,0.0011032,0.0005318
257,,0.00015175999999999997,0.0016628,0.0011324,0.0005318
258,,0.00015175999999999997,0.001638,0.0011235999999999998,0.0005352
259,,0.00015175999999999997,0.0015019999999999999,0.0011346,0.0005352
260,,0.00014868,0.0011664000000000002,0.0011398,0.0005352
261,,0.00014648,0.001265,0.0011389999999999998,0.0005329999999999999
262,,0.00014622000000000002,0.0012737999999999998,0.001087,0.0005329999999999999
263,,4.6120000000000006e-05,0.001274,0.0011172,0.0005329999999999999
264,,4.47e-05,0.001286,0.001139,0.0005329999999999999
265,,4.448000000000001e-05,0.0012939999999999998,0.0011354000000000002,0.0005350000000000001
266,,4.18e-05,0.001302,0.0008446,0.0005350000000000001
267,,4.0560000000000005e-05,0.001232,0.0008446,0.0005382
268,,4.001999999999999e-05,0.001278,0.0008446,0.0005382
269,,3.948e-05,0.001286,0.0008446,0.0005260000000000001
270,,3.7640000000000006e-05,0.0012619999999999997,0.0007924000000000001,0.0005226
271,,3.734e-05,0.001304,0.0007924000000000001,0.0005208
272,,3.426e-05,0.001306,0.0008344000000000001,0.0005018
273,,3.372e-05,0.0013599999999999997,0.0008344000000000001,0.0004823999999999999
274,,3.3140000000000005e-05,0.001364,0.0008344000000000001,0.0005096
275,,3.0600000000000005e-05,0.001308,0.0008344000000000001,0.0005248000000000001
276,,2.6960000000000006e-05,0.0013139999999999998,0.0008344000000000001,0.0005248000000000001
277,,2.808e-05,0.0013139999999999998,0.0008344000000000001,0.0005248000000000001
278,,2.5920000000000003e-05,0.0012959999999999998,0.0008124000000000001,0.0005252
279,,2.546e-05,0.001346,0.0008098000000000001,0.000523
280,,2.5e-05,0.0013399999999999998,0.0008074000000000001,0.000523
281,,2.454e-05,0.001342,0.0008049999999999999,0.000523
282,,3.0075e-05,0.001338,0.000801,0.0004972
283,,2.95e-05,0.0013319999999999999,0.0010076,0.000499
284,,2.8925e-05,0.001328,0.0010149999999999998,0.0005006
285,,2.835e-05,0.0013234,0.0010132,0.0004988
286,,2.775e-05,0.0013187999999999997,0.0010266,0.0004971999999999999
287,,2.58e-05,0.0013139999999999998,0.001042,0.0004942
288,,2.5574999999999998e-05,0.001192,0.0010464,0.0004928
289,,2.535e-05,0.001196,0.001083,0.0005144
290,,1.9075e-05,0.001238,0.001099,0.0005174000000000001
291,,2.5166666666666664e-05,0.0012701999999999998,0.001117,0.0005174000000000001
292,,2.8599999999999997e-05,0.001412,0.001133,0.0005174000000000001
293,,2.8599999999999997e-05,0.00142,0.001151,0.0005162000000000001
294,,2.8599999999999997e-05,0.00142,0.001167,0.0005162000000000001
295,,1.6e-05,0.0013759999999999998,0.0011811999999999999,0.0004932000000000001
296,,1.591e-05,0.001372,0.0012012,0.0004966
297,,1.5799999999999998e-05,0.0013679999999999999,0.0012192,0.0005136
