step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container,gpu_gpu_0
68,16.1 MB,32.1 MB,587 µs,515 µs,0%
69,16.1 MB,32.1 MB,587 µs,515 µs,0%
70,16.1 MB,32.1 MB,587 µs,515 µs,0%
71,16.1 MB,32.1 MB,587 µs,515 µs,0%
72,16.4 MB,32.1 MB,608 µs,515 µs,0%
73,16.4 MB,32.1 MB,608 µs,515 µs,0%
74,16.4 MB,32.1 MB,608 µs,515 µs,0%
75,16.4 MB,32.1 MB,608 µs,503 µs,0%
76,16.4 MB,32.1 MB,608 µs,503 µs,0%
77,16.4 MB,32.1 MB,608 µs,503 µs,0%
78,16.4 MB,32.1 MB,608 µs,503 µs,0%
79,16.4 MB,32.1 MB,608 µs,503 µs,0%
80,16.4 MB,32.1 MB,608 µs,503 µs,0%
81,16.4 MB,32.1 MB,608 µs,503 µs,0%
82,16.4 MB,32.1 MB,608 µs,410 µs,0%
83,16.4 MB,32.1 MB,608 µs,418 µs,0%
84,16.4 MB,32.1 MB,527 µs,503 µs,0%
85,16.4 MB,32.1 MB,630 µs,503 µs,0%
86,16.4 MB,32.1 MB,630 µs,503 µs,0%
87,16.2 MB,32.1 MB,601 µs,503 µs,0%
88,16.2 MB,32.1 MB,601 µs,503 µs,0%
89,16.2 MB,32.1 MB,601 µs,503 µs,0%
90,16.2 MB,32.1 MB,601 µs,526 µs,0%
91,16.2 MB,32.1 MB,601 µs,526 µs,0%
92,16.2 MB,32.1 MB,601 µs,526 µs,0%
93,16.2 MB,32.1 MB,601 µs,526 µs,0%
94,16.2 MB,32.1 MB,601 µs,526 µs,0%
95,16.2 MB,32.1 MB,601 µs,526 µs,0%
96,16.2 MB,32.1 MB,601 µs,526 µs,0%
97,16.2 MB,32.1 MB,601 µs,526 µs,0%
98,16.2 MB,32.1 MB,601 µs,526 µs,0%
99,16.3 MB,32.1 MB,608 µs,526 µs,0%
100,16.3 MB,32.1 MB,608 µs,526 µs,0%
101,16.3 MB,32.1 MB,608 µs,516 µs,0%
102,16.3 MB,32.1 MB,492 µs,511 µs,0%
103,16.3 MB,32.1 MB,502 µs,511 µs,0%
104,16.3 MB,32.1 MB,512 µs,511 µs,0%
105,16.3 MB,32.1 MB,523 µs,511 µs,0%
106,16.3 MB,32.1 MB,610 µs,511 µs,0%
107,16.3 MB,32.1 MB,610 µs,511 µs,0%
108,16.3 MB,32.1 MB,610 µs,511 µs,0%
109,16.3 MB,32.1 MB,610 µs,511 µs,0%
110,16.3 MB,32.1 MB,610 µs,511 µs,0%
111,16.3 MB,32.1 MB,610 µs,511 µs,0%
112,16.3 MB,32.1 MB,610 µs,511 µs,0%
113,16.3 MB,32.1 MB,530 µs,511 µs,0%
114,16.3 MB,32.1 MB,520 µs,511 µs,0%
115,16.3 MB,32.2 MB,509 µs,511 µs,0%
116,16.3 MB,32.2 MB,499 µs,511 µs,0%
117,16.3 MB,32.2 MB,489 µs,429 µs,0%
118,16.3 MB,32.2 MB,479 µs,438 µs,0%
119,16.6 MB,32.2 MB,604 µs,446 µs,0%
120,16.6 MB,32.2 MB,604 µs,455 µs,0%
121,16.6 MB,32.2 MB,588 µs,526 µs,0%
122,16.6 MB,32.2 MB,588 µs,526 µs,0%
123,16.6 MB,32.2 MB,588 µs,526 µs,0%
124,16.6 MB,32.2 MB,588 µs,526 µs,0%
125,16.6 MB,32.2 MB,588 µs,526 µs,0%
126,16.6 MB,32.2 MB,588 µs,526 µs,0%
127,16.6 MB,32.2 MB,588 µs,526 µs,0%
128,16.6 MB,32.2 MB,588 µs,534 µs,0%
129,16.6 MB,32.2 MB,588 µs,534 µs,0%
130,16.6 MB,32.2 MB,588 µs,534 µs,0%
131,16.6 MB,32.2 MB,588 µs,534 µs,0%
132,16.6 MB,32.2 MB,609 µs,534 µs,0%
133,16.6 MB,32.2 MB,609 µs,534 µs,0%
134,16.6 MB,32.2 MB,609 µs,534 µs,0%
135,16.6 MB,32.2 MB,609 µs,441 µs,0%
136,16.6 MB,32.2 MB,609 µs,450 µs,0%
137,16.6 MB,32.2 MB,504 µs,517 µs,0%
138,16.6 MB,32.2 MB,494 µs,517 µs,0%
139,17.1 MB,32.2 MB,634 µs,517 µs,0%
140,17.1 MB,32.2 MB,634 µs,517 µs,0%
141,17.1 MB,32.2 MB,634 µs,517 µs,0%
142,17.1 MB,32.2 MB,634 µs,446 µs,0%
143,17.1 MB,32.2 MB,634 µs,438 µs,0%
144,17.1 MB,32.2 MB,634 µs,429 µs,0%
145,17.1 MB,32.2 MB,634 µs,507 µs,0%
146,17.1 MB,32.2 MB,634 µs,507 µs,0%
147,17.1 MB,32.2 MB,635 µs,507 µs,0%
148,17.1 MB,32.2 MB,635 µs,507 µs,0%
149,17.1 MB,32.2 MB,635 µs,507 µs,0%
150,17.1 MB,32.2 MB,635 µs,517 µs,0%
151,17.1 MB,32.2 MB,635 µs,517 µs,0%
152,17.1 MB,32.2 MB,635 µs,517 µs,0%
153,17.1 MB,32.2 MB,635 µs,517 µs,0%
154,17.1 MB,32.2 MB,635 µs,517 µs,0%
155,17.1 MB,32.2 MB,635 µs,517 µs,0%
156,17.1 MB,32.2 MB,635 µs,517 µs,0%
157,17.1 MB,32.2 MB,635 µs,517 µs,0%
158,17.1 MB,32.2 MB,635 µs,517 µs,0%
159,17.1 MB,32.2 MB,675 µs,512 µs,0%
160,17.1 MB,32.2 MB,675 µs,512 µs,0%
161,17.1 MB,32.2 MB,534 µs,512 µs,0%
162,17.1 MB,32.2 MB,523 µs,512 µs,0%
163,17.1 MB,32.2 MB,512 µs,512 µs,0%
164,17.1 MB,32.2 MB,501 µs,512 µs,0%
165,17.1 MB,32.2 MB,489 µs,512 µs,0%
166,17.1 MB,32.2 MB,478 µs,512 µs,0%
167,17.1 MB,32.2 MB,467 µs,512 µs,0%
168,17.4 MB,32.2 MB,627 µs,512 µs,0%
169,17.4 MB,32.2 MB,627 µs,512 µs,0%
170,17.4 MB,32.2 MB,627 µs,512 µs,0%
171,17.4 MB,32.2 MB,627 µs,512 µs,0%
172,17.4 MB,32.2 MB,627 µs,512 µs,0%
173,17.4 MB,32.2 MB,627 µs,512 µs,0%
174,17.4 MB,32.2 MB,627 µs,512 µs,0%
175,17.4 MB,32.2 MB,627 µs,492 µs,0%
176,17.4 MB,32.2 MB,627 µs,412 µs,0%
177,17.4 MB,32.2 MB,627 µs,504 µs,0%
178,17.4 MB,32.2 MB,627 µs,504 µs,0%
179,17.4 MB,32.2 MB,594 µs,504 µs,0%
180,17.4 MB,32.2 MB,594 µs,504 µs,0%
181,17.4 MB,32.2 MB,594 µs,504 µs,0%
182,17.4 MB,32.2 MB,594 µs,504 µs,0%
183,17.2 MB,32.2 MB,599 µs,504 µs,0%
184,17.2 MB,32.2 MB,599 µs,504 µs,0%
185,17.2 MB,32.2 MB,599 µs,504 µs,0%
186,17.2 MB,32.2 MB,599 µs,504 µs,0%
187,17.2 MB,32.2 MB,599 µs,504 µs,0%
188,17.2 MB,32.2 MB,599 µs,512 µs,0%
189,17.2 MB,32.2 MB,599 µs,528 µs,0%
190,17.2 MB,32.2 MB,599 µs,528 µs,0%
191,17.2 MB,32.2 MB,599 µs,528 µs,0%
192,17.2 MB,32.2 MB,599 µs,528 µs,0%
193,17.2 MB,32.2 MB,599 µs,528 µs,0%
194,17.2 MB,32.2 MB,599 µs,528 µs,0%
195,17.2 MB,32.2 MB,599 µs,528 µs,0%
196,17.3 MB,32.2 MB,603 µs,528 µs,0%
197,17.3 MB,32.2 MB,603 µs,528 µs,0%
198,17.3 MB,32.2 MB,603 µs,528 µs,0%
199,17.3 MB,32.2 MB,397 µs,528 µs,0%
200,17.3 MB,32.2 MB,408 µs,528 µs,0%
201,17.3 MB,32.2 MB,418 µs,517 µs,0%
202,17.3 MB,32.2 MB,428 µs,517 µs,0%
203,17.3 MB,32.2 MB,438 µs,517 µs,0%
204,17.3 MB,32.2 MB,448 µs,517 µs,0%
205,17.3 MB,32.2 MB,459 µs,524 µs,0%
206,17.3 MB,32.2 MB,469 µs,524 µs,0%
207,17.3 MB,32.2 MB,479 µs,524 µs,0%
208,17.3 MB,32.2 MB,489 µs,524 µs,0%
209,17.3 MB,32.2 MB,499 µs,524 µs,0%
210,17.3 MB,32.2 MB,510 µs,524 µs,0%
211,17.3 MB,32.2 MB,520 µs,524 µs,0%
212,17.3 MB,32.2 MB,627 µs,535 µs,0%
213,17.3 MB,32.2 MB,627 µs,535 µs,0%
214,17.3 MB,32.2 MB,627 µs,535 µs,0%
215,17.3 MB,32.2 MB,627 µs,535 µs,0%
216,17.3 MB,32.2 MB,627 µs,535 µs,0%
217,17.3 MB,32.2 MB,627 µs,535 µs,0%
218,17.3 MB,32.2 MB,627 µs,535 µs,0%
219,17.3 MB,32.2 MB,627 µs,434 µs,0%
220,17.3 MB,32.2 MB,627 µs,443 µs,0%
221,17.3 MB,32.2 MB,627 µs,452 µs,0%
222,17.3 MB,32.2 MB,627 µs,461 µs,0%
223,17.7 MB,32.2 MB,621 µs,470 µs,0%
224,17.7 MB,32.2 MB,621 µs,541 µs,0%
225,17.7 MB,32.2 MB,621 µs,472 µs,0%
226,17.7 MB,32.2 MB,621 µs,463 µs,0%
227,17.7 MB,32.2 MB,621 µs,454 µs,0%
228,17.7 MB,32.2 MB,543 µs,445 µs,0%
229,17.7 MB,32.2 MB,627 µs,537 µs,0%
230,17.7 MB,32.2 MB,627 µs,537 µs,0%
231,17.7 MB,32.2 MB,627 µs,537 µs,0%
232,17.7 MB,32.2 MB,627 µs,537 µs,0%
233,17.7 MB,32.2 MB,627 µs,537 µs,0%
234,17.7 MB,32.2 MB,627 µs,537 µs,0%
235,17.7 MB,32.2 MB,627 µs,537 µs,0%
236,17.7 MB,32.2 MB,627 µs,537 µs,0%
237,17.7 MB,32.2 MB,540 µs,527 µs,0%
238,17.5 MB,32.2 MB,604 µs,527 µs,0%
239,17.5 MB,32.2 MB,604 µs,527 µs,0%
240,17.5 MB,32.2 MB,604 µs,527 µs,0%
241,17.5 MB,32.2 MB,604 µs,517 µs,0%
242,17.5 MB,32.2 MB,604 µs,517 µs,0%
243,17.5 MB,32.2 MB,601 µs,517 µs,0%
244,17.5 MB,32.2 MB,601 µs,517 µs,0%
245,17.5 MB,32.2 MB,601 µs,517 µs,0%
246,17.5 MB,32.2 MB,601 µs,517 µs,0%
247,17.5 MB,32.2 MB,601 µs,517 µs,0%
248,17.5 MB,32.2 MB,601 µs,517 µs,0%
249,17.5 MB,32.2 MB,601 µs,528 µs,0%
250,17.5 MB,32.2 MB,601 µs,528 µs,0%
251,17.5 MB,32.2 MB,601 µs,528 µs,0%
252,17.5 MB,32.2 MB,601 µs,528 µs,0%
253,17.5 MB,32.2 MB,601 µs,528 µs,0%
254,17.5 MB,32.2 MB,601 µs,528 µs,0%
255,17.5 MB,32.2 MB,601 µs,528 µs,0%
256,17.5 MB,32.2 MB,484 µs,532 µs,0%
257,17.5 MB,32.2 MB,494 µs,532 µs,0%
258,17.5 MB,32.2 MB,504 µs,532 µs,0%
259,17.5 MB,32.2 MB,576 µs,532 µs,0%
260,17.3 MB,32.2 MB,616 µs,532 µs,0%
261,8.62 MB,32.2 MB,616 µs,521 µs,0%
262,8.62 MB,32.2 MB,616 µs,521 µs,0%
263,8.62 MB,32.2 MB,616 µs,521 µs,0%
264,8.62 MB,32.2 MB,616 µs,521 µs,0%
265,8.62 MB,32.2 MB,616 µs,521 µs,0%
266,8.62 MB,32.2 MB,616 µs,521 µs,0%
267,8.62 MB,32.2 MB,616 µs,521 µs,0%
268,8.62 MB,32.2 MB,616 µs,521 µs,0%
269,8.62 MB,32.2 MB,616 µs,521 µs,0%
270,8.62 MB,32.2 MB,616 µs,512 µs,0%
271,8.62 MB,32.2 MB,616 µs,512 µs,0%
272,8.62 MB,32.2 MB,621 µs,426 µs,0%
273,8.62 MB,16.1 MB,621 µs,434 µs,0%
274,8.62 MB,16.1 MB,541 µs,505 µs,0%
275,8.62 MB,16.1 MB,530 µs,505 µs,0%
276,8.62 MB,16.1 MB,520 µs,505 µs,0%
277,8.62 MB,16.1 MB,510 µs,505 µs,0%
278,8.62 MB,16.1 MB,499 µs,505 µs,0%
279,8.62 MB,16.1 MB,489 µs,505 µs,0%
280,8.62 MB,16.1 MB,478 µs,505 µs,0%
281,8.62 MB,16.1 MB,468 µs,505 µs,0%
282,8.62 MB,16.1 MB,458 µs,505 µs,0%
283,8.62 MB,16.1 MB,377 µs,505 µs,0%
284,8.62 MB,16.1 MB,377 µs,505 µs,0%
285,8.62 MB,16.1 MB,377 µs,431 µs,0%
286,8.62 MB,16.1 MB,443 µs,423 µs,0%
287,8.62 MB,16.1 MB,432 µs,414 µs,0%
288,8.62 MB,16.1 MB,421 µs,406 µs,0%
289,8.62 MB,16.1 MB,409 µs,514 µs,0%
290,8.64 MB,16.1 MB,630 µs,514 µs,0%
291,8.64 MB,16.1 MB,630 µs,514 µs,0%
292,8.64 MB,16.1 MB,630 µs,514 µs,0%
293,8.64 MB,16.1 MB,630 µs,514 µs,0%
294,8.64 MB,16.1 MB,630 µs,514 µs,0%
295,8.64 MB,16.1 MB,630 µs,514 µs,0%
296,8.64 MB,16.1 MB,630 µs,514 µs,0%
297,8.64 MB,16.1 MB,630 µs,514 µs,0%
298,8.64 MB,16.1 MB,637 µs,514 µs,0%
299,8.64 MB,16.1 MB,637 µs,514 µs,0%
300,8.64 MB,16.1 MB,637 µs,514 µs,0%
301,8.64 MB,16.1 MB,637 µs,500 µs,0%
302,8.64 MB,16.1 MB,637 µs,500 µs,0%
303,8.64 MB,16.1 MB,637 µs,505 µs,0%
304,8.64 MB,16.1 MB,637 µs,505 µs,0%
305,8.64 MB,16.1 MB,637 µs,505 µs,0%
306,8.64 MB,16.1 MB,637 µs,505 µs,0%
307,8.64 MB,16.1 MB,637 µs,505 µs,0%
308,8.66 MB,16.1 MB,608 µs,505 µs,0%
309,8.66 MB,16.1 MB,608 µs,505 µs,0%
310,8.66 MB,16.1 MB,608 µs,505 µs,0%
311,8.66 MB,16.1 MB,608 µs,505 µs,0%
312,8.66 MB,16.1 MB,608 µs,505 µs,0%
313,8.66 MB,16.1 MB,608 µs,512 µs,0%
314,8.66 MB,16.1 MB,608 µs,512 µs,0%
315,8.66 MB,16.1 MB,608 µs,512 µs,0%
316,8.66 MB,16.1 MB,608 µs,521 µs,0%
317,8.66 MB,16.1 MB,608 µs,521 µs,0%
318,8.66 MB,16.1 MB,608 µs,521 µs,0%
319,8.66 MB,16.1 MB,608 µs,521 µs,0%
320,8.66 MB,16.1 MB,408 µs,521 µs,0%
321,8.66 MB,16.1 MB,419 µs,521 µs,0%
322,8.66 MB,16.1 MB,429 µs,521 µs,0%
323,8.66 MB,16.1 MB,440 µs,521 µs,0%
324,8.66 MB,16.1 MB,450 µs,521 µs,0%
325,8.66 MB,16.1 MB,460 µs,521 µs,0%
326,8.66 MB,16.1 MB,471 µs,521 µs,0%
327,8.66 MB,16.1 MB,476 µs,521 µs,0%
328,8.66 MB,16.1 MB,486 µs,521 µs,0%
329,8.66 MB,16.1 MB,496 µs,521 µs,0%
330,8.66 MB,16.1 MB,614 µs,420 µs,0%
331,8.66 MB,16.1 MB,614 µs,429 µs,0%
332,8.66 MB,16.1 MB,614 µs,437 µs,0%
333,8.66 MB,16.1 MB,614 µs,446 µs,0%
334,8.66 MB,16.1 MB,614 µs,455 µs,0%
335,8.66 MB,16.1 MB,614 µs,524 µs,0%
336,8.66 MB,16.1 MB,614 µs,524 µs,0%
337,8.66 MB,16.1 MB,614 µs,524 µs,0%
338,8.66 MB,16.1 MB,614 µs,524 µs,0%
339,8.66 MB,16.1 MB,614 µs,524 µs,0%
340,8.66 MB,16.1 MB,614 µs,524 µs,0%
341,8.66 MB,16.1 MB,614 µs,517 µs,0%
342,8.66 MB,16.1 MB,614 µs,517 µs,0%
343,8.66 MB,16.1 MB,614 µs,517 µs,0%
344,8.66 MB,16.1 MB,614 µs,517 µs,0%
345,8.66 MB,16.1 MB,614 µs,517 µs,0%
346,8.66 MB,16.1 MB,614 µs,517 µs,0%
347,8.66 MB,16.1 MB,614 µs,517 µs,0%
348,8.66 MB,16.1 MB,491 µs,517 µs,0%
349,8.66 MB,16.1 MB,481 µs,517 µs,0%
350,8.66 MB,16.1 MB,465 µs,517 µs,0%
351,8.68 MB,16.1 MB,603 µs,517 µs,0%
352,8.68 MB,16.1 MB,603 µs,517 µs,0%
353,8.68 MB,16.1 MB,603 µs,517 µs,0%
354,8.68 MB,16.1 MB,603 µs,451 µs,0%
355,8.68 MB,16.1 MB,603 µs,442 µs,0%
356,8.68 MB,16.1 MB,603 µs,434 µs,0%
357,8.68 MB,16.1 MB,603 µs,425 µs,0%
358,8.68 MB,16.1 MB,603 µs,505 µs,0%
359,8.68 MB,16.1 MB,603 µs,505 µs,0%
360,8.68 MB,16.1 MB,603 µs,505 µs,0%
361,8.68 MB,16.1 MB,603 µs,505 µs,0%
362,8.68 MB,16.1 MB,603 µs,505 µs,0%
363,8.68 MB,16.1 MB,603 µs,496 µs,0%
364,8.68 MB,16.1 MB,603 µs,496 µs,0%
365,8.68 MB,16.1 MB,603 µs,496 µs,0%
366,9.21 MB,16.1 MB,597 µs,496 µs,0%
367,9.21 MB,16.1 MB,597 µs,496 µs,0%
368,9.21 MB,16.1 MB,593 µs,496 µs,0%
369,9.21 MB,16.1 MB,593 µs,496 µs,0%
370,9.21 MB,16.1 MB,593 µs,496 µs,0%
371,9.21 MB,16.1 MB,593 µs,496 µs,0%
372,9.21 MB,16.1 MB,593 µs,496 µs,0%
373,9.21 MB,16.1 MB,593 µs,486 µs,0%
374,9.21 MB,16.1 MB,593 µs,504 µs,0%
375,9.21 MB,16.1 MB,593 µs,504 µs,0%
376,9.01 MB,16.1 MB,618 µs,504 µs,0%
377,9.01 MB,16.1 MB,618 µs,504 µs,0%
378,9.01 MB,16.1 MB,618 µs,504 µs,0%
379,9.01 MB,16.1 MB,618 µs,504 µs,0%
380,9.01 MB,16.1 MB,618 µs,504 µs,0%
381,9.01 MB,16.1 MB,618 µs,504 µs,0%
382,9.01 MB,16.1 MB,618 µs,504 µs,0%
383,9.01 MB,16.1 MB,618 µs,504 µs,0%
384,9.01 MB,16.1 MB,618 µs,504 µs,0%
385,9.01 MB,16.1 MB,618 µs,504 µs,0%
386,9.01 MB,16.1 MB,618 µs,504 µs,0%
387,8.75 MB,16.1 MB,434 µs,507 µs,0%
388,8.75 MB,16.1 MB,444 µs,507 µs,0%
389,8.75 MB,16.1 MB,455 µs,507 µs,0%
390,8.75 MB,16.1 MB,465 µs,496 µs,0%
391,8.75 MB,16.1 MB,475 µs,496 µs,0%
392,8.75 MB,16.1 MB,485 µs,496 µs,0%
393,8.75 MB,16.1 MB,496 µs,496 µs,0%
394,8.75 MB,16.1 MB,506 µs,496 µs,0%
395,8.75 MB,16.1 MB,516 µs,496 µs,0%
396,8.75 MB,16.1 MB,526 µs,496 µs,0%
397,8.75 MB,16.1 MB,537 µs,496 µs,0%
398,8.75 MB,16.1 MB,615 µs,496 µs,0%
399,8.75 MB,16.1 MB,615 µs,496 µs,0%
400,8.75 MB,16.1 MB,538 µs,496 µs,0%
401,8.75 MB,16.1 MB,527 µs,506 µs,0%
402,8.75 MB,16.1 MB,517 µs,532 µs,0%
403,8.75 MB,16.1 MB,507 µs,532 µs,0%
404,8.75 MB,16.1 MB,497 µs,532 µs,0%
405,8.75 MB,16.1 MB,614 µs,532 µs,0%
406,8.75 MB,16.1 MB,614 µs,532 µs,0%
407,8.75 MB,16.1 MB,614 µs,532 µs,0%
408,8.75 MB,16.1 MB,614 µs,532 µs,0%
409,8.75 MB,16.1 MB,614 µs,532 µs,0%
410,8.75 MB,16.1 MB,614 µs,532 µs,0%
411,8.75 MB,16.1 MB,628 µs,532 µs,0%
412,8.75 MB,16.1 MB,628 µs,532 µs,0%
413,8.75 MB,16.1 MB,628 µs,532 µs,0%
414,8.75 MB,16.1 MB,628 µs,532 µs,0%
415,8.75 MB,16.1 MB,628 µs,532 µs,0%
416,8.75 MB,16.1 MB,628 µs,532 µs,0%
417,8.75 MB,16.1 MB,628 µs,516 µs,0%
418,8.75 MB,16.1 MB,628 µs,507 µs,0%
419,8.75 MB,16.1 MB,628 µs,507 µs,0%
420,8.75 MB,16.1 MB,536 µs,507 µs,0%
421,8.76 MB,16.1 MB,620 µs,507 µs,0%
422,8.76 MB,16.1 MB,620 µs,507 µs,0%
423,8.76 MB,16.1 MB,620 µs,507 µs,0%
424,8.76 MB,16.1 MB,620 µs,507 µs,0%
425,8.76 MB,16.1 MB,620 µs,507 µs,0%
426,8.76 MB,16.1 MB,599 µs,507 µs,0%
427,8.76 MB,16.1 MB,599 µs,507 µs,0%
428,8.76 MB,16.1 MB,599 µs,507 µs,0%
429,8.76 MB,16.1 MB,599 µs,507 µs,0%
430,8.76 MB,16.1 MB,599 µs,507 µs,0%
431,8.76 MB,16.1 MB,599 µs,507 µs,0%
432,8.76 MB,16.1 MB,599 µs,507 µs,0%
433,8.76 MB,16.1 MB,599 µs,426 µs,0%
434,8.76 MB,16.1 MB,599 µs,473 µs,0%
435,8.76 MB,16.1 MB,599 µs,473 µs,0%
436,8.76 MB,16.1 MB,559 µs,473 µs,0%
437,8.76 MB,16.1 MB,559 µs,473 µs,0%
438,8.76 MB,16.1 MB,559 µs,473 µs,0%
439,8.76 MB,16.1 MB,559 µs,473 µs,0%
440,8.76 MB,16.1 MB,559 µs,473 µs,0%
441,8.76 MB,16.1 MB,559 µs,473 µs,0%
442,8.76 MB,16.1 MB,559 µs,473 µs,0%
443,8.76 MB,16.1 MB,559 µs,473 µs,0%
444,8.76 MB,16.1 MB,559 µs,473 µs,0%
445,8.76 MB,16.1 MB,559 µs,473 µs,0%
446,8.76 MB,16.1 MB,559 µs,473 µs,0%
447,8.76 MB,16.1 MB,439 µs,473 µs,0%
448,8.76 MB,16.1 MB,527 µs,374 µs,0%
449,8.76 MB,16.1 MB,527 µs,374 µs,0%
450,8.76 MB,16.1 MB,527 µs,312 µs,0%
451,8.76 MB,16.1 MB,527 µs,312 µs,0%
452,8.76 MB,16.1 MB,446 µs,312 µs,0%
453,8.76 MB,16.1 MB,455 µs,312 µs,0%
454,8.76 MB,16.1 MB,455 µs,312 µs,0%
455,8.76 MB,16.1 MB,455 µs,312 µs,0%
456,8.76 MB,16.1 MB,455 µs,312 µs,0%
457,8.76 MB,16.1 MB,455 µs,312 µs,0%
458,8.76 MB,16.1 MB,455 µs,312 µs,0%
459,8.76 MB,16.1 MB,455 µs,312 µs,0%
460,8.76 MB,16.1 MB,455 µs,312 µs,0%
461,8.76 MB,16.1 MB,455 µs,312 µs,0%
462,8.76 MB,16.1 MB,455 µs,241 µs,0%
463,8.76 MB,16.1 MB,455 µs,241 µs,0%
464,8.76 MB,16.1 MB,455 µs,192 µs,0%
465,8.76 MB,16.1 MB,379 µs,192 µs,0%
466,8.76 MB,16.1 MB,379 µs,192 µs,0%
467,8.76 MB,16.1 MB,379 µs,192 µs,0%
468,8.76 MB,16.1 MB,379 µs,192 µs,0%
469,8.76 MB,16.1 MB,379 µs,192 µs,0%
470,8.76 MB,16.1 MB,379 µs,192 µs,0%
471,8.76 MB,16.1 MB,314 µs,192 µs,0%
472,8.76 MB,16.1 MB,363 µs,192 µs,0%
473,8.76 MB,16.1 MB,363 µs,192 µs,0%
474,8.76 MB,16.1 MB,363 µs,192 µs,0%
475,8.76 MB,16.1 MB,363 µs,192 µs,0%
476,8.76 MB,16.1 MB,363 µs,192 µs,0%
477,8.76 MB,16.1 MB,363 µs,63.0 µs,0%
