,response_time_ms
0,12007.461071014404
1,2076.5020847320557
2,2123.034954071045
3,2147.5327014923096
4,2077.944040298462
5,2118.928909301758
6,2149.6741771698
7,2078.947067260742
8,2077.256917953491
9,2078.2880783081055
10,2082.3512077331543
11,2076.479911804199
12,2094.9299335479736
13,2074.8448371887207
14,2121.5338706970215
15,2149.4181156158447
16,2071.8841552734375
17,2074.5279788970947
18,2077.140092849731
19,2077.795028686523
20,2076.884984970093
21,2077.190160751343
22,2182.081937789917
23,2128.2219886779785
24,2080.434799194336
25,2073.8542079925537
26,2073.4589099884033
27,2077.244997024536
28,2102.2861003875732
29,2083.2889080047607
30,2076.0419368743896
31,2072.568893432617
32,2117.3171997070312
33,2148.622751235962
34,2078.824043273926
35,2073.5158920288086
36,2092.9179191589355
37,2075.364828109741
38,2075.953722000122
39,2075.2058029174805
40,2117.511034011841
41,2076.5860080718994
42,2077.241897583008
43,2075.963973999023
44,2110.877990722656
45,2083.02903175354
46,2080.592155456543
47,2075.747013092041
48,2153.637170791626
49,2073.2250213623047
50,2073.5161304473877
51,2100.07381439209
52,2077.880859375
53,2105.4201126098633
54,2082.9880237579346
55,2077.9712200164795
56,2097.9349613189697
57,2146.9850540161133
58,2081.934690475464
59,2078.213930130005
60,2071.6941356658936
61,2117.55895614624
62,2075.3989219665527
63,2074.152946472168
64,2073.509693145752
65,2075.368881225586
66,2077.944040298462
67,2074.7382640838623
68,2101.296901702881
69,2179.175853729248
70,2082.2389125823975
71,2074.8960971832275
72,2086.388111114502
73,2082.1621417999268
74,2114.74084854126
75,2144.8450088500977
76,2079.967975616455
77,2074.0480422973633
78,2098.252058029175
79,2078.810214996338
80,2099.302053451538
81,2076.0397911071777
82,2078.702211380005
83,2085.3402614593506
84,2078.3979892730713
85,2080.604076385498
86,2076.975107192993
87,2095.571994781494
88,2076.880931854248
89,2101.2918949127197
90,2075.4411220550537
91,2074.672222137451
92,2074.0890502929688
93,2076.780080795288
94,2072.5109577178955
95,2116.8148517608643
96,2075.3512382507324
97,2072.9269981384277
98,2077.9740810394287
99,2098.233938217163
100,2075.591802597046
101,2081.7830562591553
102,2155.395746231079
103,2079.420328140259
104,2075.4899978637695
105,2192.561149597168
106,2079.2760848999023
107,2090.7461643218994
108,2085.0350856781006
109,2084.327936172486
110,2086.467027664185
111,2164.546012878418
112,2078.655958175659
113,2081.6609859466553
114,2073.507070541382
115,2079.1101455688477
116,2129.927396774292
117,2147.454023361206
118,2150.526762008667
119,2079.5772075653076
120,2076.374053955078
121,2088.987112045288
122,2076.235771179199
123,2073.690891265869
124,2075.521945953369
125,2077.8157711029053
126,2076.802968978882
127,2076.622247695923
128,2076.8818855285645
129,2074.223041534424
130,2124.7289180755615
131,2076.5469074249268
132,2075.9079456329346
133,2078.4690380096436
134,2076.0598182678223
135,2078.1939029693604
136,2077.0928859710693
137,2075.2480030059814
138,2081.9339752197266
139,2078.45401763916
140,2076.3258934020996
141,2077.9850482940674
142,2123.39186668396
143,2078.784942626953
144,2116.447925567627
145,2151.0610580444336
146,2075.268268585205
147,2071.8839168548584
148,2074.892997741699
149,2071.7339515686035
150,2148.5018730163574
151,2083.414077758789
152,2080.796957015991
153,2112.135887145996
154,2116.1129474639893
155,2075.870990753174
156,2123.0342388153076
157,2077.636241912842
158,2075.0608444213867
159,2089.951992034912
160,2082.5212001800537
161,2075.0603675842285
162,2073.8322734832764
163,2161.684989929199
164,2077.467203140259
165,2088.2728099823
166,2078.9458751678467
167,2074.291229248047
168,2076.537847518921
169,2093.096971511841
170,2075.334310531616
171,2228.004693984986
172,2078.9809226989746
173,2093.66512298584
174,2074.180841445923
175,2142.617702484131
176,2072.9808807373047
177,2080.3561210632324
178,2082.3049545288086
179,2077.2159099578857
180,2129.281997680664
181,2081.843852996826
182,2072.2267627716064
183,2194.6120262145996
184,2087.4857902526855
185,2207.496166229248
186,2076.5130519866943
187,2075.307130813598
188,2078.9830684661865
189,2074.7530460357666
190,2140.345811843872
191,2081.3870429992676
192,2078.14884185791
193,2076.566219329834
194,2074.0060806274414
195,2125.532865524292
196,2072.350263595581
197,2127.4540424346924
198,2074.4478702545166
199,2079.7767639160156
