,response_time_ms
0,9093.724966049194
1,2078.1099796295166
2,2075.0200748443604
3,2076.765775680542
4,2076.9670009613037
5,2074.2971897125244
6,2077.68177986145
7,2074.981212615967
8,2072.9498863220215
9,2078.892946243286
10,2074.577808380127
11,2170.844078063965
12,2077.5351524353027
13,2078.8989067077637
14,2156.826972961426
15,2079.0350437164307
16,2080.129861831665
17,2119.534730911255
18,2079.1869163513184
19,2075.68621635437
20,2074.734926223755
21,2071.7809200286865
22,2074.486017227173
23,2075.2367973327637
24,2077.601194381714
25,2073.2691287994385
26,2079.8630714416504
27,2079.2431831359863
28,2078.1090259552
29,2083.5392475128174
30,2080.726146697998
31,2074.708938598633
32,2076.8749713897705
33,2112.9980087280273
34,2077.5129795074463
35,2073.982000350952
36,2094.9060916900635
37,2076.382875442505
38,2120.0859546661377
39,2148.993015289306
40,2078.9082050323486
41,2122.7691173553467
42,2144.6807384490967
43,2072.2649097442627
44,2078.816175460815
45,2094.5889949798584
46,2078.1068801879883
47,2077.7347087860107
48,2081.2249183654785
49,2076.555013656616
50,2127.60591506958
51,2151.010036468506
52,2075.5550861358643
53,2120.7268238067627
54,2101.1312007904053
55,2077.990770339966
56,2081.70485496521
57,2078.518867492676
58,2077.3701667785645
59,2081.794023513794
60,2075.770854949951
61,2078.2389640808105
62,2080.0158977508545
63,2076.4012336730957
64,2121.691942214966
65,2149.4829654693604
66,2083.962917327881
67,2079.5910358428955
68,2183.212995529175
69,2077.753782272339
70,2075.9270191192627
71,2075.031042098999
72,2076.5979290008545
73,2072.468042373657
74,2081.2532901763916
75,2179.326057434082
76,2152.2819995880127
77,2084.426164627075
78,2079.012155532837
79,2080.693006515503
80,2097.248077392578
81,2093.1529998779297
82,2081.2320709228516
83,2077.4431228637695
84,2088.135004043579
85,2077.90207862854
86,2119.6110248565674
87,2076.828956604004
88,2076.8659114837646
89,2076.2810707092285
90,2077.7151584625244
91,2078.6921977996826
92,2075.5887031555176
93,2074.1817951202393
94,2080.5001258850098
95,2082.7879905700684
96,2076.6310691833496
97,2082.1731090545654
98,2121.490716934204
99,2077.5511264801025
100,2094.9230194091797
101,2077.692985534668
102,2075.3819942474365
103,2077.781915664673
104,2083.2457542419434
105,2076.678991317749
106,2075.6640434265137
107,2077.208995819092
108,2075.953960418701
109,2074.251174926758
110,2072.2341537475586
111,2073.720216751098
112,2074.01967048645
113,2077.224016189575
114,2098.1531143188477
115,2125.019073486328
116,2073.621988296509
117,2073.856830596924
118,2127.9330253601074
119,2075.3870010375977
120,2121.600866317749
121,2074.2080211639404
122,2123.1939792633057
123,2077.1708488464355
124,2123.1870651245117
125,2080.932140350342
126,2078.336000442505
127,2082.927942276001
128,2076.6520500183105
129,2077.6712894439697
130,2072.4308490753174
131,2079.3001651763916
132,2072.9408264160156
133,2077.195882797241
134,2074.450969696045
135,2116.5692806243896
136,2076.3802528381348
137,2077.2809982299805
138,2127.1398067474365
139,2150.282144546509
140,2073.725938796997
141,2075.899839401245
142,2094.709873199463
143,2079.641103744507
144,2073.267936706543
145,2091.3569927215576
146,2078.460216522217
147,2079.0469646453857
148,2092.7910804748535
149,2079.5772075653076
150,2075.9129524230957
151,2137.6678943634033
152,2078.490972518921
153,2134.046792984009
154,2181.540012359619
155,2073.8749504089355
156,2076.10821723938
157,2075.2782821655273
158,2073.9448070526123
159,2141.3798332214355
160,2074.169158935547
161,2075.37579536438
162,2073.0111598968506
163,2079.533815383911
164,2081.9058418273926
165,2082.14807510376
166,2077.928066253662
167,2075.4921436309814
168,2076.5740871429443
169,2078.8779258728027
170,2075.42085647583
171,2124.022960662842
172,2151.408910751343
173,2077.680826187134
174,2118.4310913085938
175,2148.6940383911133
176,2073.2128620147705
177,2080.446243286133
178,2076.223134994507
179,2074.770212173462
180,2077.3630142211914
181,2073.1871128082275
182,2074.822187423706
183,2071.0208415985107
184,2078.668117523194
185,2077.280044555664
186,2181.234836578369
187,2077.8608322143555
188,2076.1098861694336
189,2077.108144760132
190,2076.655864715576
191,2074.8863220214844
192,2082.612991333008
193,2078.7007808685303
194,2075.6659507751465
195,2100.8288860321045
196,2077.0719051361084
197,2073.6169815063477
198,2075.700044631958
199,2076.390266418457
