step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container,gpu_gpu_0
70,7.25 MB,16.0 MB,594 µs,502 µs,0%
71,7.25 MB,16.0 MB,594 µs,502 µs,0%
72,7.25 MB,16.0 MB,594 µs,502 µs,0%
73,7.25 MB,16.0 MB,594 µs,502 µs,0%
74,7.25 MB,16.0 MB,594 µs,502 µs,0%
75,7.25 MB,16.0 MB,594 µs,502 µs,0%
76,7.25 MB,16.0 MB,594 µs,502 µs,0%
77,7.25 MB,16.0 MB,594 µs,502 µs,0%
78,7.25 MB,16.0 MB,487 µs,502 µs,0%
79,7.25 MB,16.0 MB,477 µs,502 µs,0%
80,7.25 MB,16.0 MB,467 µs,502 µs,0%
81,7.25 MB,16.0 MB,457 µs,502 µs,0%
82,7.25 MB,16.0 MB,447 µs,406 µs,0%
83,7.25 MB,16.0 MB,437 µs,415 µs,0%
84,7.25 MB,16.0 MB,427 µs,423 µs,0%
85,7.25 MB,16.0 MB,418 µs,432 µs,0%
86,7.25 MB,16.0 MB,400 µs,502 µs,0%
87,7.44 MB,16.0 MB,601 µs,502 µs,0%
88,7.44 MB,16.0 MB,601 µs,502 µs,0%
89,7.44 MB,16.0 MB,601 µs,502 µs,0%
90,7.44 MB,16.0 MB,601 µs,502 µs,0%
91,7.44 MB,16.0 MB,601 µs,502 µs,0%
92,7.44 MB,16.0 MB,601 µs,502 µs,0%
93,7.44 MB,16.0 MB,601 µs,502 µs,0%
94,7.44 MB,16.0 MB,601 µs,502 µs,0%
95,7.44 MB,16.0 MB,601 µs,502 µs,0%
96,7.44 MB,16.0 MB,601 µs,502 µs,0%
97,7.44 MB,16.0 MB,601 µs,502 µs,0%
98,7.44 MB,16.0 MB,601 µs,502 µs,0%
99,7.56 MB,16.0 MB,607 µs,502 µs,0%
100,7.56 MB,16.0 MB,607 µs,502 µs,0%
101,7.56 MB,16.0 MB,607 µs,511 µs,0%
102,7.56 MB,16.0 MB,607 µs,511 µs,0%
103,7.56 MB,16.0 MB,607 µs,511 µs,0%
104,7.56 MB,16.0 MB,614 µs,511 µs,0%
105,7.56 MB,16.0 MB,614 µs,516 µs,0%
106,7.56 MB,16.0 MB,614 µs,516 µs,0%
107,7.56 MB,16.0 MB,614 µs,516 µs,0%
108,7.56 MB,16.0 MB,614 µs,516 µs,0%
109,7.74 MB,16.0 MB,609 µs,516 µs,0%
110,7.74 MB,16.0 MB,609 µs,516 µs,0%
111,7.74 MB,16.0 MB,609 µs,516 µs,0%
112,7.74 MB,16.0 MB,609 µs,442 µs,0%
113,7.74 MB,16.0 MB,609 µs,508 µs,0%
114,7.74 MB,16.0 MB,609 µs,508 µs,0%
115,7.74 MB,16.0 MB,609 µs,508 µs,0%
116,7.74 MB,16.0 MB,609 µs,508 µs,0%
117,7.74 MB,16.0 MB,609 µs,508 µs,0%
118,7.74 MB,16.0 MB,609 µs,508 µs,0%
119,7.74 MB,16.0 MB,383 µs,435 µs,0%
120,7.74 MB,16.0 MB,393 µs,426 µs,0%
121,7.88 MB,16.0 MB,404 µs,418 µs,0%
122,7.88 MB,16.0 MB,414 µs,410 µs,0%
123,7.88 MB,16.0 MB,424 µs,401 µs,0%
124,7.88 MB,16.1 MB,434 µs,520 µs,0%
125,7.88 MB,16.1 MB,445 µs,520 µs,0%
126,7.88 MB,16.1 MB,455 µs,520 µs,0%
127,7.88 MB,16.1 MB,465 µs,528 µs,0%
128,7.88 MB,16.1 MB,475 µs,528 µs,0%
129,7.88 MB,16.1 MB,485 µs,528 µs,0%
130,7.88 MB,16.1 MB,496 µs,528 µs,0%
131,7.88 MB,16.1 MB,506 µs,528 µs,0%
132,7.88 MB,16.1 MB,516 µs,528 µs,0%
133,7.88 MB,16.1 MB,456 µs,528 µs,0%
134,7.88 MB,16.1 MB,456 µs,528 µs,0%
135,7.88 MB,16.1 MB,521 µs,528 µs,0%
136,7.88 MB,16.1 MB,511 µs,528 µs,0%
137,8.23 MB,16.1 MB,645 µs,530 µs,0%
138,8.23 MB,16.1 MB,645 µs,530 µs,0%
139,8.23 MB,16.1 MB,645 µs,530 µs,0%
140,8.23 MB,16.1 MB,645 µs,530 µs,0%
141,8.23 MB,16.1 MB,645 µs,530 µs,0%
142,8.23 MB,16.1 MB,645 µs,539 µs,0%
143,8.23 MB,16.1 MB,645 µs,539 µs,0%
144,8.23 MB,16.1 MB,645 µs,539 µs,0%
145,8.23 MB,16.1 MB,645 µs,539 µs,0%
146,8.23 MB,16.1 MB,645 µs,539 µs,0%
147,8.23 MB,16.1 MB,650 µs,539 µs,0%
148,8.23 MB,16.1 MB,650 µs,539 µs,0%
149,8.23 MB,16.1 MB,650 µs,539 µs,0%
150,8.23 MB,16.1 MB,650 µs,539 µs,0%
151,8.23 MB,16.1 MB,564 µs,539 µs,0%
152,8.23 MB,16.1 MB,553 µs,539 µs,0%
153,8.23 MB,16.1 MB,542 µs,457 µs,0%
154,8.23 MB,16.1 MB,531 µs,543 µs,0%
155,8.23 MB,16.1 MB,521 µs,543 µs,0%
156,8.35 MB,16.1 MB,639 µs,543 µs,0%
157,8.35 MB,16.1 MB,639 µs,543 µs,0%
158,8.35 MB,16.1 MB,639 µs,543 µs,0%
159,8.35 MB,16.1 MB,649 µs,543 µs,0%
160,8.35 MB,16.1 MB,649 µs,543 µs,0%
161,8.35 MB,16.1 MB,649 µs,543 µs,0%
162,8.35 MB,16.1 MB,649 µs,543 µs,0%
163,8.35 MB,16.1 MB,649 µs,543 µs,0%
164,8.35 MB,16.1 MB,649 µs,543 µs,0%
165,8.35 MB,16.1 MB,649 µs,445 µs,0%
166,8.35 MB,16.1 MB,649 µs,454 µs,0%
167,8.35 MB,16.1 MB,649 µs,543 µs,0%
168,8.37 MB,16.1 MB,638 µs,543 µs,0%
169,8.37 MB,16.1 MB,645 µs,543 µs,0%
170,8.37 MB,16.1 MB,645 µs,459 µs,0%
171,8.37 MB,16.1 MB,645 µs,450 µs,0%
172,8.37 MB,16.1 MB,645 µs,510 µs,0%
173,8.37 MB,16.1 MB,645 µs,510 µs,0%
174,8.37 MB,16.1 MB,645 µs,510 µs,0%
175,8.37 MB,16.1 MB,645 µs,510 µs,0%
176,8.37 MB,16.1 MB,645 µs,510 µs,0%
177,8.37 MB,16.1 MB,645 µs,510 µs,0%
178,8.37 MB,16.1 MB,645 µs,510 µs,0%
179,8.37 MB,16.1 MB,645 µs,510 µs,0%
180,8.37 MB,16.1 MB,645 µs,510 µs,0%
181,8.37 MB,16.1 MB,608 µs,510 µs,0%
182,8.37 MB,16.1 MB,608 µs,510 µs,0%
183,8.37 MB,16.1 MB,608 µs,510 µs,0%
184,8.43 MB,16.1 MB,625 µs,500 µs,0%
185,8.43 MB,16.1 MB,625 µs,500 µs,0%
186,8.43 MB,16.1 MB,625 µs,500 µs,0%
187,8.43 MB,16.1 MB,625 µs,500 µs,0%
188,8.43 MB,16.1 MB,625 µs,515 µs,0%
189,8.43 MB,16.1 MB,625 µs,515 µs,0%
190,8.43 MB,16.1 MB,625 µs,515 µs,0%
191,8.43 MB,16.1 MB,625 µs,515 µs,0%
192,8.43 MB,16.1 MB,625 µs,515 µs,0%
193,8.43 MB,16.1 MB,625 µs,515 µs,0%
194,8.43 MB,16.1 MB,625 µs,515 µs,0%
195,8.43 MB,16.1 MB,625 µs,515 µs,0%
196,8.43 MB,16.1 MB,625 µs,515 µs,0%
197,8.43 MB,16.1 MB,508 µs,498 µs,0%
198,8.48 MB,16.1 MB,513 µs,498 µs,0%
199,8.48 MB,16.1 MB,523 µs,498 µs,0%
200,8.48 MB,16.1 MB,621 µs,498 µs,0%
201,8.48 MB,16.1 MB,621 µs,498 µs,0%
202,8.48 MB,16.1 MB,621 µs,498 µs,0%
203,8.48 MB,16.1 MB,621 µs,498 µs,0%
204,8.48 MB,16.1 MB,621 µs,498 µs,0%
205,8.48 MB,16.1 MB,621 µs,498 µs,0%
206,8.48 MB,16.1 MB,621 µs,498 µs,0%
207,8.48 MB,16.1 MB,621 µs,498 µs,0%
208,8.48 MB,16.1 MB,621 µs,498 µs,0%
209,8.48 MB,16.1 MB,621 µs,498 µs,0%
210,8.48 MB,16.1 MB,621 µs,498 µs,0%
211,8.50 MB,16.1 MB,610 µs,498 µs,0%
212,8.50 MB,16.1 MB,610 µs,498 µs,0%
213,8.50 MB,16.1 MB,610 µs,498 µs,0%
214,8.50 MB,16.1 MB,610 µs,521 µs,0%
215,8.50 MB,16.1 MB,610 µs,521 µs,0%
216,8.50 MB,16.1 MB,615 µs,521 µs,0%
217,8.50 MB,16.1 MB,615 µs,521 µs,0%
218,8.50 MB,16.1 MB,615 µs,521 µs,0%
219,8.50 MB,16.1 MB,615 µs,521 µs,0%
220,8.50 MB,16.1 MB,615 µs,521 µs,0%
221,8.50 MB,16.1 MB,615 µs,521 µs,0%
222,8.50 MB,16.1 MB,615 µs,520 µs,0%
223,8.51 MB,16.1 MB,623 µs,520 µs,0%
224,8.51 MB,16.1 MB,623 µs,520 µs,0%
225,8.51 MB,16.1 MB,623 µs,520 µs,0%
226,8.51 MB,16.1 MB,623 µs,520 µs,0%
227,8.51 MB,16.1 MB,623 µs,520 µs,0%
228,8.51 MB,16.1 MB,518 µs,520 µs,0%
229,8.51 MB,16.1 MB,529 µs,520 µs,0%
230,8.51 MB,16.1 MB,610 µs,520 µs,0%
231,8.51 MB,16.1 MB,610 µs,520 µs,0%
232,8.51 MB,16.1 MB,610 µs,508 µs,0%
233,8.51 MB,16.1 MB,610 µs,508 µs,0%
234,8.51 MB,16.1 MB,610 µs,508 µs,0%
235,8.51 MB,16.1 MB,610 µs,508 µs,0%
236,8.51 MB,16.1 MB,610 µs,508 µs,0%
237,8.55 MB,16.1 MB,598 µs,508 µs,0%
238,8.55 MB,16.1 MB,598 µs,508 µs,0%
239,8.55 MB,16.1 MB,598 µs,508 µs,0%
240,8.55 MB,16.1 MB,598 µs,524 µs,0%
241,8.55 MB,16.1 MB,598 µs,524 µs,0%
242,8.55 MB,16.1 MB,598 µs,524 µs,0%
243,8.55 MB,16.1 MB,598 µs,524 µs,0%
244,8.55 MB,16.1 MB,595 µs,524 µs,0%
245,8.55 MB,16.1 MB,595 µs,524 µs,0%
246,8.55 MB,16.1 MB,595 µs,524 µs,0%
247,8.55 MB,16.1 MB,595 µs,524 µs,0%
248,8.55 MB,16.1 MB,595 µs,537 µs,0%
249,8.55 MB,16.1 MB,595 µs,537 µs,0%
250,8.55 MB,16.1 MB,595 µs,537 µs,0%
251,8.55 MB,16.1 MB,515 µs,537 µs,0%
252,8.55 MB,16.1 MB,505 µs,537 µs,0%
253,8.55 MB,16.1 MB,495 µs,537 µs,0%
254,8.55 MB,16.1 MB,485 µs,537 µs,0%
255,8.65 MB,16.1 MB,621 µs,540 µs,0%
256,8.65 MB,16.1 MB,621 µs,540 µs,0%
257,8.65 MB,16.1 MB,621 µs,540 µs,0%
258,8.65 MB,16.1 MB,634 µs,540 µs,0%
259,8.65 MB,16.1 MB,634 µs,540 µs,0%
260,8.65 MB,16.1 MB,634 µs,540 µs,0%
261,8.65 MB,16.1 MB,634 µs,540 µs,0%
262,8.65 MB,16.1 MB,634 µs,540 µs,0%
263,8.65 MB,16.1 MB,634 µs,540 µs,0%
264,8.65 MB,16.1 MB,634 µs,540 µs,0%
265,8.65 MB,16.1 MB,634 µs,550 µs,0%
266,8.65 MB,16.1 MB,634 µs,550 µs,0%
267,8.65 MB,16.1 MB,634 µs,550 µs,0%
268,8.65 MB,16.1 MB,634 µs,550 µs,0%
269,8.65 MB,16.1 MB,634 µs,550 µs,0%
270,8.65 MB,16.1 MB,634 µs,550 µs,0%
271,8.65 MB,16.1 MB,627 µs,550 µs,0%
272,8.65 MB,16.1 MB,627 µs,550 µs,0%
273,8.65 MB,16.1 MB,524 µs,454 µs,0%
274,8.66 MB,16.1 MB,617 µs,528 µs,0%
275,8.66 MB,16.1 MB,617 µs,528 µs,0%
276,8.66 MB,16.1 MB,617 µs,528 µs,0%
277,8.66 MB,16.1 MB,617 µs,528 µs,0%
278,8.66 MB,16.1 MB,617 µs,528 µs,0%
279,8.66 MB,16.1 MB,617 µs,528 µs,0%
280,8.66 MB,16.1 MB,617 µs,528 µs,0%
281,8.66 MB,16.1 MB,617 µs,528 µs,0%
282,8.66 MB,16.1 MB,617 µs,513 µs,0%
283,8.66 MB,16.1 MB,638 µs,513 µs,0%
284,8.66 MB,16.1 MB,638 µs,513 µs,0%
285,8.66 MB,16.1 MB,638 µs,513 µs,0%
286,8.92 MB,16.1 MB,633 µs,513 µs,0%
287,8.92 MB,16.1 MB,633 µs,507 µs,0%
288,8.92 MB,16.1 MB,633 µs,507 µs,0%
289,8.92 MB,16.1 MB,633 µs,507 µs,0%
290,8.92 MB,16.1 MB,633 µs,507 µs,0%
291,8.92 MB,16.1 MB,633 µs,507 µs,0%
292,8.92 MB,16.1 MB,633 µs,507 µs,0%
293,8.92 MB,16.1 MB,633 µs,507 µs,0%
294,8.92 MB,16.1 MB,633 µs,507 µs,0%
295,8.92 MB,16.1 MB,633 µs,507 µs,0%
296,8.92 MB,16.1 MB,633 µs,507 µs,0%
297,8.92 MB,16.1 MB,502 µs,507 µs,0%
298,8.92 MB,16.1 MB,512 µs,507 µs,0%
299,8.92 MB,16.1 MB,608 µs,507 µs,0%
300,8.92 MB,16.1 MB,608 µs,489 µs,0%
301,8.66 MB,16.1 MB,591 µs,489 µs,0%
302,8.66 MB,16.1 MB,591 µs,489 µs,0%
303,8.66 MB,16.1 MB,591 µs,489 µs,0%
304,8.66 MB,16.1 MB,591 µs,411 µs,0%
305,8.66 MB,16.1 MB,591 µs,506 µs,0%
306,8.66 MB,16.1 MB,591 µs,506 µs,0%
307,8.66 MB,16.1 MB,591 µs,506 µs,0%
308,8.66 MB,16.1 MB,591 µs,506 µs,0%
309,8.66 MB,16.1 MB,591 µs,506 µs,0%
310,8.66 MB,16.1 MB,591 µs,506 µs,0%
311,8.66 MB,16.1 MB,591 µs,506 µs,0%
312,8.66 MB,16.1 MB,591 µs,506 µs,0%
313,8.66 MB,16.1 MB,591 µs,506 µs,0%
314,8.66 MB,16.1 MB,591 µs,506 µs,0%
315,8.66 MB,16.1 MB,471 µs,424 µs,0%
316,8.66 MB,16.1 MB,393 µs,432 µs,0%
317,8.66 MB,16.1 MB,393 µs,516 µs,0%
318,8.66 MB,16.1 MB,393 µs,516 µs,0%
319,8.66 MB,16.1 MB,468 µs,520 µs,0%
320,8.67 MB,16.1 MB,585 µs,520 µs,0%
321,8.67 MB,16.1 MB,585 µs,520 µs,0%
322,8.67 MB,16.1 MB,585 µs,520 µs,0%
323,8.67 MB,16.1 MB,585 µs,520 µs,0%
324,8.67 MB,16.1 MB,585 µs,520 µs,0%
325,8.67 MB,16.1 MB,585 µs,520 µs,0%
326,8.67 MB,16.1 MB,585 µs,520 µs,0%
327,8.67 MB,16.1 MB,585 µs,520 µs,0%
328,8.67 MB,16.1 MB,585 µs,520 µs,0%
329,8.67 MB,16.1 MB,585 µs,520 µs,0%
330,8.67 MB,16.1 MB,585 µs,520 µs,0%
331,8.67 MB,16.1 MB,585 µs,520 µs,0%
332,8.67 MB,16.1 MB,585 µs,520 µs,0%
333,8.67 MB,16.1 MB,585 µs,520 µs,0%
334,8.67 MB,16.1 MB,574 µs,532 µs,0%
335,8.68 MB,16.1 MB,591 µs,532 µs,0%
336,8.68 MB,16.1 MB,591 µs,518 µs,0%
337,8.68 MB,16.1 MB,591 µs,518 µs,0%
338,8.68 MB,16.1 MB,591 µs,518 µs,0%
339,8.68 MB,16.1 MB,591 µs,518 µs,0%
340,8.68 MB,16.1 MB,591 µs,518 µs,0%
341,8.68 MB,16.1 MB,591 µs,518 µs,0%
342,8.68 MB,16.1 MB,591 µs,518 µs,0%
343,8.68 MB,16.1 MB,591 µs,518 µs,0%
344,8.68 MB,16.1 MB,591 µs,518 µs,0%
345,8.68 MB,16.1 MB,591 µs,518 µs,0%
346,8.68 MB,16.1 MB,606 µs,518 µs,0%
347,8.68 MB,16.1 MB,606 µs,423 µs,0%
348,8.68 MB,16.1 MB,606 µs,508 µs,0%
349,8.68 MB,16.1 MB,606 µs,508 µs,0%
350,8.68 MB,16.1 MB,595 µs,508 µs,0%
351,8.68 MB,16.1 MB,595 µs,508 µs,0%
352,8.68 MB,16.1 MB,595 µs,429 µs,0%
353,8.68 MB,16.1 MB,595 µs,420 µs,0%
354,8.68 MB,16.1 MB,595 µs,412 µs,0%
355,8.68 MB,16.1 MB,595 µs,506 µs,0%
356,8.68 MB,16.1 MB,595 µs,506 µs,0%
357,8.68 MB,16.1 MB,595 µs,506 µs,0%
358,8.68 MB,16.1 MB,595 µs,506 µs,0%
359,8.68 MB,16.1 MB,595 µs,506 µs,0%
360,8.68 MB,16.1 MB,595 µs,506 µs,0%
361,8.68 MB,16.1 MB,484 µs,506 µs,0%
362,8.69 MB,16.1 MB,498 µs,506 µs,0%
363,8.69 MB,16.1 MB,508 µs,506 µs,0%
364,8.69 MB,16.1 MB,518 µs,506 µs,0%
365,8.69 MB,16.1 MB,608 µs,497 µs,0%
366,8.69 MB,16.1 MB,608 µs,495 µs,0%
367,8.69 MB,16.1 MB,608 µs,495 µs,0%
368,8.69 MB,16.1 MB,608 µs,495 µs,0%
369,8.69 MB,16.1 MB,608 µs,495 µs,0%
370,8.69 MB,16.1 MB,608 µs,495 µs,0%
371,8.69 MB,16.1 MB,608 µs,495 µs,0%
372,8.69 MB,16.1 MB,608 µs,495 µs,0%
373,8.69 MB,16.1 MB,608 µs,495 µs,0%
374,8.69 MB,16.1 MB,608 µs,495 µs,0%
375,8.69 MB,16.1 MB,608 µs,495 µs,0%
376,8.69 MB,16.1 MB,608 µs,495 µs,0%
377,8.78 MB,16.1 MB,629 µs,495 µs,0%
378,8.78 MB,16.1 MB,629 µs,495 µs,0%
379,8.78 MB,16.1 MB,629 µs,498 µs,0%
380,8.78 MB,16.1 MB,628 µs,498 µs,0%
381,8.78 MB,16.1 MB,628 µs,498 µs,0%
382,8.78 MB,16.1 MB,628 µs,498 µs,0%
383,8.78 MB,16.1 MB,628 µs,503 µs,0%
384,8.78 MB,16.1 MB,628 µs,503 µs,0%
385,8.78 MB,16.1 MB,628 µs,503 µs,0%
386,8.78 MB,16.1 MB,628 µs,503 µs,0%
387,8.78 MB,16.1 MB,628 µs,503 µs,0%
388,8.79 MB,16.1 MB,626 µs,503 µs,0%
389,8.79 MB,16.1 MB,626 µs,503 µs,0%
390,8.79 MB,16.1 MB,626 µs,503 µs,0%
391,8.79 MB,16.1 MB,626 µs,503 µs,0%
392,8.79 MB,16.1 MB,626 µs,503 µs,0%
393,8.79 MB,16.1 MB,626 µs,503 µs,0%
394,8.79 MB,16.1 MB,626 µs,503 µs,0%
395,8.79 MB,16.1 MB,647 µs,503 µs,0%
396,8.79 MB,16.1 MB,647 µs,401 µs,0%
397,8.79 MB,16.1 MB,647 µs,410 µs,0%
398,8.79 MB,16.1 MB,647 µs,418 µs,0%
399,8.79 MB,16.1 MB,647 µs,426 µs,0%
400,8.79 MB,16.1 MB,647 µs,435 µs,0%
401,8.79 MB,16.1 MB,647 µs,503 µs,0%
402,8.79 MB,16.1 MB,647 µs,503 µs,0%
403,8.80 MB,16.1 MB,643 µs,503 µs,0%
404,8.80 MB,16.1 MB,643 µs,503 µs,0%
405,8.80 MB,16.1 MB,643 µs,503 µs,0%
406,8.80 MB,16.1 MB,643 µs,503 µs,0%
407,8.80 MB,16.1 MB,643 µs,503 µs,0%
408,8.80 MB,16.1 MB,643 µs,503 µs,0%
409,8.80 MB,16.1 MB,643 µs,503 µs,0%
410,8.80 MB,16.1 MB,647 µs,430 µs,0%
411,8.80 MB,16.1 MB,647 µs,422 µs,0%
412,8.80 MB,16.1 MB,647 µs,413 µs,0%
413,8.80 MB,16.1 MB,647 µs,405 µs,0%
414,8.80 MB,16.1 MB,647 µs,396 µs,0%
415,8.80 MB,16.1 MB,647 µs,504 µs,0%
416,8.80 MB,16.1 MB,647 µs,504 µs,0%
417,8.80 MB,16.1 MB,647 µs,504 µs,0%
418,8.80 MB,16.1 MB,550 µs,504 µs,0%
419,8.80 MB,16.1 MB,539 µs,504 µs,0%
420,8.80 MB,16.1 MB,529 µs,504 µs,0%
421,8.81 MB,16.1 MB,629 µs,504 µs,0%
422,8.81 MB,16.1 MB,609 µs,504 µs,0%
423,8.81 MB,16.1 MB,609 µs,504 µs,0%
424,8.81 MB,16.1 MB,609 µs,504 µs,0%
425,8.81 MB,16.1 MB,609 µs,504 µs,0%
426,8.81 MB,16.1 MB,609 µs,501 µs,0%
427,8.81 MB,16.1 MB,609 µs,501 µs,0%
428,8.81 MB,16.1 MB,609 µs,501 µs,0%
429,8.81 MB,16.1 MB,609 µs,501 µs,0%
430,8.81 MB,16.1 MB,609 µs,501 µs,0%
431,8.81 MB,16.1 MB,609 µs,501 µs,0%
432,8.81 MB,16.1 MB,609 µs,501 µs,0%
433,8.81 MB,16.1 MB,609 µs,413 µs,0%
434,8.81 MB,16.1 MB,609 µs,405 µs,0%
435,8.81 MB,16.1 MB,609 µs,396 µs,0%
436,8.81 MB,16.1 MB,609 µs,388 µs,0%
437,8.81 MB,16.1 MB,607 µs,380 µs,0%
438,8.81 MB,16.1 MB,607 µs,371 µs,0%
439,8.81 MB,16.1 MB,507 µs,363 µs,0%
440,8.81 MB,16.1 MB,497 µs,355 µs,0%
441,8.81 MB,16.1 MB,486 µs,346 µs,0%
442,8.81 MB,16.1 MB,476 µs,338 µs,0%
443,8.81 MB,16.1 MB,466 µs,344 µs,0%
444,8.81 MB,16.1 MB,456 µs,335 µs,0%
445,8.81 MB,16.1 MB,446 µs,400 µs,0%
446,8.81 MB,16.1 MB,436 µs,400 µs,0%
447,8.81 MB,16.1 MB,426 µs,400 µs,0%
448,8.86 MB,16.1 MB,495 µs,400 µs,0%
449,8.86 MB,16.1 MB,495 µs,400 µs,0%
450,8.86 MB,16.1 MB,495 µs,400 µs,0%
451,8.86 MB,16.1 MB,495 µs,400 µs,0%
452,8.86 MB,16.1 MB,495 µs,400 µs,0%
453,8.86 MB,16.1 MB,495 µs,400 µs,0%
454,8.86 MB,16.1 MB,495 µs,400 µs,0%
455,8.86 MB,16.1 MB,495 µs,335 µs,0%
456,8.86 MB,16.1 MB,495 µs,335 µs,0%
457,8.86 MB,16.1 MB,495 µs,335 µs,0%
458,8.86 MB,16.1 MB,495 µs,255 µs,0%
459,8.86 MB,16.1 MB,495 µs,255 µs,0%
460,8.86 MB,16.1 MB,495 µs,255 µs,0%
461,8.86 MB,16.1 MB,495 µs,255 µs,0%
462,8.86 MB,16.1 MB,462 µs,255 µs,0%
463,8.86 MB,16.1 MB,405 µs,255 µs,0%
464,8.86 MB,16.1 MB,405 µs,255 µs,0%
465,8.86 MB,16.1 MB,405 µs,255 µs,0%
466,8.86 MB,16.1 MB,405 µs,255 µs,0%
467,8.86 MB,16.1 MB,405 µs,255 µs,0%
468,8.86 MB,16.1 MB,405 µs,255 µs,0%
469,8.86 MB,16.1 MB,405 µs,255 µs,0%
470,8.86 MB,16.1 MB,405 µs,255 µs,0%
471,8.86 MB,16.1 MB,405 µs,255 µs,0%
472,8.86 MB,16.1 MB,405 µs,255 µs,0%
473,8.86 MB,16.1 MB,405 µs,212 µs,0%
474,8.87 MB,16.1 MB,388 µs,212 µs,0%
475,8.87 MB,16.1 MB,388 µs,54.1 µs,0%
476,8.87 MB,16.1 MB,388 µs,55.5 µs,0%
477,8.87 MB,16.1 MB,388 µs,56.9 µs,0%
478,8.87 MB,16.1 MB,388 µs,58.3 µs,0%
479,8.87 MB,16.1 MB,388 µs,59.8 µs,0%
480,8.87 MB,16.1 MB,388 µs,61.2 µs,0%
481,8.87 MB,16.1 MB,232 µs,62.6 µs,0%
482,8.87 MB,16.1 MB,238 µs,64.0 µs,0%
483,8.87 MB,16.1 MB,244 µs,65.4 µs,0%
484,8.87 MB,16.1 MB,250 µs,66.8 µs,0%
485,8.87 MB,16.1 MB,255 µs,68.3 µs,0%
486,8.87 MB,16.1 MB,261 µs,69.7 µs,0%
487,8.88 MB,16.1 MB,265 µs,71.1 µs,0%
488,8.88 MB,16.1 MB,270 µs,72.5 µs,0%
489,8.88 MB,16.1 MB,276 µs,72.6 µs,0%
