timestamp,response_time_ms
2025-08-30T09:14:42.887841,26771.517992019653
2025-08-30T09:14:44.128225,1238.994836807251
2025-08-30T09:14:45.294859,1165.8918857574463
2025-08-30T09:14:46.617395,1321.850061416626
2025-08-30T09:14:47.905997,1287.905216217041
2025-08-30T09:14:49.238290,1331.6099643707275
2025-08-30T09:14:50.446404,1207.5257301330566
2025-08-30T09:14:52.322166,1875.0410079956055
2025-08-30T09:14:56.470995,4148.199081420898
2025-08-30T09:14:57.736396,1264.441967010498
2025-08-30T09:14:59.212653,1475.5258560180664
2025-08-30T09:15:00.603951,1390.6161785125732
2025-08-30T09:15:01.832208,1227.550983428955
2025-08-30T09:15:03.007384,1174.7210025787354
2025-08-30T09:15:04.452608,1443.7298774719238
2025-08-30T09:15:05.635600,1182.2361946105957
2025-08-30T09:15:07.891832,2255.5510997772217
2025-08-30T09:15:09.102874,1210.3569507598877
2025-08-30T09:15:11.663146,2559.5648288726807
2025-08-30T09:15:12.891148,1226.5729904174805
2025-08-30T09:15:14.073472,1181.8649768829346
2025-08-30T09:15:15.349532,1275.3841876983643
2025-08-30T09:15:16.527107,1176.6200065612793
2025-08-30T09:15:18.144637,1616.8410778045654
2025-08-30T09:15:19.345405,1200.0811100006104
2025-08-30T09:15:20.565747,1218.5521125793457
2025-08-30T09:15:21.752390,1186.0260963439941
2025-08-30T09:15:22.927143,1174.1738319396973
2025-08-30T09:15:24.155868,1228.0960083007812
2025-08-30T09:15:25.321968,1165.5638217926025
2025-08-30T09:15:26.492339,1169.8241233825684
2025-08-30T09:15:27.792928,1299.860954284668
2025-08-30T09:15:29.175131,1381.443977355957
2025-08-30T09:15:30.458344,1282.5062274932861
2025-08-30T09:15:31.700324,1241.4450645446777
2025-08-30T09:15:34.655707,2953.376054763794
2025-08-30T09:15:36.303900,1647.684097290039
2025-08-30T09:15:37.775427,1470.86501121521
2025-08-30T09:15:39.415252,1639.125108718872
2025-08-30T09:15:41.153558,1737.6220226287842
2025-08-30T09:15:42.869771,1715.7039642333984
2025-08-30T09:15:45.968607,3098.331928253174
2025-08-30T09:15:47.394786,1425.5261421203613
2025-08-30T09:15:49.039877,1644.6011066436768
2025-08-30T09:15:50.246814,1206.244945526123
2025-08-30T09:15:51.538883,1291.3601398468018
2025-08-30T09:15:52.008967,469.50626373291016
2025-08-30T09:15:52.146404,136.74402236938477
2025-08-30T09:15:52.290038,142.94981956481934
2025-08-30T09:15:52.426591,135.93316078186035
2025-08-30T09:15:52.567683,140.64407348632812
2025-08-30T09:15:52.705183,136.8849277496338
2025-08-30T09:15:52.839568,133.9418888092041
2025-08-30T09:15:52.975072,135.05268096923828
2025-08-30T09:15:53.282813,307.32011795043945
2025-08-30T09:15:53.445510,162.03904151916504
2025-08-30T09:15:53.582840,136.8119716644287
2025-08-30T09:15:53.715309,131.9279670715332
2025-08-30T09:15:53.932922,217.3299789428711
2025-08-30T09:15:54.065549,132.00092315673828
2025-08-30T09:15:54.208942,142.93193817138672
2025-08-30T09:15:54.347164,137.68720626831055
2025-08-30T09:15:54.483286,135.44774055480957
2025-08-30T09:15:54.621387,137.46380805969238
2025-08-30T09:15:54.753697,131.80279731750488
2025-08-30T09:15:54.891876,137.51912117004395
2025-08-30T09:15:55.029690,137.18700408935547
2025-08-30T09:15:55.180161,149.89709854125977
2025-08-30T09:15:55.327663,146.92187309265137
2025-08-30T09:15:55.465511,137.18509674072266
2025-08-30T09:15:55.657508,190.40393829345703
2025-08-30T09:15:55.792319,134.2167854309082
2025-08-30T09:15:55.929963,137.1309757232666
2025-08-30T09:15:56.063099,132.48872756958008
2025-08-30T09:15:56.198413,134.83381271362305
2025-08-30T09:15:56.338950,139.96601104736328
2025-08-30T09:15:56.486600,147.16100692749023
2025-08-30T09:15:56.620462,133.2569122314453
2025-08-30T09:15:56.757057,136.0628604888916
2025-08-30T09:15:56.894028,136.29388809204102
2025-08-30T09:15:57.026705,130.9490203857422
2025-08-30T09:15:57.159537,132.3220729827881
2025-08-30T09:15:57.363808,203.6738395690918
2025-08-30T09:15:57.498033,133.59403610229492
2025-08-30T09:15:57.632855,134.2909336090088
2025-08-30T09:15:57.780163,146.86012268066406
2025-08-30T09:15:57.930157,149.65200424194336
2025-08-30T09:15:58.082767,151.993989944458
2025-08-30T09:15:58.296694,213.35697174072266
2025-08-30T09:15:58.486111,189.08071517944336
2025-08-30T09:15:58.623366,136.51514053344727
2025-08-30T09:15:58.757135,133.22687149047852
2025-08-30T09:15:58.893157,135.2851390838623
2025-08-30T09:15:59.029927,136.17205619812012
2025-08-30T09:15:59.189411,159.1169834136963
2025-08-30T09:15:59.322408,132.2028636932373
2025-08-30T09:15:59.496765,173.57516288757324
2025-08-30T09:15:59.631126,133.65769386291504
2025-08-30T09:15:59.764835,133.1768035888672
2025-08-30T09:15:59.903836,138.22507858276367
2025-08-30T09:16:00.041028,136.4269256591797
2025-08-30T09:16:00.175072,133.5439682006836
2025-08-30T09:16:00.307167,131.39677047729492
2025-08-30T09:16:00.441000,133.09216499328613
2025-08-30T09:16:00.591860,150.32720565795898
2025-08-30T09:16:00.728648,136.0759735107422
2025-08-30T09:16:00.878600,149.34492111206055
2025-08-30T09:16:01.017856,138.68474960327148
2025-08-30T09:16:01.170577,152.18830108642578
2025-08-30T09:16:01.343946,173.0213165283203
2025-08-30T09:16:01.494717,150.02799034118652
2025-08-30T09:16:01.630165,134.89103317260742
2025-08-30T09:16:01.761388,130.93280792236328
2025-08-30T09:16:01.904218,142.26508140563965
2025-08-30T09:16:02.054995,150.07495880126953
2025-08-30T09:16:02.225780,170.33982276916504
2025-08-30T09:16:02.360465,134.3979835510254
2025-08-30T09:16:02.703720,342.7121639251709
2025-08-30T09:16:02.846265,141.78705215454102
2025-08-30T09:16:02.986197,139.50800895690918
2025-08-30T09:16:03.124177,137.0851993560791
2025-08-30T09:16:03.259976,134.9201202392578
2025-08-30T09:16:03.412754,152.25791931152344
2025-08-30T09:16:03.548954,135.50686836242676
2025-08-30T09:16:03.686021,136.4579200744629
2025-08-30T09:16:03.821263,134.76204872131348
2025-08-30T09:16:03.955179,133.38398933410645
2025-08-30T09:16:04.103415,147.8869915008545
2025-08-30T09:16:04.244385,140.1958465576172
2025-08-30T09:16:04.393788,148.8778591156006
2025-08-30T09:16:04.527494,133.514404296875
2025-08-30T09:16:04.668530,140.7642364501953
2025-08-30T09:16:04.824593,155.54404258728027
2025-08-30T09:16:04.958620,133.2688331604004
2025-08-30T09:16:05.112816,152.41003036499023
2025-08-30T09:16:05.249113,135.2379322052002
2025-08-30T09:16:05.382897,133.26311111450195
2025-08-30T09:16:05.523306,138.96989822387695
2025-08-30T09:16:05.736452,212.45908737182617
2025-08-30T09:16:05.877853,139.91594314575195
2025-08-30T09:16:06.017056,138.66186141967773
2025-08-30T09:16:06.166828,149.04499053955078
2025-08-30T09:16:06.298463,130.91015815734863
2025-08-30T09:16:06.436021,136.67774200439453
2025-08-30T09:16:06.577093,140.5332088470459
2025-08-30T09:16:06.791062,213.1788730621338
2025-08-30T09:16:06.949208,157.47308731079102
2025-08-30T09:16:07.098350,148.36597442626953
2025-08-30T09:16:07.234272,135.45703887939453
2025-08-30T09:16:07.369324,134.7188949584961
2025-08-30T09:16:07.518489,148.72407913208008
2025-08-30T09:16:07.675183,156.00204467773438
2025-08-30T09:16:07.809450,133.80980491638184
2025-08-30T09:16:07.949212,139.01901245117188
2025-08-30T09:16:08.080993,131.00886344909668
2025-08-30T09:16:08.216599,135.09869575500488
2025-08-30T09:16:08.349737,132.3850154876709
