,response_time_ms
0,23813.8210773468
1,1233.9730262756348
2,1326.4927864074707
3,1599.2040634155271
4,1264.9500370025637
5,1237.597942352295
6,1224.9929904937744
7,9414.888143539429
8,1529.3302536010742
9,1909.7981452941897
10,1212.0308876037598
11,1513.8962268829346
12,1205.904245376587
13,2660.128116607666
14,1220.5462455749512
15,1505.7499408721924
16,1262.6240253448486
17,1261.7712020874023
18,1285.4878902435305
19,2805.3760528564453
20,1608.4396839141846
21,1206.3720226287842
22,1387.727975845337
23,1296.7658042907717
24,1518.0768966674805
25,10056.756258010864
26,1225.682020187378
27,1251.0299682617188
28,1507.3153972625732
29,1233.1690788269043
30,1324.080228805542
31,1607.7110767364502
32,1283.2920551300049
33,1818.044900894165
34,2635.96510887146
35,1308.1741333007812
36,1422.0631122589111
37,1374.7799396514893
38,6640.5041217803955
39,2458.721876144409
40,1552.138090133667
41,1438.74192237854
42,2705.7642936706543
43,1222.245216369629
44,1545.7220077514648
45,1286.6652011871338
46,1321.2270736694336
47,1445.7049369812012
48,1212.9709720611572
49,2623.1529712677
50,457.34596252441406
51,181.0309886932373
52,138.49592208862305
53,138.75579833984375
54,129.76789474487305
55,395.40624618530273
56,180.94825744628903
57,138.74387741088867
58,142.64202117919922
59,137.91704177856445
60,137.82405853271484
61,132.82370567321777
62,136.83509826660156
63,175.91595649719238
64,139.44411277770996
65,140.78402519226074
66,133.54206085205078
67,174.3640899658203
68,138.62013816833496
69,137.89010047912598
70,136.5530490875244
71,138.32998275756836
72,137.99285888671875
73,136.9459629058838
74,133.1582069396973
75,132.82299041748047
76,135.24889945983887
77,177.74105072021484
78,136.2466812133789
79,140.28310775756836
80,133.17394256591797
81,134.34696197509766
82,133.99600982666016
83,131.4072608947754
84,174.04794692993164
85,152.57906913757324
86,137.73798942565918
87,154.3731689453125
88,134.92989540100098
89,135.17403602600098
90,139.32299613952637
91,135.22100448608398
92,165.70591926574707
93,134.79185104370117
94,135.6370449066162
95,140.96522331237793
96,134.87792015075684
97,131.6370964050293
98,249.30095672607425
99,137.03608512878418
100,145.00880241394043
101,135.79416275024414
102,149.16515350341797
103,137.91203498840332
104,137.6039981842041
105,218.1301116943359
106,134.10496711730957
107,134.94491577148438
108,176.2852668762207
109,132.9338550567627
110,150.4671573638916
111,135.74814796447754
112,140.39897918701172
113,138.32402229309082
114,131.87384605407715
115,382.0569515228271
116,176.98287963867188
117,138.49210739135742
118,140.63596725463867
119,132.85470008850098
120,135.70594787597656
121,137.51983642578125
122,135.0259780883789
123,179.2600154876709
124,158.93292427062988
125,161.4990234375
126,138.98611068725586
127,208.7461948394775
128,156.11696243286133
129,179.19015884399414
130,155.9281349182129
131,134.49382781982422
132,133.88490676879883
133,213.2279872894287
134,133.16583633422852
135,133.73613357543945
136,143.07212829589844
137,138.31210136413574
138,133.5732936859131
139,140.14697074890137
140,134.51075553894043
141,149.86920356750488
142,148.6067771911621
143,136.05499267578125
144,137.2370719909668
145,130.15389442443848
146,149.24073219299316
147,135.13898849487305
148,136.52682304382324
149,130.9828758239746
150,133.41379165649414
151,136.3730430603027
152,156.18300437927246
153,138.0317211151123
154,151.98278427124023
155,209.52820777893064
156,137.86697387695312
157,154.56414222717285
158,135.81395149230957
159,140.2609348297119
160,140.29598236083984
161,133.80670547485352
162,133.8801383972168
163,133.89015197753906
164,134.4320774078369
165,155.03692626953125
166,133.58306884765625
167,133.80813598632812
168,134.08684730529785
169,137.24279403686523
170,178.22623252868652
171,209.28692817687988
172,152.70185470581055
173,140.8839225769043
174,136.6279125213623
175,134.72414016723633
176,189.2251968383789
177,137.33386993408203
178,139.93024826049805
179,138.383150100708
180,155.8432579040527
181,324.4941234588623
182,134.27019119262695
183,200.4401683807373
184,153.00822257995603
185,152.70304679870603
186,135.33902168273926
187,138.1690502166748
188,138.2901668548584
189,157.1180820465088
190,134.87505912780762
191,136.3058090209961
192,135.90574264526367
193,224.9882221221924
194,135.75100898742676
195,145.57290077209473
196,137.15004920959473
197,149.56331253051758
198,172.5921630859375
199,139.87088203430176
200,138.06891441345215
201,141.8459415435791
202,135.4668140411377
203,141.13211631774902
204,154.96015548706055
205,138.76676559448242
206,136.78598403930664
207,149.20687675476074
208,134.17315483093262
209,136.2290382385254
210,135.64229011535645
211,155.45082092285156
212,134.04297828674316
213,152.07386016845703
214,136.93618774414062
215,137.60995864868164
216,138.1359100341797
217,181.07271194458008
218,347.6877212524414
219,135.10990142822266
220,138.0631923675537
221,135.02788543701172
222,138.8039588928223
223,135.47587394714355
224,138.25416564941406
225,209.29408073425293
226,135.6790065765381
227,208.82511138916016
228,314.8210048675537
229,142.29989051818848
230,131.95013999938965
231,134.78708267211914
232,133.6688995361328
233,135.300874710083
234,134.57369804382324
235,136.13319396972656
236,142.9038047790527
237,145.8277702331543
238,136.37709617614746
239,157.2701930999756
240,187.96181678771973
241,136.67607307434082
242,161.74697875976562
243,139.06478881835938
244,134.68003273010254
245,133.43381881713867
246,157.1211814880371
247,133.70013236999512
248,135.32710075378418
249,217.89097785949707
250,145.32089233398438
251,133.7990760803223
252,146.6660499572754
253,134.598970413208
254,183.95423889160156
255,156.0807228088379
256,134.50121879577637
257,136.01207733154297
258,134.8881721496582
259,135.8358860015869
260,135.47587394714355
261,199.5790004730225
262,144.64282989501953
263,149.35612678527832
264,143.71299743652344
265,148.79083633422852
266,135.63299179077148
267,224.7471809387207
268,131.46710395812988
269,155.6248664855957
270,155.49087524414062
271,154.7098159790039
272,133.1791877746582
273,138.29994201660156
274,136.5818977355957
275,136.69705390930176
276,160.20703315734863
277,132.8451633453369
278,136.27004623413086
279,210.43992042541504
280,133.61501693725586
281,133.46195220947266
282,136.3048553466797
283,137.38083839416504
284,175.34899711608887
285,135.6179714202881
286,136.55829429626465
287,139.94121551513672
288,134.0622901916504
289,213.18793296813965
290,139.9998664855957
291,152.71782875061035
292,200.75488090515137
293,142.13824272155762
294,179.75783348083496
295,134.57894325256348
296,135.34307479858398
297,135.29276847839355
298,130.6920051574707
299,132.2035789489746
300,183.77232551574707
301,135.9109878540039
302,190.95969200134277
303,137.4220848083496
304,133.12506675720215
305,147.29881286621094
306,134.06610488891602
307,173.6149787902832
308,208.43911170959473
309,209.92422103881836
310,133.20684432983398
311,213.00721168518064
312,138.2288932800293
313,150.2537727355957
314,137.4809741973877
315,133.5279941558838
316,176.6200065612793
317,172.5912094116211
318,135.19001007080078
319,154.19292449951172
320,132.29012489318848
321,139.19687271118164
322,140.2297019958496
323,150.27809143066406
324,155.21883964538574
325,310.1019859313965
326,140.06876945495603
327,138.1380558013916
328,156.416654586792
329,136.69681549072266
330,134.42301750183103
331,148.98681640625
332,139.97387886047363
333,139.58287239074707
334,141.01886749267578
335,132.89308547973633
336,133.93378257751465
337,132.54618644714355
338,157.29999542236328
339,134.9811553955078
340,140.27118682861328
341,162.98985481262207
342,147.45807647705078
343,134.2787742614746
344,132.21096992492676
345,135.96796989440918
346,174.8952865600586
347,140.08307456970215
348,174.09992218017578
349,135.8799934387207
350,142.41600036621094
351,132.35902786254883
352,131.80994987487793
353,158.88214111328125
354,143.75782012939453
355,152.75216102600098
356,148.96464347839355
357,138.61989974975586
358,140.02108573913574
359,141.27278327941897
360,142.441987991333
361,137.8018856048584
362,149.69801902770996
363,152.7092456817627
364,137.15004920959473
365,150.25615692138672
366,137.58587837219238
367,136.87705993652344
368,223.24585914611816
369,151.5040397644043
370,216.45188331604004
371,134.2029571533203
372,153.29670906066897
373,205.19518852233887
374,143.94807815551758
375,148.40984344482422
376,151.4298915863037
377,133.24594497680664
378,132.84707069396973
379,145.56407928466797
380,139.75882530212402
381,134.8869800567627
382,135.4360580444336
383,138.05413246154785
384,138.1840705871582
385,136.87610626220703
386,177.4280071258545
387,140.26117324829102
388,136.4448070526123
389,147.60303497314453
390,1727.078199386597
391,143.00799369812012
392,242.8689002990723
393,152.6589393615723
394,142.99511909484863
395,140.4588222503662
396,140.8557891845703
397,142.85683631896973
398,135.99205017089844
399,137.55106925964355
400,135.35308837890625
401,153.47003936767578
402,142.0140266418457
403,159.8379611968994
404,153.24902534484863
405,176.5308380126953
406,136.2709999084473
407,133.5287094116211
408,134.14502143859863
409,150.65503120422363
410,143.77903938293457
411,135.84589958190918
412,136.68203353881836
413,211.0421657562256
414,137.90416717529297
415,132.92527198791504
416,136.08288764953613
417,137.2830867767334
418,146.24404907226562
419,133.52417945861816
420,135.09202003479004
421,134.95612144470215
422,133.57186317443848
423,132.46989250183103
424,155.05003929138184
425,151.97396278381348
426,135.88213920593262
427,142.84014701843262
428,137.8190517425537
429,133.03399085998535
430,136.3997459411621
431,140.9280300140381
432,136.2323760986328
433,161.99517250061035
434,177.95515060424805
435,185.0459575653076
436,182.01088905334473
