step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
90,16.9 MB,20.7 GB,,,804 µs,5.87 s,,,
91,16.9 MB,20.7 GB,,,804 µs,5.87 s,,,
92,16.8 MB,20.7 GB,,,878 µs,5.87 s,,,
93,16.8 MB,20.7 GB,,,878 µs,5.87 s,,,
94,16.8 MB,20.7 GB,,,878 µs,5.87 s,,,
95,16.8 MB,20.7 GB,,,878 µs,5.87 s,,,
96,16.8 MB,20.7 GB,,,878 µs,5.87 s,,,
97,16.8 MB,20.7 GB,,,878 µs,5.87 s,,,
98,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.87 s,,,0%
99,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.87 s,,,0%
100,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.87 s,,,0%
101,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.87 s,,,0%
102,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.83 s,,,0%
103,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.83 s,,,0%
104,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.83 s,,,0%
105,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.79 s,,,0%
106,16.8 MB,20.7 GB,3.41 MB,2.13 MB,878 µs,5.79 s,,,0%
107,16.8 MB,20.7 GB,3.41 MB,2.13 MB,637 µs,5.79 s,,,0%
108,16.8 MB,20.7 GB,3.41 MB,2.13 MB,637 µs,5.79 s,,,0%
109,16.8 MB,20.7 GB,3.41 MB,2.13 MB,637 µs,5.79 s,,,0%
110,16.8 MB,20.7 GB,7.45 MB,2.13 MB,759 µs,5.79 s,1.63 ms,,0%
111,16.9 MB,20.7 GB,7.45 MB,2.13 MB,861 µs,5.79 s,1.74 ms,,0%
112,16.9 MB,20.7 GB,7.45 MB,2.13 MB,861 µs,5.79 s,1.86 ms,,0%
113,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.79 s,1.97 ms,156 ms,0%
114,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.79 s,2.08 ms,166 ms,0%
115,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.79 s,2.19 ms,176 ms,0%
116,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.69 s,2.31 ms,186 ms,0%
117,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.69 s,2.42 ms,196 ms,0%
118,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.68 s,2.53 ms,206 ms,0%
119,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.68 s,2.64 ms,216 ms,0%
120,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.68 s,2.75 ms,226 ms,14%
121,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.68 s,2.87 ms,236 ms,0%
122,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.68 s,2.98 ms,246 ms,0%
123,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.68 s,2.22 ms,256 ms,0%
124,16.9 MB,20.7 GB,7.45 MB,3.31 GB,861 µs,5.68 s,2.22 ms,266 ms,0%
125,16.9 MB,20.7 GB,7.91 MB,3.31 GB,885 µs,5.68 s,2.69 ms,276 ms,0%
126,16.9 MB,20.7 GB,7.91 MB,3.31 GB,885 µs,5.68 s,2.78 ms,286 ms,0%
127,16.9 MB,20.7 GB,7.91 MB,3.31 GB,749 µs,5.68 s,2.87 ms,296 ms,0%
128,16.9 MB,20.7 GB,7.91 MB,3.31 GB,734 µs,5.68 s,2.96 ms,306 ms,0%
129,16.9 MB,20.7 GB,7.91 MB,3.31 GB,719 µs,4.53 s,3.05 ms,221 ms,0%
130,16.9 MB,20.7 GB,7.91 MB,5.94 GB,805 µs,4.62 s,3.14 ms,235 ms,0%
131,16.9 MB,20.6 GB,7.91 MB,5.94 GB,805 µs,5.56 s,3.23 ms,242 ms,0%
132,16.9 MB,20.6 GB,7.91 MB,5.94 GB,805 µs,5.56 s,3.32 ms,249 ms,0%
133,16.9 MB,20.6 GB,7.91 MB,5.94 GB,805 µs,5.56 s,3.41 ms,257 ms,0%
134,16.9 MB,20.6 GB,7.91 MB,5.94 GB,805 µs,5.56 s,3.50 ms,264 ms,58%
135,16.9 MB,20.6 GB,7.91 MB,5.94 GB,805 µs,5.56 s,3.59 ms,271 ms,38%
136,16.9 MB,20.6 GB,7.91 MB,5.94 GB,805 µs,5.56 s,3.68 ms,278 ms,33%
137,16.9 MB,20.6 GB,7.91 MB,5.94 GB,805 µs,5.56 s,3.77 ms,286 ms,45%
138,16.9 MB,20.6 GB,7.91 MB,5.94 GB,805 µs,5.56 s,3.86 ms,293 ms,25%
139,16.9 MB,20.6 GB,8.49 MB,5.94 GB,805 µs,5.56 s,3.11 ms,300 ms,45%
140,16.9 MB,20.6 GB,8.49 MB,5.94 GB,805 µs,5.56 s,3.18 ms,307 ms,31%
141,16.9 MB,20.6 GB,8.49 MB,5.94 GB,714 µs,5.56 s,3.25 ms,314 ms,20%
142,16.9 MB,20.6 GB,8.49 MB,6.63 GB,714 µs,5.56 s,3.32 ms,322 ms,68%
143,17.1 MB,20.6 GB,8.49 MB,6.63 GB,622 µs,5.56 s,3.39 ms,329 ms,23%
144,17.1 MB,20.5 GB,8.49 MB,6.63 GB,622 µs,4.41 s,3.46 ms,336 ms,56%
145,17.1 MB,20.5 GB,8.49 MB,6.63 GB,622 µs,4.41 s,3.52 ms,344 ms,68%
146,17.1 MB,20.5 GB,8.49 MB,6.63 GB,622 µs,4.41 s,3.59 ms,351 ms,22%
147,17.1 MB,20.5 GB,8.49 MB,6.63 GB,622 µs,3.97 s,3.66 ms,358 ms,0%
148,17.1 MB,20.5 GB,8.49 MB,6.63 GB,622 µs,3.97 s,3.73 ms,365 ms,67%
149,17.1 MB,20.5 GB,8.49 MB,6.63 GB,622 µs,3.97 s,3.80 ms,373 ms,34%
150,17.1 MB,20.5 GB,8.49 MB,6.63 GB,622 µs,3.97 s,3.87 ms,380 ms,53%
151,17.1 MB,20.5 GB,8.49 MB,6.63 GB,622 µs,3.97 s,3.94 ms,387 ms,56%
152,17.1 MB,20.5 GB,8.49 MB,6.63 GB,455 µs,3.97 s,4.01 ms,394 ms,18%
153,17.1 MB,20.5 GB,8.49 MB,6.63 GB,549 µs,3.97 s,4.08 ms,421 ms,29%
154,17.1 MB,20.5 GB,8.49 MB,6.63 GB,549 µs,3.97 s,3.55 ms,429 ms,43%
155,17.1 MB,20.5 GB,8.49 MB,6.63 GB,549 µs,3.97 s,3.50 ms,436 ms,33%
156,17.1 MB,20.5 GB,8.49 MB,6.63 GB,549 µs,3.97 s,3.43 ms,444 ms,0%
157,17.1 MB,20.5 GB,9.70 MB,6.63 GB,549 µs,3.97 s,4.00 ms,452 ms,10%
158,17.1 MB,20.5 GB,9.70 MB,6.63 GB,549 µs,3.97 s,3.32 ms,401 ms,30%
159,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,3.40 s,3.32 ms,401 ms,45%
160,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,3.34 s,3.32 ms,401 ms,17%
161,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,3.27 s,3.32 ms,401 ms,33%
162,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,2.66 s,3.32 ms,401 ms,19%
163,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,1.96 s,3.32 ms,401 ms,34%
164,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,1.96 s,3.32 ms,401 ms,15%
165,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,1.96 s,3.32 ms,429 ms,4%
166,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,1.96 s,3.32 ms,429 ms,26%
167,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,1.96 s,3.32 ms,429 ms,33%
168,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,1.96 s,3.32 ms,429 ms,45%
169,16.9 MB,20.5 GB,9.70 MB,6.63 GB,474 µs,1.96 s,3.32 ms,429 ms,30%
170,16.9 MB,20.5 GB,10.5 MB,6.63 GB,474 µs,1.96 s,3.15 ms,429 ms,51%
171,16.9 MB,20.5 GB,10.5 MB,6.63 GB,281 µs,1.96 s,3.15 ms,429 ms,69%
172,16.9 MB,20.5 GB,10.5 MB,6.63 GB,286 µs,1.96 s,3.15 ms,429 ms,56%
173,16.9 MB,20.5 GB,10.5 MB,6.63 GB,292 µs,1.96 s,3.15 ms,413 ms,63%
174,16.9 MB,20.5 GB,10.5 MB,6.63 GB,293 µs,1.96 s,3.15 ms,421 ms,33%
175,16.9 MB,20.5 GB,10.5 MB,6.63 GB,287 µs,1.96 s,3.15 ms,429 ms,68%
176,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,438 ms,43%
177,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,497 ms,68%
178,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,435 ms,45%
179,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,427 ms,45%
180,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,419 ms,40%
181,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,411 ms,17%
182,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,402 ms,45%
183,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,508 ms,41%
184,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.15 ms,508 ms,35%
185,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.72 ms,508 ms,68%
186,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.72 ms,508 ms,58%
187,16.9 MB,20.5 GB,10.5 MB,6.63 GB,338 µs,117 ms,3.13 ms,508 ms,25%
188,16.9 MB,20.5 GB,10.5 MB,6.63 GB,341 µs,117 ms,3.07 ms,508 ms,22%
189,16.9 MB,20.5 GB,10.5 MB,6.63 GB,341 µs,90.5 ms,3.01 ms,508 ms,26%
190,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,90.5 ms,3.68 ms,531 ms,15%
191,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,132 µs,3.68 ms,531 ms,49%
192,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,132 µs,3.68 ms,531 ms,47%
193,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,132 µs,3.68 ms,531 ms,30%
194,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,132 µs,3.68 ms,531 ms,45%
195,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,132 µs,3.68 ms,537 ms,16%
196,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,132 µs,3.68 ms,537 ms,23%
197,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,132 µs,3.68 ms,537 ms,42%
198,16.9 MB,20.5 GB,10.2 MB,6.63 GB,331 µs,132 µs,3.68 ms,537 ms,20%
199,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,132 µs,3.11 ms,537 ms,45%
200,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,132 µs,3.72 ms,537 ms,30%
201,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,132 µs,3.72 ms,537 ms,40%
202,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,132 µs,3.72 ms,536 ms,44%
203,16.9 MB,20.5 GB,10.2 MB,6.63 GB,273 µs,128 µs,3.72 ms,536 ms,50%
204,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,110 µs,3.72 ms,536 ms,45%
205,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,112 µs,3.72 ms,536 ms,0%
206,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,114 µs,3.72 ms,536 ms,0%
207,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,117 µs,3.10 ms,536 ms,0%
208,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,119 µs,3.04 ms,487 ms,0%
209,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,137 µs,3.40 ms,487 ms,0%
210,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,137 µs,3.40 ms,487 ms,0%
211,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,137 µs,3.40 ms,487 ms,0%
212,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,137 µs,3.40 ms,487 ms,0%
213,16.9 MB,20.5 GB,10.2 MB,6.63 GB,316 µs,137 µs,3.40 ms,477 ms,0%
214,16.9 MB,20.5 GB,10.2 MB,6.63 GB,273 µs,137 µs,3.40 ms,477 ms,0%
215,16.9 MB,20.5 GB,10.2 MB,6.63 GB,268 µs,137 µs,3.40 ms,477 ms,0%
216,16.9 MB,20.5 GB,10.2 MB,6.63 GB,263 µs,137 µs,3.40 ms,477 ms,0%
217,16.9 MB,20.5 GB,10.2 MB,6.63 GB,257 µs,119 µs,3.25 ms,477 ms,0%
218,16.9 MB,20.5 GB,10.2 MB,6.63 GB,252 µs,116 µs,3.25 ms,477 ms,0%
219,16.9 MB,20.5 GB,10.2 MB,6.63 GB,182 µs,114 µs,3.25 ms,477 ms,0%
220,16.9 MB,20.5 GB,10.2 MB,6.63 GB,182 µs,112 µs,3.25 ms,477 ms,0%
221,16.9 MB,20.5 GB,10.2 MB,6.63 GB,182 µs,109 µs,3.25 ms,477 ms,0%
222,16.9 MB,20.5 GB,10.2 MB,6.63 GB,182 µs,107 µs,3.25 ms,477 ms,0%
223,16.9 MB,20.5 GB,10.2 MB,6.63 GB,214 µs,97.7 µs,3.25 ms,477 ms,0%
224,16.9 MB,20.5 GB,10.2 MB,6.63 GB,209 µs,95.6 µs,3.25 ms,404 ms,0%
225,16.9 MB,20.5 GB,10.2 MB,6.60 GB,204 µs,93.5 µs,3.25 ms,219 ms,0%
226,16.9 MB,20.5 GB,10.2 MB,6.60 GB,199 µs,91.3 µs,2.34 ms,224 ms,0%
227,16.9 MB,20.5 GB,10.2 MB,6.60 GB,194 µs,89.2 µs,2.34 ms,228 ms,0%
228,16.9 MB,20.5 GB,10.2 MB,6.60 GB,189 µs,87.1 µs,2.34 ms,265 ms,0%
229,16.9 MB,20.5 GB,10.2 MB,6.60 GB,183 µs,84.9 µs,2.34 ms,265 ms,0%
230,16.9 MB,20.5 GB,10.2 MB,6.60 GB,178 µs,82.8 µs,1.66 ms,265 ms,0%
231,16.9 MB,20.5 GB,10.2 MB,6.60 GB,173 µs,80.7 µs,1.66 ms,265 ms,0%
232,16.9 MB,20.5 GB,10.2 MB,6.60 GB,168 µs,78.5 µs,1.66 ms,265 ms,0%
233,16.9 MB,20.5 GB,10.2 MB,6.60 GB,163 µs,76.4 µs,1.66 ms,265 ms,0%
234,16.9 MB,20.5 GB,10.2 MB,6.60 GB,158 µs,74.3 µs,1.66 ms,265 ms,0%
235,16.9 MB,20.5 GB,10.2 MB,6.60 GB,153 µs,72.2 µs,1.66 ms,265 ms,0%
236,16.9 MB,20.5 GB,10.2 MB,6.60 GB,125 µs,64.3 µs,1.66 ms,265 ms,0%
237,16.9 MB,20.5 GB,10.2 MB,6.60 GB,120 µs,62.3 µs,1.66 ms,265 ms,0%
238,16.9 MB,20.5 GB,10.2 MB,6.60 GB,116 µs,60.4 µs,1.66 ms,265 ms,0%
239,16.9 MB,20.5 GB,10.2 MB,6.60 GB,112 µs,58.4 µs,1.66 ms,265 ms,0%
240,16.9 MB,20.5 GB,10.2 MB,6.60 GB,107 µs,56.5 µs,1.66 ms,226 ms,0%
241,16.9 MB,20.5 GB,10.2 MB,6.60 GB,103 µs,54.5 µs,1.66 ms,192 ms,0%
242,16.9 MB,20.5 GB,10.2 MB,6.60 GB,98.7 µs,52.6 µs,1.66 ms,192 ms,0%
243,16.9 MB,20.5 GB,10.2 MB,6.60 GB,94.4 µs,50.6 µs,1.24 ms,94.7 ms,0%
244,16.9 MB,20.5 GB,10.2 MB,6.60 GB,90.1 µs,48.7 µs,1.24 ms,94.7 ms,0%
245,16.9 MB,20.5 GB,10.2 MB,6.60 GB,85.8 µs,46.7 µs,1.24 ms,94.7 ms,0%
246,16.9 MB,20.5 GB,10.2 MB,6.60 GB,81.5 µs,44.8 µs,1.24 ms,94.7 ms,0%
247,16.9 MB,20.5 GB,10.2 MB,6.60 GB,77.2 µs,42.8 µs,1.24 ms,94.7 ms,0%
248,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,40.9 µs,1.24 ms,94.7 ms,0%
249,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,,1.24 ms,94.7 ms,0%
250,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,,245 µs,94.7 ms,0%
251,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,,294 µs,94.7 ms,0%
252,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,,294 µs,94.7 ms,0%
253,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,,294 µs,94.7 ms,0%
254,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,,294 µs,94.7 ms,0%
255,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,,294 µs,500 µs,0%
256,16.9 MB,20.5 GB,10.2 MB,6.60 GB,,,294 µs,500 µs,0%
257,16.9 MB,20.5 GB,10.5 MB,5.86 GB,,,298 µs,474 µs,0%
258,16.9 MB,20.5 GB,10.5 MB,5.86 GB,,,298 µs,474 µs,0%
259,16.9 MB,20.5 GB,10.5 MB,5.86 GB,,,298 µs,474 µs,0%
260,16.9 MB,20.5 GB,10.5 MB,5.86 GB,,,298 µs,474 µs,0%
261,16.9 MB,20.5 GB,10.5 MB,5.86 GB,,,298 µs,474 µs,0%
262,16.9 MB,20.5 GB,10.5 MB,5.86 GB,,,298 µs,474 µs,0%
